verdict	id	region	name	city	url	action	evidence	source_url
CONFIRMED	6	CA	Gracie Jiu-Jitsu Barstow	Barstow	https://graciebarstow.com/	SET_OVERRIDE	Site footer reads 312 E. Main St. Barstow CA 92311 with phone 760-600-9087, matching the Gracie University CTC record; DNS A 45.79.19.164.	https://graciebarstow.com/?cb=1
UNRESOLVED	16	CA	Gracie Jiu-Jitsu El Sobrante	El Sobrante		KEEP_BLANK	gracieelsobrante.com and graciejiujitsuelsobrante.com both return NXDOMAIN and no Gracie University CTC page for El Sobrante could be located; only Yelp and MatMade listings remain.	https://dns.google/resolve?name=gracieelsobrante.com&type=A
NEEDS_BROWSER	26	CA	Team Oyama MMA & Fitness	Irvine		NEEDS_BROWSER	teamoyama.com resolves (A 216.150.1.1) and serves a genuine gym robots.txt with /member/ and /membership-signup/ routes, but the Next.js body renders empty via fetch so no address or phone could be read.	https://teamoyama.com/robots.txt
NEEDS_BROWSER	36	CA	Merced Academy of Jiu Jitsu	Merced		NEEDS_BROWSER	mercedjiujitsu.com is Guerrilla Jiu-Jitsu Merced at 530 W. Olive Ave operated by Ferdin Martial Arts LLC, a different academy from the 1725 G St record; only Instagram remains.	https://www.mercedjiujitsu.com/about?cb=1
CONFIRMED	46	CA	Academy Of Striking & Grappling	Riverside	https://www.asgmma.com/	SET_OVERRIDE	Footer reads ACADEMY OF STRIKING & GRAPPLING, 24210 POSTAL AVE MORENO VALLEY CA 92553, phone 9512833974, owner Karl Glover, with a Wrestling-Jiu Jitsu Grappling program; address is Moreno Valley, adjacent to Riverside, and the page says it trains in Moreno Valley and Riverside.	https://www.asgmma.com/about-us?cb=1
CONFIRMED	56	CA	Stanford BJJ	Stanford	https://stanfordclubsports.com/sports/brazilian-jiu-jitsu	SET_OVERRIDE	Official Stanford Recreation club page; the About text gives gi and no-gi practice times in the ACSR Mat Room and states the club is open only to current Stanford students at 75 dollars per quarter.	https://stanfordclubsports.com/sports/2021/9/9/About-Grappling.aspx
CONFIRMED	66	CA	Gracie Jiu-Jitsu Vallejo	Vallejo	https://www.gracievallejo.com/	SET_OVERRIDE	Homepage headline reads VALLEJO CALIFORNIAS GRACIE UNIVERSITY CERTIFIED TRAINING CENTER and the instructors page names owner Miro Ayala as the first Gracie Certified Training Center in Northern California.	https://www.gracievallejo.com/instructors?cb=1
NEEDS_BROWSER	76	TX	Revolutionary Fitness & MMA	Abilene		NEEDS_BROWSER	Stored revfitmma.com is NXDOMAIN and the alternate futurefitnessteam.com cited in listings is also NXDOMAIN; only facebook.com/RevfitMMA remains as a candidate.	https://dns.google/resolve?name=futurefitnessteam.com&type=A
CONFIRMED	86	TX	GB Dripping Springs	Austin	https://www.gbdrip.com/	SET_OVERRIDE	Page states the school opened May 2021 under Alexandre Santos and Robert Bookman at 261 Frog Pond Lane Dripping Springs TX 78620, phone 512-971-9359; city is Dripping Springs in the greater Austin area, not Austin proper.	https://www.gbdrip.com/?cb=2
NEEDS_BROWSER	96	TX	Gracie Humaita Conroe	Conroe		NEEDS_BROWSER	Stored gymconroe.com plus both candidates graciehumaitaconroe.com and yountbjj.com all return NXDOMAIN despite search listings showing live titles; only facebook.com/yountbjj remains.	https://dns.google/resolve?name=yountbjj.com&type=A
NEEDS_BROWSER	106	TX	Warriors Lair MMA	El Paso		NEEDS_BROWSER	warriorslairmma.com is NXDOMAIN and no other school-owned domain surfaced; only Facebook, Instagram and Tapology/MatMade aggregator listings exist.	https://dns.google/resolve?name=warriorslairmma.com&type=A
NEEDS_BROWSER	116	TX	Applied Sports MMA Family Fitness Gym	Lakeway		NEEDS_BROWSER	appliedmma.com resolves but now serves a Chinese streaming/piracy site, not the gym, so it must not be used; only the Facebook page for Applied Sports Mma Family Fitness remains.	https://appliedmma.com/?cb=1
NOT_BJJ	126	TX	Premier Martial Arts-Mission	Mission		KEEP_BLANK	Franchise page for 2211 E Griffin Pkwy Mission TX describes kids classes as Karate, Tae Kwon Do, Krav Maga and Kickboxing and adult classes as Krav Maga and Kickboxing, and the disciplines menu lists only Taekwondo, Karate, Krav Maga and Kickboxing.	https://premiermartialarts.com/texas-mission/?cb=1
CONFIRMED	136	TX	American Kickboxing Academy Texas	San Antonio	https://akasanantonio.com/	SET_OVERRIDE	Page gives address 8934 Broadway St San Antonio TX 78217 and names founder Bobby Southworth, UFC veteran and BJJ black belt, as part of the AKA network, with Brazilian Jiu-Jitsu, BJJ Kids, Muay Thai and MMA programs.	https://akasanantonio.com/page/aboutus?cb=1
CONFIRMED	146	TX	GB Spring Branch	Spring Branch	https://graciebarra.com/spring-branch-tx/	SET_OVERRIDE	Official Gracie Barra franchisor school page carries address 19750 TX-46 #110 Spring Branch TX 78070 and phone 210-426-1202; no school-owned domain exists so the franchisor location page is used.	https://graciebarra.com/spring-branch-tx/school/
