verdict	id	region	name	city	url	action	evidence	source_url
DEAD	4	CA	Sovereign Brazilian Jiu Jitsu (BJJ)	Antioch		KEEP_BLANK	sovereignbjj.com, the only domain any listing cites for this school, returns DNS Status 3 (NXDOMAIN); no other school-owned site exists.	https://dns.google/resolve?name=sovereignbjj.com&type=A
DEAD	14	CA	Abrigo Martial Arts	Culver City		KEEP_BLANK	Stored abrigomartialarts.com returns DNS Status 3 (NXDOMAIN) and no replacement domain exists, only aggregator and Facebook listings.	https://dns.google/resolve?name=abrigomartialarts.com&type=A
CONFIRMED	24	CA	Flow Academy BJJ Indio	Indio	https://flowacademybjjindio.com/	SET_OVERRIDE	Page footer reads 42425 Jackson Street Suite C112 Indio CA 92203 with phone (951) 337-3781, plus a Gi/No-Gi BJJ schedule and head instructor Professor Carlos Miller; domain has A record 76.76.21.21.	https://flowacademybjjindio.com/?cb=1
NEEDS_BROWSER	34	CA	Independent Jiu-Jitsu	Los Angeles		NEEDS_BROWSER	Stored independentjiujitsu.co is NXDOMAIN; independentjiujitsu.com does have an A record (173.236.247.98) but every fetch of root and /contact-us returns an empty body, so I could not verify the Melrose Ave address.	https://dns.google/resolve?name=independentjiujitsu.com&type=A
DEAD	44	CA	Pinnacle Mixed Martial Arts, Inc.	Redlands		KEEP_BLANK	pinnaclemixedmartialarts.com is NXDOMAIN, and the only live Pinnacle BJJ domain redirects to pinnaclebjjaz.com whose contact block reads 4139 W. Bell Rd, Phoenix AZ - a different school with the same name.	https://pinnaclebjj.com/?cb=1
NEEDS_BROWSER	54	CA	Watts Brazilian Jiu-Jitsu & Muay Thai Academy	Simi Valley		NEEDS_BROWSER	wattsbjj.com is NXDOMAIN; successor candidate paragonsimivalley.com (same 4210 E Los Angeles Ave unit, founded by Dion Watts) resolves through Duda but returns an empty body on every path tried, so the rebrand is unverified.	https://dns.google/resolve?name=www.paragonsimivalley.com&type=A
UNRESOLVED	64	CA	The Agoge	Twentynine Palms		KEEP_BLANK	Every Agoge grappling result belongs elsewhere - the Smoothcomp club page I read is Morningside, Australia, and others are Papillion NE and Montrose CO; no Twentynine Palms presence surfaced at all.	https://smoothcomp.com/en/club/15864
DEAD	74	CA	ZR Brazilian Jiu-jitsu Thousand Oaks / BJJ Thousand Oaks CA 91362	Woodland Hills		KEEP_BLANK	zrwoodlandhills.com returns DNS Status 3 (NXDOMAIN) and the school's own Facebook page title reads ZR Woodland Hills Pagina Desativada (deactivated).	https://dns.google/resolve?name=zrwoodlandhills.com&type=A
CONFIRMED	84	TX	Austin Fitness Martial Arts - Now is THE VOID MArtial Arts	Austin	https://www.thevoidmartialarts.com/	SET_OVERRIDE	Site footer reads The Void Martial Arts, 701 Tillery St Suite A7B, Austin, TX 78702 and the page carries a dedicated Brazilian Jiu-Jitsu program; note the gym moved from its older S 1st St address still shown on Yelp.	https://www.thevoidmartialarts.com/?cb=1
DEAD	94	TX	GKX Martial Arts	Cedar Park		KEEP_BLANK	gkxtreme.com is registered on Cloudflare nameservers but publishes no A and no AAAA record at apex or www, so no site is served; Yelp also lists the Vista Ridge Blvd location as CLOSED.	https://dns.google/resolve?name=gkxtreme.com&type=AAAA
NEEDS_BROWSER	104	TX	Amazonas MMA & Fitness Academy	Edinburg		NEEDS_BROWSER	amazonasmma.com returns DNS Status 3 (NXDOMAIN) and the only remaining candidate is facebook.com/amazonasmma, which web_fetch cannot render.	https://dns.google/resolve?name=amazonasmma.com&type=A
NEEDS_BROWSER	114	TX	Strike And Submit Martial Arts And Fitness	Killeen		NEEDS_BROWSER	sasmartialarts.net has a live A record (138.68.15.202) and indexed BJJ pages, but root, /about-us and /kids-brazilian-jiu-jitsu-class-killeen all returned empty bodies, so I could not read anything to confirm it.	https://dns.google/resolve?name=sasmartialarts.net&type=A
DEAD	124	TX	KO Empire Fight Academy / BJJ Mesquite TX 75149	Mesquite		KEEP_BLANK	koempirefa.com returns DNS Status 3 (NXDOMAIN) and no other school-owned domain surfaced, only aggregator listings and an X account.	https://dns.google/resolve?name=koempirefa.com&type=A
DEAD	134	TX	CAYA Martial Arts	Rockwall		KEEP_BLANK	cayamartialarts.com returns DNS Status 3 (NXDOMAIN) despite directories still linking it, and no replacement school-owned domain exists.	https://dns.google/resolve?name=cayamartialarts.com&type=A
DEAD	144	TX	Lucky Jiu-Jitsu and Fitness Club	Southlake		KEEP_BLANK	luckybjj.com is registered on Cloudflare nameservers but publishes no A and no AAAA record at apex or www, so the domain serves no site.	https://dns.google/resolve?name=luckybjj.com&type=AAAA
