verdict	id	region	name	city	url	action	evidence	source_url
CONFIRMED	8	CA	Gracie Jiu-Jitsu Beverly Hills	Beverly Hills	https://www.graciejiujitsubeverlyhills.com/	SET_OVERRIDE	Contact page body reads "324 S. Beverly Drive, 2nd Floor Beverly Hills, CA 90212" with phone (310) 553-0500 and the Certified Gracie Jiu-Jitsu Training Center license notice; DNS Status 0 with four Squarespace A records.	https://www.graciejiujitsubeverlyhills.com/contact
NEEDS_BROWSER	18	CA	Checkmat Fresno-Roots Brazilian Jiu-Jitsu	Fresno		NEEDS_BROWSER	Stored checkmatfresno.com is NXDOMAIN (DNS Status 3); candidate rootsbjj.com is DNS-live and serves robots.txt but every HTML path returns an empty JS-only body, so the city and entity cannot be read without a browser.	https://rootsbjj.com/
CONFIRMED	28	CA	GB La Crescenta	La Crescenta	https://graciebarra.com/la-canada-ca/	SET_OVERRIDE	Gracie Barra franchisor school page carries address "645 Foothill Blvd, La Canada Flintridge, CA 91011" and phone 818-790-2500; the GB sitemap index contains no La Crescenta school and this is the only GB in the Crescenta Valley - CITY DISCREPANCY: listed municipality is La Canada Flintridge, adjacent to La Crescenta on the same Foothill Blvd corridor.	https://graciebarra.com/la-canada-ca/school/
CONFIRMED	38	CA	Gracie Jiu-Jitsu Monterey	Monterey	https://graciemonterey.com/	SET_OVERRIDE	Footer contact block reads "800 Lighthouse Avenue Monterey CA 93940" with phone 8316337141 and the Certified Gracie Jiu-Jitsu Training Center trademark notice; DNS Status 0 with A record 45.79.19.164.	https://graciemonterey.com/
CONFIRMED	48	CA	Alliance Jiu Jitsu San Diego	San Diego	https://alliancesandiego.com/	SET_OVERRIDE	Footer reads "8990 Miramar Rd Suite 225, San Diego, CA, 92126" with phone (858) 549-1226 and reviews naming head instructor Johnny Faria; stored alliancejiujitsusandiego.com is NXDOMAIN while this host has live Cloudflare A records.	https://alliancesandiego.com/
DEAD	58	CA	Andre de Freitas Brazilian Jiu-Jitsu / BJJ Stockton CA 95210	Stockton		KEEP_BLANK	Stored andredefreitasbjj.com returns DNS Status 3 NXDOMAIN; guessed replacements andredefreitas.com and stocktonbjj.com resolve but serve empty bodies with no readable address or school name, so neither can be attributed to this academy.	https://dns.google/resolve?name=andredefreitasbjj.com&type=A
DEAD	68	CA	Rock And Roll Fight Company	Ventura		KEEP_BLANK	Stored rocknrollfightcompany.com returns DNS Status 3 NXDOMAIN, as do rockandrollfightcompany.com, rocknrollfightco.com, rockandrollfight.com and rnrfightcompany.com.	https://dns.google/resolve?name=rocknrollfightcompany.com&type=A
UNRESOLVED	78	TX	Checkmat BJJ Allen - Texas	Allen		FLAG	checkmatallen.com has live A records 3.33.251.168 and 15.197.225.128 but returns a completely empty body on /, /robots.txt and /sitemap.xml over both http and https, so no school content exists to verify; checkmatbjjallen.com and checkmatallentx.com are NXDOMAIN.	https://checkmatallen.com/
NEEDS_BROWSER	88	TX	Carlos Machado Jiu-Jitsu Mid Cities	Bedford		NEEDS_BROWSER	Stored carlosmachadojiujitsumidcities.com is dead - its nameservers return REFUSED (DNS Status 2); candidate midcitiesjiujitsu.com is DNS-live and serves robots.txt but its HTML is JS-only and returns an empty body, so the Bedford address cannot be confirmed without a browser.	https://midcitiesjiujitsu.com/robots.txt
CONFIRMED	98	TX	Renzo Gracie	Corpus Christi	https://renzograciecorpuschristi.com/	SET_OVERRIDE	Footer reads "6314 Yorktown Boulevard Suite 101; Corpus Christi, TX 78414" with text line (361) 290-9078 and names Professor Ruben Arredondo, 4th-degree black belt under Renzo Gracie; the page links the same facebook.com/renzogracietx account as the dead stored renzogracietx.com.	https://renzograciecorpuschristi.com/
UNRESOLVED	108	TX	Powerhouse MMA Academy	Fort Worth		KEEP_BLANK	powerhousemma.com redirects to forsale.godaddy.com and the body reads "The domain name powerhousemma.com is for sale"; powerhousemmaacademy.com, powerhousemmafw.com, powerhousefortworth.com and powerhousemmatx.com are all NXDOMAIN.	https://powerhousemma.com/
UNRESOLVED	118	TX	Sangue Novo Brazilian Jiu-Jitsu Academy	Laredo		KEEP_BLANK	sanguenovobjj.com, sanguenovojiujitsu.com, sanguenovoacademy.com and laredobjj.com all return DNS Status 3 NXDOMAIN; sanguenovo.com resolves but serves an empty body with nothing tying it to Laredo.	https://dns.google/resolve?name=sanguenovobjj.com&type=A
WRONG_ENTITY	128	TX	Unconventional Performance & Training	New Braunfels		KEEP_BLANK	Stored rodrigopinheirobjj.com is live but is Rodrigo Pinheiro Brazilian Jiu-Jitsu / Pete Spratt Muay Thai; its homepage and About page list a single address, 4523 N Loop 1604 W Ste 103, San Antonio, TX 78249, and New Braunfels appears only as a surrounding area they market to - different business name and different city.	https://rodrigopinheirobjj.com/about-us/
UNRESOLVED	138	TX	JBSA BJJ Open Mat	San Antonio		KEEP_BLANK	No web presence located; jbsabjj.com is NXDOMAIN and the session web-search budget was exhausted, so the only thing I can cite for this Joint Base San Antonio open-mat listing is that NXDOMAIN result.	https://dns.google/resolve?name=jbsabjj.com&type=A
DEAD	148	TX	Defenders Martial Arts Academy	Tomball		KEEP_BLANK	Stored defendersmaa.com returns DNS Status 3 NXDOMAIN, as do defendersmartialarts.com, defendersmartialartsacademy.com, defendersma.com, defendersbjj.com, defendersacademy.com and defendersmartialartstomball.com.	https://dns.google/resolve?name=defendersmaa.com&type=A
