verdict	name	region	city	url	note
AGGREGATOR	Undisputed MMA	PA	Philadelphia	https://undisputed-mma-llc.business.site/	Google business.site page, not school's own site
OK	Undisputed South	AZ	Green Valley	https://undisputedsouth.com/	Green Valley BJJ; new address 101 S LaCanada
OK	Unicorn Jiu Jitsu	OR	Portland	https://www.unicornjiujitsu.com/	BJJ academy, Portland SE Stark address matches
OK	Unified BJJ	UT	South Jordan	https://unifiedbjj.com	BJJ academy, South Jordan address matches exactly
OK	Union Team BJJ	GA	Alpharetta	https://unionteambjj.com	Alpharetta BJJ academy, Atlanta Hwy address confirmed
OK	United Brazilian Jiu-Jitsu / BJJ Moreno Valley CA 92557	CA	Moreno Valley	https://www.unitedbjj.com/#/	Moreno Valley BJJ, Day Street address matches
OK	United Jiu Jitsu	MN	Maplewood	https://www.ujjmn.com	Maplewood BJJ school, White Bear Ave matches
OK	United Legion Brazilian Jiu-Jitsu	FL	Altamonte Springs	https://unitedlegionbjj.com/	Altamonte Springs BJJ academy confirmed on site
OK	United Team Maui	HI	Wailuku	https://bjjwailuku.com	Wailuku Maui BJJ academy, Caio Terra
OK	Unity Jiu Jitsu	NY	New York	https://unityjiujitsu.com	Manhattan BJJ, 144 W 14th St
OK	Unity Jiu Jitsu Jersey City	NJ	Jersey City	https://unityjiujitsujc.com	BJJ school, 660 Grand St Jersey City
OK	Unity MMA & Kickboxing	BC	Vernon	https://unitymma.ca	JS app; meta names Vernon MMA gym
OK	Universal MMA	BC	North Vancouver	https://www.universalmma.com	North Vancouver MMA, BJJ listed
OK	Unlimited Martial Arts	NY	Brooklyn	https://unlimitedmartialartsacademy.com	BJJ; site lists 5 Withers St Brooklyn
OK	Untamed Jiu-Jitsu	CA	West Covina	https://www.untamedbjj.com/	West Covina BJJ academy confirmed
OK	Up Top Martial Arts Academy	NJ	Wayne	https://www.uptopmartialarts.com/	BJJ, 87 Berdan Ave Wayne matches
OK	Upper Academy & Alliance Brazilian Jiu-Jitsu	AB	Calgary	https://upperacademy.ca	Alliance BJJ, Calgary confirmed
OK	Upper Valley Brazilian Jiu Jitsu	NH	Enfield	https://www.uppervalleybjj.com	Gracie BJJ; Enfield Upper Valley named
WRONG_CITY	Uprise MMA	CA	Carmichael	https://www.uprisemma.com/	Los Angeles, 12320 Venice Blvd
SUSPECT	Urijah Faber's Ultimate Fitness	CA	Sacramento	https://ufultimatefitness.com/	Empty body on every path tried
OK	V7 Martial Arts	ID	Moscow	https://v7martialarts.com	Judo, BJJ, MMA in Moscow Idaho
OK	VACA BJJ & MMA	MA	West Springfield	https://www.vacabjjmma.com	BJJ, 865 Memorial Ave West Springfield
OK	VS Brazilian Jiu-Jitsu	ON	Oakville	https://vsbjj.com	BJJ, 3114 Dundas St W Oakville
OK	Vagner Rocha Martial Arts	FL	Miami	https://www.vagnerrochamartialarts.com/	Hollywood FL address, Miami metro neighbour
OK	Valens Jiu Jitsu Academy Saskatoon	SK	Saskatoon	https://valensjiujitsu.ca	BJJ, 510 Lauriston St Saskatoon
OK	Valente Brothers Jiu-Jitsu Pembroke Pines	FL	Pembroke Pines	https://pembrokepinesselfdefense.com/	Jujutsu, 12191 Taft St matches
OK	Valhalla Academy of Martial Arts	VA	Fredericksburg	https://www.martialartsfredericksburgva.com/	BJJ and CSW in Fredericksburg
OK	Valhalla Jiu-Jitsu & MMA	AL	Alexandria	https://www.valhallamartialarts.com/	81 Big Valley Dr, Alexandria AL
OK	Valko Brazilian Jiu-Jitsu Academy	IL	Chicago	https://valkobjj.com	Jiu-Jitsu in Chicago headline confirmed
OK	Valle Brazilian Jiu Jitsu	NH	Londonderry	https://vallebjj.com	Londonderry NH address confirmed
OK	Valley City Jiu-Jitsu and Self Defense Academy	ND	Valley City	https://jiujitsuvc.wixsite.com/valley-city-jiujitsu	Own Wix site, Valley City ND address
OK	Valley Jiu-Jitsu	BC	Kamloops	https://www.valleybjj.ca	Kamloops confirmed via email and Instagram
OK	Valley Martial Arts Center	CA	Sherman Oaks	https://www.valleymac.com/	Sherman Oaks address, BJJ program listed
OK	Valor Martial Arts	KS	Wichita	https://www.wichitavalor.com	Wichita address, BJJ and judo
OK	Valor Mixed Martial Arts	NY	New York	https://valormmanyc.com	NYC named, no street address shown
OK	Vamos MMA	NY	Holbrook	https://www.vamosmma.com	Holbrook address listed, second Riverhead location
OK	Van Buren Jiu Jitsu Chandler	AZ	Chandler	https://vanburenjiujitsu.com/	Chandler AZ address confirmed
OK	Van Isle BJJ	BC	Victoria	https://www.vibjj.com	Esquimalt, Greater Victoria
OK	Vanguard Gym	VA	Manassas	https://www.vanguardgym.com/	Manassas address, BJJ and grappling
OK	Vanquish MMA & Jiu Jitsu	AZ	Payson	https://vanquishselfdefense.com/	Payson AZ on contact page
OK	Vaughan Jiu-Jitsu Academy	ON	Vaughan	https://vaughanbjj.com	Vaughan ON, no street address shown
OK	Velocity Martial Arts Academy	NL	Clarenville	https://www.velocitynl.com	Clarenville email, BJJ and MMA classes
OK	Veneration Jiu Jitsu LLC	AR	Jonesboro	https://www.jonesborojiujitsu.com/	Jonesboro AR address confirmed
OK	Verde Valley Brazilian Jiu Jitsu	AZ	Cottonwood	https://verdevalleybjj.com/	Cottonwood AZ address confirmed
OK	Vermont BJJ	VT	Burlington	https://vermontbjj.com	Williston VT, Burlington metro neighbour
OK	Vibe Jiu Jitsu & Grappling Arts	ID	Idaho Falls	https://www.vibejiujitsu.com	Idaho Falls address matches
OK	Victory Combat Sports Academy	TX	Lubbock	https://victorycombatsports.academy/	Lubbock address confirmed, BJJ listed
AGGREGATOR	Victory Jiu Jitsu	NB	Quispamsis	https://victorykv.gymdesk.com	Gymdesk platform domain, school itself correct
OK	Victory Jiu Jitsu Dieppe	NB	Dieppe	https://victoryjiujitsuacademy.ca	1571 Melanson Rd, Dieppe Greater Lakeburn
OK	Victory MMA Academy Arlington Heights	IL	Arlington Heights	https://victorymmaacademy.com/arlington-heights-location/	Address matches, BJJ and wrestling listed
NO_CITY	Vida Jiu-Jitsu Utah	UT	Spanish Fork	https://vidajiujitsu.com	Merch shop only, no address anywhere
OK	Viotti BJJ Academy	UT	Bountiful	https://viottibjjacademy.com	Bountiful address matches exactly
OK	Virtue Brazilian Jiu Jitsu	TX	Belton	https://virtuebjjtx.com	12017 FM 2305 Belton, address matches
OK	Vital Brothers Brazilian Jiu Jitsu Mountain Home	ID	Mountain Home	https://vitalbrazilianjiujitsu.com	Mountain Home address matches exactly
SUSPECT	Vitor Shaolin BJJ NYC	NY	New York	https://www.bjjnewyorkcity.com	Now Modern Martial Arts, different school
OK	Volt BJJ	QC	Longueuil	https://www.voltbjj.com	JS-only body; meta names Longueuil
OK	Vortex Jiu Jitsu Academy	FL	Palm Bay	https://vortexbjj.com/	5132 Minton Rd, Palm Bay confirmed
OK	Vortex Jiu-Jitsu	DC	Washington	https://vortexjiujitsu.com	Edlavitch JCC, 16th and Q NW
OK	WAMMA Brandon	MB	Brandon	https://wammabrandon.com	389 Park Ave East, Brandon MB
OK	WAMMA NextGen	MB	Winnipeg	https://wamma.site	Winnipeg Academy of Martial Arts, grappling programs
OK	WARCRY Martial Arts	SK	Melville	https://warcrymartialarts.com	543 Main St Melville, BJJ confirmed
AGGREGATOR	War Room MMA, Kickboxing, and Fitness	TX	Fort Worth	https://war-room-mma-kickboxing-and-fitness.business.site/	Google business.site page, not own site
REPOINT	Warrior Defense Brazilian Jiu Jitsu	FL	DeLand	https://warriordefense.com/classes-by-reservation	https://warriordefense.com/
OK	Warrior Fitness Center	CO	Colorado Springs	https://www.cowarrior.com	Site says 3711 Drennan Rd, same street
OK	Warrior's Cove Martial Arts and Fitness	MN	St. Louis Park	https://warriorscove.com	St Louis Park location page listed
SUSPECT	Warriors Lair MMA	TX	El Paso	https://www.facebook.com/LamarHarrisMMA/	Facebook fetch returned blank body
SUSPECT	Warriors Legacy MMA	TX	Paris	https://www.warriorslegacymma.com	JS-only shell, no readable content
OK	Watts Brazilian Jiu-Jitsu & Muay Thai Academy	CA	Simi Valley	https://www.paragonsimivalley.com/	Rebranded Paragon Simi Valley, same address
SUSPECT	Wayne Owen Fighting Arts	OR	Grants Pass	https://www.facebook.com/Wayne-Owen-Fighting-Arts-174709395877709/	Facebook fetch returned blank body
AGGREGATOR	West Coast BJJ	BC	Vancouver	https://westcoastbjj.ca	Association affiliate homepage, no location page
OK	West Coast Brazilian Jiu Jitsu Victoria	BC	Victoria	https://westcoastbjjvic.ca	765 Broughton Street, Victoria confirmed
OK	West Idaho BJJ	ID	Star	https://westidahobjj.com	11231 W Hercules Dr, Star confirmed
OK	West Karate & Brazilian Jiu Jitsu	WV	Weirton	https://westkarateofweirton.com	328 Penco Rd Weirton, BJJ listed
OK	West Kauai Jiu-Jitsu	HI	Waimea	https://www.westkauaijiujitsu.com	Makana Training Center, Waimea confirmed
OK	West O Dojo	NE	Lincoln	https://westodojo.com	Lincoln address, jiu-jitsu and judo
OK	West River Jiu Jitsu	PE	Bonshaw	https://westriverjiujitsu.ca	25 Green Road, Bonshaw PE
OK	West Texas Jiu Jitsu Academy	TX	Lubbock	https://wtxjja.com/	Now Lubbock JJA, Woodrow Rd address
OK	Westchester Fight Club	NY	New Rochelle	https://westchesterfightclub.com	11 S Division St New Rochelle
OK	Western Plains Brazilian Jiu Jitsu	WY	Gillette	https://westernplainsbrazilianjiujitsu.com	900 Ez Street, Gillette confirmed
OK	Westside BJJ	AR	Little Rock	https://littlerockbjj.com/	17200 Chenal Pkwy, West Little Rock
OK	Westside BJJ Ogden	UT	Ogden	https://westsidebjjogden.com	2562 Washington Blvd, Ogden confirmed
OK	Westside MMA	AR	Little Rock	https://westsidemma.com	806 S Izard St confirmed
OK	Whaling City Athletic Club	CT	New London	https://www.whalingcityathletics.com/	436 Broad St, gi/no-gi jiu jitsu
OK	White 2 Black Brazilian Jiu-Jitsu Academy	AZ	Mesa	https://white2blackacademy.com/	745 W Baseline Rd, Mesa
OK	Whitefish BJJ	MT	Whitefish	https://whitefishbjj.com	Moved to Columbia Falls; glaciergrappling.com
AGGREGATOR	Wild West Training Center	NV	Carson City	https://calendly.com/d/dkt-s43-wm4	Calendly booking link, no school content
OK	Williamsburg MMA	NY	Brooklyn	https://www.williamsburgmma.com	42A Dobbin St Brooklyn; BJJ, wrestling
SUSPECT	Wilson Fitness & Martial Arts	KY	Olive Hill	https://www.facebook.com/wilsonmartial.arts.3/	Blank Facebook fetch, needs browser check
REPOINT	Wind River Dojo	WY	Lander	https://windriverdojo.org	https://www.windriverdojo.org
OK	Windsor BJJ	ON	Windsor	https://windsorbrazilianjiujitsu.com/	4471 Tecumseh Rd East, Windsor Ontario
OK	Winona BJJ	MN	Winona	https://winonabjj.com	Flow Jiu-Jitsu rebrand; Winona location listed
SUSPECT	Without Limits MMA	AR	Batesville	https://www.facebook.com/WithoutLimitsMMA/	Blank Facebook fetch, needs browser check
OK	Wolfhouse MMA Edmonton	AB	Edmonton	https://wolfhousemma.com	11507 120 St NW Edmonton; BJJ, wrestling
SUSPECT	Woodshop Jiu-Jitsu	NS	Antigonish	https://www.facebook.com/woodshopjits	Blank Facebook fetch, needs browser check
AGGREGATOR	Workhorse Mixed Martial Arts	NS	Port Hawkesbury	https://workhorse-mma.gymdesk.com	Gymdesk domain; content correct, Port Hawkesbury
OK	World Jiu Jitsu Academy	MN	Eden Prairie	https://wjja4u.com	6900 Shady Oak Rd, Eden Prairie
OK	World Martial Arts	BC	Delta	https://www.worldtkd.ca	11939 88 Ave Delta; BJJ programme listed
OK	Wulfrun Martial Arts	PE	York	https://wulfrunmartialarts.com	370 Route 25, York PEI; BJJ
OK	Wyo Faction	WY	Rock Springs	https://wyofaction.com	Names Rock Springs WY; BJJ and MMA
AGGREGATOR	X3 Sports - Athens	GA	Athens	https://x3sports.com/sign-up-for-a-free-class/	Generic brand signup form, not location page
AGGREGATOR	X3 Sports - North Marietta	GA	Jonesboro	https://x3sports.com/sign-up-for-a-free-class/	Generic signup form; no Jonesboro location exists
OK	Xcell Jiu Jitsu	FL	Boynton Beach	https://www.xcellbjj.com/	975 Gateway Blvd, Boynton Beach FL
SUSPECT	Xtreme Couture MMA	NV	Las Vegas	https://xtremecouture.tv	Hijacked domain, Thai-language content farm
OK	Xtreme Martial Arts and Fitness Center	CA	Los Gatos	https://www.xmagym.com/	15405 Los Gatos Blvd; BJJ in programmes
OK	YYC Brazilian Jiu Jitsu	AB	Calgary	https://www.yycbjj.ca	Own site, 3507 17 Ave SW Calgary
AGGREGATOR	Yamasaki Academy Woodbridge	VA	Woodbridge	https://yamasakiwoodbridge.zohobookings.com/	Zoho Bookings platform page, no address
OK	Yarmouth BJJ	NS	Yarmouth	https://www.yarmouthbjj.ca	Own site, 73C Starrs Rd Yarmouth
SUSPECT	Yeti MMA	NJ	Scotch Plains	https://www.shaolinbjj.com/	Different school: Vitor Shaolin BJJ, 1985 US-22
AGGREGATOR	Yonsei Martial Arts Academy	LA	Kenner	https://calendly.com/info4yonsei/quick-start	Calendly booking link, empty body
OK	Yorkdale Martial Arts	ON	Toronto	https://yorkdalemartialarts.com	BJJ at 62 Clarkson Ave, Toronto
OK	Yorkton Martial Arts Training Center	SK	Yorkton	https://ymatc.com	BJJ listed, 295 Broadway St W Yorkton
AGGREGATOR	Young Guardians MMA	OH	St Marys	https://young-guardians-mma.business.site/	Google business.site page, body empty
OK	Zangief Jiu Jitsu	NV	Las Vegas	https://www.zangiefjiujitsu.com	Own site, 7380 S Eastern Ave matches
OK	Zealous Nation MMA	NJ	Middlesex	https://zealousnationmma.com/	Grappling and BJJ, 288 Lincoln Blvd Middlesex
OK	Zen MMA	ON	Ottawa	https://zenmma.ca	BJJ and MMA, 32 Colonnade Rd
OK	Zero Gravity Jiu-Jitsu Academy	NY	Brooklyn	https://zerogbjj.com	Own site, 319 Columbia St Brooklyn
WRONG_CITY	Zero Point Gracie Jiu Jitsu	AZ	Camp Verde	https://www.zeropointgjj.com/	St Kilda East, Melbourne, Australia
OK	Zia Martial Arts	NM	Las Cruces	https://ziamartialarts.com	Own site, 102 W Conway Ave matches
SUSPECT	Zombie Krew Jiu Jitsu	TX	Fort Worth	https://www.instagram.com/p/C23I2Cop7ye/	Instagram post, fetch returned blank body
OK	Zombie Proof BJJ	NS	Sydney	https://www.zombieproofbjj.com	Own site, Sydney Nova Scotia, Cape Breton
OK	Zura Jiu-Jitsu	IA	Marshalltown	https://www.zurajiujitsu.com	Own site, 104 E Linn St matches
OK	École de kickboxing de l'Estrie	QC	Sherbrooke	https://estriekickboxing.com	Lists BJJ and MMA, 565 King Est
