verdict	name	region	city	url	note
OK	101 Academy	AB	Calgary	https://101academy.ca/	BJJ gym in Calgary, schedule and coaches
OK	10th Planet BJJ Bloomsburg at Mid World Martial Arts	PA	Bloomsburg	https://www.midworldmartialarts.com/	10th Planet jiu jitsu, 32 E Ridge
OK	10th Planet Birmingham	AL	Birmingham	https://mmabirmingham.com/	No-gi jiu jitsu, Birmingham Alabama address listed
SUSPECT	10th Planet Boca Raton	FL	Boca Raton	https://10thplanetboca.com/	Empty body, only title tag rendered
OK	10th Planet Chino Hills	CA	Chino Hills	https://www.10thplanetchinohills.com/	Address 4070 Chino Hills Parkway matches
OK	10th Planet Corona	CA	Corona	https://10thplanetjjcor.com	12391 Sampson Ave Suite L Corona
SUSPECT	10th Planet Corvallis	OR	Corvallis	https://www.facebook.com/10PCorvallis/	Facebook login wall, no content
OK	10th Planet El Paso	TX	El Paso	https://10thplanetelpaso.com/contact/	El Paso TX; moved to Pelicano Dr
OK	10th Planet Fredericksburg	VA	Fredericksburg	https://www.10thplanetfxbg.com/	Fredericksburg VA; now Princess Anne St
OK	10th Planet Georgetown	TX	Georgetown	https://10pgtx.com/	1523 Northwest Blvd Georgetown TX
OK	10th Planet Goodyear	AZ	Avondale	https://www.10thplanetgoodyear.com/	Site address 425 W Western Ave Avondale
OK	10th Planet Jiu JItsu Murrieta	CA	Murrieta	https://www.10thplanetjjmurrieta.com	26305 Jefferson Ave Murrieta matches
OK	10th Planet Jiu Jitsu Albuquerque	NM	Albuquerque	https://10pabq.com	237 Eubank Blvd NE Albuquerque matches
OK	10th Planet Jiu Jitsu Allentown	PA	Allentown	https://www.10thplanetallentown.com/	349 S Cedar Crest Blvd Allentown matches
OK	10th Planet Jiu Jitsu Beaumont	TX	Beaumont	https://www.10thplanetbeaumontjiujitsumma.com/	5925 Caswell Rd Beaumont TX matches
OK	10th Planet Jiu Jitsu Chicago	IL	Chicago	https://www.10thplanetchicago.com/	Chicago IL; now 5711 N Milwaukee
OK	10th Planet Jiu Jitsu Decatur	AL	Decatur	https://decaturbrazilianjiujitsu.com/	108 Lenwood Rd SE Decatur matches
OK	10th Planet Jiu Jitsu Jacksonville	FL	Jacksonville	https://www.10pjax.com/	4849 Dawin Rd Jacksonville FL matches
OK	10th Planet Jiu Jitsu Las Vegas	NV	Henderson	https://www.10thplanetlasvegas.com	Henderson 1225 W Warm Springs matches
OK	10th Planet Jiu Jitsu Lombard	IL	Lombard	https://www.10plombard.com/	1060 N DuPage Ave Lombard matches
OK	10th Planet Jiu Jitsu NYC	NY	New York	https://www.10thplanetjjnyc.com	35 W 43rd St New York
OK	10th Planet Jiu Jitsu Newark (Heath OH)	OH	Heath	https://10thplanetnewark.com	409 S 22nd St Heath matches
OK	10th Planet Jiu Jitsu Riverside CA	CA	Riverside	https://www.10thplanetjjriverside.com/	6065 Magnolia Ave Riverside matches
OK	10th Planet Jiu Jitsu Santa Fe	NM	Santa Fe	https://10thplanetsantafe.com	Santa Fe named throughout site
OK	10th Planet Jiu Jitsu Ventura / BJJ Ventura CA 93001	CA	Ventura	https://10thplanetventura.com/	Address 1540 E Main St matches
OK	10th Planet Jiu-Jitsu Auburn	NE	Auburn	https://10thplanetauburn.com	Address 1916 O Street Auburn matches
OK	10th Planet Jiu-Jitsu Omaha	NE	Bellevue	https://10thplanetomaha.com	Bellevue NE; site lists 722 Fort Crook
OK	10th Planet Jiu-Jitsu SLC	UT	Salt Lake City	https://10thplanetslc.com	Address 215 S 1000 E matches
WRONG_CITY	10th Planet Miami	FL	Miami	https://10thplanetmiami.com/	Site serves Miramar FL, not Miami
NO_CITY	10th Planet Nazareth	PA	Nazareth	https://10pnazareth.com/	Real school; phone only, no address
SUSPECT	10th Planet North Dallas	TX	Carrollton	https://10thplanetjjdallas.com	Domain now Indonesian gambling site
OK	10th Planet Oceanside	CA	Oceanside	https://10thplanetoceanside.com	New location 1791 S Oceanside Blvd
AGGREGATOR	10th Planet Palm Beach at AOP MMA (West Palm Beach)	FL	West Palm Beach	https://www.vagaro.com/aopmma	Vagaro booking page, no school content
OK	10th Planet Palmdale	CA	Palmdale	https://10thplanetpalmdale.com/	40125 Tenth St W, Palmdale matches
OK	10th Planet Pleasant Grove	UT	Pleasant Grove	https://10thplanetpleasantgrove.com	2416 W 700 S matches
OK	10th Planet Poway Jiu Jitsu	CA	Poway	https://www.10thplanetpoway.com/	14009 Midland Rd, Poway matches
OK	10th Planet Redland	CA	Redlands	https://10thplanetjiujitsuredlands.com/	821 West Colton Ave, Redlands matches
OK	10th Planet Richmond	BC	Richmond	https://www.10thplanetrichmond.ca	11151 Horseshoe Way, Richmond BC matches
OK	10th Planet Sacramento	CA	Sacramento	https://www.10psac.com	8345 Folsom Blvd, Sacramento matches
OK	10th Planet San Antonio Huebner Oaks	TX	San Antonio	https://www.10psanantonio.com/	Huebner Oaks 11255 Huebner Rd listed
OK	10th Planet San Diego	CA	San Diego	https://10thplanetsandiego.com	San Diego named; own school site
OK	10th Planet Santa Barbara	CA	Santa Barbara	https://www.10thplanetsantabarbara.com/	1113 State St, Santa Barbara matches
SUSPECT	10th Planet Sedalia MO	MO	Sedalia	https://www.facebook.com/p/10th-Planet-Jiu-Jitsu-Sedalia-100027128487044/	Facebook returned empty body, no content
OK	10th Planet South Bay (Chula Vista CA)	CA	Chula Vista	https://10thplanetsouthbay.com/	Address 241 Third Ave, Chula Vista matches
OK	10th Planet Thousand Oaks	CA	Thousand Oaks	https://www.10thplanetthousandoaks.com/	Names Thousand Oaks; no street address listed
OK	10th Planet Torrance	CA	Torrance	https://10ptorrance.com/	Torrance CA; now 24433 Hawthorne Blvd
OK	10th Planet Whittier	CA	Whittier	https://www.join10pwhittier.com/	Address 9150 Painter Ave, Whittier matches
OK	12th Street Jiu-Jitsu	AZ	Phoenix	https://12stjiujitsu.com/	1107 E Bell Rd, Phoenix AZ
SUSPECT	13 Jiu Jitsu	KY	Glasgow	https://www.facebook.com/13JiuJitsu	Facebook returned empty body, no content
OK	144 Academy Jiu Jitsu/Self-Defense/Fitness	TX	Dallas	https://144academy.com/	Dallas TX; now 3406 Easy St
NO_CITY	208 Jiu Jitsu Academy	ID	Nampa	https://www.208jiujitsuacademy.com	Real BJJ site, no address anywhere
WRONG_CITY	303 Training Center	CO	Westminster	https://www.303trainingcenter.com	Located 5757 Olde Wadsworth Blvd, Arvada CO
OK	360 BJJ	TX	Grand Prairie	https://360bjj.com/	830 Mayfield Rd, Grand Prairie matches
OK	360 Defense Martial Arts (Macarra BJJ Affiliated Academy)	CT	Norwich	https://www.360defensemartialarts.com/	15 Wawecus St, Norwich CT matches
SUSPECT	360 Defense Martial Arts Colchester CT	CT	Colchester	https://www.facebook.com/ABDColchesterCT/	Facebook returned empty body, no content
OK	374 MMA	NS	Halifax	https://374mma.com	277 Lacewood Dr Halifax; SEO title says Windsor
OK	4S Brazilian Jiu Jitsu / Jiu-Jitsu San Diego CA 92127	CA	San Diego	https://4sbjj.com/	Names San Diego CA; no street address
OK	5 Elements Studio- Jiu-Jitsu & Fitness	TX	Dallas	https://5elementsstudio.com/	2613 N Carroll Ave, Dallas matches
OK	501 BJJ & Kickboxing	AR	Conway	https://501bjj.com	2655 Donaghey Ave, Conway AR matches
NO_CITY	609 Jiu Jitsu	NJ	Egg Harbor Township	https://609jiujitsu.com/	Real BJJ school page, no address shown
OK	66 JIU-JITSU	AZ	Flagstaff	https://www.66jiu-jitsu.com/	2710 N Steves Blvd, Flagstaff AZ
OK	662 JiuJitsu	MS	Oxford	https://www.jiujitsuoxford.com	Address matches, Oxford MS
SUSPECT	719 Fight Team MMA	CO	Colorado Springs	https://www.facebook.com/719FightTeamMma/	Facebook login wall, no content
OK	760 Jiu-Jitsu / BJJ Oceanside CA 92057	CA	Oceanside	https://760jiujitsu.com/	3320 Mission Ave, Oceanside CA
