verdict	name	region	city	url	note
OK	Marlon Colorado BJJ NYC	NY	Sunnyside	https://www.marloncoloradobjjnyc.com/	BJJ and Judo academy in Sunnyside Queens
OK	Marmac Athletics	NS	Truro	https://www.facebook.com/marmacathletics	Live FB page, BJJ, 36 Inglis Truro
OK	Martial Arts Advantage South Tampa	FL	Tampa	https://martialartsadvantage.com/south-tampa-adult-brazilian-jiu-jitsu-classes-martial-arts-advantage/	Adult BJJ page, 3311 S Dale Mabry
OK	Martial Arts Nation Lake Nona BJJ	FL	Orlando	https://manationlakenona.com	BJJ academy, Lake Nona Orlando address matches
OK	Martial Arts USA (Fayette Mall Location)	KY	Lexington	https://www.martialartslexington.com/contact-us	Judo/jiu-jitsu offered, 260 Meijer Way Lexington
OK	Martial Arts and More of Wilmington (Team JBM BJJ)	NC	Wilmington	https://martialartswilmingtonnc.com/	BJJ and Muay Thai in Wilmington NC
OK	Martial Arts of NC	NC	Fayetteville	https://martialartsofnc.com/	BJJ school, Bragg Blvd Fayetteville address
OK	Martial Way MMA	NJ	Newton	https://martialwaymma.com/	10th Planet jiu-jitsu and MMA, Newton
OK	Martial Way Self-Defense Center	VT	Colchester	https://martialwayvt.com	BJJ and karate, 73 Prim Road Colchester
AGGREGATOR	Martin Academy of Martial Arts	FL	Sarasota	https://airtable.com/shrYsLfI3VocYXFhF	Airtable form, not the school's site
OK	Master Haydar's Black Belt Academy	AZ	Goodyear	https://masterhaydar.com/	Taekwondo and BJJ classes, Goodyear AZ address
OK	Masters Martial Arts School	HI	Kailua	https://mastersmartialartsschool.com	BJJ, judo, wrestling, 270 Kuulei Kailua
OK	Matakas Jiu Jitsu	NJ	Florence	https://www.matakasbjj.com	BJJ academy, 2043 Rt 130 Florence
OK	Matrix Martial Arts	CO	Castle Rock	https://www.matrixcastlerock.com	Easton BJJ affiliate, 4807 Industrial Castle Rock
OK	Maui Grappling Academy	HI	Kahului	https://mauigrapplingacademy.com	BJJ and no-gi, 180 E Wakea Kahului
OK	Maui Jiu-Jitsu Academy	HI	Haiku	https://mauijiujitsu.com	Gracie BJJ, 810 Haiku Rd Haiku
OK	Maui Kombat Academy	HI	Wailuku	https://www.mauikombatacademy.com	BJJ and Muay Thai, 1161 Main Wailuku
OK	Maverick Training Center	AL	Huntsville	https://mavericktraining.net/	BJJ and Muay Thai, Huntsville AL address
OK	Maximum Training Centre	ON	Windsor	https://mtcwindsor.ca	MMA and BJJ, 1929 Provincial Rd Windsor
NO_CITY	Maxum BJJ Long Island	NY	Huntington	https://www.maxumbjj.com	Real BJJ site but no address anywhere
OK	May River BJJ	SC	Bluffton	https://www.mayriverbjj.com	BJJ, 1 Sherington Dr Bluffton SC
OK	McGinnis Academy of Martial Arts	NC	Gastonia	https://www.mcginnisacademyofmartialarts.com/	Carlson Gracie BJJ, 5106 Wilkinson Gastonia
OK	Megalodon MMA	GA	Watkinsville	https://www.megalodongym.com/	MMA and BJJ; site lists Bogart GA
OK	Megaton Brazilian Jiu-Jitsu Academy	AZ	Phoenix	https://megatonjiujitsu.com/	Gracie Humaita BJJ, 32nd St Phoenix
OK	Megaton Gallup Jiu-Jitsu	NM	Gallup	https://gallupjiujitsu.com	BJJ and MMA, 804 S 2nd Gallup
SUSPECT	Meltons Jiujitsu/MMA	OH	Elyria	https://m.facebook.com/MeltonsJiuJitsuAcademyOhio/	Facebook page deleted or no longer available
OK	Memphis Judo & Jiu-Jitsu	TN	Memphis	https://www.memphisbjj.com	BJJ and judo, 7859 US-64 Memphis
OK	Mendo Training Center	CA	Ukiah	https://www.mendomma.com/mendommacom	No-gi jiu jitsu, 1068 N State Ukiah
OK	Merced Academy of Jiu Jitsu	CA	Merced	https://www.facebook.com/mercedacademyofjiujitsu/	Live FB page, 1725 G St Merced
OK	Meta Martial Arts	AR	Fayetteville	https://meta-ma.com/	BJJ and MMA, N Crossover Fayetteville AR
SUSPECT	Method BJJ	NJ	South Plainfield	https://www.methodbjj.com/	Edmonton AB school; announced permanent closure 2025
OK	Michael Foley's Academy of Martial Arts	NL	St. John's	https://michaelfoley.ca	BJJ, 117 Ropewalk Lane St. John's
OK	Michigan Top Team	MI	Detroit	https://michigantopteam.com	MMA gym; site lists Southfield MI address
OK	Mid America Martial Arts	NE	Omaha	https://midamericamartialarts.com	BJJ and judo, 14951 Chandler Omaha
OK	Mid City Martial Arts & Fitness Academy	LA	New Orleans	https://www.midcitymma.com	Jiu jitsu and wrestling, New Orleans LA
OK	Middlebury American Jiu Jitsu Academy	VT	Middlebury	https://mbjiujitsu.com	BJJ, 812 Exchange Street Middlebury VT
OK	Midland BJJ Texas	TX	Midland	https://midlandbjj.com/	BJJ and MMA, Billingsley Blvd Midland
OK	Midwest Martial Arts Academy	SD	Sioux Falls	https://midwestmartialartssf.com	BJJ and judo school, Sioux Falls SD
OK	Migration BJJ	MN	Minneapolis	https://migrationbjj.com	BJJ, 5406 S 34th Ave Minneapolis
OK	Mike Burlaka's Brazilian Jiu Jitsu @Hard Knocks Gym	AZ	Phoenix	https://www.facebook.com/MikeBurlakaBJJ/	Live FB page, BJJ, Phoenix AZ address
OK	Mile High Gracie Jiu-Jitsu	CO	Lakewood	https://www.milehighgraciejiujitsu.com	Gracie BJJ, 1385 Carr St Lakewood
OK	Miller Martial Arts (American Top Team Warner Robins)	GA	Bonaire	https://millermartialarts.us	BJJ, 405 SR 96 Bonaire GA
OK	Minnesota Top Team	MN	Eagan	https://minnesotatopteam.com	BJJ and wrestling, 3500 Dodd Eagan
OK	Miori Martial Arts	NY	Syracuse	https://www.miorimartialarts.com/	Kempo with jujitsu/judo; Cicero and Cazenovia
OK	Misfits Grappling Club	SD	Sioux Falls	https://www.misfitsgrapplingclub.com	10th Planet BJJ, 3506 N Casco
OK	Mission Athletics	IA	Cedar Rapids	https://www.missionathletics.com	Wrestling and jiu jitsu, Cedar Rapids IA
OK	Mission Brazilian Jiu Jitsu	BC	Mission	https://www.missionbjj.ca	BJJ, 31510 Gill Avenue Mission BC
