verdict	name	region	city	url	note
OK	Gracie United Hancock	MS	Bay St. Louis	https://www.hancockbjj.com	Own site, Bay St Louis address matches
SUSPECT	Gracie United Team Jucao Plaquemine	LA	Plaquemine	https://www.facebook.com/guplaquemine/	Facebook body blank, needs browser check
AGGREGATOR	Gracie United Team Jucao-Leesville	LA	Leesville	https://gracie-united-team-jucao-leesville.business.site/	Google business.site page, body blank
OK	Gracie Wesley Chapel	FL	Lutz	https://www.graciewesleychapel.com	BJJ school, Wesley Chapel adjacent to Lutz
OK	GracieOne Academy	TX	Dallas	https://www.gracieone.com	11661 Preston Rd Dallas matches record
OK	Graciefighter Jiu Jitsu	ME	Caribou	https://graciefightercaribou.com	118 Bennett Drive Caribou address matches
SUSPECT	Grady's Family Mixed Martial Arts	FL	Clearwater	https://www.facebook.com/gradysmma/	Facebook body blank, needs browser check
OK	Graham MMA	MS	Petal	https://grahammma.com	300 McInnis Street Petal address matches
OK	Grand Forks Brazilian Jiu-jitsu Academy	ND	Grand Forks	https://grandforksbjj.com	2750 Gateway Dr Grand Forks matches
OK	Grand River BJJ	ON	Cambridge	https://grandriverbjj.ca	Downtown Cambridge ON, moved to Dickson Street
OK	Grand Valley Brazilian Jiu Jitsu	CO	Grand Junction	https://grandvalleybjj.com	573 S Commercial Dr Grand Junction matches
OK	Grandmaster Han's Martial Arts & Gracie Jiu-Jitsu	AR	Conway	https://gmhgjj.com	812 North Creek Drive Conway matches
OK	Granite City MMA	VT	Graniteville	https://www.granitecitymmavt.com	223 Church Hill Rd Graniteville matches
OK	Granite State BJJ	NH	North Hampton	https://granitestatebjj.com	10 Lafayette Rd North Hampton matches
OK	Grant's Martial Arts	NS	Dartmouth	https://www.grantsmartialarts.ca	BJJ Muay Thai, 900 Windmill Road Dartmouth
OK	Grapple House BJJ	MI	Edwardsburg	https://grapplehousebjj.com/	Edwardsburg MI address on page
OK	Grapple Jiu Jitsu	MS	Brandon	https://www.grapplejiujitsu.com	Brandon address in footer, Flowood adjacent
OK	Grappler Station	MN	St. Paul	https://www.grapplerstation.com	2015 Ford Pkwy St Paul
OK	Grappling Concepts Nixa	MO	Nixa	https://grapplingconceptsnixa.com/	Nixa MO address matches
