OK	AMP BJJ Baton Rouge	LA	Baton Rouge	https://ampbjj.com/about-amp-bjj/amp-bjj-baton-rouge/	Baton Rouge location page, 7731 Perkins Rd
OK	APEX MMA	ON	Windsor	https://apexmma.ca	HQ 1529 Highland Ave Windsor matches
SUSPECT	ATA Martial Arts - Bentonville	AR	Bentonville	https://www.tryata.com/	Taekwondo only, no grappling taught
SUSPECT	ATA Martial Arts Jonesboro	AR	Jonesboro	https://www.jonesboroata.com/	Taekwondo only, no grappling taught
AGGREGATOR	ATL Fitness 24/7 Woodstock	GA	Woodstock	https://www.mindbodyonline.com/explore/locations/tapout-fitness-woodstock	Mindbody booking platform, no school content
OK	Abhaya Martial Arts Academy	NS	Windsor	https://www.abhaya.ca/windsor	62 Fort Edward St, Windsor NS
OK	Abhaya Mixed Martial Arts	NS	Greenwich	https://abhaya.ca	Brand root; Greenwich location page confirmed
OK	Abmar Barbosa JJ Academy	VA	Vienna	https://www.abmarbjjacademy.com	8460 Tyco Rd, Vienna VA
SUSPECT	Abrecea BJJ	NJ	Bergenfield	https://www.abreceabjj.com	Site in maintenance mode, no content
OK	Absolute Fight Factory	MT	Kalispell	https://www.absolutefightfactory.com	465 Ash Rd, Kalispell MT
OK	Absolute Jiu-Jitsu Academy Bristol	TN	Bristol	https://absolutejj.com	107 Cox St, Bristol TN
OK	Absolute MMA	UT	West Jordan	https://absolutemma.com	1338 W 7800 S, West Jordan
AGGREGATOR	Absolute Self Defense Academy	TX	Copperas Cove	https://absolute-self-defense-academy-school.business.site	Google business.site placeholder, empty body
OK	Academy Jiu Jitsu	NM	Roswell	https://academyjiujitsu.net	4501 N Main St, Roswell NM
OK	Academy Jiu-Jitsu and Kickboxing / Headquarters	CA	Downey	https://www.academyjj.com/	HQ 9220 Lakewood Blvd, Downey
WRONG_CITY	Academy Of Striking & Grappling	CA	Riverside	https://www.asgmma.com/	Site lists Moreno Valley, CA address
OK	Academy of Combat Arts	ND	Fargo	https://fmaca.com	3332 4th Ave S, Fargo
OK	Acadia Brazilian Jiu-Jitsu	ME	Ellsworth	https://acadiabjj.com	385 High St, Ellsworth ME
OK	Académie Athéna	QC	Sherbrooke	https://www.athenabjj.com	1381 Rue King E, Sherbrooke QC
