SUSPECT	10th Planet Sedalia MO	MO	Sedalia	https://www.facebook.com/p/10th-Planet-Jiu-Jitsu-Sedalia-100027128487044/	Facebook returned empty body, no content
OK	10th Planet South Bay (Chula Vista CA)	CA	Chula Vista	https://10thplanetsouthbay.com/	Address 241 Third Ave, Chula Vista matches
OK	10th Planet Thousand Oaks	CA	Thousand Oaks	https://www.10thplanetthousandoaks.com/	Names Thousand Oaks; no street address listed
OK	10th Planet Torrance	CA	Torrance	https://10ptorrance.com/	Torrance CA; now 24433 Hawthorne Blvd
OK	10th Planet Whittier	CA	Whittier	https://www.join10pwhittier.com/	Address 9150 Painter Ave, Whittier matches
OK	12th Street Jiu-Jitsu	AZ	Phoenix	https://12stjiujitsu.com/	1107 E Bell Rd, Phoenix AZ
SUSPECT	13 Jiu Jitsu	KY	Glasgow	https://www.facebook.com/13JiuJitsu	Facebook returned empty body, no content
OK	144 Academy Jiu Jitsu/Self-Defense/Fitness	TX	Dallas	https://144academy.com/	Dallas TX; now 3406 Easy St
NO_CITY	208 Jiu Jitsu Academy	ID	Nampa	https://www.208jiujitsuacademy.com	Real BJJ site, no address anywhere
WRONG_CITY	303 Training Center	CO	Westminster	https://www.303trainingcenter.com	Located 5757 Olde Wadsworth Blvd, Arvada CO
OK	360 BJJ	TX	Grand Prairie	https://360bjj.com/	830 Mayfield Rd, Grand Prairie matches
OK	360 Defense Martial Arts (Macarra BJJ Affiliated Academy)	CT	Norwich	https://www.360defensemartialarts.com/	15 Wawecus St, Norwich CT matches
SUSPECT	360 Defense Martial Arts Colchester CT	CT	Colchester	https://www.facebook.com/ABDColchesterCT/	Facebook returned empty body, no content
OK	374 MMA	NS	Halifax	https://374mma.com	277 Lacewood Dr Halifax; SEO title says Windsor
OK	4S Brazilian Jiu Jitsu / Jiu-Jitsu San Diego CA 92127	CA	San Diego	https://4sbjj.com/	Names San Diego CA; no street address
OK	5 Elements Studio- Jiu-Jitsu & Fitness	TX	Dallas	https://5elementsstudio.com/	2613 N Carroll Ave, Dallas matches
OK	501 BJJ & Kickboxing	AR	Conway	https://501bjj.com	2655 Donaghey Ave, Conway AR matches
NO_CITY	609 Jiu Jitsu	NJ	Egg Harbor Township	https://609jiujitsu.com/	Real BJJ school page, no address shown
OK	66 JIU-JITSU	AZ	Flagstaff	https://www.66jiu-jitsu.com/	2710 N Steves Blvd, Flagstaff AZ
