OK	Académie Connexion	QC	Saint-Amable	https://academieconnexion.com	510 rue Charbonneau Saint-Amable, BJJ listed
OK	Académie Frontenac	QC	Montreal	https://www.academiefrontenac.com	Montreal BJJ and MMA classes
OK	Académie Impak	QC	Beloeil	https://impakmma.com	Beloeil BJJ, lutte, MMA
OK	Académie JiuManji	QC	Nicolet	https://academiejiumanji.com	2041 Bd Louis Fréchette Nicolet matches
OK	Académie SGS	QC	Sherbrooke	https://academiesgs.com	297 Rue King O Sherbrooke matches
OK	Aces Jiu Jitsu Club	TX	Pflugerville	https://www.acesjiujitsuclub.com/	Pflugerville HQ, BJJ
OK	Action & Reaction MMA Pickering	ON	Pickering	https://actionreactionmma.com	Site lists 821 Brock Rd Pickering
OK	Adamas Brazilian Jiu Jitsu Academy	OH	Toledo	https://adamasjiujitsutoledo.com/	5201 Monroe St Toledo matches
OK	Adapt Jiu-Jitsu	UT	Herriman	https://adaptbjj.com	Herriman UT BJJ academy
OK	Advanced Martial Arts	NJ	North Brunswick Township	https://advancedbjjnj.com/	North Brunswick BJJ; site shows 1846 US-1
OK	Advantage Jiu Jitsu	BC	Richmond	https://www.advantagejiujitsu.ca	6231 London Rd Richmond BC matches
OK	Adventure BJJ & Sambo	OH	Parma	https://adventuremma.com/bjj	5785 Ridge Rd Parma; BJJ grappling
OK	Affinity Academy Nolan Hill	AB	Calgary	https://affinityacademy.ca	Site covers Nolanridge Cres Calgary location
OK	Affinity Academy Varsity	AB	Calgary	https://affinityacademy.ca	Site covers Crowchild Trail Varsity location
OK	Agema Jiu Jitsu and MMA	UT	Provo	https://agemagym.com	1200 Towne Centre Blvd Provo matches
OK	Aiken Jiu-Jitsu	SC	Aiken	http://www.aikenjiu-jitsu.com	South Aiken Jiu-Jitsu, Aiken SC BJJ
OK	Airdrie Martial Arts Centre	AB	Airdrie	https://airdriemartialartscentre.ca	28 Gateway Drive Airdrie matches; BJJ
SUSPECT	Al Garza's Premier Martial Arts	TX	League City	https://algarza.com/	League City listed; no grappling shown
OK	Alavanca	AB	Calgary	https://www.alavanca.ca	209 16 Ave NE Calgary matches
OK	Alcateia Brazilian Jiu Jitsu	ON	Belleville	https://alcateiabjj.com	40 Hanna Court Belleville matches
