verdict	name	region	city	url	note
OK	El Niño Training Center	CA	San Francisco	http://www.elninomma.com	South San Francisco address, BJJ and wrestling
SUSPECT	El Paso Jiujitsu / Jiu-Jitsu El Paso TX 79936	TX	El Paso	https://www.facebook.com/elpaso.jiujitsu/	Empty body returned; needs browser check
OK	Electric Jiu Jitsu	CA	Huntington Beach	https://electricjiujitsu.com	BJJ school, Warner Ave Huntington Beach
OK	Elemental Jiu Jitsu	ON	Ajax	https://elementaljiujitsu.com	Ajax Westney Road address matches exactly
OK	Elements MMA	NH	Keene	https://www.elements-mma.com	Keene NH, BJJ wrestling judo grappling
NO_CITY	Elevate Dojo	RI	Exeter	https://www.elevatedojo.com	Judo and BJJ, no address anywhere
OK	Elevated Academy of Martial Arts	CA	Truckee	https://www.elevatedbjj.com/	Truckee CA jiu-jitsu academy, address shown
OK	Elite Academy of Martial Arts	GA	Stone Mountain	https://eliteacademyofmartialarts.com/	Stone Mountain address matches, teaches BJJ
OK	Elite Academy of Martial Arts Junction City	KS	Junction City	https://eliteacademyma.com	Junction City address matches, BJJ offered
OK	Elite BJJ	ND	Dickinson	https://elitebjj.org	Dickinson ND, 71 12th St SE
OK	Elite Combat Sports Center	KS	Hutchinson	https://elitecombatsportscenter.com	13 S Main Hutchinson, jiu-jitsu grappling
WRONG_CITY	Elite Jiu-Jitsu Academy	ID	Boise	https://elitejiujitsu.com	Newark, Delaware
OK	Elite Martial Arts Calgary	AB	Calgary	https://calgarymartialarts.com	Calgary BJJ and Muay Thai academy
SUSPECT	Elite Martial Arts Center	PA	Waynesboro	https://www.facebook.com/EliteFamilyMA/	Empty body returned; needs browser check
OK	Elite Martial Arts and MMA	WV	Martinsburg	https://www.elitemartialartsandmma.com	295 Monroe Street Martinsburg, BJJ MMA
OK	Elite Mixed Martial Arts - Atascocita	TX	Humble	https://www.elite-mma.com/claim-free-session	Humble FM 1960 location listed, BJJ
OK	Elite Performance Gym (Jeremy Horn's)	UT	Sandy	https://eliteperformancegym.com	Sandy UT, MMA and Brazilian jiu-jitsu
OK	Elite Taekwondo and Brazilian Jiu Jitsu	AB	Edmonton	https://eliteedmonton.ca	Edmonton 9831 45 Ave, BJJ programs
SUSPECT	Elkhorn BJJ	NE	Elkhorn	https://www.elkhornbjj.com	Empty body returned; needs browser check
OK	Embrace Jiu Jitsu	NC	Wake Forest	https://embracemartialarts.com	Wake Forest NC BJJ, address moved
AGGREGATOR	Emerald Coast Jiu Jitsu (Beach Jiu Jitsu)	FL	Panama City Beach	https://emeraldcoastjiujitsullc.sites.zenplanner.com/calendar.cfm	Zen Planner booking platform calendar page
OK	Empire Brazilian Jiu Jitsu	ME	Freeport	https://empirebjjmaine.com	15 Depot St Freeport ME, BJJ judo
NO_CITY	Emporia BJJ	KS	Emporia	https://emporiabjj.com	Bare GoDaddy page, no address anywhere
SUSPECT	Endure Cross- Training	TX	Conroe	https://www.facebook.com/pages/category/Martial-Arts-School/Endure-Cross-Training-102074864972461/	Facebook page not readable by fetcher
OK	Eris Martial Arts Academy	ON	Peterborough	https://erismartialarts.com	306 George St N Peterborough, BJJ
OK	Eternal BJJ	BC	Surrey	https://eternalbjj.ca	South Surrey BJJ academy, White Rock
OK	Eternal Warrior Brazilian Jiu-Jitsu	AR	Bentonville	https://eternalwarriorbjj.com/	1114 N Walton Blvd Bentonville, BJJ
OK	Ethos BJJ	NC	Wilmington	https://ethosjitsu.com/	5424 Oleander Dr Wilmington, matches address
OK	Ethos BJJ Wichita	KS	Wichita	https://ethosjj.com	1310 West Douglas Wichita, matches address
OK	Ethos Jiu Jitsu and Martial Arts	TX	Tyler	https://www.ethosjiujitsutyler.com	4703 DC Dr Tyler, BJJ judo
SUSPECT	Ethos Martial Arts	AZ	Queen Creek	https://ethosmartialartsaz.com/about-us/	Empty body returned; needs browser check
OK	Etobicoke BJJ	ON	Etobicoke	https://etobicoke-bjj.com	2918 Lake Shore Blvd W, matches
OK	Evolution Athletix	ME	Saco	https://evolutionathletix.com	4 Cascade Rd Saco, BJJ wrestling
SUSPECT	Evolution Jiu Jitsu	AK	Juneau	https://evojj.com/	Empty body returned; needs browser check
SUSPECT	Evolution Jiu Jitsu Burlington	WI	Burlington	https://facebook.com/EvolutionBJJ.Burlington	Facebook page not readable by fetcher
OK	Evolution Martial Arts NL	NL	St. John's	https://evolutionmartialartsnl.com	210 Kenmount Rd St. John's, BJJ
OK	Evolution Training Centre	NB	Fredericton	https://www.evolutiontrainingcenter.ca	Fredericton NB, BJJ and MMA offered
SUSPECT	Evolution X Martial Arts and Fitness	GA	Atlanta	https://evolutionxma.com/try-a-drop-in-class/	Page renders logo only, no content
OK	Evolve MMA & Fitness	ON	St. Catharines	https://evolvemma.ca	325 Welland Ave St Catharines, BJJ
OK	EvolveAll - Martial Arts and Training Studio	VA	Arlington	https://evolveall.com/	Arlington VA studio, Brazilian jiu-jitsu programs
OK	Excellence School of Jiu Jitsu	AZ	Prescott	https://www.esjjprescott.com/	3400 Gateway Blvd Prescott, BJJ academy
OK	Exodus Jiu-Jitsu	AZ	Phoenix	https://exodusjjphx.com/	North Phoenix BJJ and judo school
OK	Exodus Martial Arts Academy	HI	Kailua-Kona	https://exodusmaahawaii.squarespace.com	74-5599 Luhia St Kailua-Kona, matches
OK	Expedition Brazilian Jiu-Jitsu	SK	Regina	https://expeditionbjj.ca	1535-B McAra St Regina, matches address
OK	Extreme Mix Martial Arts	LA	Houma	https://extremefitnessmma.com	Houma LA, Lafayette St address listed
SUSPECT	F-5 Grappling	OK	Mustang	https://www.facebook.com/f5grappling/	Facebook page not readable by fetcher
OK	FLORENCE BRAZILIAN JIU-JITSU ACADEMY	AL	Florence	https://www.florencebjj.com/	602 Veterans Drive Florence AL, BJJ
OK	FORCA MMA	AR	Russellville	https://forcamma.com	301 Reasoner Ln Russellville, matches address
OK	Fabin Rosa BJJ Altamonte Springs	FL	Altamonte Springs	https://bjjorlando.com/altamonte	Altamonte Springs location page, BJJ academy
OK	Fabin Rosa Brazilian Jiu Jitsu Academy	FL	Orlando	https://bjjorlando.com/orlando	4085 L B McLeod Rd Orlando, matches
OK	Fabio Novaes Brazilian Jiu-jitsu Lakeland	FL	Lakeland	https://fabionovaesbjj.com/	845 Creative Dr Lakeland, matches address
OK	Faction Combat Mixed Martial Arts Gym	AZ	Mesa	https://www.factioncombat.com/	1529 S Clearview Ave Mesa, BJJ MMA
OK	Factory Fresh Jiu Jitsu	BC	Langley	https://factoryfreshbjj.com	Unit 5-6322 202 St Langley, matches
