verdict	name	region	city	url	note
OK	Alex Martins Brazilian Jiu Jitsu	TX	Dallas	https://alexmartinsbrazilianjiujitsu.com	BJJ academy, Dallas TX address on page
OK	Alexander Jiu-Jitsu	OK	Seminole	https://alexanderjj.com/	BJJ academy, Seminole OK address matches
OK	Alexandre Garcia Brazilian Jiu-Jitsu	NV	Reno	https://www.agjiujitsu.com	Gracie Humaita Reno NV, address matches
OK	Alexey Pickerell BJJ	ME	Westbrook	https://alexeybjj.com	BJJ gym, 90 Bridge St Westbrook
AGGREGATOR	All Around Fitness and Jiu Jitsu	MI	Mesick	https://www.facebook.com/Allaround-Gym-Fitness-1535990496691246/	Facebook page used as school site
OK	All Star Jiu Jitsu	IL	Lombard	https://www.allstarjiujitsu.com/	BJJ academy, Lombard Illinois referenced
SUSPECT	All-American MMA Academy	PA	Lemont Furnace	https://all-american-mma-academy.business.site/	Empty body returned, no content
OK	Alliance BJJ Calgary	AB	Calgary	https://www.alliancebjjcalgary.com/	BJJ academy, Deer Run Calgary address
OK	Alliance BJJ Houston	TX	Pearland	https://alliancebjjhouston.com	BJJ academy, names Pearland south Houston
OK	Alliance BJJ Vancouver	BC	Vancouver	https://www.alliancebjjteam.com	BJJ academy, 2625 Kingsway Vancouver matches
OK	Alliance Coral Springs	FL	Coral Springs	https://alliancecoralsprings.com	BJJ academy, 4674 Coral Ridge Dr matches
OK	Alliance Jiu Jitsu	FL	Key Biscayne	https://alliancejjkb.com/	BJJ academy, Crandon Blvd Key Biscayne
OK	Alliance Jiu Jitsu - Northwest Arkansas	AR	Cave Springs	https://alliancejjnorthwestarkansas.com/	BJJ academy, Cave Springs AR address
OK	Alliance Jiu Jitsu - Tucson	AZ	Tucson	https://alliancejiujitsutucson.com/	BJJ academy, S Houghton Rd Tucson
OK	Alliance Jiu Jitsu - Vail	AZ	Tucson	https://alliancejiujitsuvail.com/	BJJ academy, 9172 S Houghton Tucson
OK	Alliance Jiu Jitsu Anderson	SC	Anderson	https://allianceanderson.com	Jiu jitsu school, Anderson SC named
NO_CITY	Alliance Jiu Jitsu Dallas	TX	Dallas	https://alliancejiujitsudallas.com	BJJ site, no address anywhere
OK	Alliance Jiu Jitsu Eagle	ID	Eagle	https://www.allianceboise.org	Alliance Eagle, 195 S Wooddale matches
OK	Alliance Jiu Jitsu Easley	SC	Easley	https://alliancejjeasley.com	BJJ academy, Calhoun Memorial Hwy Easley
OK	Alliance Jiu Jitsu East Boise	ID	Boise	https://www.allianceboise.org	Site covers Alliance East Boise
OK	Alliance Jiu Jitsu Los Angeles	CA	Los Angeles	https://www.cobrinhabjj.com/	Cobrinha BJJ, 4929 Wilshire Blvd Los Angeles
OK	Alliance Jiu Jitsu MPLS	MN	Edina	https://alliancebjjmn.com	BJJ academy, 7387 Bush Lake Rd Edina
OK	Alliance Jiu Jitsu Montreal	QC	Montreal	https://brazilianjiujitsumontreal.com	Alliance BJJ Montreal, schedule listed
OK	Alliance Jiu Jitsu Montréal - Rosemère	QC	Rosemère	https://brazilianjiujitsumontreal.com	Site headlines Montreal-Rosemere, both locations covered
OK	Alliance Jiu Jitsu Orlando	FL	Orlando	https://brunomalfacine.com/	Malfacine BJJ, 3029 Edgewater Dr Orlando
OK	Alliance Jiu Jitsu San Diego	CA	San Diego	https://alliancesandiego.com/	BJJ academy, San Diego Miramar area
OK	Alliance Jiu Jitsu Twin Falls	ID	Twin Falls	https://alliancetf.com	BJJ, 647 Filer Ave Twin Falls ID
OK	Alliance Kelowna	BC	Kelowna	https://www.alliancekelowna.com	BJJ, 110-1854 Kirschner Rd matches record
AGGREGATOR	Alliance Richmond Hill Brazilian Jiu Jitsu	GA	Richmond Hill	https://www.facebook.com/Alliance-Savannah-Richmond-Hill-Brazilian-Jiu-Jitsu-345133652772330/	Facebook page used as site
OK	Alliance San Diego	CA	San Diego	https://alliancesandiego.com	BJJ academy, San Diego Miramar area
AGGREGATOR	Alliance TN	TN	Memphis	https://www.facebook.com/AllianceTNBJJ	Facebook page used as site
OK	Aloisio Silva Brazilian Jiu-Jitsu Academy	TX	Arlington	https://silvabjjtx.com/	Rebranded Flores Martial Arts, Arlington TX BJJ
OK	Alpha Omega BJJ / jiu jitsu Laredo TX 78041	TX	Laredo	https://alphaomegabjj.wordpress.com/	BJJ, 8510 Las Crucas Ave Laredo
OK	Alton Family Martial Arts & Fitness	IL	Alton	https://www.altonfma.com/	BJJ academy serving Riverbend area, name matches
OK	Altruist Mixed Martial Arts	NV	Henderson	https://www.altruistmixedmartialarts.com	MMA with grappling, located in Henderson
OK	Alvarez Brazilian Jiu-Jitsu Arlington	TX	Arlington	https://alvarezbjj.com/	BJJ academy in Arlington TX
AGGREGATOR	Amazonas MMA & Fitness Academy	TX	Edinburg	https://www.facebook.com/amazonasmma/	Facebook page used as site
OK	American Combat Club	FL	Orlando	http://americancombatclub.com/	MMA/BJJ, 1016 W Church St Orlando
OK	American Elite Mixed Martial Arts	OK	Edmond	https://www.americanelitemma.com/	BJJ/MMA in Edmond OK, address updated
SUSPECT	American Grappling	KY	Tompkinsville	https://americangrappling.org/	Now Raleigh NC grappling tournament org
SUSPECT	American Jiu Jitsu	NJ	Newark	https://www.americanjiujitsu.com/	empty body, no page content returned
OK	American Jiu Jitsu Academy	AR	Rogers	https://jiujitsu4america.com/	BJJ academy, Rogers AR address matches
OK	American Kickboxing Academy	CA	San Jose	https://www.americankickboxingacademy.com/	MMA gym, 7012 Realm Dr San Jose
OK	American Kickboxing Academy Texas	TX	San Antonio	https://akasanantonio.com/	BJJ gym, San Antonio, different street address
OK	American MMA	MN	Prior Lake	https://american-mma.com	BJJ/wrestling, 14869 Hwy 13 S matches
OK	American Revolution Muay Thai & Submission Center	TX	Corpus Christi	https://www.americanrevolutionmma.com/	grappling and wrestling, Corpus Christi TX
OK	American TKA Martial Arts	FL	Davie	https://www.americantka.com/	teaches BJJ, 10376 W State Rd 84 Davie
OK	American Top Team Ashburn	VA	Ashburn	https://attashburn.com/	BJJ/wrestling, 44921 George Washington Blvd matches
OK	American Top Team Aventura	FL	Miami Beach	https://www.attaventuranmb.com/	ATT Aventura/North Miami Beach BJJ, address matches
SUSPECT	American Top Team Davie	FL	Davie	https://www.americantopteam.com/davie/	empty body twice, no content returned
SUSPECT	American Top Team Happy Valley	PA	Pleasant Gap	https://atthappyvalleypa.com/	empty body twice, home and contact
NO_CITY	American Top Team Kissimmee - Black Boxx	FL	Kissimmee	https://attkissimmee.com/kids-martial-arts-in-person-classes-american-top-team-black-boxx-kissimmee/	ATT Black Boxx BJJ judo, no address
OK	American Top Team Nevada	NV	Henderson	https://attnevada.com/	ATT Henderson, judo and jiu-jitsu academy
OK	American Top Team Tuscaloosa - Kickboxing, MMA, Brazilian Jiu-Jitsu and Fitness Kickboxing	AL	Tuscaloosa	https://www.summitfitnesskickboxing.com/	ATT Tuscaloosa Alabama, BJJ classes listed
SUSPECT	American Top Team West Palm Beach	FL	West Palm Beach	https://attwpb.squarespace.com/	empty body returned twice, no content
OK	American Top Team of Gwinnett	GA	Lawrenceville	https://attofgwinnett.com/	BJJ, 3315 Sugarloaf Pkwy Lawrenceville matches
OK	American Top Team – Vero Beach	FL	Vero Beach	https://rtmartialartsvb.com/	BJJ, 6200 20th St Vero Beach
OK	Americana Brazilian-Jiu Jitsu	CA	Chico	https://americanabjj.com/	BJJ school, Chico CA location listed
WRONG_CITY	Anaconda Brazilian Jiu Jitsu & MMA Academy	NJ	Lyndhurst	https://anacondabjjnjny.com/	site lists North Bergen only, not Lyndhurst
OK	Anaconda Brazilian Jiu-Jitsu North Bergen	NJ	North Bergen	https://anacondabjjnjny.com/	BJJ, 6529 Kennedy Blvd North Bergen
OK	Anchor Combat Academy	NL	Corner Brook	https://www.anchorcombatacademy.com	BJJ gi and no-gi, downtown Corner Brook
OK	Anchor Jiu Jitsu & Fitness	GA	Griffin	https://anchorjiujitsu.com/	BJJ, 1126 Zebulon Rd Griffin GA
OK	Anchorage Grappling Academy	AK	Anchorage	https://www.anchoragegrapplingcoop.com/	Anchorage Grappling Academy, grappling classes offered
OK	Anderson's Martial Arts Academy	NY	New York	https://www.andersonsmartialarts.com	BJJ program, 12 East 14th St
OK	Andover Jiu Jitsu	KS	Andover	https://andoverjiujitsu.com	BJJ/MMA, 622 N Andover Rd
OK	Andrew Pardee Brazilian Jiu-Jitsu Academy	WV	Follansbee	https://andrewpardeebjj.com	BJJ academy, 134 May Road Follansbee
