OK	662 JiuJitsu	MS	Oxford	https://www.jiujitsuoxford.com	Address matches, Oxford MS
SUSPECT	719 Fight Team MMA	CO	Colorado Springs	https://www.facebook.com/719FightTeamMma/	Facebook login wall, no content
OK	760 Jiu-Jitsu / BJJ Oceanside CA 92057	CA	Oceanside	https://760jiujitsu.com/	3320 Mission Ave, Oceanside CA
OK	7th Generation Jiu Jitsu	CA	Clovis	https://www.7thgenerationbjj.com/	50 W Bullard Ave, Clovis CA
OK	88 BJJ	ON	Markham	https://eighteightbjj.com	50 Anderson Ave, Markham ON
OK	905 Brazilian Jiujitsu	ON	Aurora	https://905brazilianjiujitsu.com	10 Furbacher Ln, Aurora ON
WRONG_CITY	925 Jiu Jitsu Club / BJJ Concord CA 94520	CA	Concord	https://www.925jiujitsu.com/	Site address is Martinez, CA
OK	9th Isle BJJ Inc	NV	Las Vegas	https://www.9thislebjj.com	Site names Las Vegas
OK	A-Force BJJ Academy	NY	Great Neck	https://www.aforcebjj.com	Great Neck location listed
OK	AACE Martial Arts Academy	ON	Pickering	https://aacemartialartsacademy.com	633 Kingston Road, Pickering ON
OK	ABUNAI MMA	AZ	Avondale	https://abunaimma.com/	300 N Central Ave, Avondale AZ
OK	ADG Jiu-Jitsu	TN	Smyrna	https://adgjiujitsu.com	555 Almaville Rd, Smyrna TN
WRONG_CITY	AE Brazilian Jiu Jitsu	NV	Las Vegas	https://aeujj.com/	Site address 115 S Water, Henderson
OK	AK-49 Martial Arts	AK	Soldotna	https://www.ak49martialarts.com/	44332 Sterling Hwy, Soldotna AK
WRONG_CITY	AKF Lexington Martial Arts	KY	Nicholasville	https://akflexington.com/	Site says Lexington KY; taekwondo focus
OK	ALLIANCE JIU JITSU	AL	Huntsville	https://alliancehuntsville.com/	912 Winchester Rd NE, Huntsville AL
OK	AM3R - Arts Martiaux Trois-Rivières	QC	Trois-Rivières	https://www.am3r.ca	BJJ and wrestling, Trois-Rivieres named
OK	AMA Dojo	ON	Mississauga	https://amadojo.ca	Unit 8 6790 Kitimat, Mississauga
OK	AMA Fight Club	NJ	Cedar Knolls	https://www.joinamafightclub.com/	Names Cedar Knolls NJ, BJJ offered
