name	region	city	url
Creed BJJ	FL	Ocala	https://www.creedbjj.com
Mastermind MMA Academy	FL	Pinellas Park	http://www.mastermindmmaacademy.com/
Warriors Guild Martial Arts	AZ	Casa Grande	http://www.warriorsguildmartialarts.com/
Proving Ground MMA	AZ	Surprise	http://www.provinggroundmma.com
MADE Fitness and Training Center	KY	Louisville	https://www.madelouisville.com/
Hidden Samurai Martial Arts	KY	Owensboro	https://hsmaa7.wixsite.com/hiddensamurai
Somerset Martial Arts Summer Camp & Afterschool	KY	Somerset	https://somersetmartialartsky.com/
Rising Dragon Mixed Martial Arts & Fitness	OH	Bedford Heights	http://risingdragonmma.com/
Gracie Cincinnati Jiu-Jitsu	OH	Blue Ash	http://graciecincinnati.com/
Integrated Combative Arts Academy	OH	Hilliard	http://www.icaacademy.com/
Ohio Martial Arts	OH	Maumee	http://ohiomartialarts.com/
GB Hannibal	MO	Hannibal	https://graciebarra.com/hannibal-mo/
Sullivan Athletic Club	MO	Sullivan	http://www.sullivanathleticclub.net/
Jiu-Jitsu Family Training Center	NJ	Guttenberg	http://www.jiujitsunewjersey.com/
Tiger Schulmann's Martial Arts Hoboken NJ	NJ	Hoboken	https://tsk.com/locations/nj/hoboken/
Gorilla Martial Arts	NJ	Mahwah	https://www.gorillabjjacademy.com/
Hybrid Jiujitsu	NV	Las Vegas	https://hybridjiujitsulv.com
Gracie Humaita West Craig	NV	North Las Vegas	http://jiujitsulv.com
Uprising MMA	NV	North Las Vegas	http://www.uprisingmma.com
MMA Underground	IL	Crystal Lake	http://mmaunderground.info
New Breed Training Center	IL	Niles	http://www.newbreedtrainingcenter.com/
Gracie Barra Fort Lauderdale	FL	Fort Lauderdale	https://graciebarra.com/fort-lauderdale-fl/
Knuckle Up Martial Arts	FL	Jacksonville	https://martialartsjacksonvillefl.com/
iQ Jiu-Jitsu	IL	Benton	http://www.iqjiujitsu.com/
Art of Movement: MMA, BJJ & Fitness	NJ	Medford	https://aommma.com/
