name	region	city	url
Grappling Mastery	FL	Mount Dora	http://www.grapplingmastery.com/
Gamblers Jiu-Jitsu & Kickboxing Club	FL	Palm Beach Gardens	http://gamblersjiujitsuclub.com/
GB Palmetto Bay	FL	Palmetto Bay	https://gbpalmettobay.com/
GB Sebring	FL	Sebring	https://gbsebring.com/
Next Level Fitness & Martial Arts (Gracie Gilbert BJJ)	AZ	Gilbert	http://www.graciegilbertbjj.com/
White Mountain BJJ	AZ	Show Low	http://www.wmbjj.com/
Vida Jiu-Jitsu	LA	Mandeville	http://www.vidabjj.com/
Criterion Jiu Jitsu	LA	Prairieville	https://www.facebook.com/people/Criterion-Jiu-Jitsu/100064091672810/
Sabatino MMA and Fitness	OH	Canton	http://facebook.com/sabatinomma
Monster Brazilian Jiu Jitsu	OH	Chillicothe	https://monsterbjj.com/contact-us/
Iron & Soul	OH	Clyde	https://ironsouljiujitsu.com/
MPower Gym LLC	OH	Vandalia	https://www.mpowergymllc.com/
Mash Gym	MI	Redford	http://www.mashgym.com
Bear's Den Grappling Center BJJ and Wrestling	MI	Wyandotte	http://www.bearsdengrapplingcenter.com/
Checkmat Daphne	AL	Daphne	https://rxsportfit.com/daphne-checkmat
Radji Barrett Jiu Jitsu	NJ	Fords	http://radjibarrettjiujitsu.com/
Evolution Martial Arts Academy	NV	Sparks	http://evomaa.com
Top Level MMA Training Center	IL	Niles	http://www.toplevelmma.com
Pride Jiu-Jitsu Academy	IL	Rockton	http://www.pridejiujitsuacademy.com/
Elite Mixed Martial Arts	PA	Northampton	http://www.elitemmactr.com/
Sion Brazilian JiuJitsu	PA	Southampton	http://sionbjj.com/
Team Mannon BJJ	VA	Blacksburg	http://teammannonbjj.com/
Capital MMA & Elite Fitness	VA	Fairfax	https://www.capitalmma.com/fairfax/
Pedro Sauer Academy: One Spirit Martial Arts	VA	Herndon	http://www.virginiabjj.com/
Buckhead Jiu-Jitsu	GA	Atlanta	https://www.buckheadjj.com/
North Georgia Hayastan MMA Academy	GA	Dalton	http://www.teamhayastan.com
