name	region	city	url
Darkwolf MMA	FL	Orange City	http://www.darkwolfmma.com/
Atos Orlando - Brazilian Jiu-Jitsu (BJJ) and Self-Defense School	FL	Orlando	https://atosjiujitsuhq.com/affiliate/south-orlando/
Central Florida BJJ	FL	Orlando	http://www.avbjj.com/
6 Levels MMA and Fitness Center	FL	Winter Garden	http://www.6levelsorlando.com/
David Vincent's Martial Arts & Fitness	LA	Baton Rouge	http://www.dvmafit.com/
Hero Fitness Academy	LA	Calhoun	https://herofitnessacademy.com/
E-town/Bowling Green Clube de Jiu-Jitsu	KY	Elizabethtown	https://e-townbjj.com/
East West Karate and BJJ Somerset	KY	Somerset	https://www.facebook.com/eastwestmartialarts/
Vision Fitness & MMA	OH	Cincinnati	http://www.visionmma.com/
Dayton Brazilian Jiu Jitsu	OH	Dayton	https://daytonbrazilianjiujitsu.com/
Ruffhouse Jiu Jitsu Columbus	OH	Gahanna	http://ruffhousecolumbus.com/
Team Chitwood North	OH	Hinckley	https://www.teamchitwoodnorth.com/
Mayfield Karate & Minna Jiu Jitsu	OH	Mayfield Heights	http://themayfieldacademy.com/
New Star Martial Arts	MO	Lee's Summit	http://newstarmartialarts.com/
MAYSH Fitness	MO	St Peters	http://mayshfit.com/
Metro Detroit Brazilian Jiu Jitsu Academy	MI	Rochester Hills	http://www.metrodetroitbjj.com/
Gracie Barra Greystone	AL	Birmingham	http://www.graciebarragreystone.com
New Legacy Martial Arts Academy Fight Gym	AL	Huntsville	http://www.facebook.com/newlegacymartialartsacademyathletics
Hybrid Academy of Mixed Martial Arts	NJ	Green Brook Township	http://www.hybridacademymma.com/
Hillsborough Brazilian Jiu-Jitsu	NJ	Hillsborough Township	http://www.hillsboroughbjj.com/
Bataille Jiu Jitsu Academy	NJ	Kinnelon	https://www.bataillejj.com/
Madhouse Academy	NJ	Neptune City	http://www.madhouseacademy.com/
UFC GYM North Brunswick	NJ	North Brunswick Township	https://www.ufcgym.com/locations/north-brunswick-township/
Gael Force Jiu Jitsu	NJ	Roxbury Township	https://www.gaelforcejiujitsu.com/
The Edge Ultimate Martial Arts	NJ	Saddle Brook	http://theedgemma.com/
Sussex County Mixed Martial Arts	NJ	Sparta	http://www.sussexcountymma.com/
Touro MMA	NJ	Stockholm	http://www.touromma.com/
Tiger Schulmann's Martial Arts West Orange NJ	NJ	West Orange	https://tsk.com/locations/nj/westorange/
Zangief Jiu Jitsu	NV	Las Vegas	https://www.zangiefjiujitsu.com
GB Downers Grove	IL	Downers Grove	https://gbdownersgrove.com
Dominion MMA	IL	Oswego	http://www.dominionmartialarts.com/
5 Stones Fight Club	PA	Annville	http://5stonesfightclub.org/
Keystone Boxing & MMA Gym	PA	Bristol	http://keystoneboxingmma.com
Philadelphia Jiu-Jitsu	PA	Philadelphia	https://www.instagram.com/philadelphiajiujitsu/
The Academy of Martial Arts and Fitness	PA	Pittsburgh	http://www.pittsburghacademy.com/
District Martial Arts	VA	Arlington	http://www.districtmartialarts.com
Pentagon Mixed Martial Arts	VA	Arlington	http://www.pentagonmma.com/
Tri-Cities JiuJitsu Club	VA	Colonial Heights	https://tricitiesmartialartsclub.com/
Straight Blast Gym Atlanta BJJ	GA	Atlanta	https://sbgatlanta.com/locations/sbg-atlanta/
