name	region	city	url
American Top Team West Pines	FL	Pembroke Pines	http://americantopteamwestpines.com/
Fluid Martial Arts Academy	AZ	Tempe	http://www.fluidmartialarts.com/
GB Celebration	FL	Celebration	https://www.gbcelebration.com
Gracie Brandon Martial Arts BJJ/MMA	FL	Riverview	https://graciebrandon.com/
Hayashi Judo School	LA	New Orleans	http://www.nolajudo.com/
Temple Gym NOLA	LA	New Orleans	https://www.templegymnola.com/
Skinner's Martial Arts	KY	Grand Rivers	https://www.skinnersmartialarts.com/
Area 502 MMA - Carlson Gracie Team	KY	Louisville	https://area502mma.com/
Atmosphere Martial Arts Academy	KY	Paducah	https://www.atmospheremartialarts.com/
Elite Martial Arts-Richmond	KY	Paducah	https://www.elitema.org/
Apex Martial Arts Academy	KY	Shepherdsville	https://theapexmaa.com
Club MMA: Mixed Martial Arts	OH	Cincinnati	http://www.club-mma.com/
Forged Jiu Jitsu	MO	Ozark	https://forged-bjj.com
Triumph MMA	MI	Grand Rapids	http://www.triumphgym.com/
Modern Fighting Concepts	NJ	Absecon	http://www.mfcmma.com/
RUSH Mixed Martial Arts Team Joe Moreira	NJ	Bernardsville	http://www.rushdefense.com/
Loftus Jiu Jitsu Academy	NJ	Flemington	http://www.loftusjiujitsu.com/
Gracie Barra Henderson	NV	Henderson	https://graciebarrahenderson.com/
Legend Mixed Martial Arts	NV	Las Vegas	http://www.legendmixedmartialarts.com
Ryan Thomas Brazilian Jiu Jitsu	IL	Danville	https://ryanthomasbjj.com/
United Elite Mixed Martial Arts and Fitness	IL	DeKalb	https://www.unitedelitemma.com/
Illinois Brazilian Jiu-Jitsu Academy	IL	Mascoutah	http://www.illinoisbjj.com/
TDC MMA + Fitness	IL	Chicago	http://www.tdcmmaandfitness.com
Paramount Brazilian Jiu-Jitsu	PA	Downingtown	http://www.paramountbjj.com/
Empower Jiu Jitsu	PA	Sarver	http://empowerjiujitsupa.com/
GB Chantilly	VA	Chantilly	https://graciebarra.com/chantilly-va/
Darcio Lira Brazilian Jiu Jitsu	VA	Fredericksburg	http://www.darciolirajjdcva.com/
Pressure Brazilian Jiu-Jitsu Academy	VA	Harrisonburg	https://m.facebook.com/pressurebjj17/about/
Diego Bispo Academy	VA	Virginia Beach	http://diegobispoacademy.com/
Black Sheep MMA	GA	Leesburg	http://www.blacksheep-mma.com/
Straight Blast Gym Buford	GA	Buford	https://sbgatlanta.com/locations/sbg-buford/
Agoge Combatives	GA	Rossville	http://www.agogecombatives.com/
Alliance Martial Arts Center	GA	Dunwoody	http://www.alliancebjj.com/
TFTC Academy Cary	NC	Cary	https://carymma.com/
GB Greensboro	NC	Greensboro	http://greensborojiujitsu.com/
Chapel Hill Quest Martial Arts	NC	Chapel Hill	http://chquestcenter.com/
GB Knightdale	NC	Knightdale	https://gbknightdale.com/
Walters Brazilian Jiu-Jitsu	NC	New Bern	http://www.waltersjiujitsu.com/
CJJF North Carolina	NC	Burlington	http://www.cjjfnorthcarolina.com/
Bashta's Martial Arts	CT	Hamden	http://www.bashtasmartialarts.com/
Secret Pages Brazilian Jiu-Jitsu	CT	Tolland	http://secretpagesbjj.com/
Lineage Brazilian Jiu Jitsu	MD	California	lineagebjj.com
Han Mi Martial Arts / Gracie Damascus	MD	Damascus	hanmimartialarts.com
Method Jiu-Jitsu	MD	Forest Hill	methodmma.com
2nd Gear BJJ	MD	Laurel	2ndgearbjj.com
719 Fight Team MMA	CO	Colorado Springs	https://www.facebook.com/719FightTeamMma/
GB Colorado Springs	CO	Colorado Springs	https://graciebarra.com/colorado-springs-co/
Dark Horse Brazilian Jiu Jitsu	CO	Longmont	http://bjjdarkhorse.com
GB Parker	CO	Parker	https://www.parkergb.com
Hensley Jiu Jitsu	OK	Ardmore	hensleybjj.com
Jiu Jitsu Academy Of Stillwater	OK	Stillwater	bjjstillwater.com
New Element BJJ & Kickboxing	WI	Janesville	m.facebook.com/101109507917658
GB Issaquah	WA	Issaquah	gbissaquah.com
BJJ Olympia (NW HIT Center)	WA	Olympia	bjjolympia.com
Warrior Camp	WA	Spokane	www.warriorcampfitness.com
Mata Leao Combat Sports	OR	Portland	http://www.mataleaocs.com/
Connection Rio Jiu-Jitsu Academy	OR	Bend	https://connectionriobjj.com/
Ralph Gracie Brazilian Jiu-Jitsu (BJJ) - Bend	OR	Bend	http://www.ralphgraciebend.com/
Tiger Schulmann's Martial Arts Fresh Meadows (Queens) NY	NY	Queens	https://tsk.com/locations/ny/queens-fresh-meadows
Tiger Schulmann's Martial Arts Rockville Centre NY	NY	Rockville Centre	https://tsk.com/locations/ny/rockville-centre
Buzz Martial Arts	NY	New York	https://buzzma.com
Tiger Schulmann's Martial Arts Greenpoint (Brooklyn) NY	NY	Brooklyn	https://tsk.com/locations/ny/brooklyn-greenpoint
Alexey Pickerell BJJ	ME	Westbrook	https://alexeybjj.com
Eris Martial Arts Academy	ON	Peterborough	https://erismartialarts.com
Kawartha Combat	ON	Peterborough	https://kawarthacombat.com
SBG Niagara	ON	St. Catharines	https://sbgniagara.ca
First BJJ	UT	Millcreek	https://firstbjj.com
Westside BJJ Ogden	UT	Ogden	https://westsidebjjogden.com
Agema Jiu Jitsu and MMA	UT	Provo	https://agemagym.com
10th Planet Jiu-Jitsu SLC	UT	Salt Lake City	https://10thplanetslc.com
Wyo Faction	WY	Rock Springs	https://wyofaction.com
Triumph Martial Arts	IA	Urbandale	https://triumphma.com
Ethos BJJ Wichita	KS	Wichita	https://ethosjj.com
WAMMA Brandon	MB	Brandon	https://wammabrandon.com
Studio 671 Jiu Jitsu	ID	Caldwell	https://studio671jiujitsu.com
Just Train	RI	North Kingstown	https://justtrainri.com
American MMA	MN	Prior Lake	https://american-mma.com
Royce Gracie Jiu Jitsu Academy Shakopee	MN	Shakopee	https://rgjjmn.com
Start BJJ Minnesota	MN	St. Cloud	https://startbjjminnesota.squarespace.com
Higher Ground Brazilian Jiu-Jitsu	MN	White Bear Lake	https://www.hgbjjmn.com
Hero Jiu Jitsu	NH	Exeter	https://herojiujitsu.com
Arashi-Do Martial Arts Calgary West Springbank	AB	Calgary	https://arashido.com/location/calgary-west-springbank/
Authentic Jiu Jitsu	AB	Calgary	https://authenticjiujitsu.com
Arashi-Do Martial Arts Red Deer	AB	Red Deer	https://arashido.com/location/red-deer/
Body Armor MMA	WV	Buckhannon	https://www.bodyarmorwv.com/
Team Luiz Palhares of West Virginia - Imperium Jiu-Jitsu	WV	Elkins	https://bjjclub.weebly.com
West Karate & Brazilian Jiu Jitsu	WV	Weirton	https://westkarateofweirton.com
Gracie Barra Chilliwack	BC	Chilliwack	https://gbchilliwack.com
Kaiser Jiu Jitsu	BC	Victoria	https://www.kaiserjiujitsu.com
Gracie Barra Brossard	QC	Brossard	https://gbbrossard.ca
Bravado BJJ Rive-Sud	QC	Longueuil	https://www.bravadobjjrivesud.com
Gracie Barra Sainte-Anne-de-Bellevue	QC	Montreal	https://gbsainteanne.ca
North Legion Académie	QC	Repentigny	https://northlegionacademie.ca
Gracie Jiu-Jitsu North Pole	AK	North Pole	https://www.gracieuniversity.com/Pages/Public/AffiliateDetail?enc=yxZXrgNU%2BwRZsUTND1HmMw%3D%3D
BETA Academy	DC	Washington	betaacademy.com
Capital MMA & Elite Fitness Sterling	VA	Sterling	https://www.capitalmma.com/loudoun-dulles/
Defiant MMA & Fitness	CA	Burbank	http://www.defiantmuaythai.com/
Legacy Burbank	CA	Burbank	http://legacybjj.com/
Jean Jacques Machado Fresno	CA	Fresno	https://jjmachadofresno.com/
UFC GYM Huntington Beach	CA	Huntington Beach	https://www.ufcgym.com/locations/huntington-beach/
Unlimited MMA	CA	Milpitas	https://smashsunnyvale.com/locations/milpitas/
Serao Academy - Brazilian Jiu-Jitsu	CA	Mountain View	http://www.seraoacademy.com/
Cobrinha Brazillian Jiu-Jitsu Academy (San Bernardino, California)	CA	San Bernardino	http://www.cobrinhabjjsanbernardino.com/
San Diego Brazilian Jiu-Jitsu & Mixed Martial Arts	CA	San Marcos	http://sdbjj.com/
MC Brazilian Jiu Jitsu Club	CA	Santa Monica	http://www.mcbrazilianjiujitsuclub.com/
GB El Paso	TX	El Paso	https://graciebarra.com/el-paso-tx/
Harlingen Jiu-Jitsu Club	TX	Harlingen	http://www.harlingenjjc.com/
Aguilera Martial Arts Prosper TX	TX	Prosper	http://aguilerabjj.com/
Gracie Gym Richardson / Brazilian Jiu-Jitsu	TX	Richardson	https://graciegymrichardson.com/
Markle Brazilian Jiu-Jitsu	TX	Richmond	https://www.marklebjj.com
Lake Travis Jiu-Jitsu Club	TX	Spicewood	http://www.ltjjc.com/
Carlos Machado Jiu-Jitsu: The Colony	TX	The Colony	https://calendly.com/rcjmachadojiujitsuthecolony/30min
Select Jiu Jitsu Academy	TX	Waco	http://www.selectjiujitsu.com/
Red River BJJ	TX	Wichita Falls	https://redriverbjj.com
The Grounds MMA	FL	Estero	http://www.traininggroundsma.com/
Olympus Jiu Jitsu Academy	FL	Lutz	https://bjjolympus.com/
American Top Team Aventura	FL	Miami Beach	https://www.attaventuranmb.com/
Cobra BJJ Chelsea	AL	Chelsea	https://cobrabjjchelsea.com/
Decatur BJJ Alabama	AL	Decatur	https://decaturbjalab.com
Selma Soul -Team	AL	Selma	https://www.bjjselma.com/
WuDang Martial Arts Center	AL	Athens	https://wudangcenter.com/
Impact Martial Arts	AR	Harrison	https://impactharrison.com/uncategorized/about/
Russellville BJJ	AR	Russellville	https://russellvillebjj.com
Gracie Barra Buckeye	AZ	Buckeye	https://graciebarra.com/buckeye-az/
JVLO Jiu-Jitsu	AZ	Douglas	https://www.instagram.com/jvlojiujitsu/
Pacific Top Team	BC	Vancouver	https://pacifictopteam.com
Berkeley BJJ	CA	Berkeley	https://berkeleybjj.com
Renzo Gracie Los Angeles	CA	Los Angeles	https://renzogracielosangeles.com
Augusta BJJ	GA	Augusta	https://augustabjj.com
LaGrange BJJ	GA	LaGrange	https://lagrangebjj.com
Macon BJJ	GA	Macon	https://maconbjj.com
Coeur d'Alene BJJ	ID	Coeur d'Alene	https://cdalenebjj.com
Nampa BJJ	ID	Nampa	https://nampabjj.com
Alliance Framingham Jiu Jitsu	MA	Framingham	https://alliancebjjframingham.com
Daniel Gracie Academy Falmouth	MA	Falmouth	https://daniel-gracie.com/
Red River BJJ	MB	Winnipeg	https://redriverbjj.com
Capital City MMA	MD	Baltimore	https://capitalcitymma.com
Great Lakes BJJ	MI	Grand Rapids	https://greatlakesbjj.com
Monroe BJJ Michigan	MI	Monroe	https://monroebjjmi.com
Duluth BJJ	MN	Duluth	https://duluthbjj.com
Campbellton BJJ	NB	Campbellton	https://campbelltonbjj.com
Apex Jiu Jitsu NC	NC	Apex	https://apexjiujitsunc.com
Williston BJJ	ND	Williston	https://willistonbjj.com
Nebraska BJJ	NE	Omaha	https://nebraskabjj.com
Portales BJJ	NM	Portales	https://portalesbjj.com
Elko BJJ	NV	Elko	https://elkobjj.com
Alliance Jiu Jitsu Columbus	OH	Columbus	https://alliancejiujitsucolumbus.com
Cuyahoga Falls BJJ	OH	Cuyahoga Falls	https://cuyahogafallsbjj.com
Medina BJJ	OH	Medina	https://medinabjj.com
Grants Pass BJJ	OR	Grants Pass	https://grantspassbjj.com
Fearless MMA	QC	Laval	https://fearlessmma.ca
Melfort BJJ	SK	Melfort	https://melfortbjj.com
Prince Albert BJJ	SK	Prince Albert	https://princealberbjj.com
Suffolk BJJ	VA	Suffolk	https://suffolkbjj.com
Mount Vernon BJJ	WA	Mount Vernon	https://mountvernonbjj.com
Wenatchee BJJ	WA	Wenatchee	https://wenatcheebjj.com
