name	region	city	url
GB Palm Coast	FL	Orlando	https://graciebarra.com/palm-coast-fl/
Gracie Barra Pembroke Pines	FL	Pembroke Pines	http://www.gbpembroke.com
Positive Balance Brazilian Jiu Jitsu	FL	Tallahassee	https://positivebalancegrappling.com/
Impact Jiu Jitsu Fountain Hills	AZ	Fountain Hills	http://impactfh.com
Gracie Jiu-Jitsu Glendale	AZ	Glendale	http://gjjglendale.com/
Gracie Barra Peoria	AZ	Peoria	https://graciebarrapeoria.com/
Renzo Gracie Pasadena	CA	Pasadena	https://www.renzograciepasadena.com/
Fight Sports The Falls	FL	Miami	http://www.fightsportsthefalls.com
Southern Karate Jiu-Jitsu	LA	Covington	https://www.facebook.com/SouthernKarate/
S.I.C.A. MMA and Krav Maga	LA	Gonzales	http://www.sicamma.com/
Super System BJJ	OH	Dublin	http://supersystembjj.com
Columbus MMA	OH	Grove City	http://www.columbusmma.com/
KSK Martial Arts	MI	Lansing	http://www.kskmartialarts.com/
10th Planet Jiu Jitsu Muscle Shoals	AL	Muscle Shoals	http://10thplanetshoals.com/
Tiger Schulmann's Martial Arts Brick NJ	NJ	Brick Township	https://tsk.com/locations/nj/brick/
Tiger Schulmann's Martial Arts Freehold NJ	NJ	Freehold Township	https://tsk.com/locations/nj/freehold/
All In BJJ	NJ	Middlesex	https://www.allinbjj.com/contact
Renzo Gracie Middletown	NJ	Middletown Township	http://renzograciemiddletownmartialarts.com/
Gracie Barra North Princeton Brazilian Jiu Jitsu and Self Defense	NJ	Princeton	https://www.gb-northprinceton.com/north-princeton-classes
High Impact Martial Arts	NJ	West New York	http://www.highimpactma.com/
Results Martial Arts	NV	Las Vegas	https://martialartslv.net
The Academy of Brazilian Jiu Jitsu	NV	Las Vegas	https://www.tabjj.com/
Alton Family Martial Arts & Fitness	IL	Alton	https://www.altonfma.com/
Brazil 021 School of Jiu-Jitsu	IL	Arlington Heights	http://www.brazil021arlingtonheights.com
APEX House of Grappling	IL	Countryside	http://apexgrappling.com/
Renzo Gracie Ft. Lauderdale	FL	Fort Lauderdale	http://renzogracieftl.com/
10th Planet Jiu Jitsu Allentown	PA	Allentown	https://www.10thplanetallentown.com/
Quintella MMA	PA	Folsom	http://www.quintellajiujitsu.com
Tiger Schulmann's Mixed Martial Arts Horsham	PA	Horsham	https://tsk.com/locations/pa/horsham/
Achieve Jiu Jitsu Academy	PA	Lancaster	http://achievejja.com/
Ground Zero Pittsburgh	PA	Latrobe	http://www.gzpittsburgh.com/
Shannon Arts Jiu-Jitsu & Wrestling Front Royal	VA	Linden	http://www.shannonajj.com/
Apex Jiu Jitsu	VA	Midlothian	http://apexjiujitsuva.com/
TIGER Academy of Martial Arts Suffolk	VA	Suffolk	https://trytigeracademy.com/location/suffolk-va/
Atos Atlanta Brazilian Jiu-Jitsu	GA	Marietta	http://www.atosbjj-atl.com/
X3 Sports Marietta	GA	Marietta	http://x3sports.com/
Tiger Academy of Martial Arts	GA	Alpharetta	https://tigeracademy.com/
Ascension Mixed Martial Arts (Cumming)	GA	Cumming	https://ascensionmma.com/
American Top Team of Gwinnett	GA	Lawrenceville	https://attofgwinnett.com/
KravHIIT Martial Arts & Fitness Academy	GA	Rincon	https://kravhiit.us/
Scramble Brazilian Jiu Jitsu and Wrestling	GA	Rome	https://scramblebrazilianjiujitsuandwrestling.blogspot.com/
Megalodon MMA	GA	Watkinsville	https://www.megalodongym.com/
Southeast Martial Arts Center	GA	Waycross	http://www.southeastmartialartscenter.com/
Pure1 MMA & Muay Thai	NC	Durham	https://www.facebook.com/thePure1mma/
Octagon MMA & Krav Maga	NC	Greensboro	http://www.octagongymgso.com/
Crest Brazilian Jiu Jitsu	NC	Hampstead	https://bjjhampstead.com/
Titan Brazilian Jiu Jitsu	NC	Marion	https://www.facebook.com/p/Titan-Brazilian-Jiu-Jitsu-100049469036429/
Tom Smith's Forge Martial Arts Academy	CT	Northford	https://www.forgeacademyct.com/
Team Lloyd Irvin	MD	Camp Springs	lloydirvin.com
Carlson Gracie Jiujitsu Team Castle Rock	CO	Castle Rock	https://therockjiujitsuteam.com/
Fulcrum Jiu Jitsu Academy	CO	Castle Rock	http://fulcrumjiujitsuacademy.com
DICTATE Tactical Training Center	CO	Colorado Springs	http://streetmma.net
Gracie Barra Denver Jiu-Jitsu	CO	Denver	https://gbdenver.com
10th Planet DSU Parker	CO	Parker	http://www.10thplanetparker.com
Carlson Gracie Brazilian Jiu-jitsu Team Hobart	IN	Hobart	maximgymllc.com
UFC GYM Merrillville	IN	Merrillville	ufcgym.com
Corral's Martial Arts Portage	IN	Portage	teamcorral.com
Impact Zone Training Center	IN	West Lafayette	impactzonetrainingcenter.com
Combat Syndicate	OK	Ponca City	https://combatsyndicate.org/
Conquest	OK	Yukon	conquestok.com
Combat Sports Boston	MA	Boston	combatsportsboston.com
Team Link Brazilian Jiu-Jitsu	MA	Ludlow	linkbjj.com
New England Fit And MMA	MA	Springfield	newenglandfit.com
Dedeco Brazilian Jiu Jitsu Weymouth - NEU team	MA	Weymouth	dedecobjj.com
Fight Prime Training Center	WI	Madison	fightprimetc.com
Foundations BJJ Academy	WI	Madison	foundationsbjj.com
MKG International Martial Arts Madison	WI	Madison	mkgmadison.com
Highland Fight Systems	WI	Sheboygan	https://hfsmma.com
North Sound Brazilian Jiu-Jitsu	WA	Lake Stevens	www.northsoundbjj.com
Ruffhouse	WA	Renton	www.ruffhouserenton.com
MKG Martial Arts, Kickboxing & Fitness	WA	Seattle	www.mkgseattle.com
Inertia Brazilian Jiu Jitsu	WA	Vancouver	www.inertiabjj.com
Impact Jiu Jitsu McMinnville	OR	McMinnville	http://www.impactjjmac.com/
Renzo Gracie Jiu Jitsu Portland	OR	Portland	https://www.renzogracieportland.com/contact/
10th Planet Corvallis	OR	Corvallis	https://www.facebook.com/10PCorvallis/
At Jiu-Jitsu NYC	NY	Queens	http://www.atjiujitsunyc.com
J-Crew Jiu-Jitsu	UT	Hyrum	https://jcrewbjj.com
Gracie Barra Sandy	UT	Sandy	https://graciebarra.com/sandy-ut
Triad Jiu Jitsu	UT	Vernal	https://triadjiujitsu.com
Third Way Jiu Jitsu	WY	Laramie	https://thirdwayjiujitsu.com
Mission Athletics	IA	Cedar Rapids	https://www.missionathletics.com
Arroyo Grappling Academy	IA	Iowa City	https://arroyograppling.com
Ground Theory Jiu Jitsu	KS	Lawrence	https://www.groundtheoryjiujitsu.com
Arise Brazilian Jiu-Jitsu Academy	KS	Pittsburg	https://arisebjj.org
Livingston Jiu-Jitsu	MT	Livingston	https://www.facebook.com/livingstonjiujitsu
Caveirinha Jiu-Jitsu Family Hawaii Kai	HI	Honolulu	https://www.cjjfhawaii.com
Alliance Jiu Jitsu Eagle	ID	Eagle	https://www.allianceboise.org
Arnett's Martial Arts America	ID	Lewiston	https://martialartsamericaid.com
Gracie Barra Santa Fe	NM	Santa Fe	https://santafebjj.com
Braman Jiu Jitsu	RI	Warwick	https://www.bramanjiujitsu.com
Rilion Gracie Rhode Island	RI	West Warwick	https://riliongracieri.com
The Flow Lab Owatonna	MN	Owatonna	https://theflowlabowatonna.com
No Limit Combatives	MS	Flowood	https://nolimitflowood.com
Premier Combat Center	NE	Omaha	https://premiercombatcenter.com
White Mtn. Brazilian Jiu-Jitsu and MMA Club	NH	Ashland	http://www.whitemtbjj.com
Great Grappling Brazilian Jiu Jitsu	SC	Fort Mill	https://greatgrappling.com
Revolution Martial Arts and Performance Fitness	SC	Inman	https://revolution-martialarts.com
The Ludus Martial Arts Academy	AB	Edmonton	https://www.ludusmartialarts.ca
Arashi-Do Martial Arts Hinton	AB	Hinton	https://arashido.com/location/hinton/
Family Martial Arts and Gracie Jiu-Jitsu Beckley	WV	Beckley	https://fmawv.com
The Compound Mixed Martial Arts Training Center	WV	Pleasant Valley	https://thecompoundmmatc.com
Alliance BJJ Vancouver	BC	Vancouver	https://www.alliancebjjteam.com
Centre Evolution	QC	Gatineau	https://www.artsmartiauxevolution.com
Dauntless BJJ & MMA	DE	Newark	fightdrive.com
Woodshop Jiu-Jitsu	NS	Antigonish	https://www.facebook.com/woodshopjits
Carlson Gracie Jiu Jitsu Anaheim	CA	Anaheim	https://www.carlsongraciebjj.club/
The Chute MMA, Jiu Jitsu and Wrestling	CA	Bakersfield	https://thechutemma.com/
Dethrone Mixed Martial Arts	CA	Fresno	http://www.dethronefresno.com
10th Planet Jiu Jitsu Fullerton	CA	Fullerton	http://www.10thplanetorangecounty.com/
Mindset Martial Arts & Fitness	CA	Hayward	http://haywardmma.com/
Team Oyama MMA & Fitness	CA	Irvine	https://teamoyama.com/
Arena Training Center	CA	Livermore	https://www.arenastrong.com
Charles Gracie Jiu-Jitsu Academy Livermore	CA	Livermore	http://www.gracielivermore.com/
Conde Koma Brazilian Jiu-Jitsu Academy	CA	Los Alamitos	https://www.condekomabjj.com
Cobrinha Brazilian Jiu-Jitsu & Fitness	CA	Los Angeles	http://www.cobrinhabjj.com/
Uactp	CA	Los Angeles	https://www.uactp.com/
Xtreme Martial Arts and Fitness Center	CA	Los Gatos	https://www.xmagym.com/
Synergy Jiu-Jitsu Academy	CA	Rocklin	https://bjj-rocklin.com/
Evolve Training Center	CA	San Francisco	http://www.evolvetrainingcenter.com
Open Mat Academy	CA	Tracy	http://openmatacademy.com/
10th Planet Jiu Jitsu Ventura / BJJ Ventura CA 93001	CA	Ventura	https://10thplanetventura.com/
Buena Vida Jiu Jitsu Academy	CA	West Sacramento	https://www.facebook.com/BuenaVidaJiuJitsuAcademy/
Gracie Barra Brownsville	TX	Brownsville	http://gbbrownsville.com/
Carlos Machado Jiu-Jitsu	TX	Carrollton	https://member-site.net/VIP/default.aspx
Star Jiu Jitsu	TX	Carrollton	http://starbjj.com/
GB Pearland	TX	Pearland	https://gbpearland.com/
Gracie Jiu-Jitsu Salado	TX	Salado	https://saladoma.com/
American Top Team	FL	Coconut Creek	http://www.americantopteam.com/
American Combat Gym	FL	Deerfield Beach	http://americancombatgym.com/
The Academy of Martial Arts	FL	Hollywood	http://www.aomacoopercity.com/
Framework BJJ (Indian Harbour Beach FL)	FL	Indian Harbour Beach	http://www.frameworkbjj.com/
GB Lutz	FL	Lutz	https://gblutz.com/
Souther Soul Jiu-Jitsu Academy – Renzo Gracie Emerald Coast	FL	Mary Esther	http://www.southernsoulacademy.com/
First Order of JiuJitsu	FL	Miami	https://firstorderjiujitsu.com
AK-49 Martial Arts	AK	Soldotna	https://www.ak49martialarts.com/
Anniston BJJ	AL	Anniston	https://annistonbjj.com
Springdale BJJ	AR	Springdale	https://springdalebjj.com
Cove Jiu Jitsu	AZ	Apache Junction	https://covejiujitsu.com/
Kioto BJJ Southwest	AZ	Chandler	https://kiotobjjsouthwest.com/
Marcio Andre Brazilian Jiu-Jitsu Academy	AZ	Phoenix	https://marcioandrejiujitsu.com/
Ric Centron Brazilian Jiu Jitsu Academy	AZ	Chandler	https://generationalgrapplingclub.com/
Strong Heart Academy Brazilian jiu-jitsu & MMA	AZ	Phoenix	https://strongheartacademy.com/
Lost Boys Jiu-Jitsu & Muay Thai	CA	Arcata	https://www.lostboysbjj.com/#!location/c2q4
Bridgeport BJJ	CT	Bridgeport	https://bridgeportbjj.com
Lakeland BJJ	FL	Lakeland	https://lakelandbjj.com
United Legion Brazilian Jiu-Jitsu	FL	Altamonte Springs	https://unitedlegionbjj.com/
Carrollton BJJ	GA	Carrollton	https://carrolltonbjj.com
Naperville BJJ	IL	Naperville	https://napervillebjj.com
Bushido Jiu-Jitsu Zionsville	IN	Zionsville	https://bushidojiujitsu.com
Gary BJJ	IN	Gary	https://garybjj.com
Shreveport Brazilian Jiu Jitsu	LA	Shreveport	https://www.shreveportbjj.com/
CFC Gym Winnipeg	MB	Winnipeg	https://cfcgym.com
Waterville BJJ	ME	Waterville	https://watervillebjj.com
Flint BJJ	MI	Flint	https://flintbjj.com
Sterling Heights BJJ	MI	Sterling Heights	https://sterlingheightsbjj.com
Meridian BJJ	MS	Meridian	https://meridianbjj.com
Junglefowl Brazilian Jiu Jitsu	NB	Sackville	https://junglefowlbjj.ca
Knots Jiu Jitsu	NB	Moncton	https://knotsjj.ca
Alliance Jiu Jitsu Raleigh	NC	Raleigh	https://alliancejiujitsuraleigh.com
