name	region	city	url
Championship Martial Arts/ Spartan Brazilian Jiu Jitsu	FL	Orlando	https://www.cmaconway.com/
Wolfpack Brazilian Jiu Jitsu - Martial Arts	FL	Sarasota	https://wolfpackbjj.com/
Union Combat Academy	AZ	Mesa	https://unioncombatacademy.com/
Gracie Barra Queen Creek Jiu-Jitsu & Self Defense	AZ	Queen Creek	http://gbqueencreek.com
Wall To Wall Martial Arts	LA	Denham Springs	http://www.wallmartialarts.com/
GB Moss Bluff	LA	Moss Bluff	http://www.gbmossbluff.com/
Guerrilla Jiu-Jitsu Thibodaux	LA	Thibodaux	http://www.guerrillajiujitsuthibodaux.com/
Martial Arts USA (Fayette Mall Location)	KY	Lexington	https://www.martialartslexington.com/contact-us
Mat Lab Brazilian JiuJitsu	OH	Columbus	http://matlabbjj.com/
GB Columbus	OH	Dublin	https://graciebarra.com/dublin-oh/
Hill Jiu Jitsu Academy	OH	North Canton	http://hilljiujitsuacademy.com/
Adventure BJJ & Sambo	OH	Parma	https://adventuremma.com/bjj
Gracie Humaita Columbia	MO	Columbia	https://graciehumaitacolumbia.com
HerronBJJ (Jiu-Jitsu and Self-Defense)	MO	Jefferson City	http://www.herronbjj.com/
Leake Brazilian Jiu Jitsu	MO	Nixa	http://www.leakebjj.com/
JAMMA Jermaine Andre Mixed Martial Arts	MO	Richmond Heights	http://www.jamma.pro/
Troy Martial Arts	MI	Troy	http://www.troymartialarts.net/
SCS Martial Arts & Fitness	AL	Daphne	http://teamscsdaphne.com/
Panacea Martial Arts	AL	Foley	http://foleybjj.com/
TRA Jiu jitsu	NJ	Bayonne	http://www.trajiujitsu.com
Amped Mixed Martial Arts & Fitness	NJ	East Hanover	http://ampedmma.com/
AllStar BJJ/MMA Training	NJ	Union	http://allstarbjjmma.com/
The Shark Tank BJJ	NJ	Vineland	http://sharktankbjj.com/
Jeff Curran Martial Arts Academy	IL	Crystal Lake	http://www.teamcurran.com/
Serafin Brazilian Jiu-Jitsu	IL	Evanston	http://serafinjiujitsu.com
Gracie Humaita Kansas City	MO	Kansas City	http://www.graciehumaitakansascity.com/
Hart Jiu Jitsu, Kickboxing and Mixed Martial Arts	PA	Conshohocken	http://www.hartbjj.com
Combat Fitness Martial Arts	PA	Doylestown	http://www.combatfitnessmartialarts.com/
Dragon Gym Malvern	PA	Malvern	https://www.dragongym.com/
Mace MMA	PA	Red Lion	http://macemma.com/
Valhalla Academy of Martial Arts	VA	Fredericksburg	https://www.martialartsfredericksburgva.com/
Double Phoenix Jiu Jitsu	VA	Sterling	https://www.doublephoenixjj.com/
Iron Horse Brazilian Jiu Jitsu	GA	Alpharetta	http://ironhorsebjj.com/
GB South Forsyth	GA	Cumming	https://graciebarra.com/cumming-ga/
Smith Brazilian Jiu-Jitsu	GA	McDonough	https://www.smithbjj.com/
Gracie Barra Blue Ridge	GA	Blue Ridge	https://www.facebook.com/GBBlueridge
Elite Academy of Martial Arts	GA	Stone Mountain	https://eliteacademyofmartialarts.com/
Royce Gracie Jiu Jitsu Cary	NC	Cary	https://roycegraciecary.com/
Jiu-Jitsu And Strength Academy	CT	Cromwell	http://www.jiujitsuct.com/
Squared Brazilian Jiu-Jitsu Danielson, CT	CT	Danielson	https://www.facebook.com/Squaredbjjdanielsonct/
Royce Gracie Jiu Jitsu	CT	Enfield	https://www.gracieenfield.com/
Renzo Gracie Shoreline Academy	CT	Old Saybrook	http://shorelinebjj.com/
Rising Tide Academy	MD	Columbia	realjiujitsu.com
Kogen Dojo Self Defense Academy	MD	Severna Park	kogendojo.com
Gracie Judo Club	CO	Littleton	http://www.graciejudoclub.com
Rocky Mountain Jiu Jitsu	CO	Northglenn	https://www.instagram.com/rockymountainjj/
Journey Brazilian Jiu-Jitsu	IN	North Manchester	journeybjj.com
Cohesion Brazilian Jiu-Jitsu & Judo Academy	OK	Broken Arrow	https://www.cohesiontrainingacademy.com/
Ricardo Cavalcanti Brazilian jiu jitsu Lawton/Alpha MMA	OK	Lawton	lawtonmma.com
Strong Hold Athletics	WI	DeForest	stronghold-athletics.com
Titletown MMA Academy	WI	Green Bay	titletownmma.com
Elite Team Wisconsin Jiu Jitsu	WI	Stevens Point	eliteteamwi.com
Gracie Barra Edmonds	WA	Edmonds	graciebarra.com/edmonds-wa
Combat Sport & Fitness	WA	Enumclaw	www.combatsportfitness.com
Gracie Barra Seattle	WA	Seattle	graciebarra.com/seattle-wa
Northwest Jiu Jitsu Academy	WA	Seattle	www.nwjja.net
Emerge Jiu Jitsu	WA	Vancouver	www.emergebjj.com
Morizi Jiu-Jitsu	OR	Hermiston	http://morizijiujitsu.com/
Zanshin Martial Arts	OR	Salem	http://www.zanshinarts.com/
Lotus Jiu Jitsu Flushing	NY	Queens	http://www.flushingjiujitsu.com
Hidden Fist Mixed Martial Arts Academy	NY	Queens	https://www.hiddenfistacademy.com
