name	region	city	url
The Jungle MMA and Fitness Lake Mary (Sanford FL)	FL	Sanford	http://jungleorlando.com/
GB Melbourne	FL	West Melbourne	https://graciebarra.com/melbourne-fl/
Clementi's Gladiator Academy	LA	Slidell	https://www.facebook.com/ClementisGladiatorAcademy
Premier Martial Arts Slidell	LA	Slidell	http://www.premiermartialarts.com/slidell
Infinity Arts	OH	Cambridge	https://www.facebook.com/InfinityArtsMartialArts/
Ohio Brasa/Deon Thompson Brazilian Jiu Jitsu	OH	Toledo	http://ohiobrasajiujitsu.com/
Glory MMA & Fitness	MO	Lee's Summit	http://www.glorymmaandfitness.com
Final Round Mixed Martial Arts and Fitness	MI	Ann Arbor	https://www.finalroundtrainingcenter.com/
Octo Alliance Combat Sports	MI	Grand Rapids	https://octoalliancecombatsports.com/
Keweenaw Jiu-Jitsu	MI	Hancock	http://keweenawjiujitsu.com/
Stars and Strikes MMA	MI	Westland	https://starsandstrikesmma.com/
Gracie Barra Pelham Alabama	AL	Pelham	http://www.graciebarraalabama.com
Nova Uniao Brazilian Jiu-Jitsu Academy	NJ	Harrison	http://www.jmbjj.com/
New Journey MMA Somerset NJ	NJ	Somerset	https://www.newjourneymma.com/
Camal Judo	NJ	Woodland	https://camalandcruz.com/
Loyalty Brazilian Jiu-Jitsu	NV	Elko	http://www.loyaltybjj.com
Cassady Martial Arts Academy Royce Gracie Jiu Jitsu	IL	Macomb	https://roycegraciemacomb.com/
B1 Brazilian Jiu Jitsu & Self Defense	IL	Naperville	http://www.b1bjjfitness.com/
GB Champaign	IL	Urbana	https://gbchampaign.com/
Team Top Notch	IL	Villa Park	http://www.topnotchmma.com
Parker Academy of Martial Arts	CO	Parker	https://kicksrus.com/pama-home/
Brown Institute	OH	Centerville	http://www.browninstitute.com/
Elite Combative Systems	PA	Indiana	http://www.elitecombativesystems.com/
Miloki Flow Jiu Jitsu & Movement	PA	Narberth	http://www.milokiflow.com/
Capitol Combat Sports	VA	Arlington	http://capitolcombatsports.blogspot.com
Gracie Barra Ashburn, Brazilian Jiu-Jitsu and Self-Defense	VA	Ashburn	https://www.gbashburn.com/
Bristol Jiu Jitsu	VA	Bristol	http://bristoljiujitsu.com/
Stryker Martial Arts / Carlos Machado Jiu-Jitsu Bristol	VA	Bristol	http://strykermaa.com/
Battlefield Jiu Jitsu	VA	Haymarket	http://www.battlefieldjiujitsu.com/
Kobukan Martial Arts Academy	VA	Norfolk	https://kmadojo.org/
Universal General Mixed Martial Arts	VA	Portsmouth	http://www.ugmma.com/
Fusion MMA	GA	Marietta	http://fusionfitnessandmma.com/
Team Doan Jiu Jitsu Gainesville & Fitness	GA	Gainesville	http://www.teamdoan.com/
Greubel's Mixed Martial Arts	GA	Augusta	https://www.greubelsmma.com/
Iron Wolf Academy	GA	Braselton	https://www.ironwolfacademy.org/
Chapel Hill Gracie Jiu Jitsu	NC	Chapel Hill	https://www.chapelhilljiujitsu.com/
Royce Gracie Jiu Jitsu Network of Charlotte	NC	Harrisburg	http://graciecharlotte.com
Cruvinel Brothers Mixed Martial Arts Academy	CT	Bridgeport	http://cruvinelbros.com/
Mackavi Martial Arts	CT	Griswold	http://mackavimartialarts.com/
360 Defense Martial Arts (Macarra BJJ Affiliated Academy)	CT	Norwich	https://www.360defensemartialarts.com/
Plainville Martial Arts	CT	Plainville	http://plainvillemartialarts.com/
Stamford Judo	CT	Stamford	https://www.stamfordjudo.com/
High Altitude Martial Arts	CO	Aurora	http://www.highaltitudema.com
Warrior Fitness Center	CO	Colorado Springs	https://www.cowarrior.com
McMahon Brazilian Jiu-Jitsu Academy	CO	Fort Collins	http://www.mcmahonbjj.com
Chroma Jiu-Jitsu	CO	Lafayette	https://chromajiujitsu.com
Brownsburg Brazilian Jiu-Jitsu	IN	Brownsburg	brownsburgbjj.com
Pedigo Submission Fighting - Terre Haute	IN	Terre Haute	eplegends.com
BJJ Bushido Zionsville	IN	Zionsville	bjjbushido.com
Burdette Jiu Jitsu	OK	Glenpool	burdettejiujitsu.com
Church BJJ	OK	Muskogee	https://churchjj.com
Peaceful Warriors Black Belt Academy	OK	Newcastle	oklakicks.com
Gracie Jiu-Jitsu Tulsa	OK	Tulsa	gracietulsa.com
Alliance Jiu Jitsu of Madison	WI	Madison	alliancebjjmadison.com
Primal MKE MMA Gym & Fitness	WI	West Allis	primalmke.com
Miller's Martial Arts Academy	WA	Kirkland	https://www.mmaa.com/
Ballard Jiu Jitsu	WA	Seattle	ballardjj.com
Joint Lock BJJ - Brazilian Jiu Jitsu	OR	Redmond	https://www.facebook.com/jointlockbjj
NY Combat Club	NY	New York	http://www.nycombatclub.com
Valor Mixed Martial Arts	NY	New York	https://valormmanyc.com
Darfight Martial Arts	NY	Brooklyn	https://darfight.com
