name	region	city	url
Trillo Jiujitsu Academy	FL	Miami Gardens	http://trillojiujitsu.com
Vieira Martial Arts Academy	FL	Sarasota	http://www.siestakeybjj.com/
Gracie Jiu Jitsu West Mesa	AZ	Mesa	https://www.graciemesa.com/
Lotus Club Fight & Fitness	AZ	Peoria	http://www.lotusclubfightandfitness.com
Primero Brazilian Jiu Jitsu Academy	AZ	Tucson	https://www.primerobjj.com
Sentou Dojo	KY	Bowling Green	https://www.bgdojo.com/
Oldham County Martial Arts Academy	KY	La Grange	https://www.ocmaaky.com
Mario Sperry Jiu-Jitsu of Ohio	OH	Canfield	http://www.msjjo.com/
Legacy Martial Arts Academy	OH	Hamilton	http://www.legacy-ohio.com/
Sharkbait's MMA & Jiu Jitsu Academy	MO	Blue Springs	http://sharkbaitmma.com/contact
GB O'Fallon	MO	Dardenne Prairie	https://gbofallon.com/
MTA Republic	MO	Republic	https://www.facebook.com/MTA-RepublicGillespies-Academy-of-Martial-Arts-229743763757836/
10th Planet Sedalia MO	MO	Sedalia	https://www.facebook.com/p/10th-Planet-Jiu-Jitsu-Sedalia-100027128487044/
North Broadway Jiu-Jitsu	MO	St. Louis	http://www.guidrytraining.com/
Central Michigan Jiu Jitsu Academy	MI	Alma	https://centralmichiganjiujitsu.com/
Island Jiu Jitsu Michigan	MI	Muskegon	http://islandjiujitsumi.com/
Royce Gracie Jiu-Jitsu Academy of Michigan	MI	Southgate	http://www.roycegracieaom.com/
Significant Strikes Boxing, Jiu-Jitsu & MMA	MI	Traverse City	https://significantstrikes.com/
10th Planet Jiu-Jitsu Gulf Shores	AL	Gulf Shores	https://www.facebook.com/KuzushiClubBJJGulfShores/
GB Jasper	AL	Jasper	https://gbjasper.com/
NJ Ronin Jiu Jitsu and Striking Academy	NJ	Hackettstown	http://www.njronin.com/
Stray Dawgs Gym	NJ	Hamilton Township	http://straydawgsgym.com/
North Jersey Mixed Martial Arts	NJ	Lafayette	http://www.njmmaa.com/
Tiger Schulmann's Martial Arts Ramsey NJ	NJ	Ramsey	https://tsk.com/locations/nj/ramsey/
Wolf Brazilian Jiu Jitsu	NJ	Sicklerville	http://teamwolfbjj.com/
Rolles Gracie Academy - Long Branch Jiu Jitsu & Muay Thai	NJ	West Long Branch	https://rrmartialarts.com/
360 Martial Arts Academy	NV	Reno	http://360martialarts.com
Alexandre Garcia Brazilian Jiu-Jitsu	NV	Reno	https://www.agjiujitsu.com
GB East Naperville	IL	Lisle	https://gbeastnaperville.com/
Core Combat Sports	IL	Rockford	https://coremma.com
GB Columbia	MO	Columbia	https://graciebarra.com/columbia-mo/
Gracie Jiu Jitsu Phoenixville	PA	Phoenixville	http://graciejiujitsuphoenixville.com/
Gracie Charlottesville Jiu-Jitsu and Self Defense Academy	VA	Charlottesville	https://graciecharlottesville.com/
Renegade Combat Sports Club	VA	Fredericksburg	https://www.renegadecombatsports.com/
Ribeiro Jiu-Jitsu	VA	Yorktown	http://www.ribeirojiujitsuyorktown.com
SERG Brazilian Jiu Jitsu and Fitness	GA	Savannah	http://www.sergbjj.com/
Raven Brazilian Jiu-Jitsu	GA	Cumming	https://www.facebook.com/Ravenbjj
Alex Daltro Jiu-Jitsu	GA	Dacula	https://www.facebook.com/Alexdaltrojiujitsu-104683961825611
Liberty Jiu-Jitsu Grovetown	GA	Grovetown	http://libertybjj.community/
Martial Arts and More of Wilmington (Team JBM BJJ)	NC	Wilmington	https://martialartswilmingtonnc.com/
Marcelo Garcia Jiu-Jitsu Association Connecticut	CT	Bridgeport	http://www.mgctbjj.com/
Modern Self Defense Center	CT	Meriden	http://www.modernselfdefense.com/
Viana Brothers Martial Fight Club in Steel Beach Gym	CT	Oakville	http://www.facebook.com/vianabrosbjjmma
Renzo Gracie Training Facility	CT	West Haven	http://www.renzograciect.com/
Bel Air BJJ & MMA	MD	Bel Air	belairbjj.com
Tri-Town Brazilian Jiu Jitsu	CO	Denver	http://www.tritownbjjacademy.com
Factory X Muay Thai / MMA / BJJ	CO	Englewood	http://www.factoryxmuaythai.com
Fishers Elite Martial Arts	IN	Fishers	fishersmartialarts.com
Forza Combat Sports	OK	Broken Arrow	forzacombatsports.com
Havoc Brazilian Jiu-Jitsu	OK	Claremore	havocbjj.com
Grand Lake Martial Arts	OK	Grove	grand-lake-martial-arts.maonrails.com
Dreadnought Brazilian Jiu-Jitsu	OK	Lawton	dreadnought-bjj.com
Connors Mixed Martial Arts Academy	MA	Norwood	connorsma.com
Combate Real School of Jiu Jitsu	MA	Southbridge	combaterealjiujitsu.com
Ground Units Bjj	MA	Westfield	groundunitsbjj.wordpress.com
44 Fitness & Martial Arts	WI	Franklin	44fitness.com
Midwest Center For Movement	WI	Hudson	midwestaikido.com
Redline MMA Academy	WA	Everett	redlinemmaacademy.com
Alive MMA	OR	Portland	http://www.alivemma.com
Renzo Gracie Staten Island	NY	Staten Island	https://sinybjj.com
UFC GYM Long Island	NY	New Hyde Park	https://www.ufcgym.com/locations/long-island
Tiger Schulmann's Martial Arts Astoria (Queens) NY	NY	Astoria	https://tsk.com/locations/ny/queens-astoria
Gracie Jiu-Jitsu Fort Smith	AR	Fort Smith	https://graciefortsmith.com
Silver 7 Martial Arts	ON	Kanata	https://silver7martialarts.com
AMA Dojo	ON	Mississauga	https://amadojo.ca
DNA Brazilian Jiu Jitsu	ON	Whitby	https://dnabjj.com
Crown BJJ	UT	Bluffdale	https://crownbjj.com
Gracie Barra Heber City	UT	Heber City	https://graciebarraheber.com
Marangoni BJJ	UT	Salt Lake City	https://bjjsaltlake.com
Unified BJJ	UT	South Jordan	https://unifiedbjj.com
Immortal MMA	KS	Wichita	https://www.immortalmmawichita.com
Revelation Martial Arts	MB	Steinbach	https://www.revelationmartialarts.com
Foundation BJJ	HI	Kailua-Kona	https://www.foundationbjj.net
Maui Kombat Academy	HI	Wailuku	https://www.mauikombatacademy.com
The PIT Idaho	ID	Boise	https://www.thepitidaho.com
Gracie Jiu-Jitsu Post Falls	ID	Post Falls	https://graciepostfalls.com
Gracie Barra New Mexico	NM	Albuquerque	https://gbnewmexico.com
Gracie Barra Rio Rancho	NM	Rio Rancho	https://gbriorancho.com
Pride Martial Arts and Fitness	RI	Kingston	https://www.pridemartialarts.com
Gracie Jiu-Jitsu Providence	RI	Providence	https://graciejiujitsuprovidence.com
The Cellar Gym	MN	Roseville	https://thecellargym.com
Flow Jiu-Jitsu Winona	MN	Winona	https://winonabjj.com
Off Your Back BJJ Academy	NH	Salem	https://offyourbackbjj.com
Royce Gracie Academy Mount Pleasant	SC	Mount Pleasant	https://roycegraciemp.com
Gracie Barra Calgary	AB	Calgary	https://graciebarracalgary.ca
Main Quest BJJ	AB	Calgary	https://mainquestbjj.com
Edmonton Gracie Jiu-Jitsu	AB	Edmonton	https://edmontongraciejiujitsu.com/
Gracie Barra Delta	BC	Delta	https://www.gbdelta.com
North Kootenay Martial Arts	BC	Nelson	https://northkootenaymartialarts.com
Académie JiuManji	QC	Nicolet	https://academiejiumanji.com
Shelbyville BJJ	TN	Shelbyville	bjjshelbyville.com
Bakersfield Brazilian Jiu Jitsu / BJJ Bakersfield CA 93313	CA	Bakersfield	https://www.mattbakerbjj.com/
Bay Area Boxing and BJJ	CA	Belmont	https://www.bayareaboxing.net/
Pacific Martial Arts Clovis CA	CA	Clovis	http://fresnopma.com
Triunfo Jiu Jitsu & MMA	CA	Costa Mesa	http://www.triunfomma.com/
Teixeira/Garcia Brazilian jiu-jitsu training academy	CA	Covina	http://gfteamcovina.com/
Point of Impact MMA	CA	Orange	http://poimma.com/
Gracie Barra Pasadena	CA	Pasadena	https://graciebarra.com/pasadena-ca/
