region	name	city	state	website	address	research_evidence
MN	Akagi Jiu-Jitsu	Bloomington	MN	https://akagibjj.com	9061 Lyndale Ave S, Bloomington, MN 55420	Body of akagibjj.com confirms an operating school - Akagi Jiu-Jitsu's vision..., pricing Unlimited $160/month, Kids Unlimited $100/month, and lineage Jigoro Kano to Rigan Machado to Chris McCune to Andrew, Topher and Joe. The site renders its address only via script so the street line is directory-corroborated. CORRECTION: the school is in BLOOMINGTON MN 55420, not St. Paul as currently listed, and the record currently carries no website.
MN	Gorilla Combat	Eden Prairie	MN	https://gorillacombat.com	7887 Fuller Rd STE #101, Eden Prairie, MN 55344	Body header and footer both read 7887 Fuller Rd. STE #101, Eden Prairie, MN 55344, phone 952.474.3213. Dedicated Brazilian Jiu-Jitsu class page alongside boxing and Muay Thai. Head coach Caleb Travino. 952 = MN south metro.
MN	Resilience Martial Arts	Lakeville	MN	https://www.resilience-ma.com	17630 Juniper Path Suite G, Lakeville, MN 55044	Body CONTACT US block reads 17630 Juniper Path, Suite G, Lakeville, MN 55044, Tel 612-427-2256. Certified Gracie Jiu-Jitsu Training Center, Gracie Combatives/Bullyproof/Women Empowered programs, owners Alexander and Danielle Brown. ZIP 55044 = Lakeville MN.
MN	Southside Brazilian Jiu Jitsu Academy	Minneapolis	MN	https://www.southsidebrazilianjiujitsu.com	2303 Kennedy St NE, Minneapolis, MN 55413	Body contact block reads 2303 Kennedy St NE, Minneapolis, MN 55413, (612) 804-6456. Head instructor Enrique Muniz. Kids and adult BJJ programs, schedule and pricing pages live. 612 = Minneapolis.
MN	Imperial Training Center	Rochester	MN	https://imperialtrainingcenter.com	2571 Clare Ln NE Unit 102, Rochester, MN 55906	Body footer contact block reads 2571 Clare Ln NE Unit 102, Rochester, MN 55906 and 507-923-0473. Kids, Adult and Women's BJJ program pages plus adult kickboxing. Body closes Imperial Training Center provides martial arts classes to Rochester, Owatonna, Northfield, Byron and Kasson communities - all Minnesota towns. 507 = southern MN.
MN	Bellum Brazilian Jiu Jitsu	St. Paul	MN	https://bellumbrazilianjiujitsu.com	655 Fairview Avenue, St. Paul, MN 55104	Body reads 655 Fairview Avenue St. Paul, MN 55104 twice, Call Us 651-274-3077, Bellum Brazilian Jiu Jitsu was founded in 2017, hours and pricing published. 651 = St. Paul.
MS	Gulf Coast Jiu Jitsu	Biloxi	MS	https://www.gulfcoastjiujitsu.net	2575 Pass Rd Ste A, Biloxi, MS 39531	"Body location block and footer both read ""2575 Pass Rd Ste A, Biloxi Mississippi 39531"", phone 228-627-1981 (228 = MS Gulf Coast). Gi and no-gi, ages 4+."
MS	American Top Team D'Iberville	D'Iberville	MS	https://attdiberville.com		"Body reads ""American Top Team D'Iberville"", ""D'Iberville's Premier Training Center for BJJ, Kickboxing, Muay Thai"" and repeated ""Brazilian Jiu-Jitsu Classes in D'Iberville"". This is Alan Belcher's gym (reviews in body name ""Alan Belcher MMA Club and Fitness""). Listed address 10598 D'Iberville Blvd Suite K, D'Iberville MS 39540, phone (228) 392-0034 (228 = MS); street address not rendered in the body."
MS	Team Hopkins Hattiesburg	Hattiesburg	MS	https://teamhopkinsjiujitsu.com	22 Commercial Warehouse Drive, Hattiesburg, MS 39402	"Body header and footer both read ""22 Commercial Warehouse Drive, Hattiesburg, Mississippi 39402"". Testimonials describe ""Authentic Gracie Brazilian Jiu-Jitsu"" and ""Professor Hopkins"". ZIP 39402 = MS."
MS	662 JiuJitsu	Oxford	MS	https://www.jiujitsuoxford.com	1903 University Ave Suite 11, Oxford, MS 38655	"Body LOCATION block reads ""662 JiuJitsu, +16629026370, 1903 University Ave Suite 11, Oxford, MS 38655"". 662 area code = MS, ZIP 38655 = Oxford MS. Owner Michael LaBorde, 1st degree black belt, opened 2018; instructor Dr. Rick Balkin is a professor at the University of Mississippi. This is Oxford MISSISSIPPI, not Oxford England."
NE	10th Planet Jiu-Jitsu Auburn	Auburn	NE	https://10thplanetauburn.com	1916 O Street, Auburn, NE 68305	"simsdojo.com body: founder Derek Stewart ""is currently the head coach at 10th Planet Jiu-Jitsu Auburn teaching alongside his family""; Get Started location picker lists Auburn as a distinct training location. Official 10thplanetjj.com locations page carries Auburn NE at 1916 O Street, Auburn NE 68305. ZIP 68305 confirms Nemaha County NE."
NE	Lincoln Brazilian Jiu-Jitsu Center - College View	Lincoln	NE	https://lincolnbjj.com	4707 Prescott Ave, Lincoln, NE 68506	"Body: ""Lincoln Brazilian Jiu-Jitsu Center has two locations in Lincoln, Nebraska""; contact block lists 4707 Prescott Ave Lincoln NE 68506 and phone (402) 483-1258. ZIP 68506 + area code 402 confirm NE. Matches directory record ""Lincoln BJJ"" but stored name is wrong."
NE	Carlson Gracie Omaha Coyote BJJ Team	Omaha	NE	https://carlsongracieomaha.com	10730 Pacific St Suite 060, Omaha, NE 68114	"coyotebjjomaha.com redirects to carlsongracieomaha.com. Body: ""Prof. Josh relocated to Omaha, NE, and in 2022 he opened Coyote BJJ Omaha... affiliated with the Carlson Gracie Team""; location block ""Inside Regency Fitness, 10730 Pacific St. Suite 060, Omaha, NE 68114"". ZIP 68114."
NE	Premier Combat Center	Omaha	NE	https://premiercombatcenter.com	13540 Discovery Drive, Omaha, NE 68137	"Body: ""Premier Combat Center of Omaha, NE"", full BJJ class schedule and BJJ program page naming Head BJJ Director Yunus of Next Level Brazilian Jiu-Jitsu Association; footer contact ""13540 Discovery Drive Omaha, NE 68137"", (402) 453-4448. ZIP 68137 + 402."
NH	New England BJJ Academy	Concord	NH	https://www.nebjj.com	30 Henniker St. Unit 9, Concord, NH 03301	Masthead and repeated header in the body read New England BJJ Academy, 30 Henniker St. Unit 9, Concord NH, 03301, (603) 369-4764. BJJ Revolution Team member since 2012. ZIP 03301, 603 area code.
NH	Contenders Gym	Keene	NH		180 Emerald St, Keene, NH 03431	Listed in MatMade Keene New Hampshire city index at 180 Emerald St with adult and child grappling programs. Emerald St is Keene NH 03431. Aggregator-only address.
NH	Valle Brazilian Jiu Jitsu	Londonderry	NH	https://vallebjj.com	44 Nashua Road 20 B, Londonderry, NH 03053	Contacts block in the body reads 44 Nashua road 20 B, Londonderry, NH 3053 and +1 (603) 818-4796. Body states it serves Londonderry, Manchester, Derry, Bedford, Windham and Salem communities. ZIP 03053, 603 area code.
NH	The Training Station	Manchester	NH	https://www.thetrainingstationnh.com	200 Elm St, Manchester, NH 03101	Sells a Two Week Brazilian Jiu Jitsu Trial; address 200 Elm St, Manchester, NH 03101, phone (603) 505-0048 confirms 603 NH. Address corroborated independently by the MatMade Manchester NH listing.
NH	Heavy Mettle Jiu Jitsu	North Hampton	NH	https://www.heavymettlejj.com	69 Lafayette Road, Unit 7, North Hampton, NH 03862	CONTACT block at the foot of the rendered body reads HEAVY METTLE JIU JITSU, 69 Lafayette Road, Unit 7 // North Hampton, NH 03862. Hero image caption reads North Hampton, NH. ZIP 03862.
SC	Aiken Jiu-Jitsu	Aiken	SC	http://www.aikenjiu-jitsu.com		"REAL-BUT-WRONG-URL. Stored aikenjiujitsu.com is NXDOMAIN (dns.google Status 3). School operates at aikenjiu-jitsu.com: body H1 reads AIKEN JIU JITSU, ""Home of Aiken's only Jiu-Jitsu Academy"", ""we believe in the transformative power of Brazilian Jiu Jitsu"", ""Aiken Jiu Jitsu was founded in 2015 and moved to its current location in 2021"", owned by Terra Guerra black belts Ashley Alex New and Brannon New. Site titled South Aiken Jiu-Jitsu; Aiken SC confirmed throughout body. No street address printed in body."
SC	Jitsu Academy SC	Columbia	SC	https://jitsuacademy.com		"Body of the South Carolina contact and schedule pages: ""Brazilian Jiu Jitsu and Mixed Martial Arts Classes for Adults & Kids... BJJ (Adults Fundamentals and All Levels), Women's BJJ, Kid's BJJ, and NoGi"", plus a full ""South Carolina Class Schedule"" of Kids BJJ, Adult BJJ and Women's Only BJJ. A separate Connecticut site covers the other branch. FLAGGED: no street address printed in the SC page body (listings put it on Lake Murray Blvd, Columbia 29212)."
SC	Senzo Jiu-Jitsu Academy	Greenville	SC	https://senzobjj.com	3225 N Pleasantburg Dr Ste D, Greenville, SC 29609	"Schedule page body: ""Brazilian Jiu-Jitsu class schedule for kids and adults in Greenville, SC"", weekly Kids BJJ, Adult BJJ and No-Gi table, owner Nate Burnette; footer ""3225 N Pleasantburg Dr Ste D, Greenville, SC 29609"", 864-908-6974. Serves Travelers Rest, Taylors, Easley, Five Forks and Simpsonville."
SC	Believe Jiu Jitsu	Moncks Corner	SC	https://believejiujitsu.com	3514 S. Live Oak Dr, Unit D, Moncks Corner, SC 29461	"Contact page body: ""Moncks Corner's #1 Brazilian Jiu-Jitsu academy. Kids, teens, adults. Gi and No-Gi. Training led by Professor Randy Gonzales, Black Belt under Danny Stolfi""; address 3514 S. Live Oak Dr, Unit D, Moncks Corner, SC 29461, phone 843-585-3465."
SC	Charleston Brazilian Jiu-Jitsu Academy	North Charleston	SC	https://charlestonbjjacademy.com		"Domain resolves and serves a live page, but the body renders only the hero image and the H1 ""Charleston Brazilian Jiu-Jitsu Academy""; /contact renders the same. Page identifies as BJJ for kids and adults in North Charleston, SC under Nova Uniao black belt instruction. FLAGGED: address and phone not readable from the body."
