verdict	region	name_final	city_final	state_final	website_final	address_final	source_url	note
UNVERIFIED	BC	West Coast Brazilian Jiu-Jitsu and MMA Abbotsford	Abbotsford	BC		4-2664 Gladys Avenue, Abbotsford, BC V2S 3X8	https://www.westcoastbjj.ca/	NO PRIMARY BODY READ. No school website exists. Read the full westcoastbjj.ca association body: it names its own clubs as "Maple Ridge/Pitt Meadows, Port Coquitlam and Vancouver/Burnaby" and lists 14 affiliates (Deep Cove, Budo North Burnaby, West Coast BJJ Victoria, Heiho Dojo AB, Isshindo Cloverdale, Personal Best Coquitlam, Princeton BJJ, Pure MA Campbell River, CJ Nanaimo, Ultraforce Richmond, West Coast BJJ Red Creek AB, Richmond MA, Unity Vernon, Intrepid Salmon Arm) - NO Abbotsford location. The only "Abbotsford" on that page is a student testimonial (Steve Scheirer). Its linked club domain jiujitsulife.com now serves a paid BJJ video-membership product by Don Whitefield, not a school. Sole support for this record is a Foursquare venue page and a YellowPages echo of the same address. Association page is copyright 2014. Left unchanged, unverified.
REJECT-NOT-BJJ	BC	Power3 Academy	Burnaby	BC	https://power3academy.com		https://power3academy.com/programs/	Read home and Programs bodies. Full rendered class list: Ju-Jitsu Kids, Kids Kickboxing, Morganti Ju-Jitsu, Cardio Kickboxing, Kickboxing Fundamentals, Power3 Fit. Body: "Morganti Ju-jitsu is a style of martial art created in Brazil. Our style of Ju-jitsu has ground fighting, throwing techniques and stand up fighting. We are the only and official representatives of this Art in North America." Belt tests are graded to "International Morganti Ju-Jitsu standards". The phrase Brazilian Jiu-Jitsu appears nowhere on the site; this is a separate Brazilian-origin striking-and-grappling art with its own international belt body, plus kickboxing and Muay Thai. Not a BJJ school. Site is live and current (2026 copyright).
CORRECTED	BC	Goblins Martial Arts	Courtenay	BC	https://goblinsmartialarts.com	204 Island Hwy North, Courtenay, BC V9N 3P1	https://goblinsmartialarts.com/	NAME was "Team Goblins BJJ"; CITY was "Comox"; WEBSITE was "http://www.teamgoblinsbjj.com"; ADDRESS was blank. teamgoblinsbjj.com redirects to goblinsmartialarts.com and the body trades as "Goblins Martial Arts". Footer LOCATION block: "204 Island Hwy North Courtenay, BC V9N 3P1", phone 250-650-4519; booking portal slug is goblins-bjj-courtenay. Genuinely BJJ: nav carries Adults Brazilian Jiu-Jitsu and Kids Brazilian Jiu-Jitsu; coach Jochem Juurlink is a BJJ black belt (2024, under Don Whitefield), owner Adam Morden teaches Gracie Jiu-Jitsu. Body serves the Comox Valley but the single address is in Courtenay.
REJECT-NOT-BJJ	BC	Tsawwassen Martial Arts	Delta	BC	https://www.tsawwassenmartialarts.com		https://www.tsawwassenmartialarts.com/fallregistration	CLASSIC TITLE-TAG TRAP. Only the meta description and og tags mention Brazilian Jiu Jitsu; the rendered home-page body sells generic "Kids / Teen / Adult Martial Arts" and never says BJJ. The Fall Registration body (page title: "Martial Arts Programs for Kids and Teens") carries the actual programme list: Little Dragons 4-5; Kids Martial Arts 5-7 and 7-9 explicitly "Karate fundamentals" / "Karate and self-defence"; Kids Martial Arts 10-12; "Beginner and Intermediate Brazilian Jiu Jitsu" ages 7+ at 3:30 PM Mon-Thu (after-school slots); "Krav Maga and Brazilian Jiu Jitsu" ages 10-14. The ONLY 14+/adult offering is "Kickboxing and Krav Maga". No adult BJJ class exists. Kids/teens-only jiu jitsu at a karate and Krav Maga school.
CORRECTED	BC	Toshido MMA	Kelowna	BC	https://toshido.ca	165 HWY 33E, Kelowna, BC	https://toshido.ca/	WEBSITE was blank; ADDRESS was "510 Bay Avenue, Kelowna, BC". EMPTY/JS-ONLY BODY: toshido.ca renders nothing without JavaScript - both / and /classes return only a noscript fallback, which reads "Toshido MMA - Kelowna's Premier Martial Arts Academy ... Contact us: (250) 860-2126 | info@toshido.ca ... Visit us at 165 HWY 33E, Kelowna, BC". Address and phone therefore come from the school's own noscript block, not a rendered class list. BJJ evidence is the site's own meta description "MMA, Brazilian Jiu-Jitsu, Muay Thai & Kids programs" and og description "Building champions since 1998" - I could not read a rendered schedule. 250 area code confirms BC. Note toshido.com is a GoDaddy for-sale parking page, not the school.
CORRECTED	BC	CJ Martial Arts & Fitness	Nanaimo	BC	https://www.cjmartialartsnanaimo.ca	1722 Bowen Rd, Nanaimo, BC V9S 1G9	https://www.cjmartialartsnanaimo.ca/	NAME was "CJ Martial Arts and Fitness" (body and footer both trade as "CJ Martial Arts & Fitness"); ADDRESS was blank. Body confirms BJJ directly: "Come learn BJJ and Muay Thai Kickboxing ... in Nanaimo, Vancouver Island", "We are the only Brazilian Jiu-Jitsu Club in Nanaimo", head coaches Cara and Jordy Denney, teamed with the West Coast Brazilian Jiu-Jitsu Association. Footer: "CJ Martial Arts & Fitness Nanaimo, 1722 Bowen Rd, Nanaimo, Vancouver Island, BC V9S 1G9", 250-754-6996. V9S postal and 250 area code confirm BC. Footer copyright reads 2012-2023 but the page is otherwise current.
CORRECTED	BC	Universal MMA	North Vancouver	BC	https://www.universalmma.com	1326 Main Street, North Vancouver, BC V7J 1C3	https://www.universalmma.com/contact	ADDRESS was blank. Home body: "Established in 2002 Universal Mixed Martial Arts, North Vancouver's premier MMA and Fitness facility"; class list includes "Brazilian Jiu-Jitsu - Gi and no-gi classes held every weekday" alongside Muay Thai and kids programs. Contact page body: "Address: 1326 Main Street, North Vancouver, BC. V7J1C3 ... Tel: 604.363.1186". V7J postal and 604 area code confirm BC. City North Vancouver confirmed from the body, not inferred.
CORRECTED	BC	Muscle Panda MMA	Prince Rupert	BC	https://www.musclepandamma.ca	100 1st Avenue West, Prince Rupert, BC	https://www.musclepandamma.ca/about	WEBSITE was blank; ADDRESS was blank. NO PRIMARY BODY READ - EMPTY BODY: musclepandamma.ca is a Squarespace site that returned a completely empty body to my fetcher on /, /home and /about (three separate attempts); musclepandamma.com does not serve content either. Two independent sources: (1) the school's own site pages, indexed under the titles "Muscle Panda MMA - Prince Rupert BJJ and Kickboxing" with the About page naming owner and head instructor Dane Waldal, BJJ/kickboxing/MMA programmes, and the premises as "the lower, rear level of the Museum of Northern BC"; (2) an independent Smoothcomp competition-club registration (club 32691). Street address is the Museum of Northern BC civic address and is LOWER CONFIDENCE - it was not read from the school's own body. Prince Rupert is on the BC north coast.
CORRECTED	BC	Kaizen Martial Arts and Health Club	Richmond	BC	https://kaizenjhc.ca	12800 Bathgate Way #9, Richmond, BC V6V 1Z4	https://kaizenjhc.ca/contact-us/	WEBSITE was "https://www.kaizenjhc.com" (301 redirects to kaizenjhc.ca, which is the canonical host); ADDRESS was blank. Body carries a dedicated Brazilian Jiu-Jitsu programme page ("traditional Gi and No GI ... joint locks, chokeholds, and ground fighting") for adults and kids alongside Judo - not judo-only. Contact page body: "Address 12800 Bathgate Way #9, Richmond, BC V6V 1Z4, Phone 604-735-4008", and the embedded map points at the same address. CAUTION: a stale sidebar block on every page still carries an old address, "#2 - 11240, Bridgeport Road, Richmond, BC, V6X 1T2" - the contact page and map agree on Bathgate Way, so that is the one recorded. Site's own title tag reads "Kaizen Judo & Helth Club" (their typo); stored trading name kept. V6V postal and 604 area code confirm BC.
CORRECTED	BC	The Sound Martial Arts	Squamish	BC	https://www.thesoundmartialarts.com	115 - 1111 Pioneer Way, Squamish, BC V8B 0M8	https://www.thesoundmartialarts.com/	NAME was "The Sound Brazilian Jiu Jitsu Muay Thai and MMA"; WEBSITE was blank; ADDRESS was blank. Body trades as "The Sound Martial Arts" throughout ("WELCOME TO THE SOUND MARTIAL ARTS", "the #1 Martial Arts Gym in squamish", footer "Sound Martial Arts"). Genuinely BJJ with adult classes: the rendered 2026 schedule shows Jiu Jitsu - GI Mon and Wed 6:00-7:00pm, Jiu Jitsu - No GI Tue and Thu 6:00-7:00pm and Sun 10:00-11:00am, plus Youth Jiu Jitsu; Adult Membership is "Unlimited access to all Kickboxing and BJJ classes". Footer: "Visit Us #115 - 1111 Pioneer Way Squamish BC, V8B 0M8", 604-848-5099. Note the body no longer sells Muay Thai (kickboxing, MMA, judo instead), so the old name is stale as well as long. V8B postal and 604 area code confirm BC. Older directories still show 101-37717 Second Avenue - superseded.
