verdict	region	name_final	city_final	state_final	website_final	address_final	source_url	note
CORRECTED	BC	GFTeam Canada	Burnaby	BC	https://www.gfteamcanada.ca	5528 Kingsway, Burnaby, BC V5H 2G2	https://www.gfteamcanada.ca	Body read. Name shortened from "GFTeam Canada Brazilian Jiu Jitsu" to "GFTeam Canada" (logo, footer copyright, og:site_name all read that). Address added from footer. Website corrected to www (gfteamcanada.ca 301s to www). Adult BJJ confirmed in rendered nav and program grid ("BJJ TEENS & ADULTS"); head professor Rafael La Porta, 6th-degree black belt, read in the body. 236/778 phone confirms BC.
CORRECTED	BC	Pure Martial Arts and Fitness	Campbell River	BC	https://puremartialarts.ca	1426 Ironwood St, Campbell River, BC V9W 5T5	https://puremartialarts.ca	Body read. Website found (input was blank) and address added. Name corrected: og:site_name and body read "Pure Martial Arts and Fitness". Rendered class nav lists "Brazilian Jiu-Jitsu (BJJ)" and the homepage class grid lists "Adult Gi and No-Gi Grappling"; adults confirmed. 250 area code and V9W postal confirm BC.
CORRECTED	BC	Titan Training Centre	Coquitlam	BC	https://titantrainingcentre.com	910 Sherwood Ave, Coquitlam, BC V3K 1A6	https://titantrainingcentre.com	Body read. Address added from footer. Body: "We Are The Home of 10th Planet Jiu-Jitsu ... an alternative take on traditional Brazilian Jiu-Jitsu developed by Eddie Bravo". Adult and kids classes both present. 604 phone and V3K postal confirm BC. Physically in Coquitlam despite the "10th Planet Vancouver" branding in the logo file.
CORRECTED	BC	Tidal BJJ	Gibsons	BC	https://tidalbjj.ca	1066 Gibsons Way, Gibsons, BC	https://tidalbjj.ca	Body read. Website found (input was blank); tidalbjj.com 301-redirects to tidalbjj.ca, which is the canonical. Address added from header and footer contact blocks. Rendered schedule tab "ADULT BRAZILIAN JIU-JITSU" carries BJJ Fundamentals, BJJ (GI), NOGI and Open Mat, plus separate junior classes. 604 phone confirms BC.
CORRECTED	BC	Gracie Barra Langley	Langley	BC	https://gblangley.com	20241 Fraser Highway, Langley, BC V3A 4E7	https://gblangley.com	Body read. Website corrected: www.gblangley.com 301s to gblangley.com, which is the declared canonical. Street type corrected to "Fraser Highway" per the rendered Contact and Location block. GB1/GB2/GB3 adult programs, GBF women's and GBK kids all in the body; head instructor Fabio Bueno read in the body. 604 phone and V3A postal confirm Langley BC, not Langley VA.
CORRECTED	BC	Transcendent Combat Sports	Nelson	BC	https://www.transcendentcombatsports.com	402 Anderson St, Nelson, BC V1L 3Y3	https://www.transcendentcombatsports.com/contact	Body read. Address added and taken from the Contact page address block: "We are located Next in the old Museum. Address 402 Anderson st. Nelson, BC V1L 3Y3". The older 509 Vernon Street still appears in the site-wide footer, so treat 402 Anderson as current. Dedicated Brazilian Jiu Jitsu program with its own page; classes for all ages plus separate kids class. 778 phone and V1L postal confirm BC.
REJECT-NOT-BJJ	BC	Faulks Jiu Jitsu	Port Moody	BC	http://www.faulksjiujitsu.com	2306 St. John St., Port Moody, BC V3H	http://www.faulksjiujitsu.com/adults-classes	Body read. The rendered adult class list is Combat Class, Open Mat, Jiu Fitsu, CAN RYU JIU JITSU, Women's Self Defence and Curriculum Class. Can Ryu is described in the body as "a classic Japanese Jiu Jitsu self defence class" and the women's class as "Japanese Jiu Jitsu skill-based fitness drills". There is no Brazilian Jiu Jitsu class anywhere in the rendered class lists; the only BJJ mention on the whole site is in the meta description. Can-Ryu is on the reject list. School is real and open in Port Moody BC, but it is not a BJJ school.
CORRECTED	BC	10th Planet Richmond	Richmond	BC	https://www.10thplanetrichmond.ca	11151 Horseshoe Way Unit 24, Richmond, BC V7A 4S5	https://www.10thplanetrichmond.ca	Body read. TITLE TAG LIES: the page title advertises "12191 Hammersmith Way #2135, Richmond, BC V7A 5H2" but the only address in the rendered body is "11151 Horseshoe Wy Unit 24, Richmond, BC V7A 4S5" - address corrected to the body value. Programs page body lists No-Gi Jiu Jitsu drawn from "our 10th Planet lineage", Muay Thai and a kids program; adults confirmed. Site copyright reads "Sköll Jiu-Jitsu", so it also trades under that name. V7A postal confirms Richmond BC, not Richmond VA/TX/KY.
UNVERIFIED	BC	Ultraforce MMA	Richmond	BC			https://www.westcoastbjj.ca/index.php	NO PRIMARY BODY READ. ultraforcemma.com and ultraforcemma.ca both return DNS NXDOMAIN (conclusive). The only text found anywhere is on westcoastbjj.ca, whose affiliate list reads "Ultraforce MMA, North Richmond" and which carries a testimonial signed "Joe Landingin, Owner of Ultraforce MMA Richmond, BC" - on a page whose copyright line reads 2014. No second genuinely independent source exists and it does not appear in any current Richmond BC gym listing. Cannot confirm the school still operates; do not publish without a fresh source.
CORRECTED	BC	Golden Glory Fitness and Martial Arts Academy	Surrey	BC	https://www.goldenglory.ca	2-2336 King George Blvd, Surrey, BC	https://www.goldenglory.ca/programs/bjj	Body read. Website corrected to www (goldenglory.ca 301s to www.goldenglory.ca). Footer address reads "2-2336 King George Blvd, Surrey BC" with no postal code anywhere in the body, so the input's V4A 5A5 is not reproduced. CAVEAT: this is primarily a Sanda/kickboxing/wushu academy founded by Sifu Mostafa Sabeti. A dedicated Jiu Jitsu program page does exist covering "ages 5 to adult", but it describes the content only as "authentic self-defense techniques inspired by the grappling (Gracie Jiu-Jitsu) and striking arts". Weak but non-trivial adult BJJ signal. 778 phone confirms BC.
CORRECTED	BC	Surrey Combat Sports and Performance	Surrey	BC	https://surreymma.ca	13638 Grosvenor Road, Surrey, BC V3R 5C9	https://surreymma.ca	Body read. NAME CORRECTED: the body trades as "Surrey Combat Sports and Performance" (short form Surrey MMA), not "Surrey Masters Martial Arts". Website corrected to the non-www canonical. Address added from the header and footer contact bars. CAVEAT: there is no dedicated BJJ class page and the schedule page is a single image with no text, so no BJJ class could be read directly. BJJ appears in the body only as an MMA component - adult classes "train you in striking, jiu-jitsu, wrestling" and instructor Rourke Anderson's bio reads "Incorporating striking, Brazilian Jiu Jitsu, and wrestling". V3R postal and 778 phone confirm Surrey BC, not Surrey England.
REJECT-NOT-BJJ	BC	FKP MMA	Vancouver	BC	https://fkpmmavancouver.com	4880 Fraser St, Vancouver, BC V5V 4H5	https://fkpmmavancouver.com/classes/submission-wrestling/	Body read. The rendered class list is PeeWee, Junior, Kickboxing/Conditioning, MMA, Muay Thai/Kickboxing and Submission Wrestling - no Brazilian Jiu Jitsu class exists. The Submission Wrestling page body states the art "grew and separated itself from Brazilian Jiu-jitsu" and traces it to catch-as-catch-can wrestling, and the adult program bullet lists grappling as "Submission Wrestling (Jujitsu/Catch Wrestling)". Body trades as "FRANCO KICKBOXING PANKRATION Vancouver". Real, open, and genuinely in Vancouver BC (604 phone, V5V postal, not Vancouver WA) - but not a BJJ school.
CONFIRMED	BC	Lions MMA	Vancouver	BC	https://www.lionsmma.ca	1256 Granville St, Vancouver, BC V6Z 1M4	https://www.lionsmma.ca	Body read. Name, city, province, website and address all match the rendered page with no change needed. Programs section lists "Brazilian Jiu-Jitsu (GI)" and "NOGI Jiu-Jitsu" as standalone adult programs alongside Muay Thai, boxing, wrestling and MMA. Footer carries two locations, 1256 Granville St V6Z 1M4 and 1133 Granville St V6Z 1M1, phone 604-684-0991. Body reads "serving the Vancouver community with world class instruction since 2001". V6Z postal and 604 area code confirm Vancouver BC, not Vancouver WA.
UNVERIFIED	BC	West Coast BJJ	Vancouver	BC	https://www.westcoastbjj.ca		https://www.westcoastbjj.ca/index.php	Body read, but it does not support an academy record. westcoastbjj.ca is an association and gym-owner coaching site run by founder Don Whitefield, copyright 2014, with NO street address anywhere in the rendered body. The only locational statement is "We currently have three clubs of our own serving Maple Ridge/Pitt Meadows, Port Coquitlam and Vancouver/Burnaby" - no Vancouver address, no schedule, no class list. The student-facing site it links to, jiujitsulife.com, was fetched and is now a paid BJJ video-membership product, not a school. Genuinely BJJ and genuinely BC, but no operating Vancouver academy can be confirmed and no address can be supplied.
