# B02 - 79 flagged links - IA KS ME MB MN MS NE NB NH NM
state	city	name	url
IA	Ottumwa	Ottumwa BJJ	https://ottumwabjj.com
IA	Sioux City	Sioux City BJJ	https://siouxcitybjj.com
IA	Waterloo	Waterloo BJJ	https://waterloobjj.com
KS	Dodge City	Dodge City BJJ	https://dodgecitybjj.com
KS	Garden City	Garden City BJJ	https://gardencitybjj.com
KS	Hutchinson	Hutchinson BJJ	https://hutchinsonbjj.com
KS	Junction City	Junction City BJJ	https://junctioncitybjj.com
KS	Lawrence	Alliance Jiu Jitsu Lawrence	https://alliancejiujitsulawrence.com
KS	Leavenworth	Leavenworth BJJ	https://leavenworthbjj.com
KS	Liberal	Liberal BJJ	https://liberalbjj.com
KS	Manhattan	Manhattan KS BJJ	https://manhattanksbjj.com
KS	Pittsburg	Pittsburg KS BJJ	https://pittsburgksbjj.com
KS	Salina	Salina BJJ	https://salinabjj.com
ME	Augusta	Augusta BJJ Maine	https://augustabjjme.com
ME	Bangor	Maine BJJ	https://mainebjj.com
ME	Biddeford	Seacoast Brazilian Jiu-Jitsu	https://seacoastbjjme.com
ME	Brunswick	Brunswick BJJ Maine	https://brunswickbjjme.com
ME	Ellsworth	Ellsworth BJJ	https://ellsworthbjj.com
ME	Lewiston	Lewiston-Auburn BJJ	https://lewistonauburnbjj.com
ME	Portland	Portland BJJ Maine	https://portlandbjjmaine.com
ME	Presque Isle	Presque Isle BJJ	https://presqueislebjj.com
ME	Rumford	Rumford BJJ	https://rumfordbjj.com
ME	Saco	Saco BJJ	https://sacobjj.com
ME	Waterville	Waterville BJJ	https://watervillebjj.com
MB	Brandon	Brandon BJJ	https://brandonbjj.com
MB	Flin Flon	Flin Flon BJJ	https://flinflobbjj.com
MB	Portage la Prairie	Portage la Prairie BJJ	https://portagebjj.com
MB	Steinbach	Steinbach BJJ	https://steinbachbjj.com
MB	Swan River	Swan River BJJ	https://swanriverbjj.com
MB	Thompson	Thompson BJJ	https://thompsonbjj.com
MB	Winkler	Winkler BJJ	https://winklerbjj.com
MB	Winnipeg	Winnipeg BJJ	https://winnipegbjj.com
MN	Brainerd	Brainerd BJJ	https://brainerdbjj.com
MN	Duluth	Duluth BJJ	https://duluthbjj.com
MN	Eden Prairie	Alliance Jiu Jitsu Minnesota	https://alliancejiujitsumn.com
MN	Faribault	Faribault BJJ	https://faribaultbjj.com
MN	Hibbing	Hibbing BJJ	https://hibbingbjj.com
MN	Mankato	Mankato BJJ	https://mankatobjj.com
MN	Minneapolis	Checkmat S. Minneapolis	https://dangerooms612.com
MN	Moorhead	Fargo BJJ MN side	https://fargobjjmn.com
MN	Moorhead	Moorhead BJJ	https://moorheadbjj.com
MN	St. Cloud	St. Cloud BJJ	https://stcloudbjj.com
MN	St. Paul	Akagi Jiu-Jitsu	https://akagijiujitsu.com
MN	St. Paul	TC Martial Arts	https://tcmartialarts.com
MN	Willmar	Willmar BJJ	https://willmarbjj.com
MS	Columbus	Columbus MS BJJ	https://columbusmsbjj.com
MS	Corinth	Corinth BJJ	https://corinthbjj.com
MS	Greenville	Greenville BJJ MS	https://greenvillebjjms.com
MS	Hattiesburg	Southern Combat Arts	https://southerncombatarts.com
MS	Natchez	Natchez BJJ	https://natchezbjj.com
MS	Ridgeland	Mississippi BJJ	https://mississippibjj.com
MS	Starkville	Starkville BJJ	https://starkvillebjj.com
MS	Tupelo	Tupelo BJJ	https://tupelobjj.com
MS	Vicksburg	Vicksburg BJJ	https://vicksburgbjj.com
NE	Columbus	Columbus NE BJJ	https://columbusnebj.com
NE	Hastings	Hastings BJJ	https://hastingsbjj.com
NE	Lincoln	Husker Combat Club	https://huskercombatclub.com
NE	Norfolk	Norfolk BJJ	https://norfolkbjjne.com
NE	Norfolk	Norfolk NE BJJ	https://norfolknebjj.com
NE	North Platte	North Platte BJJ	https://northplattebjj.com
NE	Scottsbluff	Scottsbluff BJJ	https://scottsbluffbjj.com
NB	Campbellton	Campbellton BJJ	https://campbelltonbjj.com
NB	Dieppe	Victory Jiu Jitsu Dieppe	https://victoryjjdieppe.com
NB	Fredericton	Evolution Training Centre	https://www.evolutiontrainingcenter.ca
NB	Miramichi	Miramichi BJJ	https://miramichibjj.com
NB	Moncton	Moncton BJJ	https://monctonbjj.com
NB	Saint John	Saint John BJJ	https://saintjohnbjj.com
NB	Woodstock	Woodstock NB BJJ	https://woodstocknbbjj.com
NH	Derry	Derry BJJ	https://derrybjj.com
NH	Dover	Dover BJJ	https://doverbjjnh.com
NH	Keene	Keene BJJ	https://keenebjj.com
NH	Laconia	Laconia BJJ	https://laconiabjj.com
NH	Lebanon	Lebanon BJJ NH	https://lebanonbjjnh.com
NH	Nashua	Alliance Jiu Jitsu NH	https://alliancejiujitsunh.com
NH	Portsmouth	Seacoast BJJ NH	https://seacoastbjjnh.com
NM	Alamogordo	Alamogordo BJJ	https://alamogordobjj.com
NM	Albuquerque	Duke City BJJ	https://dukecitybjj.com
NM	Farmington	Farmington BJJ	https://farmingtonbjj.com
NM	Las Cruces	Las Cruces BJJ	https://lascrucesbjj.com
