region	name	city	state	website	address	research_evidence
MN	Minnesota Martial Arts Academy	Brooklyn Center	MN	https://theacademymn.com	6840 Shingle Creek Pkwy #24, Brooklyn Center, MN 55430	REAL-BUT-WRONG-URL. The stored mmaa.com is a different business entirely: its body reads Miller's Martial Arts Academy, 29 Years Teaching Martial Arts In Kirkland, phone 425 889 9454, a Six Blades BJJ affiliate in Kirkland WASHINGTON. Greg Nelson's school is real and operating, now trading as The Academy MN; its own footer body reads 6840 Shingle Creek Pkwy #24, Brooklyn Center MN 55430, Call/Text 763-560-5696 (763 = MN). Also note the city is Brooklyn Center, not Minneapolis.
MN	World Jiu Jitsu Academy	Eden Prairie	MN	https://wjja4u.com	6900 Shady Oak Rd #100, Eden Prairie, MN 55344	Body footer reads Eden Prairie, MN, 6900 Shady Oak Rd #100, Eden Prairie, MN 55344, 612-270-8620. Dedicated Brazilian Jiu Jitsu program page. Head instructor Professor Jeremy Anderson. ZIP 55344 = Eden Prairie MN.
MN	Kato Jiujitsu	Mankato	MN	https://katojiujitsu.com	410 Park Lane, Mankato, MN 56001	Body footer reads Kato Jiujitsu - 410 Park Lane, Mankato, Minnesota 56001, United States - (507) 200-8504. Body reads We teach the most effective Martial Arts in Mankato. For too long, there was no Jiu Jitsu in Mankato. Head coach Jose Carlos Lima, GF Team black belt under Julio Cesar Pereira, IBJJF World and Abu Dhabi World Pro champion. 507 = southern MN.
MN	Spartan Martial Arts	Oakdale	MN	https://spartanmartialartsgym.com	432 Hayward Ave N, Oakdale, MN 55128	Contact page body reads Address 432 Hayward Ave N, Oakdale, MN 55128, Phone (651) 210-1631. Home page body reads Spartan Martial Arts, located in Oakdale, Minnesota, specializes in Brazilian Jiu-Jitsu. Head Coach Tom Schmitz, serving Oakdale, Woodbury, Saint Paul for over 15 years.
MN	Stock Martial Arts	Rochester	MN	https://www.stockmartialarts.com	1608 US-52, Rochester, MN 55901	Location page body reads Conveniently located at 1608 US-52 in the Hillcrest Shopping Center, next to Godfather's and 1608 US-52, Rochester, MN 55901, USA, with an embedded map pinned there. Dedicated Brazilian Jiu-Jitsu, Kids Jiu-Jitsu, Kickboxing and MMA programs. Head coach Ryan Stock. ZIP 55901 = Rochester MN.
MN	St. Paul Brazilian Jiu Jitsu Academy	St. Paul	MN	https://bjjacademymn.com	322 Chester St, St. Paul, MN 55107	Body COME FIND US block reads 322 CHESTER ST, St. Paul, MN 55107, Phone 651.600.6089. Independently corroborated on The Academy MN official representatives page body: Head Coach Brandon Bergeron, 322 Chester St, St. Paul, MN 55107. ZIP 55107 = West Side St. Paul.
MS	Grapple Jiu Jitsu	Brandon	MS	https://www.grapplejiujitsu.com	1576 Old Fannin Road Suite D, Brandon, MS 39047	"Contact page body reads ""1576 Old Fannin Road Suite D Brandon, MS 39047"", phone (601) 673-4320 (601 = MS). No-gi submission grappling gym; the site brands itself ""in Flowood, Mississippi"" but the physical address in the body is Brandon MS 39047."
MS	No Limit Combatives	Flowood	MS	https://nolimitflowood.com	1679 Old Fannin Road Suite I, Flowood, MS 39232	"Body header and footer both read ""1679 Old Fannin Road Suite I, Flowood, Mississippi 39232"", phone 601-529-5688 (601 = MS). Adult BJJ, No Gi BJJ, Kids BJJ, Judo, Muay Thai. Serves Flowood and Madison."
MS	Anthony Mitchell Jiu Jitsu Studio	Madison	MS	https://bigantbjj.com	316 Old Jackson Road, Madison, MS	"Body contact block reads ""Anthony Mitchell Jiu Jitsu Studio, 316 Old Jackson Road, Madison, MS, USA"", phone 6016069926 (601 = MS). Head instructor 3rd Degree black belt, Inicio Jiu Jitsu Association. Serves the Jackson metro."
MS	Graham MMA	Petal	MS	https://grahammma.com	300 McInnis Street, Petal, MS 39465	"Body header and footer both read ""300 McInnis Street, Petal, Mississippi 39465"", phone 601-345-1286 (601 = MS). Headline ""Bringing Petal, Hattiesburg, and Beyond Premier Martial Arts Training""; gi and no-gi jiu jitsu."
NE	Bellevue Academy of Brazilian Jiu Jitsu	Bellevue	NE	https://bellevuebjj.com	2851 Capehart Rd Suites I and J, Bellevue, NE 68123	"Body of contact page: ""Address 2851 Capehart Rd Suites I&J Bellevue, NE 68123"", Phone (402) 885-5717, ""At the center of Capehart Square in Bellevue, NE."" Founded spring 2024 by Jason Minor and Arnold deAsis out of Omaha's Academy of BJJ. ZIP 68123 + 402. Offutt AFB catchment."
NE	West O Dojo	Lincoln	NE	https://westodojo.com	201 Capitol Beach Blvd. Suite 10, Lincoln, NE 68528	"Body: ""Martial Arts for Everyone in Lincoln, Nebraska!""; schedule lists ""Jiu-jitsu (no gi) 5:45 PM"" Tuesday, ""Jiu-jitsu (gi) 5:45 PM"" Thursday, Open Mat Saturday with Albert Suckow; Location ""201 Capitol Beach Blvd. Suite 10, Lincoln, NE 68528"", 402-261-6233. ZIP 68528 + 402."
NE	Lokahi Jiu-Jitsu Collective	Omaha	NE	https://www.lokahiomaha.com		"Homepage body renders empty via fetch (JS-only). Existence confirmed by its own Gymdesk booking portal titled ""Welcome to Lokahi Jiujitsu Collective | Omaha, NE"" and site meta ""Brazilian Jiu-Jitsu in Omaha, NE - west Omaha facility"". Listings give 14535 Industrial Rd, Omaha NE 68144 but that address was NOT read from the school's own page body, so left blank."
