# A03 verdicts - 84 flagged links - DNS-first method
state	city	name	url	verdict	note
FL	Sanford	Cogito Jiu Jitsu	http://cogitojiujitsu.com/	DEAD	domain not registered, nxdomain
FL	Sarasota	BJJ Academy Of Sarasota (wbjja)	http://www.wbjja.com/	DEAD	domain not registered, www and apex nxdomain
FL	St. Augustine	GB Saint Augustine	https://gbsaintaugustine.com/	DEAD	domain not registered, nxdomain
FL	St. Cloud	Full Circle MMA	http://www.nucfl.com/	DEAD	domain not registered, www and apex nxdomain
FL	St. Petersburg	Elite Training Center	http://www.elitetraininginc.com/	DEAD	domain not registered, www and apex nxdomain
FL	St. Petersburg	Synergy Martial Arts and Fitness	http://synergymartialarts.fitness/	DEAD	domain not registered, nxdomain
FL	Stuart	Fist Factory	http://www.thefistfactory.com/	DEAD	domain not registered, www and apex nxdomain
FL	Sunrise	American Tigers Martial Arts	https://americantigers.com/	PARKED	domain for sale, eweb development landing page
FL	Tarpon Springs	New Port Richey Jiu-jitsu Academy	http://nprbjj.com/	DEAD	domain not registered, nxdomain
FL	Vero Beach	American Top Team – Vero Beach	http://www.attverobeach.com/	DEAD	domain not registered, www and apex nxdomain
FL	Vero Beach	Gracie Martial Arts – Vero Beach	http://www.graciemartialartsverobeach.com	DEAD	domain not registered, www and apex nxdomain
FL	Vero Beach	Renato Tavares Assoc HQ	http://www.legacymmausa.com/	DEAD	domain not registered, www and apex nxdomain
FL	West Palm Beach	GB Lake Park	https://lp.gblakepark.com/	LIVE-SCHOOL	www subdomain blank, apex gblakepark.com is live gb site
FL	West Palm Beach	GB West Palm Beach	http://gbwestpalmbeach.com/	DEAD	domain not registered, nxdomain
FL	West Palm Beach	Hands Down Martial Arts	http://www.wpbmma.com/	DEAD	domain not registered, nxdomain
FL	West Palm Beach	Team Nogueira	http://www.teamnog.com/	LIVE-SCHOOL	redirects to jupiterbjj.com, team nogueira bloise academy
FL	Weston	Vprok MMA Academy	http://www.vprokmma.com/United_States.html	DEAD	domain not registered, nxdomain
FL	Wildwood	USA Jiu-Jitsu	http://www.usajujitsu.net/	DEAD	dns lame delegation, www and apex refused
GA	Acworth	Carlos Machado Jiu-Jitsu North Atlanta	http://www.cmjjnatl.com/	DEAD	domain not registered, nxdomain
GA	Acworth	James Shook Brazilian Jiu-Jitsu	http://zenith.jamesshookbjj.com/	LIVE-OTHER	apex jamesshookbjj.com now hosts robocat, norwegian online casino
GA	Albany	Hamby Freestyle Jiu Jitsu	http://www.hambyfreestyle.com/	DEAD	domain not registered, nxdomain
GA	Alpharetta	KBX Gym	http://www.kbxgym.com/	LIVE-SCHOOL	kbx gym alpharetta bjj/mma site live
GA	Athens	Athens Fitness and MMA	http://www.athensfitnessandmma.com/	LIVE-SCHOOL	redirects to sbgathens.com, rebranded straight blast gym
GA	Atlanta	Atlanta Kyusho and Jujitsu	http://www.atlantajujitsu.com/	DEAD	domain not registered, nxdomain
GA	Augusta	Gracie Barra - Augusta	http://gbaugusta.com/	DEAD	domain not registered, nxdomain
GA	Cartersville	AllAmbition Brazilian Jiu Jitsu	http://allambitionbjj.com/	LIVE-SCHOOL	allambition bjj cartersville site live
GA	Covington	Ruff House Boxing and MMA	https://www.ruffhouseboxing.com/	DEAD	domain not registered, nxdomain
GA	Cumming	World Jiu-Jitsu Academy	http://worldjiujitsuatlanta.com/	DEAD	domain not registered, nxdomain
GA	Dalton	Veritas Brazilian Jiu-Jitsu - Kuzushi Club Dalton	http://veritasbjj.com/	LIVE-SCHOOL	veritas bjj dalton site live
GA	Flowery Branch	Full Throttle Fitness	http://www.fullthrottleoakwood.com/	DEAD	domain not registered, nxdomain
GA	Fort Oglethorpe	Blalock International Mixed Martial Arts Academy	http://www.blalocksimb.com/	DEAD	domain not registered, nxdomain
GA	Gainesville	Gracie Barra Gainesville	https://www.gbgainesville.com/	DEAD	domain not registered, nxdomain
GA	Grovetown	Liberty Jiu-Jitsu Grovetown	http://libertybjj.community/	LIVE-SCHOOL	redirects to gymdesk, liberty jiu jitsu grovetown live
