verdict	region	name_final	city_final	state_final	website_final	address_final	source_url	note
CONFIRMED	MN	Freestyle Martial Arts	Albert Lea	MN	https://www.minnesotafighting.com	115 N Newton Ave, Albert Lea, MN 56007	https://www.minnesotafighting.com/brazilian-jiu-jitsu	Home body footer reads "115 N Newton Ave. Albert Lea MN United States 56007", phone (507) 402-9154 (507 = southern MN). BJJ page body is a positive signal, not just a menu item: instructor block reads "Brenden Troster - Owner / Head Coach - Brown Belt in Submission Catch Wrestling and Brazilian Jiu Jitsu" and "Guiding Instructor Luis Ciraz - 3rd degree Black Belt in BJJ and Submission Catch Wrestling"; scheduled "Catch Wrestling / Brazilian Jiu Jitsu Wed @ 6 pm, Sat @ 9 am"; official training group for Burton Richardson's BJJ for the Street. Apex minnesotafighting.com redirects to www. Header styles it "Freestyle Martial Arts and Fitness" but h1 and copyright both read "Freestyle Martial Arts".
CONFIRMED	MN	Tracks Brazilian Jiu-Jitsu	Coon Rapids	MN	https://tracksbjj.com	11403 Foley Blvd NW, Coon Rapids, MN 55448	https://tracksbjj.com/	Body confirms BJJ-only school: Adult, Kids/Teens, Tots Brazilian Jiu Jitsu, Private Lessons, Open Mat; Professor Mark Mortensen. Phone 612-275-8888 (612 = MN). CAUTION: the footer address block literally reads "11403 Foley Blvd NW, Minneapolis, MN 55448" - that is a mailing-city artifact. ZIP 55448 and Foley Blvd NW are Coon Rapids, and every heading, nav slug and meta line says Coon Rapids ("The #1 Brazilian Jiu-Jitsu In Coon Rapids"). City kept as Coon Rapids. www.tracksbjj.com redirects to https://tracksbjj.com.
CORRECTED	MN	The Academy Elk River	Elk River	MN	https://academyelkriver.com	17375 US Highway 10, Elk River, MN 55330	https://academyelkriver.com/contact/	ADDRESS CHANGED. Old value 18850 Dodge St NW #102, Elk River, MN 55330 (that came from The Academy MN representatives roster, not the school). The school's own site disagrees on both header and Contact page: site-wide header bar reads "(763) 250-4640 / 17375 US-10, Elk River, MN 55330" and the Contact page body reads "The Academy Elk River / 763-250-4640 / info@academyelkriver.com / 17375 Highway 10 / Elk River, Minnesota 55330". Per the brand-roster rule the school's own body wins. City, state, name and 763 area code all confirmed. BJJ signal: dedicated adult Jiu Jitsu class page plus body line "Competition Muay Thai, BJJ & MMA".
CONFIRMED	MN	United Jiu Jitsu	Maplewood	MN	https://www.ujjmn.com	2055 White Bear Ave Suite 100, Maplewood, MN 55109	https://ujjmn.com/	Body "UJJ Location" block reads "2055 White Bear Ave Suite 100 / Maplewood MN, 55109". ZIP 55109 = Maplewood MN. BJJ signal: "Stan Riser - Owner/Instructor ... Brazilian Jiu-Jitsu 1st Degree Black Belt", classes for ages 3 and up including adults, so not a kids-only programme. Also teaches American Taekwondo and Kickboxing but BJJ is a named adult discipline under a BJJ black belt, so it passes.
CORRECTED	MN	The Academy Plymouth	Plymouth	MN	https://academyplymouth.com	13605 27th Ave N, Plymouth, MN 55441	https://academyplymouth.com/	NAME CHANGED. Old value "Academy Plymouth"; the school trades as "The Academy Plymouth" throughout its own body (og:site_name, logo alt text, headings "The Academy Plymouth IS HERE FOR YOU", "MEET YOUR ACADEMY PLYMOUTH COACHES", footer copyright "The Academy Plymouth"). Address stands. CAUTION: footer address block reads "13605 27th Ave N, Minneapolis, MN 55441" but ZIP 55441 is Plymouth and the nav itself says "Muay Thai in Plymouth" and "BJJ (Jiu Jitsu) in Plymouth", so city is Plymouth. Strong BJJ signal: Josh Fridgen "Brazilian Jiu-jitsu Black Belt, started training in 2002 under Greg Nelson"; John Castaneda "BJJ black belt under Greg Nelson, UFC bantamweight". Body phone is 952-260-2892, not the 952-426-2210 carried in the research note.
CONFIRMED	MN	Royce Gracie Jiu Jitsu Academy Shakopee	Shakopee	MN	https://rgjjmn.com	1038 1st Avenue E, Shakopee, MN 55379	https://rgjjmn.com/	Body "School Info" block reads "Royce Gracie Jiu Jitsu Academy Shakopee, Minnesota / 952-388-8737 / 1038 1st Avenue E, Shakopee, MN, 55379"; page h1 is "ROYCE GRACIE JIU JITSU ACADEMY SHAKOPEE, MINNESOTA". 952 = MN south metro, ZIP 55379 = Shakopee. Gracie lineage is the positive BJJ signal. www.rgjjmn.com redirects to https://rgjjmn.com.
CONFIRMED	MN	Flow Jiu-Jitsu Winona	Winona	MN	https://winonabjj.com	168 E Third St, Winona, MN 55987	https://winonabjj.com/flow-winona/	Winona location page body reads "Founded in 2018, Flow is the top Jiu-Jitsu competition school in Winona. Located at 168 E Third St, Winona, MN 55987". Excellent BJJ signal: published six-day schedule with Gi and No-Gi labelled classes, BJJ Fundamentals, Competition Class, Women's Only BJJ and "Open Mat - Gi and No Gi (all levels / all affiliations)". Trading name in the body is "Flow Jiu-Jitsu"; the Winona location page is headed "Flow Winona". Kept the disambiguated form. Confirmed the second location is La Crosse WISCONSIN and it is correctly excluded from MN.
CORRECTED	MS	Pursuit Jiu Jitsu	Brookhaven	MS	https://www.pursuitjj.com	929 West Chickasaw St, Brookhaven, MS 39601	https://www.pursuitjj.com	NAME CHANGED. Old value "Pursuit Brazilian Jiu-Jitsu and Fitness"; the body trades as "Pursuit Jiu Jitsu" (h1 and the strapline directly under it, "Brookhaven,MS | Est.2017"). The old name appears only on an old Facebook slug. Also upgrades the research row's unconfirmed address: the body DOES render for this Wix site and reads "Pursuit Jiu Jitsu was founded in 2017 & is located in Brookhaven, MS. ... 929 West Chickasaw St / Brookhaven, MS 39601", so the address is now body-confirmed rather than listings-only. ZIP 39601 = Brookhaven MS. BJJ signal: separate "Kids Brazilian Jiu Jitsu" and "Adult Brazilian Jiu Jitsu" programme pages, so not kids-only.
UNVERIFIED	MS	American Top Team Gulfport	Gulfport	MS	https://gulfportmartialarts.com	12100 US 49 Suite 606, Gulfport, MS 39503	https://gulfportmartialarts.com/	EMPTY BODY - stating this explicitly rather than falling back quietly. gulfportmartialarts.com returns HTTP 200 with a completely empty rendered body (no title, no text) on /, /contact and the www host; it is a JS-only site the fetcher cannot read. Nothing here is body-confirmed. What external evidence says: the gym's own Facebook page is titled "American Top Team Gulfport | Gulfport MS", while Yelp carries the same 12100 US 49 address under the former name "Alan Belcher MMA Club of Gulfport", so this looks like a rebrand. Checked alanbelchermmaclub.com directly - its body serves a DIFFERENT location, "Alan Belcher MMA Club - D'Iberville", and never mentions Gulfport, so do not merge the two. Address and suite number remain listings-only. Needs a rendered-browser read before promotion.
CONFIRMED	MS	Relson Gracie 601 Jiu-Jitsu and MMA	Meridian	MS		2210 Front St, Meridian, MS 39301	https://www.relsongracie.org/associations	No own website, so verified against the affiliation's own site rather than an aggregator. The official Relson Gracie Federation academies page body lists under Mississippi: "Relson Gracie 601 Jiu-Jitsu & MMA / Professor Paul Joyner / 2210 Front St. , Meridian, MS, 39301, US / Relsongracie601@gmail.com / 601-678-2007", and that page states "Only the academies below are the Official Relson Gracie Federation Schools". That is name, street, city, state, ZIP, instructor and Brazilian lineage from a primary body. 601 = MS. Website left blank: the federation lists only a Facebook page for this academy. Confirmed distinct from meridianbjj.com, which is Cardiff WALES.
