region	name	city	state	website	address	research_evidence
BC	Burnaby Vancouver Jiu-Jitsu	Burnaby	BC	https://www.bvjj.ca		"bjjblog.ca BC directory body: ""Burnaby Vancouver Jiu-Jitsu, Burnaby, BC - Join BVJJ for the ultimate Brazilian Jiu-Jitsu and Muay Thai experience"", 4.9 from 54 reviews, site bvjj.ca (.ca domain)."
BC	Disciple BJJ	Campbell River	BC	https://www.disciplebjj.ca		"Search result title and body: ""Disciple BJJ - Campbell River, BC"" - a martial arts gym teaching Brazilian Jiu Jitsu to kids and adults in Campbell River, BC. Site is a .ca domain and the title states BC explicitly. Campbell River is on Vancouver Island. This is the real Campbell River school in place of the dead campbellriverbjj.com stub."
BC	Personal Best Martial Arts	Coquitlam	BC			"Named in the body of westcoastbjj.ca (West Coast BJJ Association affiliate list) as ""Personal Best Martial Arts, Coquitlam."" Coquitlam is in Metro Vancouver BC. No standalone site located - website left blank."
BC	Iron Forge	Fort St. John	BC	https://ironforge.ca		"Search result body: ""Iron Forge offers beginner Brazilian Jiu-Jitsu classes in Fort St John"", surfaced from a Fort St. John BC query; site ironforge.ca is a .ca domain. Corroborated by coverage of Fort St. John competitors travelling to the Prince George BJJ open. This is the real Fort St John school in place of the dead fortstjohnbjj.com stub."
BC	Factory Fresh Jiu Jitsu	Langley	BC	https://factoryfreshbjj.com		"bjjblog.ca BC directory body: ""Factory Fresh Jiu Jitsu - Join the best Brazilian Jiu Jitsu community in Langley at Factory Fresh Jiu Jitsu"", 5.0 from 77 reviews, site factoryfreshbjj.com. The directory files it under Surrey but its own description says Langley, so city set to Langley. Langley BC, not Langley VA."
BC	North Kootenay Martial Arts	Nelson	BC	https://northkootenaymartialarts.com	646 Baker Street, Nelson, BC	"Search result title and body: ""North Kootenay Martial Arts | Nelson - Brazilian Jiu Jitsu and Muay Thai"" at 646 Baker Street, Nelson British Columbia, contact kootenaiphysicalarts@gmail.com and (250) 551-4026. Province stated as British Columbia and confirmed by the 250 area code."
BC	Gracie Barra Port Coquitlam	Port Coquitlam	BC	https://gbportcoquitlam.com		"Search result title and body: ""Brazilian Jiu Jitsu Classes in Port Coqutilam | Gracie Barra Port Coqutilam"", offering programs for various age groups and skill levels, site gbportcoquitlam.com. NOTABLE - this academy is ABSENT from Gracie Barra's own 18-school BC roster at gblakecountry.com, confirming the method-rules warning that brand rosters omit locations they actually have."
BC	Summit Jiu Jitsu	Revelstoke	BC	https://www.summitjjrevelstoke.com	1240 Powerhouse Road, Unit 3103, Revelstoke, BC	"Search result title and body: ""Summit Jiu Jitsu offers Brazilian Jiu Jitsu (BJJ) classes in Revelstoke BC, located at 1240 Powerhouse road, Unit #3103"". Domain summitjjrevelstoke.com encodes the city. Revelstoke is in the BC Columbia-Shuswap."
BC	Richmond Martial Arts	Richmond	BC	https://www.richmondkicks.com	11780 Hammersmith Way 150, Richmond, BC V7A 5E9	"bjjblog.ca BC directory ranked-list body: ""Richmond Martial Arts, 11780 Hammersmith Way #150, Richmond, BC V7A 5E9, Canada"", 4.9 from 275 reviews, site richmondkicks.com. Independently corroborated by the westcoastbjj.ca body, which names ""Richmond Martial Arts, South Richmond"" as an association club. BC confirmed by V7A postal code."
BC	Eternal Brazilian Jiu Jitsu	Surrey	BC	https://www.eternalbjj.ca		"bjjblog.ca BC directory body: ""Eternal Brazilian Jiu Jitsu, Surrey, BC - Join South Surrey's newest BJJ Academy"", 5.0 from 18 reviews, site eternalbjj.ca. Search result title confirms ""Eternal BJJ | Brazilian Jiu-Jitsu in South Surrey and White Rock, BC"" with adult, kids, women's, competition and MMA programs. Surrey BC, not Surrey England."
BC	Red Tiger Martial Arts	Surrey	BC	https://redtigersurrey.com		"bjjblog.ca BC directory body: ""Red Tiger Martial Arts, Surrey, BC - building confidence and skills through diverse martial arts training"", 4.9 from 60 reviews, site redtigersurrey.com (domain carries ""surrey"")."
BC	Definitive Jiu-Jitsu	Vancouver	BC	https://definitivebjj.ca		"bjjblog.ca BC directory body: ""Definitive Jiu-Jitsu, Vancouver, BC - Join our family at Definitive Jiu-Jitsu for top-notch training"", 5.0 from 38 reviews, site definitivebjj.ca."
BC	Lapel Arts	Vancouver	BC	https://www.lapelarts.ca		"bjjblog.ca BC directory body: ""JIU JITSU Vancouver - Lapel Arts, Vancouver, BC - Experience world-class Brazilian Jiu Jitsu at Lapel Arts in the heart of Vancouver"", 5.0 from 69 reviews, site lapelarts.ca."
BC	Roll Jiu Jitsu Academy	Vancouver	BC	https://www.rjja.ca		"bjjblog.ca BC directory body: ""Roll Jiu Jitsu Academy, Vancouver, BC - community-centered training"", 4.9 from 93 reviews, site rjja.ca (.ca domain, Canadian). Independently corroborated by Van Isle BJJ's body, which names Prof. Filip Matos of ""the Roll Academy"" as the promoting black belt for its BC coaches."
BC	Martial Arts Unlimited Victoria	Victoria	BC	https://martialartsunlimited.ca		"bjjblog.ca BC directory body: ""Martial Arts Unlimited Victoria, Victoria, BC - Discover the transformative power of martial arts at Martial Arts Unlimited"", 4.9 from 56 reviews, site martialartsunlimited.ca (.ca domain). Victoria BC."
QC	Gracie Barra Boucherville	Boucherville	QC	https://www.gbbou.ca	540 Rue D'Avaugour, Unit 1050, Boucherville, QC	"Named on the FQJJB federation site's own ""Concentration sportive"" menu (Gracie Barra Boucherville sport-etudes programme with College De Mortagne) and carried as a FQJJB listing. Own site gbbou.ca titled ""Gracie Barra Boucherville | Jiu-jitsu Bresilien | Quebec"". Address 540 Rue D'Avaugour, Unit 1050, Boucherville. NEW CITY SPELLING: Boucherville."
QC	Rossi BJJ & Kickboxing	Gatineau	QC	https://www.rossibjjkick.ca	2019 Boulevard Maloney, Gatineau, QC	"Body of the Centre Evolution affiliate page: ""Evolution BJJ Templeton - Rossi BJJ & Kickboxing, 2019 Maloney Blvd., Gatineau, QC, 819-351-0412"". Templeton is a Gatineau QC sector; area code 819 confirms Quebec side of the river."
QC	Outros Caras JiuJitsu	Longueuil	QC		1175 Chemin du Coteau-Rouge, Longueuil, QC J4K 1X1	FQJJB federation listing (jjbqc.org/listing/outros-caras-jiujitsu): courses for adults and children on Montreal's south shore, 1175 Chem. du Coteau-Rouge, Longueuil, QC J4K 1X1. Postal J4K confirms Longueuil QC.
QC	Gracie Barra Montreal	Montreal	QC	https://gbmontreal.ca	3975 Notre-Dame O., Montreal, QC H4C 1R2	"Body of gbmontreal.ca/school: ""Gracie Barra Montreal ... headquarters for nine thriving Gracie Barra schools across Quebec"", founded 2010 by Prof. Bruno Fernandes. Contact block: ""Address: 3975 Notre-Dame O., Montreal, QC H4C- 1R2, Phone: (514) 932-5777"". Postal H4C and area code 514 confirm Montreal QC."
QC	Académie JiuManji	Nicolet	QC	https://academiejiumanji.com		"Own site title and description: ""Ecole de Jiu-jitsu bresilien a Nicolet - Academie JiuManji"", a Brazilian jiu-jitsu school in Nicolet near Trois-Rivieres. Nicolet is in Centre-du-Quebec (819 area, J3T postal). Street address not captured from the body, left blank. NEW CITY SPELLING: Nicolet."
QC	Barbarian MMA	Repentigny	QC		82 Rue Lajeunesse, Repentigny, QC	FQJJB federation listing (jjbqc.org/listing/barbarian-mma): 82 Rue Lajeunesse, Repentigny. Lanaudiere, Quebec.
QC	Centre de karaté KJS	Saint-Constant	QC		2 Montée des Bouleaux, Saint-Constant, QC	"Body of the Centre Evolution affiliate page: ""Evolution BJJ Saint-Constant - Centre de karate KJS, 2, Montee des Bouleaux, Saint-Constant, QC, 450-635-9591"". Area code 450 confirms Monteregie, Quebec. Hosts the Evolution BJJ programme. NEW CITY SPELLING: Saint-Constant."
QC	Nomad Brazilian Jiu-Jitsu	Sherbrooke	QC		1581 Rue Denault, Sherbrooke, QC	FQJJB federation listing (jjbqc.org/listing/nomad-brazilian-jiu-jitsu): 1581 Rue Denault, Sherbrooke. Sherbrooke is Estrie, Quebec (819 area, J1 postal).
QC	Jiu-Jitsu Académie Val-d'Or	Val-d'Or	QC		971 5e Rue, Val-d'Or, QC	FQJJB federation listing (jjbqc.org/listing/jiu-jitsu-academie-val-dor): 971 5e rue, Val-d'Or, Quebec. Val-d'Or is in Abitibi-Temiscamingue, Quebec (819 area, J9P postal). NEW CITY SPELLING: Val-d'Or.
