verdict	region	name_final	city_final	state_final	website_final	address_final	source_url	note
CORRECTED	IA	Alliance Ames Brazilian JiuJitsu	Ames	IA	https://amesbrazilianjiu-jitsu.com	104 Kellogg Ave, Ames, IA 50010	https://amesbrazilianjiu-jitsu.com/	NAME CHANGED: was "Ames BJJ". Body H1 and every program blurb read "Alliance Ames Brazilian JiuJitsu" / "Alliance Ames BJJ". Contact block in body: "104 Kellogg Ave, Ames, IA 50010", (515) 520-4308, live Kicksite lead-capture form and Sign Up link. City/state/address/website all stood up.
CORRECTED	IA	Mission Athletics	Cedar Rapids	IA	https://www.missionathletics.com	5265 Rockwell Dr NE Ste 100, Cedar Rapids, IA 52402	https://www.missionathletics.com/	WEBSITE CHANGED: was https://phoenixdownbjj.com, which 301-redirects to https://mission.pdbjj.com/ - a one-page merger announcement, not the school's site. Its body says "Phoenix Down Jiu Jitsu Has Joined Mission Athletics" with the same address. The operating school's own site is missionathletics.com; its body carries a Jiu Jitsu Club program, a named Jiu Jitsu coach (Joe Rudd), "Open Now in Cedar Rapids, IA", "NOW OPEN!" and the location "5265 Rockwell, Ste 100, Cedar Rapids, IA". Name, city, state, address stood up.
CORRECTED	IA	CBBJJ	Council Bluffs	IA	https://www.cbbjj.com	300 West Broadway Suite 112, Council Bluffs, IA 51503	https://www.cbbjj.com/	NAME CHANGED: was "Council Bluffs BJJ"; site logo, header and every page title trade as "CBBJJ" (About page: "They established CBBJJ Academy"). ADDRESS ADDED: input was blank; body of the main page carries "300 West Broadway Suite 112, Council Bluffs, IA 51503" plus 712-796-1558 and a live JotForm trial signup. Prior research reported cbbjj.com as an empty body - it is not, it renders fine. Council Bluffs IA confirmed by ZIP 51503 and area code 712.
CONFIRMED	IA	Des Moines Jiu-Jitsu Academy	Des Moines	IA	https://iowabjj.com	841 11th St, Des Moines, IA 50309	https://iowabjj.com/contact-us	Contact page body: "Des Moines Jiu-Jitsu Academy / 841 11th St., Des Moines, IA 50309 ... Phone: 515-999-0278". Caique Jiu-Jitsu affiliate; site nav carries a dedicated Brazilian Jiu-Jitsu page plus live Schedule and Enroll pages. Iowa confirmed by ZIP 50309 and area code 515.
UNVERIFIED	IA	Erebus Jiu Jitsu	Grinnell	IA	https://erebusjiujitsu.com	928 Main St, Grinnell, IA 50112	https://erebusjiujitsu.com/about	NO BODY COULD BE READ. erebusjiujitsu.com returned a completely EMPTY body on /, /about and /contact over both http and https - JS-only rendering, flagged rather than silently substituted. Values above rest only on aggregators (Yelp, Nicelocal, Cylex) which independently agree on 928 Main St, Grinnell, IA 50112 and (641) 260-0789, and a Grinnell College events listing for Brazilian Jiu-Jitsu. Iowa is consistent (ZIP 50112, area code 641) but is NOT confirmed from a primary body. Treat as unverified until the page can be rendered.
CONFIRMED	IA	The Flow Institute Mason City	Mason City	IA	https://tfiexperience.com/mason-city	100 S Federal Ave, #109, Mason City, IA 50401	https://tfiexperience.com/mason-city	Body carries the location block "TFI Mason City / 100 S Federal Ave, #109 / Mason City, IA 50401 / (641) 339-6014", a live free-evaluation booking form, named local testimonials and "(c) 2026 The Flow Institute". Footer name is "The Flow Institute Mason City". CAVEAT: body says "jiu jitsu" throughout but never the word "Brazilian"; the same suite (100 S Federal Ave #109) is the Tsunami Flow Jiu-Jitsu academy, whose own body describes ground fighting, joint locks, chokes and grappling - i.e. BJJ. Iowa confirmed by ZIP 50401 and area code 641. Note tfiexperience.com/ and /locations returned empty bodies; only the /mason-city page rendered.
CORRECTED	IA	Jiu-Jitsu Unlimited	Sioux City	IA	https://jjxkbultd.com	6009 Gordon Dr, Sioux City, IA 51106	https://jjxkbultd.com/	NAME CHANGED: was "Sioux City BJJ". Body H1 is "Jiu-Jitsu Unlimited" and the school never calls itself Sioux City BJJ. Contact block: "712-522-2845 / 6009 Gordon Dr, Sioux City, IA 51106", weekday hours 6-7 AM and 5-7:35 PM, 2026-dated staff photos, Tom DeBlass affiliation. This is SIOUX CITY IOWA, not Sioux Falls SD - confirmed by ZIP 51106 and area code 712.
CONFIRMED	KS	Elite Martial Arts Academy	Arkansas City	KS	https://elitemartialartsacademyks.com	220 South Summit Street, Arkansas City, KS 67005	https://elitemartialartsacademyks.com/	Body opens "220 South Summit Street, Arkansas City, Kansas 67005" and carries a dedicated Brazilian Jiu Jitsu program ("Take on the best ground grappling skills today with our Brazilian Jiu Jitsu Classes in Arkansas City") plus Kids Jiu Jitsu, Muay Thai and kickboxing. Clinch Martial Arts Academy affiliate. Kansas confirmed by the body writing out "Kansas" and ZIP 67005.
CONFIRMED	KS	NWKS Jiu Jitsu Goodland	Goodland	KS	https://nwksjiujitsu.com	602 Caldwell Avenue, Goodland, KS 67735	http://nwksjiujitsu.com/	Body: "Goodland Brazilian Jiu Jitsu opened in June 2021 ... moved to its current location in June of 2022 ... In 2024, both academies were rebranded to Northwest Kansas Jiu Jitsu". Locations block: "Northwest KS Jiu Jitsu- Goodland is located at 602 Caldwell Ave in Goodland, KS" and the contact list gives "602 Caldwell Avenue, Goodland, Kansas 67735, United States". Evergreen Jiu Jitsu affiliate with a live Wodify trial booking link. Kansas confirmed by ZIP 67735 and area code 785. Note the school also runs Colby and Hays locations off the same site.
CONFIRMED	KS	RS MMA and Fitness	Junction City	KS	https://rsmartialarts.com	121 E 6th Street, Junction City, KS 66441	https://rsmartialarts.com/	Body carries "Kids Brazilian Jiu Jitsu in Junction City" and "Teen & Adult Brazilian Jiu Jitsu in Junction City" as full programs with their own pages, and the footer reads "RS MMA & Fitness / Junction City / We're located at 121 E. 6th Street" plus "121 E. 6th Street, Junction City, KS 66441" and 785-390-0152. Site writes the name both as "RS MMA and Fitness Junction City" and "RS MMA & Fitness"; input string is one of the site's own forms so left as-is. Kansas confirmed by ZIP 66441 and area code 785.
