region	name	city	state	website	address	research_evidence
IA	Ames BJJ	Ames	IA	https://amesbrazilianjiu-jitsu.com	104 Kellogg Ave, Ames, IA 50010	"REAL-BUT-WRONG-URL: amesbjj.com is NXDOMAIN (dns.google Status 3); body of amesbrazilianjiu-jitsu.com reads ""Alliance Ames Brazilian JiuJitsu"" with 104 Kellogg Ave, Ames, IA 50010 and a live Kicksite signup"
IA	Mission Athletics	Cedar Rapids	IA	https://phoenixdownbjj.com	5265 Rockwell Dr NE Ste 100, Cedar Rapids, IA 52402	"Body announces ""Phoenix Down Jiu Jitsu Has Joined Mission Athletics"" and gives the new location 5265 Rockwell Dr NE Ste 100, Cedar Rapids, IA 52402; copyright 2026"
IA	Council Bluffs BJJ	Council Bluffs	IA	https://www.cbbjj.com		REAL-BUT-WRONG-URL: councilbluffsbjj.com is NXDOMAIN (dns.google Status 3); the school trades as Council Bluffs Brazilian Jiu-Jitsu Academy on cbbjj.com with an active Instagram, but cbbjj.com returned an empty body so the URL is unconfirmed
IA	Des Moines Jiu-Jitsu Academy	Des Moines	IA	https://iowabjj.com	841 11th St, Des Moines, IA 50309	"Contact page body gives ""841 11th St., Des Moines, IA 50309"", phone 515-999-0278, Caique Jiu-Jitsu affiliate with live schedule and enrolment pages"
IA	Erebus Jiu Jitsu	Grinnell	IA	https://erebusjiujitsu.com		Family-friendly jiu jitsu club in downtown Grinnell between Des Moines and Iowa City, at 928 Main St, evening classes Mon Tue Wed Fri. Domain resolves and serves an about page but the body is JS-rendered and returned empty, so the address is unconfirmed
IA	The Flow Institute Mason City	Mason City	IA	https://tfiexperience.com/mason-city	100 S Federal Ave, #109, Mason City, IA 50401	"Body gives ""100 S Federal Ave, #109, Mason City, IA 50401"" with kids and adult jiu jitsu programs and free evaluation class booking; copyright 2026"
IA	Sioux City BJJ	Sioux City	IA	https://jjxkbultd.com	6009 Gordon Dr, Sioux City, IA 51106	"REAL-BUT-WRONG-URL: siouxcitybjj.com is NXDOMAIN (dns.google Status 3); jjxkbultd.com body is Jiu-Jitsu Unlimited, ""Jiu-Jitsu classes in Sioux City"", 6009 Gordon Dr, schedule image dated March 2026"
KS	Elite Martial Arts Academy	Arkansas City	KS	https://elitemartialartsacademyks.com	220 South Summit Street, Arkansas City, KS 67005	Body headline offers Brazilian Jiu Jitsu and kids jiu jitsu in Arkansas City with the S Summit St address
KS	NWKS Jiu Jitsu Goodland	Goodland	KS	https://nwksjiujitsu.com	602 Caldwell Avenue, Goodland, KS 67735	Body says Goodland BJJ opened June 2021, moved to its current location in 2022, and lists the Caldwell Avenue address
KS	RS MMA and Fitness	Junction City	KS	https://rsmartialarts.com	121 E 6th Street, Junction City, KS 66441	Body lists kids and teen/adult Brazilian Jiu Jitsu programs in Junction City and the E 6th Street address
KS	Chute Boxe KC	Lenexa	KS	https://chuteboxekc.com	9530 Marshall Drive, Lenexa, KS 66215	Body lists a Brazilian Jiu Jitsu program under Professor Claudio Mattos with the Marshall Drive Lenexa address
KS	Chaotic Jiu Jitsu	Newton	KS	https://www.chaoticjiujitsu.com	212 N Main, Newton, KS 67114	Location page body states Chaotic Jiu Jitsu is located at 212 N Main in Newton Kansas
KS	TMC Brazilian Jiu-Jitsu	Overland Park	KS	https://tmcbjj.com	6741 W 135th Unit A69, Overland Park, KS 66223	Body describes a BJJ and self defense academy at Corbin Park in Johnson County with the W 135th address
KS	Rabbit Hole Jiu Jitsu	Topeka	KS		116 SE Monroe St, Topeka, KS 66603	Active Topeka BJJ gym under Professor Cody Criqui; consistent SE Monroe St address across booking and business listings, Facebook only presence
KS	Immortal MMA	Wichita	KS	https://www.immortalmmawichita.com	1050 S Oliver Ave, Wichita, KS 67218	Body lists a Jiu-Jitsu Class service described as Brazilian Jiu-Jitsu, wrestling, judo and grappling, with the S Oliver address
MB	WAMMA Dauphin	Dauphin	MB	https://wamma.site/dauphin	PARK-FIT Building, 304 Main Street North (2nd floor), Dauphin, MB R7N 0Y5	"Body gives ""PARK-FIT Building, 304 Main Street North (2nd floor), Dauphin, MB R7N 0Y5"", contact Lee Fortin 204 647 2645, and ""Instructor: Lee Fortin, Brazilian Jiu Jitsu black belt with over 18 years of martial arts experience"". Postal R7N and area code 204 confirm Manitoba"
