# batch 2 of 10 - 90 flagged links - regions: BC CA CO CT
state	city	name	url
BC	Williams Lake	Williams Lake BJJ	https://williamslakebjj.com
CA	Anaheim	Javier Blanchard Brazilian Jiu Jitsu / BJJ Anaheim CA 92801	https://www.javierblanchard.com/
CA	Arcata	Institute of Combat	https://www.instituteofcombat.com/
CA	Bakersfield	Eric Nolan’s Xtreme Training Center	http://www.ericnolan.com/
CA	Bakersfield	The Chute MMA, Jiu Jitsu and Wrestling	http://www.chutetraining.com
CA	Brentwood	Ares BJJ Brentwood	http://aresbrentwood.com/
CA	Chico	Bruno Lima Brazilian Jiu Jitsu	http://www.brunolimabjj.com/
CA	Chula Vista	Global Fighting Legion / Jiu-Jitsu Chula Vista CA 91914	https://theinstituteofhealthandfitness.com/Home
CA	Culver City	Abrigo Martial Arts	http://www.abrigomartialarts.com/index02.php
CA	Fresno	Checkmat Fresno-Roots Brazilian Jiu-Jitsu	http://checkmatfresno.com
CA	Gold River	Brazilian Jiu Jitsu Academy of Sacramento	http://elementsofjiujitsu.com/
CA	Harbor City	Royce Gracie Jiu Jitsu Academy SoCal	https://roycegraciesouthbay.com/
CA	Hayward	Hayward BJJ Darcio Lira	https://www.haywardbjjdarciolira.com/
CA	Irvine	Phenom Brazilian Jiu Jitsu	http://phenombjjoc.com/
CA	Irvine	Team Oyama MMA & Fitness	http://teamoyamamma.com/
CA	Irvine	Valhalla Jiu Jitsu	http://www.valhallabjj.com/
CA	Laguna Hills	Joker's MMA	http://www.jokersmma.com/
CA	Los Angeles	Alliance Jiu Jitsu Los Angeles	https://alliancejiujitsusla.com
CA	Los Angeles	Bang Bang Power Fit	http://bangbangpowerfit.com/
CA	Los Angeles	Independent Jiu-Jitsu	https://www.independentjiujitsu.co/calendar
CA	Los Angeles	Marcelo Garcia Academy LA	https://marcelogarciaacademy.com/la
CA	Madera	Madera Martial Arts	http://maderamma.com/
CA	Murrieta	Rise Jiu Jitsu Academy	https://risejiujitsumurrieta.com
CA	Oakland	Catch MMA	https://www.catchmma.com/
CA	Orange	OC Carlson Gracie Jiu Jitsu	https://www.carlsongracieoc.com/
CA	Paso Robles	GB Paso Robles	https://gbpasorobles.com/
CA	Redlands	10th Planet Redland	http://www.10thplanetredlands.com
CA	Ridgecrest	Flawless Victory MMA	http://www.fvmma.com/
CA	Riverside	Academy Of Striking & Grappling	http://www.asgfacility.com/
CA	Rocklin	Infinite Jiu-Jitsu	http://www.infinitejiujitsu.net/
CA	Rocklin	SLL Grappling Academy - Brazilian Jiu-Jitsu (BJJ)	http://sllgrapplingacademy.com/
CA	Rocklin	Synergy Jiu-Jitsu Academy	http://www.bjj-rocklin.com/
CA	Salinas	Salinas Jiu Jitsu & Personal Training	http://www.salinasbjj.com/
CA	San Diego	4S Brazilian Jiu Jitsu / Jiu-Jitsu San Diego CA 92127	http://www.4sbjj.com/
CA	San Diego	Alliance Jiu Jitsu San Diego	https://alliancejiujitsusandiego.com
CA	San Diego	Atos BJJ San Diego	https://atosjiujitsu.com
CA	San Diego	Fabio Santos BJJ	http://www.fabiojiujitsu.com/
CA	San Francisco	Ralston Gracie Jiu Jitsu	http://www.ralstongracie.com
CA	San Jose	I M C Survival Center	http://www.imcsurvivalcenter.com/
CA	San Jose	Knoxx Martial Arts and Fitness	https://knoxxgym.com
CA	Simi Valley	Watts Brazilian Jiu-Jitsu & Muay Thai Academy	http://www.wattsbjj.com/
CA	Stanton	DE LA O Jiu-Jitsu	http://delaojiujitsu.com/
CA	Stockton	Andre de Freitas Brazilian Jiu-Jitsu / BJJ Stockton CA 95210	http://andredefreitasbjj.com/index.html
CA	Stockton	Ares BJJ Stockton	http://www.aresbjjstockton.com
CA	Stockton	Shingu Fighter	http://www.shingufighter.com/
CA	Torrance	10th Planet Torrance	https://www.darkartsacademy.net
CA	Torrance	Gracie Jiu-Jitsu Academy	http://www.gracieacademy.com/
CA	Vacaville	Ralph Gracie Vacaville	http://ralphgracievacaville.com/
CA	Vacaville	Rodrigo Cardoso Brazilian Jiu-Jitsu Academy	https://rodrigocardosoacademy.com/
CA	Ventura	Rock And Roll Fight Company	https://rocknrollfightcompany.com/
CA	Visalia	Outlaw MMA & Fitness	http://outlaw559gym.com/
CA	Woodland Hills	ZR Brazilian Jiu-jitsu Thousand Oaks / BJJ Thousand Oaks CA 91362	http://zrwoodlandhills.com/index.html
CA	Yucaipa	BloodSpillerBJJ & Caveirinha Jiu Jitsu Academy	http://www.cjjfsocal.com/
CO	Arvada	Genesis Training Academy	http://www.fightgta.com
CO	Aurora	Alliance Jiu Jitsu Colorado	https://alliancejiujitsucolorado.com
CO	Aurora	Gracie Jiu-Jitsu Aurora	http://www.graciejiujitsuaurora.com
CO	Boulder	Alliance Jiu Jitsu Boulder	https://alliancejiujitsububoulder.com
CO	Brighton	Frontline Wrestling and Jiu-Jitsu Academy	http://www.graciebrighton.com
CO	Canon City	Gracie Jiu-Jitsu Canon City	https://graciejiujitsu-canon.com
CO	Carbondale	Carbondale Training Center (Rising Crane)	http://www.risingcrane.net
CO	Castle Rock	Carlson Gracie Jiujitsu Team Castle Rock	http://carlsongracieteamcastlerock.com
CO	Centennial	Valor BJJ & Fitness	http://valorbjjfit.com
CO	Colorado Springs	Altitude MMA	http://www.altitudemma.com
CO	Colorado Springs	Cheyenne Mountain BJJ	https://cheyennemountainbjj.com
CO	Colorado Springs	GB Colorado Springs	https://gbcoloradosprings.com
CO	Colorado Springs	The HQ - Jiu Jitsu Headquarters	https://www.jiujitsucoloradosprings.com
CO	Denver	Low Summit Jiu Jitsu	http://www.lowsummitjiujitsu.com
CO	Durango	Durango BJJ	https://durangobjj.com
CO	Englewood	Guetho BJJ Denver	https://guethobjjdenver.com
CO	Englewood	Nova Mente Jiu Jitsu Academy	http://www.novamenteacademy.com
CO	Fort Collins	Gracie Jiu-Jitsu Fort Collins	http://graciefortcollins.com
CO	Fort Collins	Shugyo Training Center	http://www.shugyodojo.com
CO	Fort Collins	The Dojo LLC	http://www.thedojofc.com
CO	Granby	Mountain Beast MMA & Fitness	http://www.mountainbeast.com
CO	Grand Junction	Golden Fights MMA Gym	https://cagewarsnow.com
CO	Gunnison	Gunnison Jiu-Jitsu	http://www.gunnisonjiujitsu.com
CO	Lakewood	Atos BJJ Lakewood	http://www.atosbjjlakewood.com
CO	Lakewood	Flo Life BJJ + Colorado Holistic Martial Arts	https://www.flolifebjj.com
CO	Lakewood	Lakewood Martial Arts	http://www.campmartialarts.com
CO	Loveland	Infinite MMA Academy	http://www.infinitemixedmartialarts.com
CO	Loveland	Kingsnake Jiu-Jitsu	http://www.kingsnakebjj.com
CO	Loveland	Northern Colorado Jiu Jitsu	http://www.nocojiujitsu.com
CO	New Castle	Ground Zero Roaring Fork Valley BJJ	http://gzglenwoodsprings.com
CO	Parker	Jit Pit Academy	http://www.jitpit.com
CO	Peyton	Combative Fighting Systems Brazilian Jiu Jitsu	https://cfsfalcon.com
CO	Westminster	Flatirons Mixed Martial Arts Academy	http://www.flatironsmma.com
CO	Woodland Park	Discipleship Jiu-Jitsu	https://discipleshipjiujitsu.com
CT	Ansonia	Casa of Jiu Jitsu	http://www.casabjj.com/
CT	Bridgeport	ZR Association CT	https://zrbridgeportbjj.com/
CT	Danbury	BJJ For Christ Jiu Jitsu	http://www.bjjforchrist.org/
