verdict	region	name_final	city_final	state_final	website_final	address_final	source_url	note
CONFIRMED	IA	Elite Edge Gym Ankeny	Ankeny	IA	https://eliteedgegym.com	116 SE Lorenz Drive, Ankeny, IA 50021	https://eliteedgegym.com/locations/	Locations page body lists "Ankeny / 116 SE Lorenz Drive / Ankeny, IA 50021 / (515) 412-1573". BJJ confirmed on https://eliteedgegym.com/jiu-jitsu body: "Our Brazilian Jiu Jitsu class...", signed by founder Josh Neer, "Elite Edge Jiu Jitsu Program and MMA Club". WARNING: the /locations/ankeny/ page's own contact block instead prints "6717 NE 15th Street, Des Moines, IA 50313" under the heading "Elite Edge Ankeny" - an internal contradiction on the school's own site; I took the locations-index address, which matches the Ankeny phone number. Site brands itself "Elite Edge Gym" and "Elite Edge Transformation Center"; the Google listing embedded in the body is "Elite Edge Gym Ankeny", so the row name is left as-is. Google reviews in the body dated Feb 2026 and Dec 2025 reference the Jiu Jitsu and No-Gi classes, so the program is live.
CONFIRMED	IA	Tipping Point Brazilian Jiu Jitsu	Cedar Rapids	IA	https://www.tippingpointbjj.com	5313 N Park Pl NE, Cedar Rapids, IA 52402	https://www.tippingpointbjj.com/	Body headers read "Welcome to Tipping Point Brazilian Jiu Jitsu", "The Premier Brazilian Jiu Jitsu School in Cedar Rapids", "5313 N Park Pl NE Cedar Rapids, IA 52402", phone 319-440-3063. IA confirmed by ZIP 52402 and 319 area code. Live free-trial voucher form and adult/womens/kids program pages. Logo and og:site_name shorten to "Tipping Point BJJ" but the body heading uses the full name, so the row name stands.
CONFIRMED	IA	Gracie Jiu-Jitsu Council Bluffs	Council Bluffs	IA	https://graciecb.com	3415 W Broadway Suite C, Council Bluffs, IA 51501	https://graciecb.com/	Footer body: "3415 W Broadway Suite C Council Bluffs IA 51501 US", phone 712-355-5703. Certified Gracie Jiu-Jitsu Training Center running Gracie Combatives, Bullyproof and Master Cycle - unambiguously BJJ. Copyright 2026 and a live schedule/pricing nav. IA confirmed by ZIP 51501 and 712 area code.
CONFIRMED	IA	Renzo Gracie Des Moines	Des Moines	IA	https://renzograciedesmoines.com	4711 University Ave, Des Moines, IA 50311	https://renzograciedesmoines.com/	Body footer: "Location: 4711 University Ave / Des Moines, IA 50311", contact (515) 505-4259. Google Maps embed resolves to "Renzo Gracie Academy Des Moines". Programs nav carries All-Levels, Fundamentals, Kids, Womens Class, Open Mat; gallery images dated March 2025. IA confirmed by ZIP 50311 and 515 area code.
CORRECTED	IA	Arroyo Grappling Academy	Iowa City	IA	https://arroyograppling.com	1604 Sycamore St, Suite B, Iowa City, IA 52240	https://arroyograppling.com/contact/	ADDRESS CHANGED - was "1604 Sycamore St, Iowa City, IA 52240"; the contact page body reads "A: 1604 Sycamore St, Suite B / Iowa City, IA 52240", so Suite B added. Name, city, state, website all stood up. Home page body defines Brazilian Jiu-Jitsu explicitly and names head coach Daniel Arroyo, affiliate of Foundation Chicago under Zenith. IA confirmed by ZIP 52240 and 319 phone. Copyright 2026, live Google Calendar booking widget.
CONFIRMED	IA	Ludus Combat Sports	Mount Pleasant	IA			https://olivebranchjj.com/instructors/	NO WEBSITE - no primary body of this school was read. Verified from two independent sources: (1) Olive Branch Jiu Jitsu's own instructor page body (article:modified_time 2025-06-18) states "During 2025, Mr. Ben also became the Co-Owner and head Jiu Jitsu Coach at Ludus Combat Sports in Mt. Pleasant, IA" and links its Facebook page id 61567716106335; (2) Tapology and Facebook listings for that same page id, which give 205 E Taft St Suite 103, Mount Pleasant, IA, founded 2025. ADDRESS LEFT BLANK deliberately: I could not read a body carrying it, and one Facebook title string renders the page as "New London IA" rather than Mount Pleasant, so the street address is not safe to publish yet. 205 E Taft St is confirmed as a real multi-suite Mount Pleasant IA 52641 office building (Suite 101 Farm Bureau, Suite 102 Iowa Audiology), which is consistent but not proof.
CORRECTED	IA	Triumph Martial Arts	Urbandale	IA	https://triumphma.com	8545 Hickman Road, Urbandale, IA 50322	https://triumphma.com/	NAME CHANGED - was "Triumph Martial Arts Urbandale". The site never trades as that; body and footer say "Triumph Martial Arts" with two locations, Urbandale and Pella. City retained as Urbandale. Footer body: "Urbandale, IA / 8545 Hickman Road Urbandale, IA 50322 / 866-648-8480". BJJ confirmed: body reads "Brazilian Jiu-Jitsu - Krav Maga - Taekwondo" and the program list carries "Teen/Adult Machado Brazilian Jiu-Jitsu (ages 13+)" and "Kids Machado Brazilian Jiu-Jitsu (ages 6-12)"; footer says "Carlos Machado Brazilian Jiu-Jitsu (BJJ)". Open: popup promo dated "New session starts August 24" with an Aug 2026 image path, blog post dated 2026-01-01.
CONFIRMED	KS	NWKS Jiu Jitsu Colby	Colby	KS	https://nwksjiujitsu.com	1035 Taylor Avenue, Colby, KS 67701	https://nwksjiujitsu.com/	Body: "Colby Brazilian Jiu Jitsu opened April 2022 after several requests from the community"; locations block reads "Northwest KS Jiu Jitsu- Colby is located at 1035 Taylor Avenue, Colby, KS" and the contact block "1035 Taylor Avenue, Colby, Kansas 67701, United States". KS confirmed by ZIP 67701 and 785 phone. Brand is a three-site operation (Goodland, Colby, Hays inside Aikido of Northwest Kansas); site uses "NWKS Jiu Jitsu" and "Northwest Kansas Jiu Jitsu" interchangeably, so the row name stands. Live Wodify free-trial booking link. Affiliate of Evergreen Jiu Jitsu.
CONFIRMED	KS	November Tango BJJ	Great Bend	KS	https://novembertangobjj.com	2100 Broadway Avenue, Great Bend, KS 67530	https://novembertangobjj.com/	Contact block body: "November Tango BJJ / 2100 Broadway Avenue, Great Bend, Kansas 67530, United States / 620-792-9567". KS confirmed by ZIP 67530 and 620 area code. Body carries a weekly kids and adult Gi / Gi-NoGi schedule plus opening hours table; copyright 2026. Laselva MMA affiliation page in nav. Page H1 is "November Tango Brazilian Jiu JItsu" but the contact block and site name are "November Tango BJJ", so the row name stands.
CORRECTED	KS	Caio Terra Academy Lawrence	Lawrence	KS		850 E 13th St, Lawrence, KS 66044	https://www.caioterrabjj.com/caio-terra-academy-lawrence-kansas/	WEBSITE REMOVED and ADDRESS ADDED. The stored URL bjjkansas.com is dead: dns.google/resolve returns "Status":3 (NXDOMAIN) for both bjjkansas.com and www.bjjkansas.com, so no body of the school's own site could be read - flagging that plainly. The Caio Terra Association page body I did read confirms the school, the city and the state: "in November 2019 Caio Terra Academy (CTA) Lawrence opened its doors", head instructor Charles "Charlie" Hiersche, "the first home grown black belt from Lawrence, Kansas", Lawrence Fire Department. That page is a Dec 2019 news post, so it is not evidence of current operation. Two independent current directories (Yelp, updated February 2026, and localgymsandfitness, 2026) both give 850 E 13th St, Lawrence, KS 66044, phone 785-393-2969, and Yelp's Lawrence BJJ list still carries it in 2025-2026. NOT marked closed, but the row should be treated as address-only until someone reads a live body; the school may simply have let the domain lapse.
UNVERIFIED	KS	Jiu Jitsu Warehouse	Liberal	KS		130 E Birch St, Liberal, KS 67901	https://dojos.info/Kansas/Liberal/	NO WEBSITE and no primary body could be read. Facebook page facebook.com/bjj152 is titled "JIU JITSU Warehouse | Liberal KS" but returns an empty body to fetch. The only address source is vymaps, which is a Facebook scraper, so it is not independent of the Facebook page; it gives 130 E. Birch St., Liberal, KS 67901 and phone (620) 655-2728 and shows a Tue/Thu 18:00-21:00 pattern plus an "Opening Soon" status flag. Counter-evidence: the dojos.info Liberal, Kansas page body I read states "There is only 1 Martial Arts Schools listed in Liberal, Kansas" and that one is Rine's American Freestyle Karate at 2010 S Holly Dr - Jiu Jitsu Warehouse is absent. I could not establish two genuinely independent sources, could not confirm current operation, and could not confirm from any body that what is taught is Brazilian jiu-jitsu rather than generic "sport jiu jitsu". Do not publish without a human check.
CONFIRMED	KS	Newton Jiu Jitsu	Newton	KS	https://newtonjiujitsu.com	400 S Main St, Newton, KS 67114	https://newtonjiujitsu.com/	Body: "Newton Jiu Jitsu is a part of the Wichita Jiu Jitsu Club family and, the Lovato Jiu Jitsu Association", schedule "Adults/Juvenile: Mon, Wed, Fri - 6:45 to 8:00pm / Kids: Mon, Wed, Fri - 5:30 to 6:30pm", address link "400 S. Main St. Newton, Ks 67114". KS confirmed by ZIP 67114. Body strapline says "Train Brazilian Jiu-Jitsu ... in Newton, KS". Images uploaded 2026/01, copyright 2026.
