region	name	city	state	website	address	research_evidence
MN	Freestyle Martial Arts	Albert Lea	MN	https://www.minnesotafighting.com	115 N Newton Ave, Albert Lea, MN 56007	Body contact block reads 115 N Newton Ave. Albert Lea MN United States 56007, (507) 402-9154. Body reads the premier training destination for martial arts in Albert Lea, MN since 1998, the only school in southern Minnesota offering authentic MMA, Jeet Kune Do concepts, Filipino Martial Arts, and Brazilian Jiu Jitsu, with a dedicated BJJ / Catch Wrestling page. Coach Brenden Troster. 507 = southern MN.
MN	Tracks Brazilian Jiu-Jitsu	Coon Rapids	MN	https://tracksbjj.com	11403 Foley Blvd NW, Coon Rapids, MN 55448	Body footer reads 11403 Foley Blvd NW, Minneapolis, MN 55448, Call us 612-275-8888; the page title and all body copy say The #1 Brazilian Jiu-Jitsu In Coon Rapids and best training for martial arts in Coon Rapids, Minnesota, so the operating city is Coon Rapids (ZIP 55448 is Coon Rapids). Founder Mark Mortensen.
MN	The Academy Elk River	Elk River	MN	https://academyelkriver.com	18850 Dodge St NW #102, Elk River, MN 55330	Read from The Academy MN Official Representatives page body: THE ACADEMY ELK RIVER, Head Coach Adam Ahern, 18850 Dodge St NW #102, Elk River, MN, 55330, Tel (763) 250-4640, AcademyElkRiver.com. 763 = north metro MN.
MN	United Jiu Jitsu	Maplewood	MN	https://www.ujjmn.com	2055 White Bear Ave Suite 100, Maplewood, MN 55109	Body UJJ Location block reads 2055 White Bear Ave Suite 100 Maplewood MN, 55109. Brazilian Jiu-Jitsu, Kick Boxing and Self-Defense classes for ages 3 to Adults. Owner/instructor Stan Riser, BJJ 1st Degree Black Belt. ZIP 55109 = Maplewood MN.
MN	Academy Plymouth	Plymouth	MN	https://academyplymouth.com	13605 27th Ave N, Plymouth, MN 55441	Read from The Academy MN Official Representatives page body: Academy Plymouth, Head Coaches Josh Fridgen and John Castaneda, 13605 27th Ave N, Plymouth, MN 55441, Tel 952-426-2210, AcademyPlymouth.com. John Castaneda is a UFC fighter. ZIP 55441 = Plymouth MN.
MN	Royce Gracie Jiu Jitsu Academy Shakopee	Shakopee	MN	https://rgjjmn.com	1038 1st Avenue E, Shakopee, MN 55379	Body School Info block reads Royce Gracie Jiu Jitsu Academy Shakopee, Minnesota, 952-388-8737, 1038 1st Avenue E, Shakopee, MN, 55379. Headline reads ROYCE GRACIE JIU JITSU ACADEMY SHAKOPEE, MINNESOTA. 952 = MN south metro.
MN	Flow Jiu-Jitsu Winona	Winona	MN	https://winonabjj.com	168 E Third St, Winona, MN 55987	Listed as Winona BJJ but the site body names it Flow Jiu-Jitsu. Location page body reads Founded in 2018, Flow is the top Jiu-Jitsu competition school in Winona. Located at 168 E Third St, Winona, MN 55987, full six-day schedule published. ZIP 55987 = Winona MN. NOTE the same business also runs a La Crosse WISCONSIN location which must not be listed under MN.
MS	Pursuit Brazilian Jiu-Jitsu and Fitness	Brookhaven	MS	https://www.pursuitjj.com	929 W Chickasaw St, Brookhaven, MS 39601	Founded 2017 in Brookhaven MS. Site pursuitjj.com resolves but rendered blank to the fetcher; address 929 W Chickasaw St, Brookhaven MS 39601 from listings. ZIP 39601 = Brookhaven MS, area code 601. Address not body-confirmed.
MS	American Top Team Gulfport	Gulfport	MS	https://gulfportmartialarts.com	12100 US 49 Suite 606, Gulfport, MS 39503	"Alan Belcher MMA Club of Gulfport. Site gulfportmartialarts.com resolves but renders JS-only to the fetcher, so address 12100 US 49 Suite 606, Gulfport MS 39503 and phone (228) 265-7273 (228 = MS) are from listings. Corroborated by an independent BJJ directory listing ""American Top Team Gulfport, 12100 US 49 #606"". Address not body-confirmed."
MS	Relson Gracie 601 Jiu-Jitsu and MMA	Meridian	MS		2210 Front St, Meridian, MS 39301	Meridian MS 39301, phone 601-678-2007 (601 = MS). Relson Gracie Association academy, head instructor Paul Joyner. No own website found; address from listings, not body-confirmed. This is the real Meridian MS school - not meridianbjj.com, which is Cardiff, Wales.
