verdict	region	name_final	city_final	state_final	website_final	address_final	source_url	note
CORRECTED	IA	Breaking Point Jiu-Jitsu	Bettendorf	IA	https://breakingpointbjj.com	6990 Competition Court, Bettendorf, IA 52722	https://breakingpointbjj.com/	NAME CHANGED: was "Breaking Point Jiu-Jitsu Bettendorf". Body trades as one brand, "Breaking Point Jiu-Jitsu", with two Quad Cities locations; "Bettendorf" is not part of the trade name. Footer Locations block carries "Bettendorf / 6990 Competition Court, Bettendorf, IA 52722" with its own hours (Mon-Thu 4-7:30PM) and separate Kicksite membership signups. Body also carries "Now Open: Our Bettendorf Location". IA confirmed by ZIP 52722. Dedupe/label this and the Davenport row by city.
CORRECTED	IA	Iowa Top Team Boxing & Jiu-Jitsu	Clinton	IA	https://www.iowatopteam.com	123 Main Ave, Clinton, IA 52732	https://www.iowatopteam.com/schedule--classes.html	NAME CHANGED: was "Clinton BJJ Iowa" - no such trade name appears anywhere on the site. Body header and footer read "IOWA TOP TEAM BOXING & JIU-JITSU". Schedule page body lists "Brazilian Jiu-Jitsu - Monday, Wednesday & Friday - 6:00pm - 7:00 pm" and "Brazilian Jiu-jitsu $50/month", so BJJ is confirmed, not just generic jujitsu. Home page Location block reads "IOWA TOP TEAM Boxing, 123 Main Ave, CLINTON, IA 52732"; embedded Weebly map coords -90.17896/41.87230 are Clinton IOWA. Footer copyright 2025. CAUTION: listed phone 573-289-3921 is a MISSOURI area code, and price list is dated "EFFECTIVE 09/01/2023" - open, but the site is lightly maintained.
CONFIRMED	IA	Breaking Point Jiu-Jitsu	Davenport	IA	https://breakingpointbjj.com	3840 W River Dr, Davenport, IA 52802	https://breakingpointbjj.com/	Body contact block and footer Locations block both carry "3840 W River Dr, Davenport, IA 52802" with Davenport-specific hours (Mon-Fri 5-7:30PM, Sat 9:30AM-12:30PM). Founded 2017 by Nate Fenton and Josh Hamilton, 300+ members, eight named black belt instructors. Live Kicksite trial and membership widgets. IA confirmed by ZIP 52802.
CORRECTED	IA	Faiferlick Martial Arts	Fort Dodge	IA	https://fortdodgemartialarts.com	326 South 25th Street, Fort Dodge, IA	https://fortdodgemartialarts.com/	ADDRESS CHANGED: was blank. Body footer carries "326 South 25th Street, Fort Dodge, IA" with an embedded Google map to that address and phone 515-570-7532 (Iowa area code). BJJ check passed: body program block reads "Brazilian Jiu-jitsu (BJJ) is one of the fastest growing martial arts on the planet! In this program, you will learn the core techniques of Gracie Jiu-Jitsu"; the site links a second Facebook page GJJFDCTC (Gracie Jiu Jitsu Fort Dodge Certified Training Center). FLAG: this is a multi-style school - Taekwondo, Hapkido, Aikido, Kendo, Sogo Ryu Bujitsu, Tai Chi are all on the same menu - so BJJ purity is low, but it is a real Gracie CTC program, not historical background. Body modified 2025-05-02.
CONFIRMED	IA	Citadel BJJ	Iowa City	IA	https://bjjiniowacity.com	2325 Naples Ave SW, Iowa City, IA 52240	https://bjjiniowacity.com/	Body footer Contacts block reads "(319) 855-8110" and "2325 Naples Ave SW, Iowa City, IA 52240"; in-body location line reads "We're located at 2325 Naples Ave SW". Programs are Kids BJJ, Adult BJJ, No-Gi, Wrestling, Women's BJJ; head coach Matt Leighton, Coach Jim Kelly named a BJJ black belt. Copyright 2026, article modified 2026-06-12. IA confirmed by ZIP 52240 and area code 319.
CORRECTED	IA	Guardian Jiujitsu & Judo	Ottumwa	IA	https://www.guardianjj.com	102 S Market St, Suite A, Ottumwa, IA 52501	https://www.guardianjj.com/	NAME CHANGED: was "Ottumwa BJJ" - the school does not trade under that name and ottumwabjj.com is NXDOMAIN. Body heading reads "Guardian Jiujitsu & Judo" (the page title tag says "Guardian BJJ & Judo"; the body wins). Body: "Guardian Jiujitsu & Judo trains students in the arts of Brazilian Jiujitsu and Kodokan Judo." Address block reads "102 S Market St, Suite A / Ottumwa, IA 52501", phone 641.777.8371 (Iowa area code). Live Wodify booking link for a Complimentary Week.
CONFIRMED	IA	Cedar Valley Jiu Jitsu	Waterloo	IA	https://cv-bjj.com	2325 Crossroads Blvd, Waterloo, IA 50701	https://cv-bjj.com/	WATERLOO IOWA, NOT ONTARIO - body footer carries "2325 Crossroads Blvd. Waterloo, IA 50701" and phone 319-234-7621, both Iowa. Body tagline: "The Cedar Valley's premier Brazilian Jiu Jitsu training facility and a Jeff Curran Affiliate". Live class times (Fundamentals, Mixed Levels, No-Gi) and staffed gym hours; media uploaded 2025-09.
CONFIRMED	KS	Laselva MMA	Derby	KS	https://laselvamma.com	124 S. Baltimore Ave, Derby, KS 67037	https://laselvamma.com/	Body Contact Us block reads "124 S. Baltimore Ave, Derby, KS 67037" and phone (316) 777-6704, a Kansas area code. Body intro: "Laselva offers premium Brazilian Jiu-Jitsu, Mixed Martial Arts, Karate, Kickboxing, and Women's Self Defense classes". Current posts include an upcoming Women's Self-Defense Workshop. Stored www URL redirects to https://laselvamma.com which is the canonical.
CONFIRMED	KS	NWKS Jiu Jitsu Hays	Hays	KS	https://nwksjiujitsu.com	208 E 8th St #1, Hays, KS 67601	https://nwksjiujitsu.com/	Body history block: "in 2025 our Hays location opened inside of Aikedo of Northwest Kansas". Locations block reads "Northwest KS Jiu Jitsu- Hays is located at 208 E 8th St #1, Hays, KS inside of Aikido of Northwest Kansas" and the contact block repeats "208 E 8th St #1, Hays, KS 67601, United States". Phone (785) 728-7997 is a Kansas area code. BJJ confirmed throughout, including a Hays-specific Facebook page and named Hays coaches (Cris Guzman, Austin Crawford). Live Wodify trial/membership booking; copyright 2025. The site also writes the name "Northwest KS Jiu Jitsu- Hays"; either form is defensible. NOTE FOR ROSTER: the same body carries two further locations not in this batch - Goodland (602 Caldwell Ave, Goodland, KS 67735) and Colby (1035 Taylor Avenue, Colby, KS 67701).
CONFIRMED	KS	Ground Theory Jiu Jitsu	Lawrence	KS	https://www.groundtheoryjiujitsu.com	1035 E 23rd St Suite 3, Lawrence, KS 66046	https://www.groundtheoryjiujitsu.com/	Body H1 reads "Ground Theory Jiu Jitsu", subhead "Offering Brazilian Jiu Jitsu classes for all ages". In-body line: "We are located in Lawrence Kansas and offer multiple Jiu Jitsu class options 7 days a week". Footer carries "1035 E 23rd St Suite 3, Lawrence, Kansas 66046". Affiliate of the Subconscious Jiu Jitsu Association (Nicholas Gregoriades, Brent Burniston).
