region	name	city	state	website	address	research_evidence
HI	BJ Penn MMA	Hilo	HI	https://www.ufcgym.com/locations/hilo	777 Kinoole St, Hilo, HI 96720	"Body of UFC GYM Hilo (BJ Penn's Hilo gym) lists ""Brazilian Jiu-Jitsu"" as a club amenity plus octagon and MMA classes; record had no stored URL"
HI	HNL Jiu Jitsu Academy	Honolulu	HI	https://www.hnljiujitsuacademy.com	7192 Kalanianaole Highway Suite C-200, Honolulu, HI 96825	"Body: ""Relson Gracie Association"", Honolulu Aina Haina, adults and kids jiu jitsu plus Gracie self-defense curriculum"
HI	Sapateiro Jiu Jitsu Academy	Honolulu	HI	https://www.oahubjj.com	560 N. Nimitz Hwy Suite 112A, Honolulu, HI 96817	Body: BJJ lineage Maeda to Luis Franca to Oswaldo Fadda to Leandro Nyza to Edmund Li, 3rd degree black belt; IBJJF American Nationals medallist, gi and no-gi
HI	Hawaii Jiu Jitsu Academy	Kailua-Kona	HI	https://hawaiijiujitsuacademy.com	74-5603 Alapa Street, Kailua-Kona, HI 96740	Body: jiu jitsu classes in Kailua-Kona for kids, teens and adults across four graded age bands plus adult morning classes; BJJ-only academy, no karate or kenpo programs
HI	Gracie Barra Kapolei	Kapolei	HI	https://graciebarra.com/kapolei-hi	1019 Lauia St Bay 7, Kapolei, HI 96707	Body: Gracie Barra network school, GB1 fundamentals through GB3 expert, no-gi training, Gracie Barra Kids
HI	Pearl City BJJ	Pearl City	HI	https://unitedbjjhawaii.com	1000 Kamehameha Hwy, Pearl City, HI 96782	REAL-BUT-WRONG-URL - pearlcitybjj.com is NXDOMAIN (DNS Status 3). Body: United BJJ Hawaii inside 24 Hour Fitness Pearl City, founded by Bruno Pucci, 2x BJJ No-Gi World Champion; gi and no-gi classes
HI	West Kauai Jiu-Jitsu	Waimea	HI	https://www.westkauaijiujitsu.com	Makana Training Center, 9935 Kaumualii Hwy, Waimea, HI 96796	"Body: ""West Kauai BJJ"", no-gi beginners, no-gi advanced and all-levels classes with professor and mat etiquette rules. Note this Waimea is on Kauai, not the Big Island Waimea"
ID	Gracie Barra Southeast Boise	Boise	ID	https://gbsoutheastboise.com	2475 S Apple St Suite 104, Boise, ID 83706	Body Our Location block reads Gracie Barra Jiu Jitsu 2475 S Apple St Suite 104 Boise ID 83706, phone 208-850-0103, Professor Scott Carr, hours listed. ZIP 83706
ID	Studio 671 Jiu Jitsu	Caldwell	ID	https://studio671jiujitsu.com	1322 Lauren Lane Suite 101, Caldwell, ID 83605	Body reads Based in Caldwell Idaho, our Brazilian Jiu Jitsu academy, and both the map block and footer give 1322 Lauren Lane Suite 101 Caldwell Idaho 83605 with phone 208-960-9968. ZIP 83605
ID	Gracie Barra Boise	Garden City	ID	https://graciebarra.com/boise-id	5681 N Glenwood St, Garden City, ID 83714	Gracie Barra school page body repeats 5681 N Glenwood St Garden City Idaho with full weekly hours and phone 208-488-4599. School brands as Boise, physical address is Garden City ID, 208 area code
ID	Arnett's Martial Arts America	Lewiston	ID	https://martialartsamericaid.com	650 Thain Road, Lewiston, ID 83501	Directory record Lewiston ID BJJ had no URL. Body has a dedicated Brazilian Jiu-Jitsu class page and repeats Lewiston throughout, contact block 650 Thain Road Lewiston IDAHO 83501, phone 208-798-8324. This is Lewiston IDAHO not Lewiston Maine, ZIP 83501 and 208 area code
ID	The Base Jiu Jitsu Boise	Meridian	ID	https://jiujitsuboise.com	2640 E State Ave STE 110, Meridian, ID 83642	Body reads premier Jiu Jitsu academy in Meridian Idaho and oldest BJJ school in Treasure Valley, owner BJ Buttars, contact block 2640 E State Ave STE 110 Meridian ID 83642 and phone 208-629-7658. Brands as Boise, physically in Meridian. ZIP 83642
ID	Sidekicks MMA and Snake River Jiu Jitsu	Nampa	ID	https://sidekicksmartialarts.weebly.com	16083 Franklin Blvd Suite 4, Nampa, ID 83687	Own contact page body gives 16083 Franklin Blvd Suite 4 Nampa Idaho 83687 with phones 208-463-9999 and 208-608-0914. Teaching Muay Thai Kickboxing Jiu-Jitsu MMA and self defense in Nampa since 1994. Third party listings show a newer address at 1205 11th St S Nampa, address may have moved. ZIP 83687
ID	Gracie Jiu-Jitsu Sandpoint	Sandpoint	ID	https://graciesandpoint.com	323 McGhee Rd 107, Kootenai, ID 83840	Origins Combatives trading as Gracie Jiu-Jitsu Sandpoint, body says serving all of North Idaho and Brazilian Jiu-Jitsu program in Sandpoint, Contact Us block gives 323 McGhee Rd 107 Kootenai ID 83840. Kootenai is a Bonner County IDAHO town about two miles from Sandpoint, ZIP 83840. Body also contains a stray template line referencing Seattle, address and ZIP are Idaho
NM	10th Planet Jiu Jitsu Albuquerque	Albuquerque	NM	https://www.10thplanetabq.com	237 Eubank Blvd NE Ste A, Albuquerque, NM 87123	Body of the official 10thplanetjj.com locations page gives 237 Eubank Blvd NE Ste A Albuquerque NM 87123 and (505) 208-6435 under black belt Nate Harris
NM	Impact Jiu Jitsu Albuquerque	Albuquerque	NM	https://impactjjabq.com	6509 Lomas Blvd NE, Albuquerque, NM 87110	Body Where To Find Us section gives 6509 Lomas Blvd NE Albuquerque NM 87110 and (505) 672-7559; full weekly gi and no-gi schedule
NM	Soria Martial Arts Club	Artesia	NM		1407 1/2 W Main St, Artesia, NM 88210	Relson Gracie Jiu-Jitsu affiliate at 1407 1/2 W Main St Artesia NM 88210; no own website found
NM	Apex Grappling Academy	Deming	NM	https://ufdeming.com/apex	700 E Florida St, Deming, NM 88030	Body header gives 1-575-546-4300 and 700 E. Florida St. Deming NM 88030 and bills itself Deming's Premier Jiu-Jitsu Academy; housed inside Ultimate Fitness
NM	Zia Martial Arts	Las Cruces	NM	https://ziamartialarts.com	102 W Conway Ave, Las Cruces, NM 88005	Body footer School Info gives 102 W Conway Ave Las Cruces NM 88005 and 575-405-8679; kids and adult BJJ, Tom DeBlass affiliate
NM	Academy Jiu Jitsu	Roswell	NM	https://academyjiujitsu.net	4501 N Main St Ste 9, Roswell, NM 88201	Body footer Location gives 4501 N Main St Ste 9 Roswell NM 88201 and (575) 244-6508; owner Victor Medrano, opened April 2024
NM	Mata Leao Brazilian Jiu Jitsu	Taos	NM		112 Dona Ana Dr, Taos, NM 87571	Operating Taos BJJ academy at 112 Dona Ana Dr Taos NM 87571, contact mataleaotaos@gmail.com; no own website, listing verified against NM 87571 ZIP
RI	Playground Jiu Jitsu	East Providence	RI	https://playgroundjiujitsu.com	3350 Pawtucket Ave Unit E, East Providence, RI 02914	Body Find Us block reads 3350 Pawtucket Ave #E East Providence, RI 02914, phone 401.400.0245
RI	Just Train	North Kingstown	RI	http://justtrainri.com	3520 Quaker Ln, North Kingstown, RI 02852	Brazilian Jiu Jitsu alongside Muay Thai and Jeet Kune Do at 3520 Quaker Ln, North Kingstown, RI 02852, phone (401) 295-0011
RI	Tim Burrill Brazilian Jiu Jitsu	Providence	RI	https://timburrill.com	55 Porter St, Providence, RI 02905	Founding RI black belt academy, ZIP 02905, phone 401-374-5759; lineage cited in the bodies of Providence BJJ, Playground and Ocean State Studios; timburrill.com renders client-side and returned no server-side body
RI	Rilion Gracie Rhode Island	West Warwick	RI	https://riliongracieri.com	71 Manchester St, West Warwick, RI 02893	Location page body reads 71 Manchester St, West Warwick, RI 02893 and (401) 525-8670
VT	Martial Way Self-Defense Center	Colchester	VT	https://martialwayvt.com	73 Prim Road, Colchester, VT 05446	own site body headline reads Brazilian Jiu-Jitsu and Karate classes for children, teens, and adults in Colchester, Vermont, located at 73 Prim Road; ZIP 05446, phone 802-863-8863, news posts dated 2026
VT	Middlebury American Jiu Jitsu Academy	Middlebury	VT	https://mbjiujitsu.com	812 Exchange Street, Middlebury, VT 05753	sister academy of Rutland American Jiu Jitsu Academy, whose site body reads We have 2 locations in Vermont: Rutland and Middlebury and 812 exchange street middlebury, vt; ZIP 05753, phone 802-468-7423
