region	name	city	state	website	address	research_evidence
BC	West Coast Brazilian Jiu-Jitsu and MMA Abbotsford	Abbotsford	BC		4-2664 Gladys Avenue, Abbotsford, BC V2S 3X8	"Foursquare venue record gives ""West Coast Brazilian Jiu-Jitsu and MMA - Abbotsford, BC"" at 4-2664 Gladys Avenue, Abbotsford BC V2S 3X8. Consistent with the westcoastbjj.ca association body, which quotes an Abbotsford student (""Steve Scheirer, 44 Years old, Abbotsford""). BC confirmed by V2S postal code. Held at lower confidence - worth a confirmation fetch."
BC	Power3 Academy	Burnaby	BC	https://power3academy.com		"Body of power3academy.com reads ""POWER 3 ACADEMY / BURNABY MARTIAL ARTS GYM"", teaches Morganti Ju-Jitsu, kickboxing, Muay Thai, and names the Lower Mainland (Vancouver, Surrey, New Westminster) as its catchment. Also carried in bjjblog.ca BC directory as Power3 Academy, Burnaby BC. Link resolves and is correct."
BC	Team Goblins BJJ	Comox	BC	http://www.teamgoblinsbjj.com		"Search result title and body: ""Team Goblins - Brazilian Jiu Jitsu - Comox Valley"", offering Brazilian Jiu Jitsu, Cross Fitness, Kickboxing and Self Defense in the Courtenay/Comox/Comox Valley area. The Comox Valley is on Vancouver Island BC."
BC	Tsawwassen Martial Arts	Delta	BC	https://www.tsawwassenmartialarts.com		"Search result: ""Tsawwassen Martial Arts offers karate, kickboxing, Brazilian Jiu Jitsu, Krav Maga and self defence classes for kids, teens and adults in Tsawwassen and South Delta."" Tsawwassen and South Delta are both in Delta BC. Held at lower confidence than the body-verified rows - worth a confirmation fetch before publishing."
BC	Toshido MMA	Kelowna	BC		510 Bay Avenue, Kelowna, BC	"Search result body identifies ""Toshido Mixed Martial Arts located at 510 Bay Avenue in Kelowna, British Columbia"". Toshido is one of the named strong local BC networks. Province stated as British Columbia. Standalone domain not confirmed from a body - website left blank."
BC	CJ Martial Arts and Fitness	Nanaimo	BC	https://www.cjmartialartsnanaimo.ca		"Named in the westcoastbjj.ca association body as ""CJ Martial Arts, Nanaimo."" Search result title confirms: ""CJ Martial Arts and Fitness | Muay Thai Kickboxing | Brazilian Jiu-jitsu | Nanaimo, Vancouver Island, British Columbia"". Province stated as British Columbia; domain carries ""nanaimo"" and is a .ca."
BC	Universal MMA	North Vancouver	BC	https://www.universalmma.com		"bjjblog.ca BC directory body: ""Universal MMA - Join Universal MMA for exciting Muay Thai and BJJ training in North Vancouver"", 4.8 from 61 reviews, site universalmma.com. City corrected to North Vancouver per the body text."
BC	Muscle Panda MMA	Prince Rupert	BC			"Search result: ""Muscle Panda MMA | Prince Rupert BC"" - a martial arts academy offering classes in Brazilian Jiu Jitsu (BJJ), kickboxing, MMA and grappling. Corroborated by Northern View coverage of the Kitimat regional BJJ Open drawing fighters from Prince Rupert. Prince Rupert is on the BC north coast. Only a Facebook presence located - website left blank."
BC	Kaizen Martial Arts and Health Club	Richmond	BC	https://www.kaizenjhc.com		"bjjblog.ca BC directory body: ""Kaizen Martial Arts and Health Club - Brazilian Jiu-Jitsu and Judo, Richmond, BC - family-friendly community for Brazilian Jiu-Jitsu and Judo classes in Richmond"", 5.0 from 25 reviews, site kaizenjhc.com."
BC	The Sound Brazilian Jiu Jitsu Muay Thai and MMA	Squamish	BC			"Search result: ""The Sound Brazilian Jiu Jitsu, Muay Thai and MMA | Squamish BC"" - described as the Sea to Sky Corridor's premier Brazilian Jiu Jitsu, Kickboxing and MMA school. The Sea to Sky Corridor is the Squamish-Whistler-Pemberton BC highway corridor. Only a Facebook presence located - website left blank."
BC	Isshindo Martial Arts	Surrey	BC			"Named in the body of westcoastbjj.ca (West Coast BJJ Association affiliate list) as ""Isshindo Martial Arts, Cloverdale."" Cloverdale is a Surrey BC town centre. No standalone site located - website left blank."
BC	BUDo Vancouver	Vancouver	BC	https://budojiujitsuteam.com	3163 Kingsway, Vancouver, BC	"Stored budovancouver.com is the school's EMAIL domain (info@budovancouver.com) - the live site is budojiujitsuteam.com. Body reads ""BUDo Jiu-Jitsu Team Vancouver"", head coach Scott Boudreau (3rd-degree IBJJF black belt, 4x World Master champion), Vancouver academy of the Northwest Jiu-Jitsu Team under Brian Johnson. Footer: Visit 3163 Kingsway Vancouver BC, phone (604) 836-2858. BC confirmed by 604 area code. URL should be updated to budojiujitsuteam.com."
BC	KTB Brazilian Jiujitsu Academy	Vancouver	BC	https://ktbbjj.ca		"bjjblog.ca BC directory body: ""Ktb Brazilian Jiujitsu Academy, Vancouver, BC - Your go-to gym for Brazilian Jiu Jitsu and Muay Thai, catering to all ages"", 5.0 from 27 reviews, site ktbbjj.ca."
BC	Posener's Pankration MMA and Muay Thai	Vancouver	BC	https://kelleesama.com		"bjjblog.ca BC directory body: ""Posener's Pankration/MMA and Muay Thai, Vancouver, BC"", 4.8 from 67 reviews, site kelleesama.com. Independently corroborated by the BUDo Vancouver body, which lists ""30% off cross training at Posener's Pankration"" as a member perk - a live Vancouver-to-Vancouver reciprocal arrangement."
BC	Island MMA Training Centre	Victoria	BC	https://islandmma.com		"bjjblog.ca BC directory body: ""Island MMA Training Ctr Ltd, Victoria, BC - Join Island MMA in Victoria for expert training in Brazilian Jiu Jitsu, boxing, kickboxing, and more"", 4.9 from 27 reviews, site islandmma.com. ""Island"" refers to Vancouver Island BC. Victoria BC, not Victoria TX."
BC	Gracie Barra West Vancouver	West Vancouver	BC	https://gbwestvancouver.com	204 - 1760 Marine Dr, West Vancouver, BC V7V 3V5	"Gracie Barra BC roster body lists it as the sole North Shore academy: ""Gracie Barra West Vancouver, #204 - 1760 Marine Dr, West Vancouver, BC V7V 3V5"", head Prof. Joshua Ramirez, owner Tony Kook, est. 2022. bjjblog.ca body carries the same school with site gbwestvancouver.com, 5.0 from 117 reviews. BC confirmed by V7V postal code."
QC	Martial Arts Derocque	Gatineau	QC		10 rue Belmont, Gatineau, QC	"Body of the Centre Evolution affiliate page: ""Evolution BJJ Gatineau (Aylmer) - Martial Arts Derocque, 10 rue Belmont, Gatineau, QC, (819) 598-8546"". Aylmer is a Gatineau QC sector (explicitly Quebec side, not Ottawa); area code 819 confirms Quebec."
QC	Ware BJJ Laval	Laval	QC		4084 Boulevard Saint-Martin Ouest, Laval, QC H7T 1C1	FQJJB federation listing (jjbqc.org/listing/ware-bjj-laval): 4084 Boulevard Saint-Martin Ouest, Laval, Quebec H7T 1C1, Canada. Postal H7T confirms Laval QC.
QC	Alliance Jiu Jitsu Montreal	Montreal	QC	https://brazilianjiujitsumontreal.com	5842 Boul. St Laurent, Montreal, QC H2T 1T3	"LINK RECOVERED. brazilianjiujitsumontreal.com body reads ""MONTREAL - ROSEMERE ... Alliance jiu jitsu Montreal est une ecole d'arts martiaux qui se concentre a 100 % sur le jiu-jitsu bresilien""; logo file is named alliance-BJJ-logo. Contact page body: ""Montreal - 5842 Boul. St Laurent- Montreal, Qc H2T1T3 Canada, Metro Rosemont"" and ""Tel: 15148898642"". Postal H2T and area code 514 confirm Montreal QC. Mestre Peninha Melo, Lucas Lepri / Alliance affiliation."
QC	Renzo Gracie West Island	Montreal	QC	https://www.rgwestisland.ca	100 Jacques Bizard Blvd, L'Île-Bizard, QC H9C 2T9	"Body of rgwestisland.ca: ""Renzo Gracie West Island is a Brazilian Jiu-Jitsu Martial Arts academy serving kids and adults across Montreal's West Island ... Serving Pierrefonds, Kirkland, Beaconsfield, Dollard-des-Ormeaux"". Footer address ""100 Jacques Bizard Blvd, L'Ile-Bizard, Quebec H9C 2T9"", tel 514-778-0084. Postal H9C and area code 514 confirm Montreal QC. L'Ile-Bizard is a Montreal borough. Head instructor Prof. Glen MacKenzie (Renzo Gracie / OAMA)."
QC	Sampa Jiu-Jitsu	Quebec City	QC	https://www.sampajjb.com		"Own site ""Sampa Jiu-Jitsu - Ville de Quebec""; description ""Decouvrez le Jiu-Jitsu bresilien au coeur de Quebec pour tous les ages et niveaux"". Located in Quebec City (418/581 area). Street address not captured from the body, left blank."
QC	Saguenay BJJ	Saguenay	QC	https://bjjsaguenay.com	2367 Rue Mathias, Jonquière, QC G7S 3V4	"REAL-BUT-WRONG-URL - saguenaybjj.com is NXDOMAIN (DNS Status 3), but the school exists and trades as ""Jiu-Jitsu Saguenay"" on bjjsaguenay.com. Body reads ""Jiu-jitsu bresilien, MMA et kickboxing. 35 cours par semaine"" and ""Situes a Jonquiere dans le secteur d'Arvida""; footer gives 2367 Rue Mathias, Jonquiere, QC G7S 3V4, tel 438 449-8133. Postal G7S and area code 438/418 confirm Quebec."
QC	Académie Athéna	Sherbrooke	QC		1381 Rue King Est, Sherbrooke, QC	FQJJB federation listing (jjbqc.org/listing/academie-athena): described as unique in Estrie, 1381 Rue King Est, Sherbrooke. Rue King Est and the J1G postal zone confirm Sherbrooke QC.
