region	name	city	state	website	address	research_evidence
IA	Burlington BJJ Iowa	Burlington	IA	https://www.kuttingedgejiujitsuacademy.com		"REAL-BUT-WRONG-URL: no school trades as ""Burlington BJJ Iowa""; body of kuttingedgejiujitsuacademy.com reads ""I own and coach at Kutting Edge Jiu-Jitsu Academy in Burlington, IA"" (owner Jarod Kirby, upstairs at the Bridgeview Suites)"
IA	Precision Submission Grappling	Clive	IA	https://www.precisionsubmissiongrappling.com	2023 NW 92nd Court Suite A, Clive, IA 50325	"Body header and location block both carry ""2023 NW 92nd Court, Suite A, Clive, Iowa 50325""; page states ""Clive, Iowa - Since 2024"" and lists weekly Friday open mats"
IA	Tarpein's Dojo	Davenport	IA	https://tarpeinsdojo.com	235 West 35th Street, Davenport, IA 52806	"Body lists Brazilian Jiu-Jitsu among disciplines and gives ""Davenport Iowa, 235 West 35th Street, Davenport, IA 52806""; Carlson Gracie logo in footer, copyright 2026"
IA	Southside Martial Arts	Fort Dodge	IA	https://southsidemartialarts.com	1028 S 22nd St, Fort Dodge, IA 50501	"Body about section reads ""Southside Martial Arts is the premier martial arts training center at 1028 S 22nd Street, Fort Dodge, IA"" with Gi, No-Gi and youth Jiu Jitsu class pages and current pricing"
IA	Marshalltown BJJ	Marshalltown	IA	https://www.zurajiujitsu.com	104 E Linn St STE B, Marshalltown, IA 50158	"REAL-BUT-WRONG-URL: marshalltownbjj.com is NXDOMAIN (dns.google Status 3); zurajiujitsu.com body says ""Zura Jiu-Jitsu is Marshalltown's only jiu-jitsu gym"" with weekly schedule and 104 E Linn St STE B"
IA	Triumph Martial Arts Pella	Pella	IA	https://triumphma.com	1582 Washington Street, Pella, IA 50219	Footer body lists Pella location 1582 Washington Street with the same Carlos Machado BJJ programs
KS	Abilene Jiu Jitsu	Abilene	KS	https://abilenejiujitsu.com	505 NW 3rd St, Abilene, KS 67410	Site title reads Brazilian Jiu Jitsu self defense Abilene Jiu Jitsu Kansas; grand-opening release and listings name Markus Barrett and the NW 3rd St address
KS	Dodge City BJJ	Dodge City	KS	https://www.dodgecitygrappling.com	1701 N 14th Suite 6, Dodge City, KS 67801	REAL-BUT-WRONG-URL - dodgecitybjj.com is NXDOMAIN; Dodge City House of Grappling body lists BJJ youth/adult schedule and the 1701 N 14th address
KS	Elite Combat Sports Center	Hutchinson	KS	https://elitecombatsportscenter.com	13 S Main, Hutchinson, KS 67501	Body says stop by 13 S Main Hutchinson Kansas and describes jiu-jitsu, grappling and MMA instruction by Ernest Bell
KS	Rivers Brazilian Jiu-Jitsu	Lawrence	KS	https://www.riversjiujitsu.com	850 E 13th St, Lawrence, KS 66044	Body carries the E 13th St Lawrence address, current womens-only and judo class announcements, Gustavo Dantas Association school
KS	Combative Sports Center	Manhattan	KS	https://www.cscmhk.com	116 South 4th Street, Manhattan, KS 66502	Body says CSC is the gym if you train Brazilian Jiu-Jitsu, kickboxing or MMA and gives the S 4th St Manhattan address
KS	Gracie Barra Overland Park	Overland Park	KS	https://gboverlandpark.com	9142 W 135th St, Overland Park, KS 66221	Body names head instructor Lucas Flores, lists GB1 to GB3 programs and the W 135th St address
KS	Bulldog Muay Thai and BJJ	Shawnee	KS		11121 W 67th St, Shawnee, KS 66203	Listed as a Shawnee KS BJJ gym teaching MMA, Brazilian Jiu-Jitsu and Thai kickboxing; no own website found, social presence only
KS	Ethos BJJ	Wichita	KS	https://ethosjj.com	1310 West Douglas Avenue, Wichita, KS	Body advertises Brazilian-trained black belt led BJJ gym with a week free trial and the W Douglas address
MB	AR Training Centre	Brandon	MB	http://www.guanabaracanada.com	31a 9th St, Brandon, MB	"Listed as ""Capoeira Guanabara . Brazilian Jiu-Jitsu . MMA . Muay Thai & Brazilian Dance in Brandon, MB"", also trading as AR Training Centre, phone (204) 901-0410. Area code 204 confirms Manitoba (not Brandon FL/MS/SD). Own site body did not load on fetch - address and BJJ offering taken from directory bodies, so treat the street number as provisional"
MB	WAMMA Niverville	Niverville	MB	https://wammaniverville.ca	Niverville, MB	"Body reads ""Niverville's MMA ACADEMY"" with a ""brazilian jiu jitsu"" class block: ""This course is geared towards those who are just starting out in the Brazilian Jiu Jitsu (BJJ) journey"". Corroborated by WAMMA HQ body naming ""Jens Louis, Kid's Wrestling Coach (WAMMA Niverville)"". Niverville is in southeast Manitoba; no street address published on the site"
MB	Thompson BJJ	Thompson	MB	https://wamma.site/thompson	25 Station Rd (rear entrance, upstairs), Thompson, MB R8N 0N6	"REAL-BUT-WRONG-URL - thompsonbjj.com is NXDOMAIN. WAMMA Thompson body gives ""25 Station Rd (rear entrance, upstairs), Thompson MB R8N"", contact Jordy Correia 204 679 7552, and instructor bios naming a BJJ brown belt and blue belt. Postal R8N and area code 204 confirm Manitoba"
MB	Champion Brazilian Jiu-Jitsu and Capoeira	Winnipeg	MB	https://beachampion.ca	Unit 104, 240 Newmarket Blvd, Winnipeg, MB R3T 6G7	"Body reads ""Brazilian Jiu-Jitsu and Capoeira classes in Winnipeg"", head coach an IBJJF World Champion and BJJ black belt, lists gi, no-gi, private and women's-only BJJ, and the FAQ answer ""Where are you located? Unit 104 - 240 Newmarket Blvd, Winnipeg, MB R3T 6G7"". Postal R3T confirms Manitoba"
MB	Top Knotch MMA Fitness	Winnipeg	MB	https://www.tkmmaf.com	583 St Mary's Rd, Winnipeg, MB R2M 3L7	"tkmmaf.com root returned an empty body on fetch; verified instead from listing bodies giving ""583 St Mary's Rd, Winnipeg, MB R2M 3L7, Canada"", phone (204) 998-5346, and describing instructor expertise in ""Muay Thai, kickboxing, Brazilian jiu-jitsu, and MMA basics"". Postal R2M and area code 204 confirm Manitoba"
SD	No Illusions Martial Arts	Brookings	SD	https://www.noillusionsmartialarts.com	308 6th St, Brookings, SD 57006	"Site body: ""Jiu Jitsu and Muay Thai in Brookings, SD"", adult and youth BJJ, IBJJF podium photos; black belt Cary Bingham; ZIP 57006, phone 605-651-1737"
SD	Midwest Martial Arts Academy	Sioux Falls	SD	https://midwestmartialartssf.com	5014 S Marion Rd, Sioux Falls, SD 57106	"Site body: Roy Dean Academy affiliated BJJ plus Muay Thai and Judo, head instructor Devin Turner BJJ black belt; ""57th & Marion"" Sioux Falls SD, ZIP 57106, phone 605-340-0184"
