region	name	city	state	website	address	research_evidence
HI	Caveirinha Jiu-Jitsu Family Hawaii Kai	Honolulu	HI	https://www.cjjfhawaii.com	377 Keahole Street D-1D, Honolulu, HI 96825	"Body: ""premier Brazilian Jiu-Jitsu Academy in Honolulu"", Aldo ""Caveirinha"" Januario Brazilian black belt family, kids and adult BJJ"
HI	Island Jiu-Jitsu	Honolulu	HI	https://www.islandjiujitsu.com	760 Halekauwila Street, Honolulu, HI 96813	Body: Atos Honolulu, Gracie Jiu-Jitsu with Helio Gracie history, Rickson Gracie quote, hosted Gui Mendes and Richie Martinez seminars
HI	Maui BJJ Academy	Kahului	HI	https://mauigrapplingacademy.com	180 East Wakea Avenue Unit I, Kahului, HI 96732	"REAL-BUT-WRONG-URL - no business trades as Maui BJJ Academy. The Kahului BJJ school is Maui Grappling Academy; body: ""the art of Brazilian Jiu-Jitsu"", Cascao Jiu-Jitsu affiliate, gi and no-gi submission wrestling"
HI	Shibui Dojo	Kailua-Kona	HI		73-5619 Kauhola St Ste 105-106, Kailua-Kona, HI 96740	Brazilian Jiu-Jitsu academy run by Professor Champ Tremaine, an established Big Island BJJ black belt; carried in the Hawaii Jiu Jitsu BJJ schools directory. Own site body not read - verify before publishing
HI	Island Jiu Jitsu West	Kapolei	HI	https://www.islandjiujitsuwest.com		"Site describes ""Kids and adult Jiu-Jitsu classes in Kapolei and Ewa Beach, Oahu""; sister school of Island Jiu-Jitsu Atos Honolulu. Square Online body would not render - verify address before publishing"
HI	Central Oahu Brazilian Jiu-Jitsu	Wahiawa	HI	https://www.graciehi.com	401 N Cane St, Wahiawa, HI 96786	"Body footer: ""Certified Gracie Jiu-Jitsu Training Center"", licensed Gracie Combatives / Bullyproof / Women Empowered programs; kids and adults, Wahiawa testimonials"
HI	Alliance Jiu-Jitsu Hawaii	Waipahu	HI	https://alliancebjjhawaii.com	94-1388 Moaniani St Ste 227, Waipahu, HI 96797	Affiliate of Alliance Jiu Jitsu, the Brazilian association of Romero Cavalcanti and Fabio Gurgel; registered as Alliance BJJ Hawaii LLC in Waipahu. Site is JS-rendered and body would not load - verify before publishing
ID	SBG Idaho	Boise	ID	https://sbgidaho.com	1522 W River St, Boise, ID 83702	Straight Blast Gym Idaho, body headline BOISE'S BEST JIU JITSU MARTIAL ARTS AND MUAY THAI CLASSES, footer 1522 W River St Boise ID 83702 and phone 208-935-6264. Facebook handle CombatFitnessBoise. ZIP 83702
ID	BPi Fighting Systems	Coeur d'Alene	ID	https://www.bpifight.com	1917 North Lakewood Drive, Coeur d'Alene, ID 83814	Body headline Experience The Difference at BPi Fight, Coeur d'Alene Idaho's Premier Jiu Jitsu Academy, Prof Jason Lambert, third degree BJJ black belt under Roy Harris. Body location text says North Idaho Physical Therapy building off Ironwood Road, street address appears in the page title and canonical. Coeur d'Alene ID 83814
ID	Jiu-Jitsu 100 Academy	Hailey	ID	https://jiujitsu100.com	111 S Main St, Hailey, ID 83333	Body mission text says excited to bring that to Hailey Idaho, started 2020 in Ketchum then expanded, School Info footer gives 111 S Main St Hailey ID 83333. Serves Wood River Valley. ZIP 83333
ID	Atlas Jiu Jitsu	Meridian	ID	https://atlas-jiujitsu.com	2932 N Eagle Rd 101, Meridian, ID 83646	Body header and footer both read Located in the mecca gym 2932 N Eagle Rd 101 Meridian ID 83646, phone 208-996-1400, head instructor Chase Riddick, lineage through the late Keith Owen and Pedro Sauer. ZIP 83646
ID	Casa De Fera Jiu Jitsu	Moscow	ID	https://cdfjiujitsu.com	214 North Main Street Suite A, Moscow, ID 83843	Body reads Casa De Fera Club Style Jiu Jitsu, originally from Oahu Hawaii, is now open in Moscow Idaho. Contact page body gives 214 North Main Street Suite A in the Grange Building on North Main, mailing address 960 N Jefferson St Moscow ID 83843. Moscow IDAHO ZIP 83843, not Pullman WA
ID	Colossal Fight Company	Pocatello	ID	https://www.colossalfightcompany.com	300 N 5th Avenue, Pocatello, ID 83201	Body address block reads 300 North 5th Avenue Pocatello ID 83201 with phone 208.840.0766, plus directions naming Lander Street. Focuses heavily on grappling including Brazilian jiu jitsu and judo. ZIP 83201
ID	Sandpoint BJJ	Sandpoint	ID	https://www.northidahojiujitsu.com	1411 N Division Ave Unit D, Sandpoint, ID 83864	REAL-BUT-WRONG-URL: sandpointbjj.com DNS Status 3 NXDOMAIN. North Idaho Jiu Jitsu body carries full current schedule dated November 2025 and gallery entries through June 2026, footer address and phone 208-536-3921, Sandpoint ID 83864
NM	ABQ Kickboxing and Luttrell Yee MMA	Albuquerque	NM	https://abqkickboxing.com	2409 Princeton Dr NE Building A, Albuquerque, NM 87107	Body footer gives 2409 Princeton Dr NE Building A Albuquerque NM 87107 and 5052655922; runs Combat Submission Wrestling grappling under Coach Yee
NM	Invictus Brazilian Jiu Jitsu and Muay Thai Academy	Albuquerque	NM	https://www.invictusmartialarts.com	1453 Wyoming Blvd NE, Albuquerque, NM 87112	Body Where To Find Us gives 1453 Wyoming Blvd NE Albuquerque NM 87112 and 505-403-4261; IBJJF certified, nine BJJ black belts
NM	Round 2 Martial Arts	Aztec	NM	https://round2martialarts.com	218 N Main Ave, Aztec, NM 87410	Body Contact Us gives 218 N Main Ave Aztec NM 87410 and (505) 334-2541; dedicated Brazilian Jiu-Jitsu gi and no-gi program for kids and adults
NM	Gracie Barra Espanola	Espanola	NM	https://graciebarra.com/espanola-nm	1227 N Railroad Ave A5, Espanola, NM 87532	Body header and footer give 1227 N Railroad Ave A5 Espanola NM 87532 and 505-231-9093; flagged Premium School
NM	Los Alamos Brazilian Jiu-Jitsu Academy	Los Alamos	NM	http://www.losalamosbjj.com	1183 Diamond Dr Suite C, Los Alamos, NM 87544	Body Contact page gives 1183 Diamond Dr. Suite C Los Alamos NM 87544 and (505) 662-1410; adult and kids BJJ under Prof Robert Romero
NM	Gracie Barra Roswell	Roswell	NM	https://graciebarra.com/roswell-nm	2801 N Main Suite D, Roswell, NM 88201	Body header and footer give 2801 N Main Suite D Roswell NM 88201 and 505-350-2682 with weekly school hours
NM	G13 BJJ New Mexico	Tijeras	NM		500 Hwy 333 Ste A, Tijeras, NM 87059	Operating BJJ academy at 500 Hwy 333 Ste A Tijeras NM 87059, phone (505) 225-4222, morning and evening classes; no own website found
