region	name	city	state	website	address	research_evidence
HI	Maui Jiu-Jitsu Academy	Haiku	HI	https://mauijiujitsu.com	810 Haiku Rd Unit 230, Haiku, HI 96708	Body: Professor Luis Heredia, 7th degree coral belt under Rickson Gracie, first Brazilian purple belt in the US; Gracie Jiu-Jitsu, no-gi and competition, established 2000
HI	Gracie Technics Hawaii	Honolulu	HI	https://www.gracietechnics.com	1222 Kaumualii St, Honolulu, HI 96817	"Body: ""Pedro Sauer Black Belt Lineage"", Rylan Lizares, 18 years serving Hawaii, kids/adult gi jiu-jitsu - Brazilian lineage, not Danzan-Ryu"
HI	Relson Gracie Jiu-Jitsu Team HK	Honolulu	HI	https://www.graciehonolulu.com	1712 S. King Street 2nd Fl 200, Honolulu, HI 96826	Body: Relson Gracie Jiu-Jitsu, Todd Tanaka 6th degree black belt, Certified Gracie Jiu-Jitsu Training Center, Royce and Rayron Gracie seminars
HI	Foundation BJJ	Kailua-Kona	HI	https://www.foundationbjj.net	73-5563 Olowalu St, Kailua-Kona, HI 96740	"Body: ""world class instruction of Brazilian Jiu Jitsu"" since 2014, Professor Horlando; hosts visiting world-class jiu jitsu athletes, drop-ins welcome"
HI	Bragiao BJJ MMA	Kapaa	HI	https://www.mmaonkauai.com	4-484 Kuhio Hwy L4, Kapaa, HI 96746	"Body: ""Carlson Gracie Kauai"" Brazilian Jiu-Jitsu program, gi required with twice-weekly no-gi submission grappling, affiliate of Longman Jiu Jitsu"
HI	Lihue BJJ	Lihue	HI	https://kauaibjj.com	3205 Fujii Street, Lihue, HI 96766	REAL-BUT-WRONG-URL - lihuebjj.com is NXDOMAIN (DNS Status 3). Body of kauaibjj.com: Lions BJJ Kauai, Lihue, founded 2019 by Mory Fernandez, official Caio Terra Association member under Kim Terra
HI	Wailuku BJJ	Wailuku	HI	https://bjjwailuku.com	37 Central Ave, Wailuku, HI 96793	REAL-BUT-WRONG-URL - wailukubjj.com resolves but serves a blank parked page. Real Wailuku school is United Team Maui at bjjwailuku.com; body names black belt Mike Taniguchi and official Caio Terra Association membership
ID	Gracie Barra South Boise	Boise	ID	https://gbsouthboise.com	8958 W Ardene St, Boise, ID 83709	Body has Get to Know GRACIE BARRA SOUTH BOISE, Professor Jason Kremer, working hours block, footer we are located at 8958 W Ardene St Boise ID 83709 and phone 208-579-2417. Distinct school from Gracie Barra Southeast Boise, different address and different professor. ZIP 83709
ID	Idahome Jiu-Jitsu	Caldwell	ID	https://idahomejiujitsu.com	2922 Cleveland Blvd Ste 600, Caldwell, ID 83605	Body reads family and veteran-owned BJJ gym in Caldwell, founded 2024 by Ryan Chroninger, black belt under Sam Campanella. Contact block 2922 Cleveland Blvd Ste 600 Caldwell ID 83605 and phone 208-631-2118, located at Century Square. ZIP 83605
ID	Battles Jiu Jitsu	Eagle	ID	https://www.battlesjiujitsu.com	220 S Herons Flight Ln 103, Eagle, ID 83616	Body headline Jiu-Jitsu in Eagle ID, Come visit us block gives 220 S Herons Flight Ln 103 Eagle ID 83616, located near Highway 16 and State St Hwy 44 next to Eagle Christian Church. Husband and wife team with law enforcement background. ZIP 83616
ID	Gem State Jiu Jitsu	Kuna	ID	https://gemstatejiujitsu.com		Own domain, page title and description read Gem State Jiu Jitsu BJJ Academy in Kuna Idaho offering gi no-gi and kids classes. Site is JS-rendered and returned no body text, so no street address confirmed. Kuna ID 83634. HELD AS PARTIALLY VERIFIED, no page body read
ID	Team Rhino Gracie Jiu-Jitsu	Meridian	ID	https://teamrhinoidaho.com	750 S Progress 125, Meridian, ID 83642	Directory record Meridian BJJ Idaho had no URL, no Meridian school trades under that literal name. Best match by inference is Team Rhino, body states EST 1993 MERIDIAN IDAHO, opened by Keith and Shirlane Owen, Pedro Sauer lineage, Idaho's longest-standing academy, footer address and phone 208 846 9119. Note site carries leftover template metadata referencing a Virginia Beach LFT Gym, body is unambiguously Meridian ID 83642
ID	Nampa BJJ	Nampa	ID	https://www.208jiujitsuacademy.com	8849 Grizzly Ln, Nampa, ID 83686	REAL-BUT-WRONG-URL: nampabjj.com DNS Status 3 NXDOMAIN. Nampa's established BJJ academy is 208 Jiu Jitsu Academy, own site body live with classes and pricing pages, black belt Sam Campanella cited as lineage head by other Idaho gyms. Nampa ID 83686, phone 208-830-0409
ID	SOMA Jiu-Jitsu Academy Rexburg	Rexburg	ID	https://www.rexburgbjj.com	257 N 2nd W, Rexburg, ID 83440	Stored URL rexburgbjj.com resolves and body is SOMA Jiu-Jitsu Academy, established Idaho Falls 1994, over 30 years in East Idaho, footer address and phone 208-516-0540. Directory name Rexburg BJJ should read SOMA Jiu-Jitsu Academy Rexburg. ZIP 83440
NM	Otero Combat Sports	Alamogordo	NM	https://oterocombatsports.com	700 E 1st St # 749, Alamogordo, NM 88310	Body Where To Find Us gives 700 E 1st St # 749 Alamogordo NM 88310 and (575) 305-7577; BJJ, wrestling and striking
NM	Gracie Barra Westside	Albuquerque	NM		3200 La Orilla Rd NW, Albuquerque, NM 87120	Listed as a current sister location in the bodies of both gbnewmexico.com and gbalbuquerque.com with address 3200 La Orilla Rd NW Albuquerque NM 87120 and 505-818-8077
NM	SmartJits Brazilian Jiu Jitsu Academy	Albuquerque	NM	https://smartjits.life	8520 Pan American Fwy NE, Albuquerque, NM 87113	Body footer gives 8520 Pan American Fwy NE Albuquerque NM 87113 and 505.821.0680; gi and no-gi programs
NM	Silverback Jiu-Jitsu	Clovis	NM	https://www.silverbacksoulbjj.com	1012 N Main St, Clovis, NM 88101	Body says we are located at 1012 Mainstreet with free trial and Kicksite booking; Clovis NM 88101 and 575-799-3356 per multiple listings; Ares BJJ association
NM	Three Crosses Brazilian Jiu-Jitsu	Las Cruces	NM		2185 W Amador Ave, Las Cruces, NM 88005	Gracie Barra Las Cruces affiliate under Prof Jacob Benitez at 2185 W Amador Ave Las Cruces NM 88005, phone 575-523-1404; own domain returned an empty body
NM	Next Move Jiu Jitsu	Rio Rancho	NM	https://www.nmjj.com	3301 Southern Blvd SE Ste 501, Rio Rancho, NM 87124	Body Contact section gives 3301 Southern Blvd SE Ste 501 Rio Rancho NM 87124 and (505) 414-2642; IBJJF certified academy under Jason Howells
NM	Jesse Jacquez Brazilian Jiu-Jitsu Taos	Taos	NM	https://jessejacquezbjj.com	216 Paseo Del Canon, Taos, NM 87571	Taos page body gives JJBJJ TAOS LOCATION 216 PASEO DEL CANON TAOS NM 87571 with full kids and adult class schedule
RI	Ocean State Studios BJJ	East Providence	RI	https://oceanstatestudiosbjj.com	89 Valley St, East Providence, RI 02914	Body footer address reads 89 Valley St. in East Providence, RI 02914, Tim Burrill lineage
RI	Two Swords Brazilian Jiu-Jitsu Academy	Middletown	RI	https://www.2swordsjiujitsu.com	999 W Main Rd, Middletown, RI 02842	The real school behind the Middletown BJJ RI record; Abmar Barbosa affiliate at ZIP 02842, phone (401) 500-2557, shares 999 W Main Rd with Trident Training Center
RI	Providence BJJ	Providence	RI	https://providencebjj.com	4 Aurora Street, Providence, RI 02908	Body Address block reads Providence BJJ, 4 Aurora Street, Providence, RI 02908, text or call 401-573-2523
RI	Gracie Jiu-Jitsu Warwick	Warwick	RI	https://www.graciejiujitsuwarwick.com	2200 Warwick Ave, Warwick, RI 02889	Body Find us block reads 2200 Warwick Ave Warwick, RI 02889 and (401) 647-6513, Certified Gracie Training Center
VT	Grind BJJ	Burlington	VT		294 N Winooski Ave, Suite 112B, Burlington, VT 05401	Love Burlington business page body lists Grind BJJ, classes in Brazilian Jiu Jitsu and Kickboxing, 294 North Winooski Avenue Burlington Vermont 05401, phone 802-318-8432; grindbjjvt.com resolves but serves a blank body
VT	Northeast Kingdom BJJ	Lyndonville	VT		32 Depot Street, Lyndonville, VT 05851	nekbjj.com resolves but serves a blank body and nekmma.com is NXDOMAIN; school trades as Adam LaClair Jiu-Jitsu Academy NEK BJJ, Lyndonville VT 05851, phone 802-473-9080; listed under St. Johnsbury but is in Lyndonville
