verdict	region	name_final	city_final	state_final	website_final	address_final	source_url	note
UNVERIFIED	MN	Akagi Jiu-Jitsu	Bloomington	MN	https://akagibjj.com		https://akagibjj.com/	Body read: real operating BJJ school - "Akagi Jiu-Jitsu's vision is to help others utilize the art of Brazilian Jiu-Jitsu", live pricing (Unlimited $160/month, Kids Unlimited $100/month, drop-in $25), lineage Jigoro Kano to Rigan Machado to Chris McCune to Andrew, Topher and Joe. BUT the rendered body prints NO street address, NO city and NO phone anywhere. /contact, /about, /schedule and /sitemap.xml all return completely EMPTY bodies (JS-only site); the www host form serves the identical apex page. The Bloomington MN 55420 / 9061 Lyndale Ave S claim is aggregator-only and could not be confirmed from the school's own body, so address left blank and city flagged unconfirmed. Not rejected - the school is plainly open and plainly BJJ.
CONFIRMED	MN	Gorilla Combat	Eden Prairie	MN	https://gorillacombat.com	7887 Fuller Rd STE #101, Eden Prairie, MN 55344	https://gorillacombat.com/	Body header strip and the "Conveniently located at" footer line both read 7887 Fuller Rd. STE #101, Eden Prairie, MN 55344, phone 952.474.3213 (952 = MN south metro). Dedicated Brazilian Jiu-Jitsu class page in the nav plus body text "Gorilla Combat is a Boxing, Muay-Thai, Brazilian Jiu-Jitsu school and gym". www.gorillacombat.com redirects to the apex; canonical is https://gorillacombat.com/.
CONFIRMED	MN	Resilience Martial Arts	Lakeville	MN	https://www.resilience-ma.com	17630 Juniper Path Suite G, Lakeville, MN 55044	https://www.resilience-ma.com/	Body CONTACT US block reads 17630 Juniper Path / Suite G / Lakeville, MN 55044, Tel 612-427-2256, plus a directions paragraph naming the Juniper Commons building and Suite G. Body carries the Certified Gracie Jiu-Jitsu Training Center licence notice and GRACIE JIU JITSU / Gracie Bullyproof / Women Empowered programmes - genuine BJJ, not traditional jujitsu. Owners Alexander and Danielle Brown. ZIP 55044 = Lakeville MN.
CORRECTED	MN	Southside Brazilian Jiu Jitsu	Minneapolis	MN	https://www.southsidebrazilianjiujitsu.com	2303 Kennedy St NE, Minneapolis, MN 55413	https://www.southsidebrazilianjiujitsu.com/	NAME CHANGED - old value "Southside Brazilian Jiu Jitsu Academy". The word "Academy" appears only in the <title> and og:title; the rendered body carries H1 "Southside BJJ" and the footer copyright "SOUTHSIDE BRAZILIAN JIU JITSU". Everything else confirmed: body contact block reads 2303 Kennedy St NE / Minneapolis, MN 55413 / (612) 804-6456. Kids and Adult BJJ programme blocks live. 55413 is genuinely Minneapolis (Northeast), not a mailing-city artefact.
CONFIRMED	MN	Imperial Training Center	Rochester	MN	https://imperialtrainingcenter.com	2571 Clare Ln NE Unit 102, Rochester, MN 55906	https://imperialtrainingcenter.com/	Footer contact block reads 2571 Clare Ln NE Unit 102, Rochester, MN 55906 and 507-923-0473 (507 = southern MN). Kids / Adult / Women's BJJ programme pages plus adult kickboxing. Closing line "provides martial arts classes to Rochester, Owatonna, Northfield, Byron & Kasson communities" - all MN towns. WARNING NOTED: the meta-description says "Rochester, MA" - that is a template error in the meta only; the body, the ZIP and the area code are all MN. Body governs.
CONFIRMED	MN	Bellum Brazilian Jiu Jitsu	St. Paul	MN	https://bellumbrazilianjiujitsu.com	655 Fairview Avenue, St. Paul, MN 55104	https://bellumbrazilianjiujitsu.com/	Body prints "655 Fairview Avenue St. Paul, MN 55104" as an H2 near the top and again in the CONTACT US block under the heading "Bellum Brazilian Jiu Jitsu", phone 651-274-3077 (651 = St. Paul). Body: "Bellum Brazilian Jiu Jitsu was founded in 2017", Adult BJJ & No Gi, Kids BJJ, Private classes, published hours.
CONFIRMED	MS	Gulf Coast Jiu Jitsu	Biloxi	MS	https://www.gulfcoastjiujitsu.net	2575 Pass Rd Ste A, Biloxi, MS 39531	https://www.gulfcoastjiujitsu.net/	Body Location block and the footer Locations block both read 2575 Pass Rd Ste A, Biloxi Mississippi 39531; phone 228-627-1981 repeated four times in the FAQ body (228 = MS Gulf Coast). Full weekly gi / no-gi / kids schedule rendered in the body. ZIP 39531 = Biloxi MS.
CONFIRMED	MS	American Top Team D'Iberville	D'Iberville	MS	https://attdiberville.com		https://attdiberville.com/	Body reads "At American Top Team D'Iberville, we empower you..." and "D'Iberville's Premier Training Center for BJJ, Kickboxing, Muay Thai & More!", with a dedicated Brazilian Jiu-Jitsu block ("Take on a better ground-based fighting system with our Brazilian Jiu-Jitsu Classes in D'Iberville"). Reviews in the body name Alan Belcher MMA Club and Fitness. ADDRESS: none printed anywhere in the rendered body - the homepage and /Contact both render review text and programme copy only, and /contact-us returns an empty body. Address left blank rather than importing the 10598 D'Iberville Blvd listing from a directory.
CONFIRMED	MS	Team Hopkins Hattiesburg	Hattiesburg	MS	https://teamhopkinsjiujitsu.com	22 Commercial Warehouse Drive, Hattiesburg, MS 39402	https://teamhopkinsjiujitsu.com/	Body prints "Team Hopkins Hattiesburg / 22 Commercial Warehouse Drive, Hattiesburg, Mississippi 39402" twice (masthead block and footer). H1 "Hattiesburg's Home For High-Quality Jiu Jitsu"; testimonials name "Authentic Gracie Brazilian Jiu-Jitsu" and "Professor Hopkins". ZIP 39402 = Hattiesburg MS. Phone 504-450-4119 is a Louisiana mobile - not disqualifying; the street address and ZIP govern.
CONFIRMED	MS	662 JiuJitsu	Oxford	MS	https://www.jiujitsuoxford.com	1903 University Ave Suite 11, Oxford, MS 38655	https://www.jiujitsuoxford.com/	Footer LOCATION block reads "662 JiuJitsu / +16629026370 / 1903 University Ave Suite 11, Oxford, MS 38655". 662 = MS area code, 38655 = Oxford MS. This is Oxford MISSISSIPPI, not Oxford England: instructor bios name the University of Mississippi (Ole Miss), and the Google Maps link in the body resolves to 34.36N -89.51W. Full gi / no-gi / kids BJJ schedule in the body. Owner Michael LaBorde, 1st degree black belt, opened 2018.
