region	name	city	state	website	address	research_evidence
HI	CJJF Central	Aiea	HI	https://cjjfcentral.com	98-390 Kamehameha Highway Unit A, Aiea, HI 96701	Body: Caveirinha Jiu-Jitsu Family academy, Adult Gi fundamental/advanced, Adult NoGi, open mat, kids BJJ; reviews reference BJJ belts and NAGA tournaments
HI	Gracie Allegiance Honolulu	Honolulu	HI	https://honolulubjj.com		"Body: ""Beginner-friendly Brazilian Jiu-Jitsu and self-defense"" in the Ala Moana area, Clark Gracie's Gracie Allegiance system, head instructor Mike Chu; no street address published on site"
HI	Mano Jiu Jitsu	Honolulu	HI	https://www.manojiujitsu.com	2752 Woodlawn Drive 2nd floor, Honolulu, HI 96822	BJJ academy in Manoa Valley, Manoa Marketplace; site is JS-rendered and body would not load, identification from site title and Smoothcomp club registration - verify before publishing
HI	Masters Martial Arts School	Kailua	HI	https://mastersmartialartsschool.com	270 Kuulei Rd Suite 202, Kailua, HI 96734	"Body: ""Brazilian Jiu-Jitsu and Martial Arts in Kailua"", youth/womens/adult BJJ; run by Leandro Nyza, 6th degree Brazilian black belt and Rio de Janeiro State Champion"
HI	Hawaii Jiu Jitsu Lab	Kaneohe	HI	https://hawaiijiujitsulab.com	47-388 Hui Iwa St 11, Kaneohe, HI 96744	"Body: head instructor Professor Scott Wright ""promoted under the Relson Gracie lineage"", gi and no-gi adult classes, Koolau Center Temple Valley"
HI	House of Alameda Jiu Jitsu	Keaau	HI	https://alamedajj.com	16-212 Melekahiwa Place, Keaau, HI 96749	Body: full BJJ lineage Maeda to Carlos Gracie to Helio to Rolls to Jacare to Paiva to Terere to Andre Galvao to Jordan Alameda, 2nd degree black belt; started at Nova Uniao Puna
HI	Hanaloa School of Jiu-Jitsu	Wailuku	HI	http://www.hanaloaschoolofjiujitsu.com	261 Hookahi Street, Wailuku, HI 96793	"Body: ""Brazilian Jiu-Jitsu on the island of Maui""; schedule lists gi, no-gi and Friday open mat for kids and adults"
ID	Alliance Jiu Jitsu East Boise	Boise	ID	https://www.allianceboise.org	880 S Vista Ave, Boise, ID 83705	Alliance locations page body lists two Idaho sites, East Boise Location 880 S Vista Ave Boise ID 83705 with Mon-Fri 7am-7pm hours, phone 208-639-9198. Led by Alliance co-founder Alexandre Gigi Paiva. ZIP 83705
ID	The PIT Idaho	Boise	ID	https://www.thepitidaho.com	10 S Cole Rd, Boise, ID	Pit Martial Arts and Fitness, body Jiu Jitsu Boise page names owner and black belt head coach Cruz Gomez, contact info block 10 S Cole Rd Boise ID and phone 208-991-0768. Site prints ZIP as 93709 which is a typo for Boise 83709, 208 area code confirms Idaho
ID	SBG Teton Valley	Driggs	ID	https://www.sbgtetonvalley.com	528 Valley Centre Dr 1, Driggs, ID 83422	Body reads Straight Blast Gym Teton Valley, Brazilian Jiu Jitsu and Kids Jiu Jitsu, FIND US AT 528 Valley Centre Dr 1 Driggs ID 83422. Driggs is Teton County IDAHO, ZIP 83422, not Jackson Wyoming
