region	name	city	state	website	address	research_evidence
BC	Gracie Barra Burnaby	Burnaby	BC	https://gbburnaby.com	4277 Kingsway, Burnaby, BC V5H 3Z2	"Listed on the Gracie Barra BC roster body under Metro Vancouver. Street address 4277 Kingsway m24, Burnaby, BC V5H 3Z2 confirmed via the school's own domain gbburnaby.com and carried in bjjblog.ca body as ""Gracie Barra Burnaby, Burnaby, BC"", 4.9 from 72 reviews. BC confirmed by V5H postal code."
BC	Chilliwack Jiu Jitsu	Chilliwack	BC	https://www.chilliwackjiujitsu.ca		"Search result title and body: ""Home | Chilliwack Jiu Jitsu"" - an academy with experienced instructors, over a decade of BJJ training and black belts. Site chilliwackjiujitsu.ca (.ca domain). Chilliwack BC. Distinct from the dead chilliwackbjj.com stub above."
BC	Courtenay BJJ	Courtenay	BC	https://courtenaybjj.ca		"Search result title and body: ""Courtenay BJJ | Brazilian Jiu-Jitsu Near You in Courtenay, BC"" - top martial arts training in Courtenay and the Comox Valley, free 2 week trial. Site is a .ca domain and the title states BC explicitly. Courtenay is in the Comox Valley on Vancouver Island."
BC	Boa Martial Arts	Kamloops	BC	https://boamartialarts.com		"Search result title and body: ""Home | Boa Martial Arts Kamloops LTD | Kamloops, BC"" - Boa BJJ MMA founded seven years ago by head instructor Professor Chad Freeman, with 2700 sq ft of grappling mat space and 3600 sq ft total including an MMA cage. Kamloops BC stated in the title. This is a real Kamloops school in place of the dead kamloopsbjj.com stub."
BC	Marcus Soares Jiu-Jitsu Academy Langley	Langley	BC	https://marcussoares.com/locations/langley	20691 Highway 10, Langley, BC	"Marcus Soares site body (marcussoares.com/affiliates) nav and footer both list a Langley location (""Langley - Langley City"") alongside Downtown Vancouver and Maple Ridge, with the organisation phone 604-725-9797. Street address 20691 Highway 10, Langley, British Columbia carried on the school's Yelp listing title. BC confirmed by 604 area code - Langley BC, not Langley VA."
BC	Gracie Barra New Westminster	New Westminster	BC	https://gbnewwest.com	482 E Columbia St, New Westminster, BC V3L 3X5	"Gracie Barra BC roster body: ""Gracie Barra New Westminster, 482 E Columbia St, New Westminster, BC V3L 3X5"", owner/head Prof. Raz Chan, est. 2018. bjjblog.ca ranked-list body repeats the identical street address and gives site gbnewwest.com, 5.0 from 179 reviews. BC confirmed by V3L postal code."
BC	Tri-Cities Gracie Jiu-Jitsu	Port Moody	BC	https://www.tricitiesgjj.com		"Search result title and body: ""Tri-Cities Gracie Jiu-Jitsu | Certified Academy in Port Moody, BC"" - a certified Gracie Jiu-Jitsu academy in Port Moody serving Coquitlam, Port Coquitlam and the Tri-Cities, with kids, women's and adult BJJ classes and a free 10-day trial. Port Moody BC stated in the title."
BC	Advantage Jiu Jitsu	Richmond	BC	https://www.advantagejiujitsu.ca		"bjjblog.ca BC directory body: ""Advantage Jiu Jitsu, Richmond, BC - top-tier Jiu-Jitsu training in a friendly, family-like atmosphere"", 5.0 from 96 reviews, site advantagejiujitsu.ca (.ca domain)."
BC	Way Of BJJ Training Studio	Richmond	BC	https://www.wayofbjj.com		"bjjblog.ca BC directory body: ""Way Of BJJ Training Studio, Richmond, BC - Join the Way of BJJ in Richmond for personalized NoGi Jiu Jitsu classes"", 5.0 from 14 reviews, site wayofbjj.com."
BC	Gracie Barra Cloverdale	Surrey	BC	https://gb-cloverdale.com	4 - 17720 65A Ave, Surrey, BC V3S 4J7	"Gracie Barra BC roster body: ""Gracie Barra Cloverdale (Surrey), #4 - 17720 65A Ave, Surrey, BC V3S 4J7"", owner Prof. Eddy Jovel, est. 2022. bjjblog.ca body gives site gb-cloverdale.com, 5.0 from 19 reviews. Cloverdale is a Surrey BC town centre; V3S postal code confirms BC."
BC	Triunity Martial Arts Studio	Surrey	BC	https://www.triunitymartialarts.com		"bjjblog.ca BC directory body: ""Triunity Martial Arts Studio Inc, Surrey, BC - Unlock your potential at Triunity Martial Arts"", 4.9 from 90 reviews, site triunitymartialarts.com."
BC	Flow Martial Arts	Vancouver	BC	https://www.flowmartialarts.ca		"bjjblog.ca BC directory body: ""Flow Martial Arts, Vancouver, BC - Building confidence through Jiu Jitsu and Karate for all ages"", 5.0 from 32 reviews, site flowmartialarts.ca (.ca domain)."
BC	Marcus Soares Brazilian Jiu-Jitsu	Vancouver	BC	https://marcussoares.com		"Body of marcussoares.com/affiliates: ""Authentic Carlson Gracie Brazilian Jiu-Jitsu for adults and kids across Greater Vancouver"", footer ""Vancouver - Langley - Maple Ridge"", phone 604-725-9797, copyright 1997-2026. Nav lists a Downtown Vancouver location (Downtown / Granville). Marcus Soares was the first Carlson Gracie black belt to open a BJJ academy in Canada. BC confirmed by 604 area code."
BC	NOS Brazilian Jiu-Jitsu and Mixed Martial Arts	Vernon	BC	https://www.shuswapbjj.com		"Search result title and body: ""NOS Brazilian Jiu-Jitsu and Mixed Martial Arts | Vernon, BC"" - the North Okanagan's premiere training centre, located in Vernon, Grindrod and Armstrong, founded and led by 20-year BJJ and MMA veteran and 3rd degree black belt Mario Deveault. Vernon, Grindrod and Armstrong are all North Okanagan BC towns. This is the real Vernon school in place of the parked vernonbjj.com stub."
