# batch 9 of 10 - 90 flagged links - regions: PA PE QC RI SK SC SD TN TX
state	city	name	url
PA	Swoyersville	Northeastern Ju Jitsu	http://www.nejujitsu.com/
PA	Warrington	X-Treme MMA American Top Team	http://www.warringtonjiu-jitsu.com/
PA	Woodlyn	Delco Brazilian Jiu-Jitsu	http://www.delcobjj.com/
PE	Charlottetown	PEI Brazilian Jiu Jitsu	https://peibjj.com
PE	Souris	Souris Brazilian Jiu-Jitsu	https://sourisbjj.com
PE	Stratford	Stratford BJJ PEI	https://stratfordbjjpei.com
PE	Summerside	Island Grappling Club	https://islandgrapplingclub.com
PE	Summerside	Summerside BJJ PEI	https://summersidebjjpei.com
QC	Alma	Alma BJJ	https://almabjj.com
QC	Drummondville	Drummondville BJJ	https://drummondvillebjj.com
QC	Gatineau	Patenaude Martial Arts Gatineau	https://patenaude-martialarts.com
QC	Laval	Action & Reaction MMA	https://actionreactionmma.ca
QC	Longueuil	Longueuil BJJ	https://longueuilbjj.com
QC	Lévis	Levis BJJ	https://levisbjj.com
QC	Montreal	Alliance Jiu Jitsu Montreal	https://alliancejiujitsumontreal.com
QC	Montreal	Renzo Gracie Montreal	https://renzogracieontreal.com
QC	Montreal	Santos Brothers BJJ Montreal	https://santosbrothersbjjmtl.com
QC	Quebec City	Alliance Jiu Jitsu Quebec City	https://alliancejiujitsuqc.com
QC	Quebec City	Royal Jiu-Jitsu Quebec	https://royaljiujitsu.ca
QC	Rimouski	Rimouski BJJ	https://rimouskibjj.com
QC	Saguenay	Saguenay BJJ	https://saguenaybjj.com
QC	Sept-Îles	Sept-Iles BJJ	https://septilesbjj.com
QC	Trois-Rivières	Trois-Rivieres BJJ	https://troisrivieresbjj.com
RI	Bristol	Bristol BJJ	https://bristolbjj.com
RI	Cranston	Cranston BJJ	https://cranstonbjj.com
RI	East Providence	East Providence BJJ	https://eastprovidencebjj.com
RI	Middletown	Middletown BJJ RI	https://middletownbjjri.com
RI	Pawtucket	Pawtucket BJJ	https://pawtucketbjj.com
RI	Providence	Ricardo Cavalcanti BJJ RI	https://cavalcantibjjri.com
RI	Woonsocket	Woonsocket BJJ	https://woonsocketbjj.com
SK	Estevan	Estevan BJJ	https://estevanbjj.com
SK	Lloydminster	Lloydminster BJJ	https://lloydminsterbjj.com
SK	Melfort	Melfort BJJ	https://melfortbjj.com
SK	Moose Jaw	Moose Jaw BJJ	https://moosejawbjj.com
SK	North Battleford	North Battleford BJJ	https://northbattlefordbjj.com
SK	Prince Albert	Prince Albert BJJ	https://princealberbjj.com
SK	Saskatoon	Saskatoon BJJ	https://saskatoonbjj.com
SK	Swift Current	Swift Current BJJ	https://swiftcurrentbjj.com
SK	Weyburn	Weyburn BJJ	https://weyburnbjj.com
SK	Yorkton	Yorkton BJJ	https://yorktonbjj.com
SC	Aiken	Aiken Jiu-Jitsu	https://aikenjiujitsu.com
SC	Beaufort	Beaufort BJJ	https://beaufortbjj.com
SC	Columbia	Columbia BJJ	https://columbiabjj.com
SC	Easley	Alliance Jiu Jitsu Easley	https://allianceeasley.com
SC	Florence	Florence BJJ SC	https://florencebjjsc.com
SC	Hilton Head Island	Hilton Head BJJ	https://hiltonheadbjj.com
SC	North Charleston	American Judo and Jiu-Jitsu	https://americanjudoandjiujitsu.com
SC	Orangeburg	Orangeburg BJJ	https://orangeburgbjj.com
SC	Spartanburg	Spartanburg BJJ	https://spartanburgbjj.com
SC	Summerville	Summerville BJJ	https://summervillebjj.com
SD	Aberdeen	Aberdeen BJJ	https://aberdeenbjj.com
SD	Brookings	Brookings BJJ	https://brookingsbjj.com
SD	Rapid City	Black Hills BJJ	https://blackhillsbjj.com
SD	Sioux Falls	Joku Dojo	https://jokudojo.com
SD	Sioux Falls	Sioux Falls BJJ	https://siouxfallsbjj.com
SD	Vermillion	Vermillion BJJ	https://vermillionbjj.com
SD	Watertown	Watertown BJJ SD	https://watertownbjjsd.com
TN	Alcoa	Maryville Jiu-Jitsu	https://www.maryvillejiujitsu.com
TN	Athens	Athens Brazilian Jiu-Jitsu	https://athensbrazilianjiujitsu.com
TN	Chattanooga	Armory Jiu-Jitsu Academy Chattanooga	https://www.armoryjiujitsuacademy.com
TN	Columbia	Columbia BJJ Tennessee	https://columbiabjjtn.com
TN	Hendersonville	Profectus Jiu-Jitsu Hendersonville	https://profectusjiujitsu.com
TN	Jackson	Jackson BJJ Tennessee	https://jacksonbjjtn.com
TN	Johnson City	Tri-Cities BJJ	https://tricitiesbjj.com
TN	Knoxville	Knoxville BJJ	https://knoxvillebjj.com
TN	Lebanon	Lebanon BJJ Tennessee	https://lebanonbjjtn.com
TN	Nashville	Alliance Jiu Jitsu Tennessee	https://alliancejiujitsutennessee.com
TX	Abilene	Revolutionary Fitness & MMA	http://www.revfitmma.com/
TX	Arlington	Aloisio Silva Brazilian Jiu-Jitsu Academy	https://www.aloisiosilvabjj.com/
TX	Austin	Austin Fitness Martial Arts - Now is THE VOID MArtial Arts	http://www.austinfitnessmartialarts.com
TX	Austin	Austin Fitness Martial Arts	https://www.afmatx.com/
TX	Austin	Austin Martial Arts Academy	http://www.austinmartialarts.com/
TX	Austin	Austin Mixed Martial Arts	https://www.austinmixedmartialarts.com/
TX	Austin	Brazilian Fight Factory	http://www.brazilianfightfactory.com/
TX	Austin	Fight Factory Austin	https://fightfactoryaustin.com/
TX	Bedford	Carlos Machado Jiu-Jitsu Mid Cities	https://carlosmachadojiujitsumidcities.com/Home/Offer/
TX	Bedford	Ironside Martial Arts	http://www.ironsidemartialarts.com/
TX	Boerne	Grind House Training Facility	http://www.grindhousetraining.com/
TX	Burleson	GB Burleson	https://www.gbburleson.com
TX	Carrollton	Gracie Barra Carrollton	https://www.gbcarrollton.com
TX	Carrollton	Trainers Elite	http://www.trainerselite.net/
TX	Cedar Park	GKX Martial Arts	http://www.gkxtreme.com/
TX	Conroe	EnergyFIT Mixed Martial Arts & Fitness	http://energyfitacademy.com/
TX	Conroe	Gracie Humaita Conroe	https://www.gymconroe.com/
TX	Corinth	Jiu Jitsu Tech Mix martial arts and fitness	https://jiujitsutechofcorinth.com
TX	Corpus Christi	Renzo Gracie	http://www.renzogracietx.com/
TX	Corpus Christi	Xtreme MMA	http://www.xtrememmabjj.com/
TX	Deer Park	Atos Jiu-Jitsu Houston	http://www.atoshoustonbjj.com
TX	Denton	Texas Elite MMA	http://www.teamgibson.net/
TX	Edinburg	Amazonas MMA & Fitness Academy	https://amazonasmma.com/
