region	name	city	state	website	address	research_evidence
AB	101 Academy Jiu Jitsu	Calgary	AB	https://101academy.ca	5186 80 Ave SE, Calgary, AB T2C 2X3	"REAL-BUT-WRONG-URL - link had been blanked. Recovered at 101academy.ca. Body reads ""THE BEST BRAZILIAN JIU JITSU GYM IN CALGARY - welcome to 101 Academy"", carries a live weekly gi/no-gi/youth/womens schedule and Professor CJ's biography. Alberta confirmed by the Calgary AB T2C 2X3 street address on its directory record."
AB	Alliance Jiu Jitsu Calgary	Calgary	AB	https://www.alliancebjjcalgary.com	Deer Run Shopping Center, 1172 137 Avenue SE, Calgary, AB T2J 6N5	"REAL-BUT-WRONG-URL - link had been blanked. Recovered at alliancebjjcalgary.com. Body: ""Alliance BJJ Calgary - South Calgary's premier BJJ academy, serving Deer Run, Parkland, Queensland, Cranston, Chaparral"", official Alliance Jiu-Jitsu affiliate, Location block gives 1172-137th Avenue SE, Calgary, Alberta T2J 6N5, phone 403-519-6259 (Alberta area code 403)."
AB	Arashi-Do Martial Arts Calgary West Springbank	Calgary	AB	https://arashido.com/location/calgary-west-springbank/	250021 Mountain View Trail Bay D, Calgary, AB T3Z 3S3	"Location page body: ""ARASHI-DO Calgary West - Springbank ... Karate ~ Muay Thai ~ Brazilian Jiu Jitsu MMA ~ Fitness ~ Specialty"", schedule shows Mini Monkeys Jiu Jitsu, Junior BJJ 8-12 and Adult Brazilian Jiu Jitsu. Address ""250021 Mountain View Trail, Bay D, Calgary, AB T3Z 3S3"", (403) 990-0482."
AB	Champion's Creed Martial Arts South	Calgary	AB	https://championscreed.ca	119 42 Ave SW, Calgary, AB T2G 1Y2	"Second Calgary site on the same body: ""119 - 42 Ave SW Calgary AB T2G 1Y2"", phone (587) 229-9524. Footer repeats ""Find us at: 119 42 Ave SW, Calgary, AB T2G 1Y2"". Alberta postal T2G, area code 587."
AB	Rocky Mountain Brazilian Jiu Jitsu	Calgary	AB	https://rockymountainbjj.com	6419 Bowness Rd NW, Calgary, AB T3B 0E6	"Domain resolves (198.185.159.144). Directory record read as ""Rocky Mountain Brazilian Jiu Jitsu, 6419 Bowness Rd NW, Calgary, AB T3B 0E6, Canada - transformative BJJ training for all ages"". Bowness is a Calgary NW community; Alberta postal T3B. Body not individually read - lower confidence."
AB	Dark Horse Martial Arts	Canmore	AB	https://darkhorsemartialarts.ca	306 Bow Valley Trail, Canmore, AB T1W 0N2	"Body: ""Dark Horse Martial Arts specializes in Brazilian Jiu Jitsu in addition to offering Women's Only Self Defense and Adults Beginner friendly Striking. We are also proud to offer an extensive kids Jiu Jitsu programs all year round for ages 6-16"". Contact block: ""306 Bow Valley Trail, Canmore, Alberta T1W 0N2, Canada"", 403 679 9554. A real year-round academy with a permanent address and weekly open mat, not a seasonal resort drop-in. Alberta postal T1W, area code 403."
AB	Arashi-Do Martial Arts Edmonton West Mayfield	Edmonton	AB	https://arashido.com/location/edmonton-west-mayfield/		Named under AVAILABLE LOCATIONS on the body of the Arashi-Do Behring Brazilian Jiu Jitsu program page and in the site-wide EDMONTON AND AREA menu. Mayfield is an Edmonton west-end district. Street address not captured.
AB	Edmonton Gracie Jiu-Jitsu	Edmonton	AB	https://edmontongraciejiujitsu.com	5637 Riverbend Road NW, Edmonton, AB T6H 5K4	"Body: ""Welcome to Edmonton Gracie Jiu-Jitsu - Hi, my name is Jeff Greekas, Owner and head instructor of Edmonton Gracie Jiu-Jitsu, located in Edmonton, Alberta, Canada"". Certified Gracie Jiu-Jitsu Training Center running Bullyproof, Combatives, Women Empowered and Master Cycle. Footer: ""5637 Riverbend Road Northwest Edmonton, AB T6H 5K4 Canada"", (587) 336-7655."
AB	Kazoku BJJ	Edmonton	AB	https://kazokubjj.ca	4359 68 Ave NW, Edmonton, AB T6B 2N2	"Body: ""Kazoku BJJ ... Experience the power of our BJJ and Muay Thai gym ... Proudly serving Edmonton and surrounding areas"" and ""Brazilian Jiu-Jitsu ... Exclusively for Edmonton, Alberta"", with juniors, kids and adult classes. No address printed in body; street address from its Alberta directory record, Alberta postal T6B."
AB	Wise Warrior Gym	Edmonton	AB	https://wisewarriorgym.com	12832 141 St NW, Edmonton, AB T5L 4N8	"Domain resolves (104.16.15.194). Directory record read as ""Wise Warrior Gym and REAL Self Defense, 12832 141 St NW, Edmonton, AB T5L 4N8, Canada"", tagged Jiu Jitsu. Alberta postal T5L. Body not individually read - lower confidence."
