verdict	region	name_final	city_final	state_final	website_final	address_final	source_url	note
CONFIRMED	MN	Prodigy Martial Arts	Blaine	MN	https://www.prodigymartialartsmn.com	1630 101st Ave NE Suite 190, Blaine, MN 55449	https://www.prodigymartialartsmn.com/contact	Body read. Footer address block reads 1630 101st Ave NE Suite 190, Blaine, MN 55449 with (763) 783-2458 (763 = MN north metro). Body: "Located near the Blaine National Sports Center" and "helping blaine accomplish Their Martial Arts And Fitness Goals". Dedicated Brazilian Jiu-Jitsu program page plus Muay Thai and kids. BJJ positive. Live site, 2026 copyright, reviews dated within days.
CONFIRMED	MN	Minnesota Top Team	Eagan	MN	https://minnesotatopteam.com	3500 Dodd Rd, Eagan, MN 55123	https://minnesotatopteam.com	Body read. Contact block and footer LOCATIONS both read 3500 Dodd Rd. Eagan, MN 55123, Call or Text 651.340.4349 (651 = MN east metro). Owner and Brazilian Jiu Jitsu coach Jeremy Clark named in body. Gi and No Gi BJJ classes listed under pricing. Live, 2026 copyright.
CONFIRMED	MN	Isanti Grappling Club	Isanti	MN	https://isantigrapplingclub.com	101 Isanti Parkway NW Suites C, D and E, Isanti, MN 55040	https://www.isantigrapplingclub.com/	Body read. Our Location block reads 101 Isanti Parkway NW Suites C, D and E Isanti, MN 55040 (ZIP 55040 = Isanti MN). Full class grid with kids, teen, adult morning and night, marked GI and No GI, plus Thai Boxing. Onsite IGC Invitational tournaments run under Grappling Industries rules. Body says "Jiu Jitsu" rather than the word Brazilian, but the gi/no-gi split and Grappling Industries ruleset are positive BJJ signals, not traditional Japanese jujitsu or judo.
CONFIRMED	MN	Migration BJJ	Minneapolis	MN	https://migrationbjj.com	5406 S 34th Ave, Minneapolis, MN 55417	https://migrationbjj.com	Body read. Footer contact block reads 5406 S 34th Ave, Minneapolis, MN 55417, US with 612-403-7508 (612 = Minneapolis). Body headline "Welcome to Migration Brazilian jiu-jitsu"; live weekly schedule shows BJJ Fundamentals Gi, BJJ All Levels Gi and No-Gi, Kids BJJ, Womens class. Instructors Tony Davis and Kelsey Forman. Schedule renders current week Aug 2026.
CONFIRMED	MN	Tensei Jiu-Jitsu	Richfield	MN	https://tenseibjj.com	1309 E 66th St, Richfield, MN 55423	https://www.tenseibjj.com/	Body read. Contact block reads 1309 E 66th St. Richfield MN 55423, "Text or call to schedule a tour Fabio @ 763-370-9763". ZIP 55423 = Richfield MN. Body has a Brazilian Jiu-Jitsu section plus separate Gi BJJ and No-Gi BJJ class attire sections, kids class, Muay Thai, MMA. Head instructor Fabio.
CONFIRMED	MN	Warrior's Cove Martial Arts and Fitness	St. Louis Park	MN	https://warriorscove.com	7107 Cedar Lake Rd, Saint Louis Park, MN 55426	https://warriorscove.com/minneapolis-saint-louis-park-martial-arts/	Body read on the location page: heading "St. Louis Park Gym Serving West Minneapolis" then 7107 Cedar Lake Rd, Saint Louis Park, MN 55426, 612-328-9488, "in the Westwood Shopping Center just South of Highway 394". Full weekly MMA/jiujitsu/kickboxing schedule with 2025-26 holiday closings, so trading. Dedicated Brazilian Jiu Jitsu page and head instructor David Arnebeck under Rickson Gracie. Site renders the name with an ampersand, Warrior's Cove Martial Arts & Fitness; kept the stored spelling.
CORRECTED	MS	Gracie Gulf Coast Brazilian Jiu-Jitsu	Biloxi	MS	https://graciegc.com	1937 Pass Road, Biloxi, MS 39531	https://graciegc.com/contact-us/	ADDRESS changed, old value was blank. Home page carries no street address, but the Contact Us page body Location and contacts block reads 1937 Pass Road Biloxi, Mississippi 39531 with 228-331-0034 (228 = MS Gulf Coast, ZIP 39531 = Biloxi). Name, city and state confirmed. Body reads "LEARN JIU-JITUS IN THE HEART OF BILOXI" and "BILOXI'S PREMIERE JIU-JITUS SCHOOL" (their typo). Full weekly gi and no-gi grid plus open mat; instructors Jay Johnson and Jimmy Pearce.
UNVERIFIED	MS	Paragon Martial Arts	Corinth	MS	https://www.paragonmixedmartialarts.com	1911 Webster St, Corinth, MS 38834	https://www.paragonmixedmartialarts.com/	Could not body-verify. The school does have its own domain, paragonmixedmartialarts.com, and it resolves (DNS Status 0, A records 15.197.142.173 and 3.33.152.147), but every fetch returned a completely EMPTY BODY: tried https and http, with and without www, /contact, /home and /index.html. JS-only or bot-blocked. The stored 1911 Webster St, Corinth, MS 38834 is still aggregator-sourced only. ZIP 38834 and area code 662 are Mississippi, so region is plausible, but name, address and current trading status all need a real body read or a phone check before this row is filed.
CONFIRMED	MS	Gracie United Hattiesburg	Hattiesburg	MS	https://www.championfactory.com/gyms/hattiesburg	5004 Lincoln Rd, Hattiesburg, MS 39402	https://championfactory.com/gyms/hattiesburg	Body read on the school's own gym page. Heading "Gracie United Hattiesburg"; VISIT US block reads 5004 Lincoln Rd Hattiesburg, MS 39402; CONTACT US (601) 336-0018 and hattiesburg@gracieunited.com. 601 = MS, ZIP 39402 = Hattiesburg. Full weekly grid of GI JIU-JITSU and NO-GI JIU-JITSU for kids and adults plus open mat. Team Jucao / Gracie United network. This is a real per-location page with its own schedule PDF and phone, not an SEO doorway page.
CONFIRMED	MS	Stratos Jiu Jitsu	Olive Branch	MS	http://stratosbjj.com	4850 Goodman Rd, Suite 207, Olive Branch, MS 38654	http://stratosbjj.com/	Body read. Header bar and footer Contact us block both read 4850 Goodman Rd, Suite 207 Olive Branch, MS 38654 with 662.408.2457 (662 = MS, ZIP 38654 = Olive Branch, DeSoto County). Body: "DeSoto County's NEWEST Brazilian Jiu Jitsu Academy". Full weekly Gi and No Gi schedule, kids, women's, competition class, open mat. Instructors Will and Lori Moss plus Lucas Funk, brown belt under black belt Anthony Mitchell. Site serves over http only; no https redirect observed.
CORRECTED	MS	Gracie United Wiggins	Wiggins	MS	https://www.championfactory.com/gyms/wiggins	323 South Magnolia Drive, Wiggins, MS 39577	https://www.championfactory.com/gyms/wiggins	WEBSITE changed, old value was https://www.championfactory.com (the network home page, not this school). The school's own page body carries heading "Gracie United Wiggins", VISIT US 323 South Magnolia Drive Wiggins, MS 39577, (601) 928-8111, wiggins@gracieunited.com. 601 = MS, ZIP 39577 = Wiggins. Own weekly KIDS BJJ and ADULTS BJJ gi and no-gi grid. Professor Treba Davis, black belt under Ailson Jucao Brites and Rafael Ellwanger, IBJJF medalist, described in body as owning two GU-Team Jucao schools in south Mississippi.
CONFIRMED	NE	Kearney Combat Sports and Fitness	Kearney	NE	https://kearneycombatsports.com	2219 Central Ave, Kearney, NE 68847	https://kearneycombatsports.com/	Body read. Come Visit Us block and footer both read 2219 Central Ave, Kearney, NE 68847 with (308) 224-2978. ZIP 68847 plus area code 308 confirm Kearney NEBRASKA, not the Missouri gym on kearneybjj.com. Programs listed in body: Adult BJJ (Gi and No-Gi), Youth BJJ ages 4-13, MMA Fundamentals, Youth Wrestling, Youth Striking, Open Mat. Google reviews in body dated within the last three weeks. Canonical tag points at the www host; the bare host serves the same page without redirecting.
CONFIRMED	NE	Ares Brazilian Jiu-Jitsu Omaha	Omaha	NE	https://nebraskabjj.com	4307 S. 120th St, Omaha, NE 68137	https://www.nebraskabjj.com/	Body read. H1 reads "Ares Brazilian Jiu-Jitsu - Omaha, NE" and the footer contact block reads (402)-319-5661, 4307 S. 120th St, Omaha NE 68137. ZIP 68137 plus 402 = Omaha NE. Copyright line reads Ares BJJ Omaha and the Instagram link is aresbjjomaha, so the domain name Nebraska BJJ is legacy branding only; the stored name Ares BJJ Omaha is the trading name and is correct. Adult and kids Jiu-Jitsu programs in body. Nebraska city check: Omaha, not on the reserved Newfoundland city list.
CONFIRMED	NE	Omaha's Academy of Brazilian Jiu Jitsu	Omaha	NE	https://www.oabjj.com	4518 South 132nd Street, Omaha, NE 68137	https://www.oabjj.com/about-us	Body read. Page heading "Omaha's Academy of Brazilian Jiu Jitsu"; body signed "Dennis Bacon, Brazilian Jiu-Jitsu Black Belt, Owner and Instructor". Contact block gives Telephone 402-671-9263 and Location 4518 South 132nd Street, Omaha, NE 68137, repeated in the footer as 4518 South 132nd Street Omaha, Nebraska 68137. ZIP 68137 plus 402. Gi and No Gi both described in body. Ignored the stale 4458 S 84th St address that aggregators still carry. Nebraska city check: Omaha, not on the reserved list.
CONFIRMED	NH	Leverage BJJ NH	Concord	NH	https://www.leveragebjjnh.com	80 South Main St, Unit C, Concord, NH 03301	https://www.leveragebjjnh.com/	Body read. Opening line "Concord's premier academy for Brazilian Jiu-Jitsu"; footer reads 80 South Main St, Unit C / Concord NH 03301 / 603-738-0227. ZIP 03301 = Concord NH and 603 is NH-only, so this is not Concord NC. Adult program described as 2 hour classes ending in live rolling, plus kids Level 1 and Level 2.
CONFIRMED	NH	Renzo Gracie NH Exeter	Exeter	NH	https://renzogracienh.org	34 Portsmouth Avenue, Exeter NH 03833	https://renzogracienh.org	Body read. Our Locations block in the footer reads "Exeter, New Hampshire 34 Portsmouth Avenue, Exeter NH 03833" with 603-777-2775. ZIP 03833 and area code 603 confirm Exeter NEW HAMPSHIRE, not Exeter England. Professor Kevin Landry, 4th degree black belt under Renzo Gracie, Certified IBJJF Academy stated in body. Body also lists a third academy at 590 Second Street, Manchester NH which is not in this batch and looks like a possible NET-NEW.
CORRECTED	NH	Brazilian Top Team Londonderry	Londonderry	NH	https://bttlondonderry.com	73 Rockingham Rd BLD Left, Londonderry, NH 03053	https://bttlondonderry.com/contact/	ADDRESS changed, old value was 123 Nashua Rd Suite 35 2nd floor, Londonderry, NH 03053 (MatMade only). WEBSITE changed, old value was blank. The school's own site body, both the site footer and the Contact page under the heading Brazilian Top Team Londonderry, reads 73 Rockingham Rd BLD Left, Londonderry, NH 03053 with (978) 212-9258 and info@bttlondonderry.com; the embedded map is titled Brazilian Top Team Londonderry. The 123 Nashua Rd address belongs to the Woo Kickboxing of Londonderry BTT affiliate, a different address and not what this school publishes today. Home page body: "Brazilian Top Team / Londonderry, NH", adult, kids and NoGi programs. Contact page last modified Nov 2025.
CONFIRMED	NH	The Martial Arts Zone	Manchester	NH	https://themartialartszone.com	31 Auburn St, Manchester, NH 03103	https://themartialartszone.com	Body read, so the MatMade-only sourcing is now replaced. Contact block in the body reads The Martial Arts Zone / 603-206-5716 / 31 Auburn Street / Manchester, NH 03103. ZIP 03103 and 603 confirm Manchester NH. Not a kids-only programme: body lists Adult Brazilian Jiu-Jitsu and Gracie Fighter Jiu-Jitsu alongside Youth BJJ ages 5-11, plus fitness kickboxing. Brazilian lineage signal is explicit, "Manchester's Safe, Ego-Free Home For Real Cesar Gracie Jiu-Jitsu", and the body links a JJGF certified academy listing.
CONFIRMED	NH	Granite State BJJ	North Hampton	NH	https://granitestatebjj.com	10 Lafayette Rd, North Hampton, NH 03862	https://www.granitestatebjj.com/	Body read. Contact Us block reads Granite State BJJ, 10 Lafayette Rd, North Hampton, New Hampshire 03862, United States, (603) 583-2789, and the directions block repeats 10 Lafayette rd North Hampton NH. ZIP 03862 and 603 confirm North Hampton NH, not Northampton MA. Body: Coach Bryan is a Brazilian Jiu-Jitsu black belt under Travis Stevens, recent gold at the IBJJF New York Spring Open. Built on GoDaddy Website Builder but this is a real populated site with a 2026 schedule PDF and 2026 copyright, not a parked or for-sale page.
