verdict	region	name_final	city_final	state_final	website_final	address_final	source_url	note
CORRECTED	HI	O2 Martial Arts Academy	Aiea	HI	https://onzuka.com/o2maaweb/	98-019 Kamehameha Hwy, Suite 208A, Aiea, HI 96701	https://onzuka.com/o2maaweb/contact/	WEBSITE ADDED (old value: blank). Row had no website; the school has its own site. Body reads "o2 Martial Arts Academy / A Relson Gracie Jiu-Jitsu Association / 98-019 Kamehameha Hwy, Suite 208A / Aiea, Hawaii 96701" plus 808-381-5959 and 808-381-9530 and the landmark note "building between Best Buy and Cutter Ford Aiea, second floor above Goodwill". BJJ positive: Relson Gracie Jiu-Jitsu Association, nav lists a RELSON GRACIE JIU-JITSU program and eight named black belt instructor bios; Kali-Escrima, wrestling and boxing are secondary programs. HI ZIP 96701 and 808 area code both check out. Site styles the name lowercase as "o2 Martial Arts Academy"; published with capital O per input.
CONFIRMED	HI	Gracie Barra Aloha Stadium	Honolulu	HI	https://graciebarra.com/honolulu-hi	4510 Salt Lake Blvd, Honolulu, HI 96818	https://graciebarra.com/honolulu-hi	Body header, contact block and footer all repeat "4510 Salt Lake Blvd, Honolulu, HI 96818" and 808-690-4222, with a full weekly timetable. Body text: "Welcome to Gracie Barra GB Aloha Stadium, a proud part of the global Gracie Barra network"; GBK, GB1, GB2, GB3 and GBF Jiu-Jitsu programs listed, no-gi in GB2. HI ZIP 96818, 808 area code. No change to any field.
CONFIRMED	HI	Relson Gracie Jiu-Jitsu Ronn Shiraki Academy	Honolulu	HI	https://www.ronnshiraki.com	737 Kapahulu Ave, Honolulu, HI 96816	https://www.ronnshiraki.com	Body masthead and footer give "Relson Gracie Jiu-Jitsu Ronn Shiraki Academy, DBA: Ronn Shiraki Academy, 737 Kapahulu Ave. Honolulu, Hawaii 96816" and 808-778-7207, established 2002. Body text: "a small, low-key yet highly advanced Brazilian Jiu-Jitsu school at the top of Kapahulu in Honolulu, Hawaii on the island of Oahu" and "time tested methods originating from Brazil". Genuine BJJ, not Danzan-Ryu or Kajukenbo. HI ZIP 96816, 808 area code. No change.
CONFIRMED	HI	Exodus Martial Arts Academy	Kailua-Kona	HI	https://exodusmaahawaii.squarespace.com	74-5599 Luhia Street, Suite E2, Kailua-Kona, HI 96740	http://exodusmaahawaii.squarespace.com/	Body contact block: "74-5599 Luhia Street, Suite #E2, Kailua Kona, Hawaii, 96740" and 808 640-9008. Body text: "We are a small school specializing in Brazilian Jiujitsu in the heart of Kailua Kona, Hawaii. We are affiliated under the Gracie Allegiance banner with Professor Clark Gracie." Prof Jason Tanaka promoted to black belt by Clark Gracie 10 July 2022; posted schedule has kids and adult GI and NO GI classes plus Friday open mat to the public. Independently corroborated on the Gracie Allegiance roster page https://www.gracieallegiance.com/kailua-kona-hi-usa with the same street and phone. CITY CHECK: this is Kailua-Kona on the Big Island, ZIP 96740, NOT Kailua on Oahu. No change.
CONFIRMED	HI	K-Team Martial Arts	Kaneohe	HI	https://k-team-martial-arts.com	46-012 Alaloa Street 3rd Warehouse Unit, Kaneohe, HI 96744	https://k-team-martial-arts.com	Body footer contact block: "46-012 Alaloa Street 3rd Warehouse Unit, Kaneohe, HI 96744" and 808-728-5515, plus body line "We are located at 46-012 Alaloa Street 3rd Warehouse Unit, stop by and say hello. Across the street from Windward Mall." BJJ positive: "We are the only IBJJF and USBJJF accredited Jiu-Jitsu academy in Kaneohe and Kahaluu, proudly serving the community since 2002", programs listed as "Gracie / Brazilian Jiu-Jitsu (Gi grappling)" and "Submission Grappling (NoGi)". HI ZIP 96744, 808 area code. No change.
CONFIRMED	HI	Ohana Jiu Jitsu Academy	Kihei	HI	https://www.ohanajiujitsumaui.com	650 Lipoa Pkwy, Kihei, HI 96753	https://www.ohanajiujitsumaui.com	Body: "JOIN OUR BRAZILIAN JIUJITSU ACADEMY ON OUR KIHEI OPEN-AIR ROOFTOP", led by "Brazilian Jiu Jitsu Black-Belt Instructor Rodrigo Fanti"; weekly schedule shows Kids BJJ Mon and Thu, Adult BJJ Mon and Thu, Open Mat Sundays. Location block reads "Located at THE ALTITUDE DECK MAUI (the rooftop of Kihei Charter School), 650 LIPOA PKWY. KIHIE, HI 97653". NOTE the body has two typos there: it spells the town "KIHIE" and gives ZIP 97653, which is not a valid Hawaii ZIP; the correct Kihei ZIP is 96753, which is what is published. Contact phone on the body is +1 707-499-5824, a California area code, but the mat is on Maui. No change to stored values.
CONFIRMED	HI	Maui Kombat Academy	Wailuku	HI	https://www.mauikombatacademy.com	1161 Main St, Wailuku, HI 96793	http://www.mauikombatacademy.com/	Homepage body: "Muay Thai and Brazilian Jiu-Jitsu on Maui. Maui Kombat Academy is a martial arts school that trains our students in the striking art of Muay Thai and the grappling art of Brazilian Jiu-Jitsu. We are located at 1161 Main St in the town of Wailuku on the Island of Maui and hold both adults and kids classes." Kids page body lists a Jiu Jitsu class Mon Wed Fri 4:30-5:30pm. ADDRESS CAVEAT worth a second look: the school's Facebook and its Smoothcomp club record both give "1161 Lower Main Street, Unit H, Wailuku" and 808-267-1510, and Wailuku street numbering makes 1161 far more consistent with Lower Main Street than with Main Street; published the body's wording per the body-wins rule. SITE CAVEAT: the /contact page is unedited Squarespace demo content showing fake "BROOKLYN 12834 Fitness Ln, Brooklyn NY 11385" and "LOS ANGELES" blocks with 555 phone numbers, so ignore that page entirely.
CONFIRMED	ID	Brave BJJ Boise	Boise	ID	https://www.brave-bjj.com	8707 W State St, Boise, ID 83714	https://www.brave-bjj.com/schedule	Body of the schedule page carries "8707 W. State Street, Boise, ID 83714" in the header link and "Brave Brazilian Jiu-jitsu, LLC 8707 W. State St. Boise, ID 83714" in the footer, with kids and adult group class schedules and class descriptions for All Levels and Comp/Advanced. BJJ positive throughout. ID ZIP 83714, 208 area code per external listing. FETCH NOTE: the Wix root, /about and /contact returned an empty body; /schedule renders server-side, which is the page read.
CONFIRMED	ID	Gracie Barra Caldwell	Caldwell	ID	https://graciebarra.com/id-caldwell	708 Main St, Suite 1a, Caldwell, ID 83605	https://graciebarra.com/id-caldwell/contact-us/	Contact page body repeats "708 Main St, Suite1a, Caldwell, ID 83605" four times with 208-202-5223, a Premium School badge and a full seven-day timetable. Gracie Barra GBK, GBF, GB1, GB2, GB3 programs in the body nav. ID ZIP 83605, 208 area code. No change.
CONFIRMED	ID	Alliance Jiu Jitsu Eagle	Eagle	ID	https://www.allianceboise.org	195 S Wooddale Ave, Eagle, ID 83616	https://www.allianceboise.org/page/alliance-locations	CITY TRAP CHECKED AND CLEARED. The Locations page body reads "Alliance Jiu Jitsu Eagle Location, 195 S. Wooddale Ave., Eagle, ID 83616" with its own hours, so the city is Eagle, not Boise. The site's global footer and the page title both misprint the same street as "195 S. Wooddale Ave. Boise, ID 83161" and 83161 is not a valid ZIP, so the footer is the error and the locations page is correct. Phone 208-639-9198, email eaglehq@allianceidaho.com. BJJ positive: led by Master Alexandre "Gigi" Paiva, 7th-degree coral belt and Alliance founder. NET-NEW LEAD found on the same page: Alliance Jiu Jitsu East Boise Location, 880 S Vista Ave., Boise, ID 83705. No change to this row.
