region	name	city	state	website	address	research_evidence
MN	Prodigy Martial Arts	Blaine	MN	https://www.prodigymartialartsmn.com	1630 101st Ave NE Suite 190, Blaine, MN 55449	Body footer reads 1630 101st Ave NE Suite 190, Blaine, MN 55449, 763 783 2458. Body reads Located near the Blaine National Sports Center... serve students from Blaine, Coon Rapids, Andover, Fridley, Ham Lake, and the surrounding communities of Anoka County. Dedicated BJJ program page. 763 = north metro MN.
MN	Minnesota Top Team	Eagan	MN	https://minnesotatopteam.com	3500 Dodd Rd, Eagan, MN 55123	Body contact block reads 3500 Dodd Rd. Eagan, MN 55123, Call or Text 651.340.4349, repeated in footer LOCATIONS. Owner and BJJ coach Jeremy Clark. Dedicated BJJ program, instructors and schedule pages. ZIP 55123 = Eagan MN.
MN	Isanti Grappling Club	Isanti	MN	https://isantigrapplingclub.com	101 Isanti Parkway NW Suites C, D and E, Isanti, MN 55040	Body Our Location block reads 101 Isanti Parkway NW Suites C, D and E Isanti, MN 55040. Full Jiu Jitsu class grid (kids, teen, adult morning and night, gi and no-gi) plus Thai Boxing, membership pricing, onsite IGC Invitational tournaments. ZIP 55040 = Isanti MN.
MN	Migration BJJ	Minneapolis	MN	https://migrationbjj.com	5406 S 34th Ave, Minneapolis, MN 55417	Body footer reads 5406 S 34th Ave, Minneapolis, MN 55417, US, phone 612-403-7508. Description Community-focused Brazilian Jiu-Jitsu for all ages and experience levels, housed in the Nokomis area. Instructors Tony Davis and Kelsey Forman, live weekly class schedule. ZIP 55417 = south Minneapolis.
MN	Tensei Jiu-Jitsu	Richfield	MN	https://tenseibjj.com	1309 E 66th St, Richfield, MN 55423	Body contact block reads 1309 E 66th St. Richfield MN 55423, Text or call to schedule a tour, Fabio @ 763-370-9763. Gi and No-Gi BJJ, kids class, Muay Thai, MMA. Head instructor Fabio Morescalchi. ZIP 55423 = Richfield MN, a Twin Cities suburb.
MN	Warrior's Cove Martial Arts and Fitness	St. Louis Park	MN	https://warriorscove.com	7107 Cedar Lake Rd, Saint Louis Park, MN 55426	Location page body reads St. Louis Park Gym Serving West Minneapolis, 7107 Cedar Lake Rd, Saint Louis Park, MN 55426, 612-328-9488, in the Westwood Shopping Center just South of Highway 394. Full weekly BJJ/MMA schedule. Head instructor David Arnebeck, the only MN instructor with a black belt direct from Rickson Gracie.
MS	Gracie Gulf Coast Brazilian Jiu-Jitsu	Biloxi	MS	https://graciegc.com		"Body reads ""LEARN JIU-JITUS IN THE HEART OF BILOXI"" and ""BILOXI'S PREMIERE JIU-JITUS SCHOOL"", phone 228 331 0034 (228 = MS Gulf Coast). Full weekly gi/no-gi schedule, instructors Jay Johnson, Jimmy Pearce. No street address rendered in the body."
MS	Paragon Martial Arts	Corinth	MS		1911 Webster St, Corinth, MS 38834	Corinth MS 38834 (662), inside the Fitness Factory. Described as North Mississippi's premier jiu jitsu academy offering Brazilian Jiu Jitsu, kickboxing, wrestling and MMA for kids and adults. Operates via Facebook and Instagram; no standalone website found. Address from listings, not body-confirmed. Corinth is near the Tennessee line but ZIP 38834 and area code 662 are Mississippi.
MS	Gracie United Hattiesburg	Hattiesburg	MS	https://www.championfactory.com/gyms/hattiesburg	5004 Lincoln Rd, Hattiesburg, MS 39402	"Own gym page body VISIT US block reads ""5004 Lincoln Rd Hattiesburg, MS 39402"", phone (601) 336-0018, hattiesburg@gracieunited.com, with a full gi and no-gi weekly schedule. 601 = MS. Team Jucao / Rafael Ellwanger network."
MS	Stratos Jiu Jitsu	Olive Branch	MS	http://stratosbjj.com	4850 Goodman Rd, Suite 207, Olive Branch, MS 38654	"Body header and footer contact both read ""4850 Goodman Rd, Suite 207 Olive Branch, MS 38654"", phone 662.408.2457 (662 = MS). Founded 2021 by Will and Lori Moss, ""DeSoto County's NEWEST Brazilian Jiu Jitsu Academy"". Physically in Mississippi despite the Memphis-metro location."
MS	Gracie United Wiggins	Wiggins	MS	https://www.championfactory.com	323 South Magnolia Drive, Wiggins, MS 39577	"Read off the Team Jucao official locations page body: ""TEAM JUCAO- GRACIE UNITED WIGGINS, 323 South Magnolia Drive, Wiggins, MS 39577, (601) 928-8111, wiggins@gracieunited.com"". 601 = MS, ZIP 39577."
NE	Kearney Combat Sports and Fitness	Kearney	NE	https://kearneycombatsports.com	2219 Central Ave, Kearney, NE 68847	"Body: ""Kearney's #1 Martial Arts Facility""; programs ""Adult BJJ (Gi and No-Gi)"", ""Youth BJJ (Ages 4-13)"", Open Mat; ""Come Visit Us - Address 2219 Central Ave, Kearney, NE 68847"", (308) 224-2978. ZIP 68847 + area code 308. This is the real Kearney NEBRASKA school; the stored kearneybjj.com is a Missouri gym."
