region	name	city	state	website	address	research_evidence
IA	10th Planet Jiu Jitsu Des Moines	Altoona	IA		301 9th St NE, Altoona, IA 50009	Iowa's only 10th Planet school, operating in Altoona at 301 9th St NE; no standalone website found, runs on Facebook and Instagram as 10th Planet JiuJitsu Des Moines
IA	Hard Drive Performance Center	Cedar Rapids	IA	https://harddriveperformance.com	712 3rd Ave SE, Cedar Rapids, IA 52401	Body contact block gives 712 3rd Ave SE, Cedar Rapids, IA 52401; Brazilian Jiu Jitsu is a listed program; page modified June 2026
IA	Ascent Jiu Jitsu	Coralville	IA	https://ascent-jiujitsu.com	708 5th St Ste 3, Coralville, IA 52241	"Body gives ""708 5th St Ste 3, Coralville, IA 52241"" and states the school opened in February 2026 under owner Mike Warner; current weekly hours listed"
IA	Decorah Martial Arts	Decorah	IA	https://www.decorahmartialarts.com	216 W Water St, Decorah, IA 52101	"Body footer gives ""216 W Water St. Decorah, IA 52101"" with current hours; Submission Wrestling program body reads ""includes Wrestling, Jiu-Jitsu, and Judo"" and the MMA program ""integrates Jiu-Jitsu, Wrestling, and Striking""; page modified May 2026"
IA	Olive Branch Jiu Jitsu	Fort Madison	IA	https://olivebranchjj.com	802 Avenue G, Fort Madison, IA 52627	"Body footer gives ""802 Avenue G, Fort Madison, IA 52627"" with current weekly hours; head coach Joe Lestina, BJJ black belt under John Gutta, founded 2014"
IA	Mason City BJJ	Mason City	IA	https://www.tsunamiflowjiujitsu.com		"REAL-BUT-WRONG-URL: masoncitybjj.com does not resolve (dns.google Status 2, delegation REFUSED, UNRESOLVED not NXDOMAIN); tsunamiflowjiujitsu.com body reads ""a trusted academy for learning the martial art of jiu-jitsu in Mason City, Iowa"" with named coaching staff"
IA	One Combat Academy	Sioux City	IA	https://fourseasonshealthclub.com/one-combat-academy	1600 7th St, Sioux City, IA 51101	Body describes One Combat Academy's BJJ program under black belt Jesse Perrin with a live Google class calendar; footer address 1600 7th St, Sioux City, IA 51101
KS	Andover Jiu Jitsu	Andover	KS	https://andoverjiujitsu.com	622 N Andover Rd, Andover, KS	Body reads Brazilian Jiu-Jitsu in Andover KS with kids and adult gi class links; wichitajiujitsuclub.com now redirects here
KS	Emporia BJJ	Emporia	KS	https://emporiabjj.com		Live GoDaddy-built site titled Emporia BJJ with 2025 copyright; local KVOE and Emporia Gazette coverage of Emporia Brazilian Jiu-Jitsu Academy competing in 2026
KS	Elite Academy of Martial Arts	Junction City	KS	https://eliteacademyma.com	826 N Washington St, Junction City, KS 66441	Body carries a Brazilian Jiu-Jitsu program page and the N Washington St Junction City address with current hours
