verdict	region	name_final	city_final	state_final	website_final	address_final	source_url	note
CONFIRMED	BC	Gracie Barra Burnaby	Burnaby	BC	https://gbburnaby.com	4277 Kingsway m24, Burnaby, BC V5H 3Z2	https://gbburnaby.com	Body read. Contact block: "M24-4277 Kingsway, Burnaby, BC V5H 3Z2 Canada", (604) 724-5647, footer repeats "4277 Kingsway m24". Rendered programs are GB1 Fundamentals / GB2 Advanced / GBK kids Brazilian Jiu-Jitsu, adult classes present. V5H postal and 604 area code anchor BC. Unit m24 appended to input address from body. Head instructor named on body as Chad Shaule, 2nd degree black belt (recorded here only as read, not carried forward).
CORRECTED	BC	Chilliwack Jiu Jitsu	Chilliwack	BC	https://www.chilliwackjiujitsu.ca	45844 Yale Rd Unit 1, Chilliwack, BC	https://www.chilliwackjiujitsu.ca	CORRECTED: street address added (was blank). Body read: "Chilliwack Jiu Jitsu is more than a gym... Brazilian jiu jitsu", class list is Jiu Jitsu / Muay Thai / Private Training. Footer: "45844 Yale Rd Unit#1, Chilliwack BC, +1(604) 354-5301". GFTeam affiliate per footer logo and Facebook link. 604 area code anchors BC.
CORRECTED	BC	Courtenay Brazilian Jiu-Jitsu	Courtenay	BC	https://courtenaybjj.ca	2441 Cousins Avenue, Courtenay, BC	https://courtenaybjj.ca	CORRECTED: name and address. Body wordmark and og:site_name trade as "Courtenay Brazilian Jiu-jitsu"; "Courtenay BJJ" appears only in the title tag. Address block on body: "2441 COUSINS AVENUE, COURTENAY B.C.", 250-228-6045, gryphon@courtenaybjj.ca. 250 area code anchors BC. Genuine BJJ (IBJJF Rio open competition photo, Ricardo Almeida quote).
UNVERIFIED	BC	Boa Martial Arts	Kamloops	BC	https://boamartialarts.com		https://boamartialarts.com	NO PRIMARY BODY READ. boamartialarts.com returns HTTP 200 with an EMPTY JS-only body on /, /contact, /about, /programs and on the www host - nothing renders to the fetcher. The Unit 5-177 Tranquille Rd, Kamloops BC V2B 3E8 address circulating in search results and on Fitlynk/DataGemba/okanagan-local was NOT read by me, so it is deliberately not carried into address_final. Facebook page is named "BOA BJJ MMA Kamloops" but did not fetch either. Name, city and website carried unchanged and unverified.
CORRECTED	BC	Marcus Soares Brazilian Jiu-Jitsu Langley	Langley	BC	https://marcussoares.com/locations/langley	Unit 103 - 20691 Langley Bypass, Langley, BC V3A 5E8	https://marcussoares.com/locations/langley	CORRECTED: address was wrong (input said 20691 Highway 10) and name normalised to the brand the body trades under. Location page body: "Unit 103 - 20691 Langley Bypass, Langley, BC V3A 5E8", 604-725-9797, geo.region CA-BC. Rendered weekly schedule shows Adult BJJ Mon/Tue/Thu/Sat plus Kids BJJ and one Boxing class - genuine adult Brazilian Jiu-Jitsu.
CONFIRMED	BC	Gracie Barra New Westminster	New Westminster	BC	https://gbnewwest.com	482 E Columbia St, New Westminster, BC V3L 3X5	https://gbnewwest.com	Body read. Footer: "Gracie Barra New Westminster, 482 E Columbia St., New Westminster, BC, Canada V3L 3X5", (604) 839-2838. Programs listed on body include Adults & Teens (13+), Women's BJJ, Little Champions, Juniors - explicit Brazilian jiu-jitsu throughout. V3L postal and 604 anchor BC.
CORRECTED	BC	Tri-Cities Gracie Jiu-Jitsu	Port Moody	BC	https://www.tricitiesgjj.com	2813 Spring Street, Port Moody, BC V3H 4C6	https://www.tricitiesgjj.com	CORRECTED: street address added (was blank). Footer body: "2813 Spring Street Port Moody, BC V3H 4C6". Certified Gracie University training centre; rendered program list includes Gracie Combatives (beginner teen and adult co-ed BJJ) and Master Cycle (adult co-ed BJJ), so not kids-only. V3H postal anchors BC.
CORRECTED	BC	Advantage Jiu Jitsu	Richmond	BC	https://www.advantagejiujitsu.ca	6231 London Rd #120, Richmond, BC V7E 3S3	https://www.advantagejiujitsu.ca	CORRECTED: street address added (was blank). Address appears twice in body (hero and footer): "6231 London Rd #120, Richmond, BC V7E 3S3". Programs: Jiu Jitsu, Fundamentals, Women's Classes, Kids, Private Training - adult BJJ present. V7E postal anchors Richmond BC, not Richmond VA/TX/KY.
CORRECTED	BC	Way Of BJJ Training Studio	Richmond	BC	https://wayofbjj.com	Crux Fitness upstairs, 3771 Jacombs Rd #420, Richmond, BC V6V 2L9	https://wayofbjj.com	CORRECTED: website and address. The www host (www.wayofbjj.com) returns an EMPTY body; the apex https://wayofbjj.com renders, so the apex is recorded as canonical. Body: "NoGi Jiujitsu Semi-Private Classes in Richmond B.C.", "Crux Fitness (Upstairs) 3771 Jacombs Rd #420, Richmond, BC V6V 2L9", adult semi-private and kids classes. V6V postal anchors Richmond BC.
CONFIRMED	BC	Gracie Barra Cloverdale	Surrey	BC	https://gb-cloverdale.com	17720 65A Ave Unit 4, Surrey, BC V3S 4J7	https://gb-cloverdale.com	Body read. Footer: "17720 65a Ave Unit 4, Surrey, BC V3S 4J7", (604) 372-0300. Rendered program list includes an Adults Program (All Levels, 6:00-7:00 PM) alongside three kids programs. V3S postal and 604 anchor Surrey BC, not Surrey England. NOTE: research pass named the owner as Prof. Eddy Jovel; the body only names Professor Andar Lin - no instructor claim carried forward.
CORRECTED	BC	Triunity Martial Arts Studio	Surrey	BC	https://www.triunitymartialarts.com	4a - 15685 Fraser Hwy, Surrey, BC V4N 0Y6	https://www.triunitymartialarts.com	CORRECTED: street address added (was blank). Body location block: "#4a - 15685 Fraser Hwy, Surrey, BC, V4N 0Y6", 778-578-0088 (BC area code). Rendered discipline list: "Hawaiian Kenpo Karate (ages 5 and up), Brazilian Jiu-Jitsu (ages 3 years and up), Sports Kickboxing / Muay Thai (ages 8 and up)". Mixed-discipline school, BJJ is one of three core disciplines and is not restricted to kids. CAVEAT: /schedules, /programs and /prices all returned EMPTY bodies, so I could not read specific adult BJJ class times.
CORRECTED	BC	Flow Martial Arts	Vancouver	BC	https://www.flowmartialarts.ca	1355 Kingsway, Vancouver, BC V5V 3E3	https://www.flowmartialarts.ca	CORRECTED: street address added (was blank). Footer: "1355 Kingsway, Vancouver, BC V5V 3E3", 778-877-7831. Rendered Adult Programs list includes "Adult Brazilian Jiu Jitsu Gi" and "Adult Jiu Jitsu No-Gi" alongside kickboxing, karate and MMA - genuine adult BJJ, not karate-only. V5V postal and 778 anchor BC.
CORRECTED	BC	Marcus Soares Brazilian Jiu-Jitsu	Vancouver	BC	https://marcussoares.com	910 Richards St #201, Vancouver, BC V6B 3C1	https://marcussoares.com/locations/vancouver	CORRECTED: street address added (was blank). Downtown Vancouver location page body: "910 Richards St #201, Vancouver, BC V6B 3C1", 604-725-9797, geo.region CA-BC. Weekly schedule shows 9 adult BJJ classes plus kids. Carlson Gracie lineage stated on the body. V6B postal anchors Vancouver BC - not Vancouver WA.
