verdict	region	name_final	city_final	state_final	website_final	address_final	source_url	note
CORRECTED	IA	Kutting Edge Jiu-Jitsu Academy	Burlington	IA	https://www.kuttingedgejiujitsuacademy.com		https://www.kuttingedgejiujitsuacademy.com/	NAME changed, was "Burlington BJJ Iowa". Body: "I own and coach at Kutting Edge Jiu-Jitsu Academy in Burlington, IA" (Jarod Kirby); trained/coached at Olive Branch Jiu-Jitsu, Tac Team Midwest affiliate; Helio Gracie and Saulo Ribeiro quotes; teaches Jiu-Jitsu and Kickboxing. BJJ confirmed. No street address in body - contact block only says "located upstairs at the Bridgeview Suites in Burlington, IA", so address left blank. City/state IA confirmed by body text.
CONFIRMED	IA	Precision Submission Grappling	Clive	IA	https://www.precisionsubmissiongrappling.com	2023 NW 92nd Court Suite A, Clive, IA 50325	https://www.precisionsubmissiongrappling.com/	Body top bar and Location block both read "2023 NW 92nd Court, Suite A Clive, Iowa 50325"; "Clive, Iowa - Since 2024"; phone 515-371-2935 (Iowa area code). Head coach Jordan Peitzman, BJJ black belt. Live Kicksite trial/booking links and Friday free open mats. All fields stood up.
CONFIRMED	IA	Tarpein's Dojo	Davenport	IA	https://tarpeinsdojo.com	235 West 35th Street, Davenport, IA 52806	https://tarpeinsdojo.com/	Body footer: "Davenport Iowa 235 West 35th Street Davenport, IA 52806 (563) 386-4240"; Brazilian Jiu-Jitsu listed as its own discipline with a dedicated block, Carlson Gracie logo in footer, copyright 2026. Two caveats worth recording: the body carries injected SEO spam paragraphs (links to euro-system-ai.org and forum.north-app.com), and the school also runs a second location at 2004 16th Street, Moline, IL 61265 which is out of region.
CONFIRMED	IA	Southside Martial Arts	Fort Dodge	IA	https://southsidemartialarts.com	1028 S 22nd St, Fort Dodge, IA 50501	https://southsidemartialarts.com/	Body About: "Southside Martial Arts is the premier martial arts training center at 1028 S 22nd Street, Fort Dodge, IA"; footer repeats "1028 S 22nd St, Fort Dodge, IA 50501, US". Gi Jiu Jitsu, Youth Gi Jiu Jitsu (explicitly "Brazilian Jiu-Jitsu"), No-Gi Jiu Jitsu and Open Mat service pages plus current pricing and weekly hours. Note the meta-description still carries an old address (2221 9 1/2 Avenue South) - the body address wins.
CORRECTED	IA	Zura Jiu-Jitsu	Marshalltown	IA	https://www.zurajiujitsu.com	104 E Linn St STE B, Marshalltown, IA	https://www.zurajiujitsu.com/	NAME changed, was "Marshalltown BJJ". Body h1 "Zura Jiu-Jitsu" / "Marshalltown's Premier Jiu-Jitsu Gym"; address block "104 E Linn St. STE B Marshalltown, IA", phone 641-751-1412 (Iowa area code). Full weekly gi/no-gi schedule and membership pricing, copyright 2025. Body publishes no ZIP so 50158 is not carried forward.
CORRECTED	IA	Triumph Martial Arts Pella	Pella	IA	https://triumphma.com/location/pella-ia	1582 Washington Street, Pella, IA 50219	https://triumphma.com/location/pella-ia	WEBSITE changed, was https://triumphma.com - the root returned an empty body on fetch; the Pella location page serves and is canonical (https://triumphma.com/location/pella-ia/). Body: "Address 1582 Washington Street, Pella, IA 50219" with weekly hours, plus program list naming "Kids Machado Brazilian Jiu-Jitsu" and "Teen/Adult Machado Brazilian Jiu-Jitsu" (Carlos Machado BJJ). Live August 2026 back-to-school promo, so open. Second location Urbandale IA is a separate record.
UNVERIFIED	KS	Abilene Jiu Jitsu	Abilene	KS		505 NW 3rd St, Abilene, KS 67410	https://dns.google/resolve?name=abilenejiujitsu.com&type=A	WEBSITE REMOVED. No primary body could be read. abilenejiujitsu.com returns dns.google "Status":3 (NXDOMAIN) at both apex and www - conclusive, the domain no longer exists; fetches of https://abilenejiujitsu.com/ and /about returned empty. Typo-correction attempt abilenebjj.com is also NXDOMAIN. The research row's evidence quoted a page title, which is a stale search-index artifact for a domain that no longer resolves. Only surviving evidence is an EIN Presswire release dated 2023-01-04 (Markus Barrett, 3rd-degree black belt under Rorion Gracie, 785-714-0035) plus Yelp last updated Feb 2025 and an undated Tapology stub, all giving 505 NW 3rd St. BJJ content is genuine but current operation in 2026 is NOT established. Needs a phone check before publishing.
CORRECTED	KS	Dodge City House of Grappling	Dodge City	KS	https://www.dodgecitygrappling.com	1701 N 14th Ave Suite 6, Dodge City, KS 67801	https://www.dodgecitygrappling.com/	NAME changed, was "Dodge City BJJ" - body h1 reads "DODGE CITY House of Grappling". ADDRESS changed, was "1701 N 14th Suite 6" - body location heading and embedded map both read "1701 N 14th Ave Suite 6, Dodge City KS 67801". Dedicated Brazilian Jiu-Jitsu nav item and page, Muay Thai, women's self defense; hours Mon-Thu 6:00-9:30 PM listed. KS confirmed by ZIP 67801.
CONFIRMED	KS	Elite Combat Sports Center	Hutchinson	KS	https://elitecombatsportscenter.com	13 S Main, Hutchinson, KS	https://elitecombatsportscenter.com/	Body: "For more information stop by 13 S. Main, Hutchinson, Kansas or call (620) 474-2338 Now!"; instruction by Ernest Bell in "MMA, jiu-jitsu, kickboxing, self defense and grappling", AGF grappling tournament listings. Page modified 2025-08-03, copyright 2026, 2025 image uploads. Body publishes no ZIP so 67501 is not carried forward. 620 is a Kansas area code.
CONFIRMED	KS	Rivers Brazilian Jiu-Jitsu	Lawrence	KS	https://www.riversjiujitsu.com	850 E 13th St, Lawrence, KS 66044	https://www.riversjiujitsu.com/	Body h1 "RIVERS BRAZILIAN JIU-JITSU" with subhead "850 E 13th St, Lawrence, KS 66044". Gustavo Dantas Association school founded by GDJJ third-degree black belt Trevor Rivers; current announcements for women's-only classes, submission wrestling Tuesdays and judo Wednesdays. KS confirmed by ZIP 66044.
CONFIRMED	KS	Combative Sports Center	Manhattan	KS	https://www.cscmhk.com	116 South 4th Street, Manhattan, KS 66502	https://www.cscmhk.com/	Body: "Combative Sports Center, is THE gym if you train: -Brazilian Jiu-Jitsu (BJJ) -Kickboxing -MMA"; OUR LOCATION block and footer both give "116 South 4th Street Manhattan, Kansas 66502", live Zenplanner free-trial and sign-up widgets. KS confirmed by ZIP 66502. Note the school also references a Junction City KS location in nav/meta - separate record if wanted.
CONFIRMED	KS	Gracie Barra Overland Park	Overland Park	KS	https://gboverlandpark.com	9142 W 135th St, Overland Park, KS 66221	https://gboverlandpark.com/	Body Location block and footer both give "9142 W 135th St Overland Park, KS 66221", phone (913) 961-1850 (Kansas area code). Head instructor Lucas Flores (3rd degree black belt), Silvana Flores; GB1/GB2/GB3, GBF Women's, GB No-Gi programs; schedule image uploaded 2026/08 and page modified 2026-08-05, so clearly live. KS confirmed by ZIP 66221 - this is the Kansas side of the metro, not Kansas City MO.
CORRECTED	KS	Bulldog Muay Thai and BJJ	Lenexa	KS		8920 Summit St, Lenexa, KS 66215	https://www.yelp.com/biz/bulldog-muay-thai-lenexa	CITY changed, was Shawnee. ADDRESS changed, was "11121 W 67th St, Shawnee, KS 66203". NO PRIMARY BODY WAS READ - this school has no website of its own. The more recently dated independent sources (Yelp listing updated Sept 2025, Nextdoor business page, Manta, matmade, Yahoo Local) all place it at 8920 Summit St, Lenexa, KS 66215; the Shawnee 11121 W 67th St address survives only on older listings (Groupon, Dun & Bradstreet directory). Entity name on the KS registration is "Bulldog Muay Thai & BJJ LLC", so BJJ is in the trading name. State KS holds under either address. Flagging the address conflict for a human call - a phone confirmation would settle it.
CONFIRMED	KS	Ethos BJJ	Wichita	KS	https://ethosjj.com	1310 West Douglas Avenue, Wichita, KS	https://ethosjj.com/	Body contact block: "Ethos BJJ 1310 West Douglas Avenue, Wichita, KS, USA", phone 316-239-9203 (Wichita area code), walk-ins and free trial week, copyright 2026. Head instructor Tyler Schuckman, black belt 2021 under Claudney Borracha and the Tozi brothers, Tozi JJ. IMPORTANT trap avoided: the /faq page footer still carries the OLD address "312 East Murdock Street, Wichita, Kansas 67214" and the hero image is a "We Are Moving" poster - the school moved from Murdock to Douglas, and Yelp still indexes the Murdock address. The Douglas address in the row is correct.
UNVERIFIED	MB	AR Training Centre	Brandon	MB	https://artrainingcentre.ca	1-601 9th Street, Brandon, MB	http://www.guanabaracanada.com/	NO USABLE PRIMARY BODY. The stored URL guanabaracanada.com IS readable but is the wrong entity for this purpose - its body is "Capoeira Guanabara Canada", a capoeira group under Mestre Di Mola with classes "in Westman" taught by Mestre Espiga and Instrutora Castanha. It never mentions Brazilian Jiu-Jitsu anywhere in the body and carries no street address. The BJJ claim comes only from directory listings. AR Training Centre has its own domain, artrainingcentre.ca, which resolves (3 A records) but returns an EMPTY BODY on fetch at both apex and www - JS-only, could not be read. Directory sources give AR Training Centre at 1-601 9th Street, Brandon MB, phone (204) 901-0410 (Manitoba area code), and a separate Guanabara address at 840 McTavish Ave, Brandon MB R7A 6W9. The row's "31a 9th St" appears to be a garbled "1-601 9th Street". Province MB is safe (204 area code, R7A postal, Westman region) - Brandon FL/MS/SD ruled out. Do not publish as BJJ until a body or a phone call confirms BJJ is actually taught.
CONFIRMED	MB	WAMMA Niverville	Niverville	MB	https://wammaniverville.ca		https://wammaniverville.ca/	Body: "Niverville's MMA ACADEMY" with a dedicated "brazilian jiu jitsu" class block - "This course is geared towards those who are just starting out in the Brazilian Jiu Jitsu (BJJ) journey or those more experienced individuals looking to refocus on the basics" - plus kickboxing, wrestling and MMA. BJJ confirmed. ADDRESS LEFT BLANK: the body genuinely publishes no street address, and the row's "Niverville, MB" was not a street address either. Province MB is safe - .ca domain, part of the WAMMA Canada (Winnipeg) organisation, and Niverville is a southeast Manitoba town.
CORRECTED	MB	WAMMA Thompson	Thompson	MB	https://wamma.site/thompson	25 Station Rd (rear entrance, upstairs), Thompson, MB R8N	https://wamma.site/thompson	NAME changed, was "Thompson BJJ". Body: "Tyrone moved back to Thompson in 2010 where he continued training and started what came to be WAMMA Thompson." Locate Us block gives "25 Station Rd (rear entrance, upstairs) Thompson MB R8N"; contact Jordy Correia 204 679 7552; hours Tue and Thu 7-9pm; $50/month. BJJ confirmed - Tyrone Keeper is a BJJ brown belt under Curtis Brigham, Jordy Correia a BJJ blue belt, both with provincial gi and no-gi medals. Postal R8N and area code 204 confirm Manitoba. Caveat: page assets date to 2017 and the footer reads "WAMMA 2019" - no dated recent content, so currency is inferred from the live brand site rather than proven.
CONFIRMED	MB	Champion Brazilian Jiu-Jitsu & Capoeira	Winnipeg	MB	https://beachampion.ca	Unit 104, 240 Newmarket Blvd, Winnipeg, MB R3T 6G7	https://beachampion.ca/	Body FAQ "Where are you located?" answers "Unit 104 - 240 Newmarket Blvd Winnipeg, MB R3T 6G7" and the footer contact repeats it. Extensive BJJ content - gi, no-gi, private, MMA, women's-only BJJ; head coach is an IBJJF World Champion and BJJ black belt. Page modified 2026-07-05, live class-schedule PDF and signup form. Postal R3T confirms Manitoba. Name published in the ampersand form the site itself uses (row had "and").
UNVERIFIED	MB	Top Knotch MMA Fitness	Winnipeg	MB		583 St Mary's Rd, Winnipeg, MB R2M 3L7	http://www.tkmmaf.com/	WEBSITE REMOVED - tkmmaf.com is a PARKING PAGE, not a school site. The root serves a bare interstitial whose entire body is "Click here to enter" pointing at a tracking URL with a tr_uuid parameter, and the host resolves to 103.224.182.212, a well-known Above.com/Trellian domain-parking IP. /contact-us and /schedule both returned empty bodies. This is the class of row a reachability screen passes cleanly - it resolves and returns 200 but serves no school content. NO PRIMARY BODY WAS READ. Address 583 St Mary's Rd, Winnipeg, MB R2M 3L7 and phone (204) 998-5346 are corroborated by two independent listings (WellnessLiving, JiuJitsuBlog); postal R2M and area code 204 confirm Manitoba. BJJ offering and current operation are attested only by aggregators whose newest review is 2 years old. Needs a phone or Instagram check before publishing.
CORRECTED	SD	No Illusions Martial Arts	Brookings	SD	https://www.noillusionsmartialarts.com	323 6th Street, Brookings, SD 57006	https://business.brookingschamber.org/directory/Details/no-illusions-brazilian-jiu-jitsu-and-muay-thai-3049609	ADDRESS changed, was "308 6th St". The school's own site (home, /fullschedule, /book-appointment - all read) is fully live and BJJ is unambiguous - adult gi/no-gi, Cubs/Ninjas/Samurais youth BJJ, women's BJJ, IBJJF podium photos, and a schedule stamped "Schedule confirmed August 2026" with live SparkPages booking links - but it publishes NO street address anywhere. The Brookings Area Chamber of Commerce directory listing (owner Cary Bingham) gives "323 6th Street, Brookings, SD 57006"; several other listings agree on 323, and 308 appears only on older aggregator entries including gyms.jiujitsu.com. ZIP 57006 and 605 phone confirm South Dakota, not Sioux City IA.
CONFIRMED	SD	Midwest Martial Arts Academy	Sioux Falls	SD	https://midwestmartialartssf.com	5014 S Marion Rd, Sioux Falls, SD 57106	https://midwestmartialartssf.com/contactus	Body: "A Muay Thai, Judo, and Roy Dean Academy affiliated Brazilian Jiu Jitsu school in Sioux Falls, SD", head instructor Devin Turner (BJJ black belt under Roy Dean), assistant BJJ instructors at brown and purple belt, dedicated BJJ and Kids BJJ program pages, weekly hours, live Square membership signup, copyright 2026. Caveat on the address field: the site body only ever says "57th & Marion in Sioux Falls, SD" - the street number 5014 S Marion Rd 57106 comes from the embedded Google Maps place link plus a Yelp listing updated June 2026. ZIP 57106 and 605 phone confirm Sioux Falls SOUTH DAKOTA, not Sioux City Iowa.
