# A04 verdicts - 84 flagged links - DNS-first method
state	city	name	url	verdict	note
KY	Madisonville	Gracie Jiujitsu of Madisonville	https://www.gjjmadisonville.com/	DEAD	nxdomain - dns lookup fails
KY	Madisonville	Myers Martial Arts Center	https://www.myersdojo.net/	DEAD	nxdomain - dns lookup fails
KY	Owensboro	Hidden Samurai Martial Arts	https://www.hiddensamurai.cmasdirect.com	EMPTY	resolves but blank body, no readable content
KY	Paducah	Premier Martial Arts – Paducah	https://pmapaducah.com/	DEAD	nxdomain - dns lookup fails
LA	Abbeville	Vermilion Martial Arts Academy	http://www.abbevillesummercamp.com/	DEAD	nxdomain - dns lookup fails
LA	Baton Rouge	Martial Arts America Baton Rouge	https://www.martialartsamericabr.com/	DEAD	nxdomain - dns lookup fails
LA	Baton Rouge	Warrior's Cove Baton Rouge	https://www.warriorscovebjj.com/	DEAD	nxdomain - dns lookup fails
LA	Breaux Bridge	Gladiators Academy of Breaux Bridge	http://www.gladiatorsbb.com/	LIVE-SCHOOL	live bjj/kids gym site, matches record
LA	Broussard	Fight to Win Lafayette Jiu -Jitsu	http://www.fighttowinlafayette.com/	DEAD	nxdomain - dns lookup fails
LA	Central	Langston's Martial Arts	http://langstonsmartialarts.com/	DEAD	nxdomain - dns lookup fails
LA	Crowley	Gladiators Academy of Crowley	https://www.gladiatorsofcrowley.com/	DEAD	nxdomain - dns lookup fails
LA	Denham Springs	Combat Athletics	https://ccrosbyjiujitsu.com/contact-us/	DEAD	nxdomain - dns lookup fails
LA	Houma	Evolution Training	https://www.guerrillajiujitsuhouma.com/	DEAD	nxdomain - dns lookup fails
LA	Lafayette	Acadiana Martial Arts Academy	https://www.acadianamartialarts.com/	DEAD	nxdomain - dns lookup fails
LA	Lafayette	Premier Martial Arts Lafayette	https://www.premiermartialartsacademy.com/	DEAD	nxdomain - dns lookup fails
LA	Metairie	Louisiana Martial Arts Academy	http://www.louisianamaa.com/	DEAD	nxdomain - dns lookup fails
LA	New Iberia	Progressive Martial Arts Training Center	https://www.pmatc.com	PARKED	redirects to ad/tracker domain sireimplement.com, blank
LA	New Orleans	Danny Daniels' MMA & Fitness	https://www.dannydanielsmma.com/	DEAD	nxdomain - dns lookup fails
LA	New Orleans	Mid City Martial Arts & Fitness Academy	https://www.midcitymartialarts.com/	DEAD	nxdomain - dns lookup fails
LA	New Orleans	NOLA BJJ Westbank	http://westbanksocialclub.com/	LIVE-SCHOOL	live bjj/boxing gym site, matches nola bjj westbank
LA	New Orleans	NOLA MMA	https://www.nolammaacademy.com/	DEAD	nxdomain - dns lookup fails
LA	New Orleans	The Dojang New Orleans	https://www.thedojangneworleans.com/	DEAD	nxdomain - dns lookup fails
LA	Prairieville	Criterion Jiu Jitsu	https://www.criterionjiujitsu.com/home	DEAD	nxdomain - dns lookup fails
LA	Shreveport	Carlos Machado Jiu Jitsu of Shreveport	http://shreveportmartialart.com/	DEAD	nxdomain - dns lookup fails
LA	Shreveport	Warrior Training Center	https://www.warriortrainingcenterla.com/	DEAD	nxdomain - dns lookup fails
LA	Slidell	Alliance Jiu Jitsu Slidell	https://www.alliancebjjslidell.com/	DEAD	nxdomain - dns lookup fails
LA	Sulphur	Primal Fitness Lake Charles	https://www.primalfitnessla.com/	DEAD	nxdomain - dns lookup fails
LA	Terrytown	Power Extreme Fitness Training Center	http://www.mmanola.com/	DEAD	nxdomain - dns lookup fails
MD	Baltimore	Foundation Jiu-Jitsu	https://foundation-jiujitsu.com	DEAD	nxdomain - dns lookup fails
MD	Baltimore	Rollstar Jiu Jitsu	https://rsjiujitsumd.com	DEAD	nxdomain - dns lookup fails
MD	Frederick	Central Maryland Martial Arts	https://cmmatsd.com	DEAD	nxdomain - dns lookup fails
MD	Gaithersburg	Infinite Fighting Concepts MMA	https://ifcmma.com	LIVE-SCHOOL	live bjj/mma gym site, matches record
MD	Hyattsville	Cabrera Jiu Jitsu Academy	https://graciepg.com	DEAD	nxdomain - dns lookup fails
MD	Mt Airy	Mount Airy Jiu-Jitsu & MMA	https://mountairybjj.com	DEAD	nxdomain - dns lookup fails
MD	Nottingham	New Wave Martial Arts Perry Hall	https://newwavema.com	LIVE-SCHOOL	live taekwondo school site, matches new wave ma
MD	Rockville	Native Brazilian Jiu Jitsu	https://nativebjj.com	DEAD	dns refused - broken nameservers
MD	Silver Spring	Gracie Randallstown Jiu Jitsu in Hillandale	https://hillandalejiujitsu.com	DEAD	nxdomain - dns lookup fails
MA	Ashland	Cascão Jiu Jitsu Ashland	https://cascaoashland.com	DEAD	nxdomain - dns lookup fails
MA	Bridgewater	Lauzon Mixed Martial Arts	https://rsdmma.com	DEAD	nxdomain - dns lookup fails
MA	Cambridge	American Martial Arts Center	https://www.americanmartialartscenter.com/	DEAD	nxdomain - dns lookup fails
MA	Charlton	Jiu-Jitsu USA Brazilian Jiu-Jitsu & Fitness Club	https://squareup.com	LIVE-OTHER	square inc payment platform homepage, not the gym
MA	Clinton	Massachusetts Submission Academy	https://masssubmissionacademy.com	DEAD	dns refused - broken nameservers
MA	Danvers	Brazilian Top Team North Shore	https://bttnorthshore.com	DEAD	nxdomain - dns lookup fails
MA	Everett	Brazilian Top Team Boston	https://bttboston.com	LIVE-SCHOOL	live bjj gym site, meta tags mismatched (boca raton copy)
MA	Gardner	Fighting Arts Academy Gardner	https://fightingartsgardner.com	DEAD	nxdomain - dns lookup fails
MA	Hopkinton	Terrinha Draculino BJJ Team	https://tdtbjj.com	EMPTY	resolves but blank body, no readable content
MA	Hudson	Lokahi Academy	https://lokahiacademy.com	DEAD	nxdomain - dns lookup fails
MA	Kingston	Thurston Academy (NEU BJJ affiliate)	https://thurstonacademy.com	LIVE-SCHOOL	live karate school site, no bjj mention despite record
MA	Lowell	Aldo Batista Brazilian Jiu-Jitsu	https://aldobatistabjj.com	DEAD	nxdomain - dns lookup fails
MA	New Bedford	Ko Gym	https://kogymnewbedford.com	DEAD	nxdomain - dns lookup fails
MA	Norwell	South Shore Sport Fighting	https://sssfighting.com	DEAD	nxdomain - dns lookup fails
MA	Pepperell	Dynamic Martial Athletics	https://pepperellbjj.com	DEAD	nxdomain - dns lookup fails
MA	Quincy	Trifecta Martial Arts And Fitness	https://bjj-boston.com	DEAD	nxdomain - dns lookup fails
MA	Salem	Dragon Within Mixed Martial Arts	https://dragonwithinmartialarts.com	LIVE-SCHOOL	live mma/bjj gym site, matches record
MA	Saugus	Bochniak Martial Arts & Fitness	https://bochniakmma.com	DEAD	nxdomain - dns lookup fails
MA	Springfield	Fighting Arts Academy	https://fightingartsacademy.com	LIVE-SCHOOL	live mma/bjj gym site, matches record
MA	Wareham	Nexus Martial Arts & Fitness	https://nexusma.com	LIVE-SCHOOL	live bjj/muay thai gym site, matches record
MA	Watertown	CrossFit Arsenal (and BJJ)	https://crossfitarsenal.com	LIVE-SCHOOL	live crossfit/bjj gym site, matches record
MA	Williamstown	Jon Manley MMA @ Williamstown youth center	https://jonmanleymma.com	DEAD	nxdomain - dns lookup fails
MI	Brighton	Gladiator MMA	http://www.gladiator-mma.com	DEAD	nxdomain - dns lookup fails
MI	Clarkston	Combat Base Clarkston	https://www.combatbaseclarkston.com	DEAD	nxdomain - dns lookup fails
MI	Clawson	Clawson Fit	http://clawsonfit.com	DEAD	nxdomain - dns lookup fails
MI	Coldwater	Michigan Sports Camps	https://www.ttsfitness.com/	EMPTY	resolves but blank body, no readable content
MI	East Lansing	East Lansing Underground Martial Arts	http://www.elunderground.com/	EMPTY	resolves but blank body, no readable content
MI	Fowlerville	REAL WORLD MMA & Fitness	http://independentmartialarts.us/	LIVE-SCHOOL	live jkd/mma school site, matches record
MI	Grand Rapids	GRBJJ	http://www.grbjj.net/	DEAD	nxdomain - dns lookup fails
MI	Keego Harbor	Gracie Jiu-Jitsu Keego Harbor	http://www.graciejiujitsumichigan.com	LIVE-SCHOOL	live gracie bjj kids school site, matches record
MI	Lansing	Lansing Brazilian Jiu-Jitsu	http://www.lansingbjj.com/	DEAD	nxdomain - dns lookup fails
MI	Livonia	Gracie Barra Livonia	http://graciebarralivonia.com/	EMPTY	resolves but blank body, no readable content
MI	Petoskey	The Ludus Martial Arts and Fitness Center	http://www.theludusmartialarts.com/	DEAD	dns refused - broken nameservers
MI	Saint Joseph	Lakeshore Black Belt Academy	http://www.lakeshorebba.com/	DEAD	nxdomain - dns lookup fails
MI	Shelby Charter Township	New Way Martial Arts Academy	http://newwaymartialarts.com	LIVE-SCHOOL	live mma/bjj/boxing gym site, matches record
MI	Southgate	Royce Gracie Jiu-Jitsu Academy of Michigan	http://www.roycegracieaom.com/	LIVE-SCHOOL	live gracie jiu jitsu academy site, matches record
MI	Troy	Michigan Kickboxing Academy / 10th Planet Troy	https://michigankickboxingacademy.com	DEAD	nxdomain - dns lookup fails
MI	Waterford Township	FC Fitness Academy	http://fcfitnessacademy.com	DEAD	nxdomain - dns lookup fails
MI	Westland	Master Gauss Martial Arts Center	http://www.gaussmartialarts.com/	LIVE-SCHOOL	live modern arnis school site, stale content since 2018
MI	Ypsilanti	Ann Arbor Jiu-Jitsu	http://annarborjj.com/wp/	DEAD	nxdomain - dns lookup fails
