verdict	region	name_final	city_final	state_final	website_final	address_final	source_url	note
CONFIRMED	HI	Maui Jiu-Jitsu Academy	Haiku	HI	https://mauijiujitsu.com	810 Haiku Rd Unit 230, Haiku, HI 96708	https://mauijiujitsu.com/cancel-2-copy-2/	Body of home and Contact pages both read "810 Haiku Rd, Haiku, Hawaii 96708" and name themselves Maui Jiu-Jitsu Academy. Unambiguously BJJ: "Gracie Brazilian Jiu-Jitsu in Haiku, Maui", Prof Luis Heredia 7th degree coral belt under Rickson Gracie, gi/no-gi, competition, open mats, est 2000. Body omits "Unit 230" but BJJMetrics carries it, so I left the stored unit in place. Kicksite booking live, WordPress content updated 2025-11.
CORRECTED	HI	Technics Jiu-Jitsu Academy	Honolulu	HI	https://www.gracietechnics.com	1222 Kaumualii St, Honolulu, HI 96817	https://www.gracietechnics.com/about/	NAME changed, old value "Gracie Technics Hawaii". The string "Gracie Technics" appears nowhere in the page body. Body says "The Technics Academy is dedicated to the Art and Technique of Gracie Jiu-Jitsu", logo alt text on every page is "Technics Jiu-Jitsu Academy", footer reads "Technics Jiu-Jitsu and Legacy Muay Thai, 1222 Kaumualii St. Honolulu, HI 96817, (808) 277-3744", Instagram is technicsjiujitsu. Brazilian lineage confirmed, Pedro Sauer black belt Rylan Lizares, NOT Danzan-Ryu or Kajukenbo. Address and 96817 ZIP and 808 area code all confirm Honolulu HI. Domain is the legacy brand and still serves the school.
CONFIRMED	HI	Relson Gracie Jiu-Jitsu Team HK	Honolulu	HI	https://www.graciehonolulu.com	1712 S King Street 2nd Fl #200, Honolulu, HI 96826	https://www.graciehonolulu.com	Body masthead reads RELSON GRACIE JIU-JITSU TEAM HK, footer gives "1712 S. King Street 2nd Fl #200 Honolulu, HI 96826 (808) 277-1128". Brazilian lineage explicit: Certified Gracie Jiu-Jitsu Training Center under Relson Gracie, head instructor Todd Tanaka 6th degree black belt, Gracie Combatives / Master Cycle / Bullyproof. Live: news posts dated Apr 2026 and a promotion day 5/2/2026. Stored address had "2nd Fl 200", body writes "#200".
CONFIRMED	HI	Foundation BJJ	Kailua-Kona	HI	https://www.foundationbjj.net	73-5563 Olowalu St, Kailua-Kona, HI 96740	https://foundationbjj.net	Body masthead reads FOUNDATION BJJ HAWAII and the footer link reads FOUNDATION BJJ, so the body name matches the stored name even though the title tag says "Foundation Gym". Contact block: "Hale Kokua, 73-5563 Olowalu St., Kailua-Kona HI 96740, Tel 808.466.8833". Body says "We started in 2014 offering world class instruction of Brazilian Jiu Jitsu", Professor Horlando, drop-ins welcome. Kailua-Kona on the Big Island (96740), correctly distinguished from Kailua on Oahu (96734).
CONFIRMED	HI	Bragiao BJJ MMA	Kapaa	HI	https://www.mmaonkauai.com	4-484 Kuhio Hwy #L4, Kapaa, HI 96746	https://www.mmaonkauai.com	Body brand block reads "Bragiao BJJ MMA"; main heading and contact block both give "4-484 Kuhio Hwy #L4 Kapaa, HI 96746", "Located at the Coconut Marketplace Kapaa", 808-500-4480. BJJ confirmed: "Carlson Gracie Kauai" program, gi required, No-Gi Submission Grappling twice a week, affiliate of Longman Jiu Jitsu. Caution noted: several stock image alt texts on the page say "Serving Folsom CA" and "Rancho Cordova CA", template leftovers, the body text is unambiguously Kauai. One nav-bar phone line mistypes the street as 4-848; the heading, contact block and maps link all say 4-484.
CORRECTED	HI	Lions BJJ Kauai	Lihue	HI	https://kauaibjj.com	3205 Fujii Street, Lihue, HI 96766	https://kauaibjj.com/contact/	NAME changed, old value "Lihue BJJ". No school trades as "Lihue BJJ"; the body of kauaibjj.com reads "Lions BJJ Kauai" in the masthead and "LIONS BJJ, LIHUE KAUAI" as the lead heading. Contact page body: "Address: 3205 Fujii Street, Lihue, HI", phone 808-635-9350. BJJ confirmed: official Caio Terra Association affiliate, staff described as IBJJF certified, owner Mo Fernandez. Body says founded 2017, not 2019 as the research note claimed. ZIP 96766 is Lihue, Kauai. Site is live but its newest news post is Apr 2022.
CORRECTED	HI	United Team Maui	Wailuku	HI	https://bjjwailuku.com	37 Central Ave, Wailuku, HI 96793	https://bjjwailuku.com/contact/	NAME changed, old value "Wailuku BJJ". Body masthead and every heading read "United Team Maui"; contact page body gives "UNITED TEAM MAUI, WAILUKU, MAUI, 37 Central Ave, Wailuku, HI 96793, (808) 228-1447". BJJ confirmed: "specializing in Brazilian Jiu-Jitsu", proud member of the Caio Terra Association, "UTM is certified and recognized by the International Brazilian Jiu-Jitsu Federation". Independently corroborated by BJJMetrics (same name, same address, instructor Mike Taniguchi).
CONFIRMED	ID	Gracie Barra South Boise	Boise	ID	https://gbsouthboise.com	8958 W Ardene St, Boise, ID 83709	https://www.gbalbuquerque.com	Body heading "Get to Know GRACIE BARRA SOUTH BOISE", footer "we are located at: 8958 W Ardene St, Boise, ID 83709" with 208-579-2417 and a Google Maps embed for the same address. Brazilian Jiu-Jitsu throughout, Professor Jason Kremer. ZIP 83709 and 208 area code confirm Boise ID. Distinct from Gracie Barra Southeast Boise at 2475 S Apple St. Source URL note: fetched via https://www.gbsouthboise.com/ which 301s to https://gbsouthboise.com/.
CONFIRMED	ID	Idahome Jiu-Jitsu	Caldwell	ID	https://idahomejiujitsu.com	2922 Cleveland Blvd Ste 600, Caldwell, ID 83605	https://idahomejiujitsu.com	Body names itself Idahome Jiu-Jitsu, "a family- and veteran-owned Brazilian Jiu-Jitsu gym in Caldwell". Contact section and footer both give "2922 Cleveland Blvd Ste 600, Caldwell, ID 83605" and (208) 631-2118, "located at Century Square in Caldwell, Idaho". Founder Ryan Chroninger, 1st degree BJJ black belt under Sam Campanella; opened Aug 2024. Page modified 2026-07-01. DISCREPANCY FLAGGED: BJJMetrics lists Idahome at 1200 S Kimball Ave, Caldwell (record has only 1 rating). The school's own body is current and states Cleveland Blvd twice, so the body wins.
CONFIRMED	ID	Battles Jiu Jitsu	Eagle	ID	https://www.battlesjiujitsu.com	220 S Herons Flight Ln #103, Eagle, ID 83616	https://www.battlesjiujitsu.com/about-battles-jiu-jitsu-in-eagle-id	Body reads "Battles Jiu Jitsu is husband + wife founded gym in Eagle, Idaho". BJJ verified on the About page: "Jared is a Brazilian Jiu Jitsu black belt with over 15 years of law enforcement experience", Brianna is a jiu jitsu brown belt. Home and About both carry "Come visit us: 220 S Herons Flight Ln #103 Eagle, ID 83616", located near Hwy 16 and State St Hwy 44 next to Eagle Christian Church. ZIP 83616 is Eagle ID.
