region	name	city	state	website	address	research_evidence
IA	Elite Edge Gym Ankeny	Ankeny	IA	https://eliteedgegym.com	116 SE Lorenz Drive, Ankeny, IA 50021	"Body of the jiu-jitsu page is written by founder Josh Neer describing ""Elite Edge Jiu Jitsu Program and MMA Club"" with adult BJJ trials; locations page body gives Ankeny 116 SE Lorenz Drive"
IA	Tipping Point Brazilian Jiu Jitsu	Cedar Rapids	IA	https://www.tippingpointbjj.com	5313 N Park Pl NE, Cedar Rapids, IA 52402	"Body header reads ""5313 N Park Pl NE Cedar Rapids, IA 52402"" with adult, women's and kids programs and a live trial-class form"
IA	Gracie Jiu-Jitsu Council Bluffs	Council Bluffs	IA	https://graciecb.com	3415 W Broadway Suite C, Council Bluffs, IA 51501	"Body footer gives ""3415 W Broadway Suite C Council Bluffs IA 51501""; Certified Gracie Jiu-Jitsu Training Center running Combatives, Bullyproof and Master Cycle, copyright 2026"
IA	Renzo Gracie Des Moines	Des Moines	IA	https://renzograciedesmoines.com	4711 University Ave, Des Moines, IA 50311	"Body footer reads ""Location: 4711 University Ave, Des Moines, IA 50311"" with 2025-dated gallery and current class programs"
IA	Arroyo Grappling Academy	Iowa City	IA	https://arroyograppling.com	1604 Sycamore St, Iowa City, IA 52240	"Body says ""Located in the Sycamore Mall, one short bus ride away from campus"", head coach Daniel Arroyo, affiliate of Foundation Chicago under Zenith; waiver PDF dated 2026"
IA	Ludus Combat Sports	Mount Pleasant	IA			"Olive Branch Jiu Jitsu's instructor page body states ""During 2025, Mr. Ben also became the Co-Owner and head Jiu Jitsu Coach at Ludus Combat Sports in Mt. Pleasant, IA""; no website found, Facebook only"
IA	Triumph Martial Arts Urbandale	Urbandale	IA	https://triumphma.com	8545 Hickman Road, Urbandale, IA 50322	Footer body lists Urbandale location 8545 Hickman Road; programs include Carlos Machado Brazilian Jiu-Jitsu for kids and adults; site carries an August 2026 back-to-school promo
KS	NWKS Jiu Jitsu Colby	Colby	KS	https://nwksjiujitsu.com	1035 Taylor Avenue, Colby, KS 67701	Body says Colby Brazilian Jiu Jitsu opened April 2022 and lists the Taylor Avenue address
KS	November Tango BJJ	Great Bend	KS	https://novembertangobjj.com	2100 Broadway Avenue, Great Bend, KS 67530	Body carries a weekly kids and adult gi/no-gi schedule and the Broadway Ave Great Bend address; Laselva affiliate
KS	Caio Terra Academy Lawrence	Lawrence	KS	https://bjjkansas.com		Caio Terra Association site body records CTA Lawrence opening November 2019 under black belt Charlie Hiersche of Lawrence Kansas
