region	name	city	state	website	address	research_evidence
BC	Budo Martial Arts Burnaby	Burnaby	BC	https://www.budoburnaby.com		"bjjblog.ca BC directory body: ""Budo Martial Arts - Burnaby, Burnaby, BC - top-notch BJJ and Kickboxing classes"", 5.0 from 109 reviews, site budoburnaby.com. Independently corroborated by the westcoastbjj.ca body, which names ""Budo Mixed Martial Arts, North Burnaby"" as an association club and quotes owner Scott Boudreau as ""Co-Owner of Budo MMA Burnaby, BC""."
BC	Tristar Gym West Coast	Burnaby	BC	https://www.tristargymwestcoast.com	7759 Edmonds St, Burnaby, BC V3N 1B8	"bjjblog.ca BC directory body ranked list: ""Tristar Gym West Coast, 7759 Edmonds St, Burnaby, BC V3N 1B8, Canada"", 4.9 from 133 reviews, site tristargymwestcoast.com. BC confirmed by V3N postal code. Tristar is the Montreal-founded affiliation - this is its West Coast branch."
BC	Legacy Brazilian Jiu Jitsu Academy	Coquitlam	BC	https://www.legacybjjacademy.com		"Search result title and body: ""Jiu Jitsu | Legacy Brazilian Jiu Jitsu Academy | Coquitlam"" - an independent, family-owned martial arts school in the city of Coquitlam, founded 2022, with programs for children from age 4 plus adults and seniors. Coquitlam is in Metro Vancouver BC."
BC	South Island BJJ	Duncan	BC	https://www.sibjj.com		"Named in the Marcus Soares affiliate-schools page body under the Canada heading: ""South Island BJJ - Henry 'Hank' Panek, Black belt 2014, Cowichan Valley, British Columbia, (250) 732-5565, sibjj@hotmail.com"". Province stated as British Columbia in the body and confirmed by the 250 area code. Duncan is the principal town of the Cowichan Valley on Vancouver Island."
BC	Gracie Barra Lake Country	Lake Country	BC	https://gblakecountry.com	723 - 11850 Oceola Rd, Lake Country, BC V4V 2T5	"Own site body at gblakecountry.com: ""Gracie Barra Lake Country, #723 - 11850 Oceola Rd, Lake Country, BC V4V 2T5"", head Prof. Andar Lin, est. 2022, header reads ""Lake Country - BC"". BC confirmed by V4V postal code. Lake Country is in the Okanagan north of Kelowna."
BC	Tomari Martial Arts	Nanaimo	BC			"Search result body: ""Tomari Martial Arts in Nanaimo offers Brazilian Jiu-jitsu and martial arts instruction for all age and fitness levels"", surfaced from a Yelp Nanaimo BC BJJ query. Nanaimo is on Vancouver Island BC. No standalone site located - website left blank."
BC	Preta Academy	Penticton	BC			"Search result body naming the top Brazilian jiu-jitsu options in Penticton BC: ""Preta Academy and Pacific Top Team Vernon Brazilian Jiu Jitsu are among the top Brazilian jiu-jitsu options in Penticton."" Penticton is in the BC South Okanagan. Held at lower confidence - no own-site body read and no domain located. Worth a confirmation pass."
BC	Princeton BJJ	Princeton	BC			"Named in the body of westcoastbjj.ca (West Coast BJJ Association affiliate list) as ""Princeton BJJ, Princeton."" Listed among an otherwise all-BC affiliate block (Deep Cove North Vancouver, Budo North Burnaby, Victoria, Cloverdale, Coquitlam, Campbell River, Nanaimo, Richmond, Vernon, Salmon Arm), which places this as Princeton BC in the Similkameen. No standalone site located."
BC	Pinnacle MMA	Richmond	BC	https://pinnaclemma.ca		"REAL-BUT-WRONG-URL - RECOVERED. pinnaclemma.ca resolves and its body/title reads ""Pinnacle Martial Arts Academy | RICHMOND, British Columbia"" with live nav to Facility, Coaches, Classes, Schedule, Shop, Contact and a Gymdesk signup at pinnaclemma.gymdesk.com. Cross-carried in the bjjblog.ca BC directory body as ""Pinnacle Combat Martial Arts Academy, Richmond, BC"" offering Jiu Jitsu and Muay Thai, 127 reviews. Province stated in the page title as British Columbia. Blanked link recovered."
BC	Dragon's Den Elite Combat Sports and Self Defense Academy	Surrey	BC	https://www.dragonsdenmartialarts.ca		"bjjblog.ca BC directory body: ""Dragon's Den Elite Combat Sports and Self Defense Academy, Surrey, BC - expert martial arts training in Brazilian Jiu Jitsu, Muay Thai, and more"", 4.5 from 44 reviews, site dragonsdenmartialarts.ca (.ca domain)."
BC	Kaboom Brazilian Jiu-Jitsu	Surrey	BC	https://www.kaboombjj.com	8556 120 St 111, Surrey, BC V3W 3N5	"bjjblog.ca BC directory ranked-list body: ""Kaboom Brazilian Jiu-Jitsu, 8556 120 St #111, Surrey, BC V3W 3N5, Canada - Surrey's best martial arts school for Brazilian Jiu-Jitsu"", 4.9 from 321 reviews, site kaboombjj.com. BC confirmed by V3W postal code - Surrey BC, not Surrey England."
BC	DCS Diaz Combat Sports	Vancouver	BC	https://www.diazcombatsports.com	276 E Pender St, Vancouver, BC V6A 1T7	"bjjblog.ca BC directory body ranks it the top BC gym: ""DCS - Diaz Combat Sports, 276 E Pender St, Vancouver, BC V6A 1T7, Canada"", Jiu Jitsu / Kickboxing / MMA / Kids, 5.0 from 838 reviews, site diazcombatsports.com. BC confirmed by V6A postal code."
BC	Kuzushi Grappling	Vancouver	BC	https://www.kuzushigrappling.com		"bjjblog.ca BC directory body: ""Kuzushi Grappling, Vancouver, BC - Join Kuzushi Grappling in downtown Vancouver for top-level Brazilian Jiu Jitsu classes for all ages"", 5.0 from 113 reviews, site kuzushigrappling.com. Listed in the British Columbia section of the directory."
BC	Praxis	Vancouver	BC	https://www.praxisgym.com		"bjjblog.ca BC directory body: ""Praxis, Vancouver, BC - Dynamic grappling gym in Vancouver offering innovative training and consultations"", 5.0 from 7 reviews, site praxisgym.com."
BC	Kaiser Jiu Jitsu	Victoria	BC	https://www.kaiserjiujitsu.com		"bjjblog.ca BC directory body: ""Kaiser Jiu Jitsu, Victoria, BC - Where skill meets community in the heart of martial arts"", 5.0 from 58 reviews, site kaiserjiujitsu.com. Search result adds ""Kaiser Jiu-Jitsu - Victoria BC's top-voted BJJ Academy for Kids and Adults Martial Arts"". Victoria BC, not Victoria TX."
QC	Académie IMPAK MMA	Beloeil	QC		347 Duvernay, Beloeil, QC J3G 2M2	"Body of the Centre Evolution affiliate page: ""Evolution BJJ St-Mathieu-de-Beloeil - Academie IMPAK MMA, 347 Duvernay, Beloeil, QC, J3G 2M2, 514-617-2364"". Postal J3G confirms Monteregie, Quebec. NEW CITY SPELLING: Beloeil."
QC	Patenaude Martial Arts Gatineau	Gatineau	QC	https://gatineau.patenaudemartialarts.com		"LINK RECOVERED. Body of gatineau.patenaudemartialarts.com reads ""Bienvenue aux Arts Martiaux Patenaude Gatineau - Ecole d'Arts Martiaux Kickboxing et MMA a Gatineau"", with a testimonial naming ""AMP Arts Martiaux Patenaude Gatineau ... Gatineau Quebec"". This is the QUEBEC side of the river (Gatineau QC), distinct from the chain's Ottawa/Orleans/Kanata Ontario schools which are separate subdomains. No street address printed on the page body."
QC	Bravado BJJ Rive-Sud	Longueuil	QC	https://www.bravadobjjrivesud.com		"School's own site title and strapline: ""Decouvrez | Bravado BJJ Rive-Sud | St-Hubert et Longueuil - Jiu-Jitsu Bresilien (BJJ) pour tous les niveaux et tous les ages"". Also carried on the FQJJB federation roster as Bravado BJJ Rive-Sud Inc. Saint-Hubert is a borough of Longueuil, so filed under Longueuil. Street address not captured, left blank."
QC	Gracie Barra Kirkland	Montreal	QC	https://gbkirkland.ca		"Gracie Barra Montreal's own school page body names Kirkland/West Island among its nine to ten Quebec locations; gbkirkland.ca is the school's live site (""Brazilian Jiu Jitsu West Island - Gracie Barra Kirkland"", tel 514-505-1884, 514 = Montreal). Kirkland is a municipality on the Island of Montreal - filed under Montreal. Street address not captured from a body, left blank."
QC	Santos Brothers BJJ Montreal	Montreal	QC			NOT RECOVERED - santosbrothersbjj.com is Santos Brothers BJJ Academy, headquarters of Nova Uniao Canada, at 2486 Dufferin St, TORONTO, ONTARIO (Wagnney Fabiano). No Montreal QC branch found. This record looks like an Ontario school mis-filed under Montreal; flagged for human review rather than linked.
QC	Association Hokano Mikata	Repentigny	QC		998 Rue Rachel, Repentigny, QC	FQJJB federation listing (jjbqc.org/listing/association-hokano-mikata-2): 998 Rue Rachel, Repentigny. Lanaudiere, Quebec.
QC	Académie Connexion	Saint-Amable	QC		510 Rue Charbonneau, Saint-Amable, QC J0L 1N0	FQJJB federation listing (jjbqc.org/listing/academie-connexion): 510 Rue Charbonneau, Saint-Amable, Quebec J0L 1N0. Postal J0L confirms Monteregie, Quebec. NEW CITY SPELLING: Saint-Amable.
QC	Académie SGS	Sherbrooke	QC	https://academiesgs.com	297 Rue King Ouest, Sherbrooke, QC	FQJJB federation listing (jjbqc.org/listing/academie-sgs) plus the school's own /jiu-jitsu-bresilien page. Offers Jiu-Jitsu Bresilien among other martial arts, 297 Rue King Ouest, Sherbrooke. Estrie, Quebec.
QC	Impact Kick-Boxing Jiu-Jitsu	Val-d'Or	QC		Val-d'Or, QC	"FQJJB federation listing (jjbqc.org/listing/impact-kick-boxing-jiu-jitsu): ""dojo d'arts martiaux etabli a Val d'Or en Abitibi-Temiscamingue depuis le 17 novembre 2010"". Abitibi-Temiscamingue is in Quebec (819 area). Street address not stated on the listing, left blank."
