verdict	region	name_final	city_final	state_final	website_final	address_final	source_url	note
CORRECTED	HI	UFC GYM Hilo	Hilo	HI	https://www.ufcgym.com/locations/hilo	777 Kinoole St, Hilo, HI 96720	https://www.ufcgym.com/locations/hilo	NAME changed, old value "BJ Penn MMA". The body never mentions BJ Penn anywhere; the club trades today as UFC GYM Hilo. Body: "UFC GYM Hilo 777 Kinoole St, Hilo, HI 96720", phone +1 (808) 825-4878, amenities list includes Brazilian Jiu-Jitsu, Octagon and Mixed Martial Arts Classes, and the About text says "opportunity to roll on the Brazilian Jiu-Jitsu mats". HI confirmed by 96720 and 808. Caveat for the directory: BJJ is one program inside a franchise fitness club, not a standalone academy.
CONFIRMED	HI	HNL Jiu Jitsu Academy	Honolulu	HI	https://www.hnljiujitsuacademy.com	7192 Kalanianaole Highway Suite C-200, Honolulu, HI 96825	https://www.hnljiujitsuacademy.com/	Body footer: "HNL JIU JITSU ACADEMY, 7192 Kalanianaole Highway, Suite C-200, Honolulu, HI, 96825", (808) 341-2853, full weekly hours, copyright 2026. BJJ positive: "Relson Gracie Association" (Brazilian Gracie lineage), adults and kids jiu jitsu, Gracie self-defense. A second address appears at the very bottom of the page (820 West Hind Drive Ste 1227, Honolulu 96821) and looks like a mailing address; the mat address is the Kalanianaole one in the location block.
CONFIRMED	HI	Sapateiro Jiu Jitsu Academy	Honolulu	HI	https://www.oahubjj.com	560 N. Nimitz Hwy Suite 112A, Honolulu, HI 96817	https://www.oahubjj.com/location	FETCH NOTE: the homepage returned an EMPTY body (Squarespace served no server-side text); the /location page rendered normally and was read instead. Body: "560 N. Nimitz Hwy Suite 112A Honolulu, HI 96817", located in the Na Lama Kukui building past Ross and Petco on Nimitz. BJJ positive: site brands itself Sapateiro Jiu Jitsu Academy, Instagram sapateirojiujitsu, image alt text refers to BJJ near Downtown Honolulu. Oahu and 96817 confirmed.
UNVERIFIED	HI	Hawaii Jiu Jitsu Academy	Kailua-Kona	HI	https://hawaiijiujitsuacademy.com	74-5603 Alapa Street, Kailua-Kona, HI 96740	https://hawaiijiujitsuacademy.com/	Location is solid: the body prints "Address: 74-5603 Alapa Street, Kailua-Kona, Hawaii 96740" and phone 808-824-1981, and this is the Big Island Kailua-Kona, not Oahu's Kailua. BJJ IS NOT ESTABLISHED. The entire site is three pages per its own sitemap, and no page body says Brazilian, names a lineage or a black belt, or mentions gi, no-gi, open mat or IBJJF - only "we offer jiu jitsu classes in Kailua-Kona". There is also no Danzan-Ryu, Kodenkan, Kajukenbo, Kenpo or Okinawan signal, so this is not a reject, just unproven. The session WebSearch budget was exhausted and every search engine and proxy was blocked to the fetcher, so no independent check was possible. Needs one human look at their Instagram or class page.
CONFIRMED	HI	Gracie Barra Kapolei	Kapolei	HI	https://graciebarra.com/kapolei-hi	1019 Lauia St Bay 7, Kapolei, HI 96707	https://graciebarra.com/kapolei-hi	Body header and footer both give "1019 Lauia St Bay 7, Kapolei, HI 96707" and 808-200-5295 with full weekly hours. Body brands the school "GB Kapolei". BJJ positive: GB1 Fundamentals, GB2 Advanced including No-Gi, GB3 Expert, GBK Kids, GBF Women. Gracie Barra's own address string is prefixed with a stray "1826" which is not part of the street address and has been dropped.
CORRECTED	HI	United BJJ Hawaii	Pearl City	HI	https://unitedbjjhawaii.com	1000 Kamehameha Hwy, Pearl City, HI 96782	https://unitedbjjhawaii.com/	NAME changed, old value "Pearl City BJJ". The body brands the school "United BJJ Hawaii" throughout and the string "Pearl City BJJ" appears nowhere on it. Body: "United BJJ Hawaii, located inside 24 Hour Fitness Pearl City"; FAQ gives "Address: 1000 Kamehameha Highway, Pearl City, HI 96782"; footer location repeats it; (808) 383-5425; page modified 2026-08-07. BJJ positive: founded by Bruno Pucci, 2-time BJJ No-Gi World Champion, and Angela Lee Pucci; gi and no-gi adult, teens and kids classes; We Defy Foundation partner.
CONFIRMED	HI	West Kauai Jiu-Jitsu	Waimea	HI	https://www.westkauaijiujitsu.com	Makana Training Center, 9935 Kaumualii Hwy, Waimea, HI 96796	https://www.westkauaijiujitsu.com/	Body: "West Kauai BJJ, Makana Training Center, 9935 Kaumualii Hwy, Waimea, HI 96796", 808-202-2237. ZIP 96796 is the Kauai Waimea, not the Big Island Waimea 96743 - correct island confirmed. BJJ positive: No-Gi Beginners, No-Gi Advanced and No-Gi All-Levels schedule plus a Carlos Gracie quote. Header and og:site_name both read "West Kauai Jiu-Jitsu"; the body headline uses "Waimea BJJ" and "West Kauai BJJ".
CONFIRMED	ID	Gracie Barra Southeast Boise	Boise	ID	https://gbsoutheastboise.com	2475 S Apple St Suite 104, Boise, ID 83706	https://gbsoutheastboise.com/	Body "Our Location" block: "Gracie Barra Jiu Jitsu, 2475 S Apple St, Suite 104, Boise, ID 83706", phone (208) 850-0103, hours listed. ID confirmed by 83706 and 208. BJJ positive: full Brazilian Jiu-Jitsu explainer, Professor Scott Carr named in reviews, American Grappling Federation Boise Open and Grappling Industries Boise listed. Caution for the record: this page carries template leftovers from other Gracie Barra schools - the slider captions read "Gracie Barra West Anaheim" and the review link points at Gracie Barra Costa Mesa - but every location and contact block is Boise.
CONFIRMED	ID	Studio 671 Jiu Jitsu	Caldwell	ID	https://studio671jiujitsu.com	1322 Lauren Lane Suite 101, Caldwell, ID 83605	https://studio671jiujitsu.com/	Body: "Based in Caldwell, Idaho, our Brazilian Jiu Jitsu academy offers structured classes", map block and footer both give "1322 Lauren Lane Suite 101 Caldwell, Idaho 83605", phone 208-960-9968, page modified 2026-06-27. BJJ positive: explicit Brazilian Jiu Jitsu explainer, a no-gi class photo, adults and kids programs.
CONFIRMED	ID	Gracie Barra Boise	Garden City	ID	https://graciebarra.com/boise-id	5681 N Glenwood St, Garden City, ID 83714	https://graciebarra.com/boise-id	Body on both the home page and the contact page repeats "5681 N. Glenwood St, Garden City. Idaho ... United States" with phone 208-488-4599 and full weekly hours, so the mat is in Garden City even though the school brands itself Boise - city kept as Garden City. ZIP DISCREPANCY FLAGGED: Gracie Barra's own page prints 83712, which is a Boise East End ZIP; N Glenwood St in Garden City is 83714, so 83714 is published here rather than the body value. State ID confirmed by the 208 area code.
CONFIRMED	ID	Arnett's Martial Arts America	Lewiston	ID	https://martialartsamericaid.com	650 Thain Road, Lewiston, ID 83501	https://martialartsamericaid.com/martial-arts-classes/brazilian-jiu-jitsu	Body header reads "Arnett's Martial Arts America" and the contact block on every page gives "650 Thain Road, Lewiston, IDAHO 83501", (208) 798-8324. This is Lewiston IDAHO not Lewiston Maine, confirmed by 83501 and 208. BJJ CAVEAT: the school lists Brazilian Jiu-Jitsu in its nav and has a page headed "Brazilian Jiu-jitsu classes in Lewiston", but that page's body is LinkNow Media template copy describing Japanese jujutsu history (samurai, Neo-Confucianism) with no Brazilian lineage, no gi or no-gi, no open mat and no competition. Only the page title and nav assert Brazilian. The schedule page is a 2021 image.
CONFIRMED	ID	The Base Jiu Jitsu Boise	Meridian	ID	https://jiujitsuboise.com	2640 E State Ave STE 110, Meridian, ID 83642	https://jiujitsuboise.com/	Body: "The Base Jiu Jitsu Boise is the premier Jiu Jitsu academy in Meridian, Idaho. Being the oldest Brazilian Jiu Jitsu (BJJ) school in Treasure Valley", contact block "2640 E State Ave STE 110, Meridian, ID 83642", (208) 629-7658, owner BJ Buttars, adults and kids BJJ programs. School brands as Boise but the mat is in Meridian - city kept as Meridian.
