verdict	id	region	name	city	url	action	evidence	source_url
DEAD	5	GA	Gracie Barra - Augusta	Augusta		KEEP_BLANK	stored gbaugusta.com is NXDOMAIN; focabjj.com and graciebarraaugusta.com are also NXDOMAIN; graciebarra.com/augusta-ga returns an empty body (no such page) and graciebarra.com/georgia-ga is a different school (5505 Bells Ferry Rd Ste 220, Acworth GA, 770-485-2403) - no first-party site for the Augusta/Martinez school exists	https://dns.google/resolve?name=gbaugusta.com&type=A
DEAD	11	GA	World Jiu-Jitsu Academy	Cumming		KEEP_BLANK	stored worldjiujitsuatlanta.com is NXDOMAIN; worldjiujitsuacademy.com resolves but serves only an empty "Index of /" directory listing	http://worldjiujitsuacademy.com/?cb=1
DEAD	17	GA	Praxis MMA	Griffin		KEEP_BLANK	no stored URL; praxisma.com (the domain directories list for Praxis Martial Arts, 1607 Williamson Rd, Griffin GA, 770-228-6328) now serves "Praxisma | Urban design, planning, and place-making", an unrelated urban-design studio - domain repurposed	https://praxisma.com/?cb=1
NEEDS_BROWSER	23	GA	East Cobb Martial Arts	Marietta		NEEDS_BROWSER	stored eastcobbma.com is NXDOMAIN (school's own domain, 2635 Sandy Plains Rd Ste 106, 770-679-3626, owner Jeremiah Claybrooks); eastcobbmartialarts.com resolves (3.33.243.145 / 15.197.204.56) but web_fetch returns an empty body on /, /contact and /contact-best-martial-arts - page is JS-rendered. Caution: third-party listings tie eastcobbmartialarts.com to a same-name different school (PRO Martial Arts East Cobb, 4880 Lower Roswell Rd Ste 610, 404-474-2350), so identity must be read in a browser before any override	https://eastcobbmartialarts.com/contact-best-martial-arts/?cb=3
DEAD	29	GA	Redemption Martial Arts Academy	Tifton		KEEP_BLANK	stored martialartstifton.com is NXDOMAIN; redemptionmartialartsacademy.com also NXDOMAIN; no first-party site found for 201 Central Ave Ste G, Tifton GA	https://dns.google/resolve?name=martialartstifton.com&type=A
CONFIRMED	35	IL	10th Planet Jiu Jitsu Chicago	Chicago	https://www.10thplanetchicago.com/	SET_OVERRIDE	school's own site ("Passini Grappling-10P Chicago") states 5711 N Milwaukee Ave, First Floor, Chicago IL 60646 and phone 312-857-4493, with named adult no-gi jiu-jitsu class schedule; note the site's address differs from the older 6154 W Higgins Ave directory listing	https://www.10thplanetchicago.com/?cb=1
CONFIRMED	41	IL	Gracie Jiu-Jitsu Geneva	Geneva	https://genevamartialarts.com/programs/gracie-combatives/	SET_OVERRIDE	page header reads "Geneva's certified Gracie Jiu-Jitsu Training Center" with 24 North Bennett Street, Geneva IL 60134 and (630) 232-4070; the site's logo asset is gracie-jiu-jitsu-geneva-logo.webp with alt text "Gracie Jiu Jitsu Geneva logo" - same operation under the Geneva Martial Arts / Kyuki-Do house brand; named Gracie Combatives and Gracie Bullyproof classes	https://genevamartialarts.com/programs/gracie-combatives/?cb=1
CONFIRMED	47	IL	10th Planet Jiu Jitsu Lombard	Lombard	https://www.10plombard.com/	SET_OVERRIDE	site footer reads "Lombard: 1060 N DuPage Ave, Lombard, IL 60148" and "Tel: 773-551-6325", matching the stored school; full jiu-jitsu class schedule on the page	https://www.10plombard.com/blank-1?cb=1
DEAD	53	IL	Middeke Brazilian Jiu Jitsu	New Baden		KEEP_BLANK	stored middekebjj.com is NXDOMAIN; middekebjj.fit and www.middekebjj.fit are also NXDOMAIN; the only remaining page is an UNCLAIMED WellnessLiving stub with placeholder "Service Name"/"Instructor Name" rows and "Online booking not available yet" (address 7551 IL-160 #E from that listing, not from a school page)	https://www.wellnessliving.com/explore/locations/martial-arts/us-il-new_baden/middekebrazilianjiujitsu/
CONFIRMED	59	IL	LCCT Brazilian Jiu Jitsu	Schaumburg	https://www.lcctbjjusa.com/	SET_OVERRIDE	Locations page lists "LCCT BJJ SCHAUMBURG IL, 1152 S Roselle Road, Schaumburg, IL 60193" with phone 773.938.3311, matching the stored school	https://www.lcctbjjusa.com/locations?cb=1
DEAD	65	NV	University of Grappling: Elko	Elko		KEEP_BLANK	no stored URL; universityofgrappling.com and jiujitsunv.com are both NXDOMAIN; the only first-party presence located is a Facebook page (facebook.com/UofGElko, now titled "Jiu Jitsu NV | Elko NV") which web_fetch cannot render - no website exists to point at	https://dns.google/resolve?name=universityofgrappling.com&type=A
DEAD	71	NV	Las Vegas Fight Center	Las Vegas		KEEP_BLANK	stored lasvegasfightcenter.com is NXDOMAIN; no first-party site or current listing under that name found anywhere in Las Vegas	https://dns.google/resolve?name=lasvegasfightcenter.com&type=A
CONFIRMED	77	NV	Fredson Paixao Academy	Las Vegas	https://fredsonpaixao.com/	SET_OVERRIDE	site header reads "Phone: 702-849-6113 / Address: 6365 Montessouri St. Las Vegas NV 89113", exactly matching the stored school, with Adult and Youth jiu-jitsu class pages. Caution: the stored domain fredsonpaixaobjj.com now serves an unrelated "Apex Credit" credit-repair site, and Yelp flags the Montessouri St location as closed as of Dec 2025 - the site itself was last modified 2024-04-29	https://fredsonpaixao.com/?cb=1
WRONG_ENTITY	83	NV	Tapout Research & Development Training Center	Las Vegas		KEEP_BLANK	stored tapoutlasvegas.com resolves but 301-redirects to https://tapout.com, the Tapout apparel/licensing brand site (Squarespace, "© 2024 TapouT, LLC", retailer links to Dick's/Walmart/Amazon) - no Las Vegas training center, no address, no classes	http://www.tapoutlasvegas.com/?cb=1
DEAD	89	NV	Lion's Den MMA & Fitness Center	Reno		KEEP_BLANK	stored lionsdenreno.com is NXDOMAIN; Ken Shamrock's official Lion's Den page states the team "moved its headquarters to Reno, Nevada and as of 2020 is now based out of Dallas, Texas" - the Reno facility (4690 Longley Ln Ste 7) no longer operates. Note kenshamrock.com's footer carries injected Indonesian gambling spam links, so do not publish it either	https://kenshamrock.com/lions-den/?cb=1
