id	risk	region	city	name	url
481	http-only	FL	St. Augustine	Relson Gracie Jiu-Jitsu Academy St. Augustine	http://www.mma4florida.com/
482	http-only	FL	St. Petersburg	St. Pete BJJ	http://www.stpetebjj.com/
483	http-only	FL	Sunny Isles Beach	Winners Training Center Sunny Isles Beach	http://www.winnerstrainingcenter.com
484	http-only	FL	Sunrise	American Top Team of Sunrise	http://attsunrisemma.com/
485	http-only	FL	Sunrise	Imperial Martial Arts	http://www.imperialmartialarts.com/
486	http-only	FL	Tallahassee	Weinischke Martial Arts	http://www.tallahasseejiujitsu.com
487	http-only	FL	Tallahassee	Zicro Academy / Alliance Tallahassee	http://www.zicrobjj.com/
488	http-only	FL	Tampa	American Top Team Tampa	http://www.americantopteamtampa.com/
489	http-only	FL	Tampa	Gracie Tampa South Martial Arts	http://www.gracietampasouth.com/
490	http-only	FL	Tampa	South Tampa Jiu-Jitsu & MMA	http://southtampajiujitsu.com/
491	http-only	FL	Venice	Alliance Venice Brazilian Jiu-jitsu Team	http://www.alliancevenice.com/
492	http-only	FL	Wellington	American Top Team Wellington	http://www.attwellington.com/
493	http-only	FL	Wellington	Gracie Elite Jiu-Jitsu Academy - Wellington	http://wellingtonjiujitsu.com/
494	http-only	FL	Wellington	Villardo Jiu-Jitsu Academy	http://www.brjj.com/
495	http-only	FL	Weston	American Top Team Weston	http://www.westonatt.com/
496	http-only	FL	Weston	Oceans Brazilian Jiu-Jitsu Academy	http://www.oceansbjj.com/
497	http-only	FL	Weston	Renzo Gracie Training Center	http://www.renzogracieflorida.com/
498	http-only	FL	Winter Garden	6 Levels MMA and Fitness Center	http://www.6levelsorlando.com/
499	http-only	FL	Winter Garden	Carlson Gracie Central Florida	http://www.rinaldosantos.com/
500	http-only	FL	Winter Garden	Sanity Jiu Jitsu	http://www.sanityjiujitsu.com/
501	http-only	FL	Winter Haven	Carlson Gracie Winter Haven	http://www.cgwinterhaven.com/
502	http-only	FL	Winter Park	Armada Brazilian Jiu Jitsu Winter Park	http://winterparkbjj.com/
503	http-only	FL	Winter Park	Elementum Jiu-jitsu	http://www.elementumjiujitsu.com/
504	http-only	GA	Acworth	Gracie Barra - Acworth	http://gbgeorgia.com/
505	http-only	GA	Alpharetta	J3 Brazilian Jiu Jitsu	http://www.j3bjj.com/
506	http-only	GA	Alpharetta	Iron Horse Brazilian Jiu Jitsu	http://ironhorsebjj.com/
507	http-only	GA	Alpharetta	KnuckleUp Fitness Alpharetta	http://www.knuckleupfitness.com/
508	http-only	GA	Alpharetta	KBX Gym	http://www.kbxgym.com/
509	http-only	GA	Americus	Americus Martial Arts Academy	http://americusmartialartsacademy.com/
510	http-only	GA	Atlanta	Odyssey BJJ	http://odysseybjj.com/
511	http-only	GA	Atlanta	American Top Team Atlanta	http://attatl.com/
512	http-only	GA	Bogart	Gracie Jiu-Jitsu Athens at American Black Belt Academy	http://www.athensjiujitsu.com/
513	http-only	GA	Buford	Legacy MMA Club	http://www.legacymmaclub.com/
514	http-only	GA	Cartersville	AllAmbition Brazilian Jiu Jitsu	http://allambitionbjj.com/
515	http-only	GA	Cartersville	Team Octopus Cartersville	http://mmaatl.com/
516	http-only	GA	Chamblee	Fit to Fight Atlanta	http://www.ftfatl.com/
517	http-only	GA	Covington	Apex MMA Covington	http://www.apexconyers.com/
518	http-only	GA	Cumming	Raven Brazilian Jiu-Jitsu	http://ravenjiujitsu.com/contact/
519	http-only	GA	Dalton	Veritas Brazilian Jiu-Jitsu - Kuzushi Club Dalton	http://veritasbjj.com/
520	http-only	GA	Dalton	North Georgia Hayastan MMA Academy	http://www.teamhayastan.com
521	http-only	GA	Dawsonville	GB Dawsonville	http://gbdawsonville.com/
522	http-only	GA	Decatur	Gracie Jiu-Jitsu Decatur	http://graciedecatur.com/
523	http-only	GA	Douglasville	KnuckleUp MMA & Fitness	http://www.knuckleupfitness.com/
524	http-only	GA	Dunwoody	Alliance Martial Arts Center	http://www.alliancebjj.com/
525	http-only	GA	Gainesville	Team Doan Jiu Jitsu Gainesville & Fitness	http://www.teamdoan.com/
526	http-only	GA	Grovetown	Greubel's MMA of Grovetown	http://grovetownmartialarts.com/
527	http-only	GA	Grovetown	Liberty Jiu-Jitsu Grovetown	http://libertybjj.community/
