id	risk	region	city	name	url
601	http-only	IL	Highland	Fathom Brazilian Jiu Jitsu	http://www.fathombjj.com/
602	http-only	IL	Hinckley	Dekalb County Brazilian Jiu Jitsu	http://www.dekalbcountybjj.com/
603	http-only	IL	Lincoln Square	Degerberg Academy	http://www.degerbergacademy.com/
604	http-only	IL	Lisle	Mequinho Jiu Jitsu	http://www.downersgrovejiujitsu.com
605	http-only	IL	Lombard	UFC GYM Yorktown	http://ufcgym.com
606	http-only	IL	Marion	4:13 Jiu-Jitsu	http://www.413jiujitsu.com/
607	http-only	IL	Mascoutah	Illinois Brazilian Jiu-Jitsu Academy	http://www.illinoisbjj.com/
608	http-only	IL	Mattoon	Arebalo Jiu Jitsu	http://arebalojiujitsu.com/
609	http-only	IL	Mundelein	Lake County Brazilian Jiu-Jitsu	http://www.lakecountybjj.com/
610	http-only	IL	Naperville	B1 Brazilian Jiu Jitsu & Self Defense	http://www.b1bjjfitness.com/
611	http-only	IL	Naperville	BJJ Lab Brazilian Jiu-Jitsu Academy Naperville	http://www.bjjlabnaperville.com/
612	http-only	IL	New Lenox	University of Ground Fighting	http://www.uofgf.com/
613	http-only	IL	Niles	New Breed Training Center	http://www.newbreedtrainingcenter.com/
614	http-only	IL	Niles	Top Level MMA Training Center	http://www.toplevelmma.com
615	http-only	IL	O'Fallon	S.I.M.S. Martial Arts Academy	http://www.simsmartialartsacademy.com/
616	http-only	IL	Orland Park	ROL Academy of Jiu Jitsu	http://www.rolacademy.com/
617	http-only	IL	Oswego	Dominion MMA	http://www.dominionmartialarts.com/
618	http-only	IL	Palatine	FLO Fitness & Martial Arts	http://www.flomma.com/
619	http-only	IL	Quincy	Midwest Jiu Jitsu Academy	http://www.mwjja.com/
620	http-only	IL	Rockford	Team Haanpaa Martial Arts	http://www.teamhaanpaa.com/
621	http-only	IL	Rockton	Pride Jiu-Jitsu Academy	http://www.pridejiujitsuacademy.com/
622	http-only	IL	Schaumburg	Evolution Mixed Martial Arts Chicago - Schaumburg	http://www.evolutionmmachicago.com/
623	http-only	IL	Schaumburg	Midwest Training Center	http://mtcmma.com/
624	http-only	IL	Villa Park	Team Top Notch	http://www.topnotchmma.com
625	http-only	IL	Waukegan	Dave Strasser's Freestyle Academy of MMA	http://www.davestrasser.com/
626	http-only	IL	Westmont	Midwest Judo & Jujitsu Club	http://www.midwestjudo.com
627	http-only	IL	Winnetka	The Academy BJJ	http://www.academybjj.com
628	http-only	IL	Yorkville	AXT Jiu-Jitsu	http://axtjiujitsu.com/
629	http-only	KS	Mission	Kansas City Brazilian Jiu Jitsu	http://www.kcbjj.com
630	http-only	KY	Henderson	Alliance Jiu Jitsu Henderson KY	http://www.scottaudasjiujitsu.com/
631	http-only	KY	Richmond	Team AFS MMA	http://www.afsacademy.com/
632	http-only	LA	Baton Rouge	David Vincent's Martial Arts & Fitness	http://www.dvmafit.com/
633	http-only	LA	Baton Rouge	Gracie United Baton Rouge	http://www.gracieunited.com/
634	http-only	LA	Belle Chasse	Belle Chasse Martial Arts	http://www.bellechassemartialarts.com/
635	http-only	LA	Bossier City	SMAA/Soul Fighters SBC, Brazilian Jiu Jitsu	http://www.sbcjiujitsu.com/
636	http-only	LA	Chalmette	Gracie United - Team Jucāo Chalmette	http://www.gubjj.com/
637	http-only	LA	Denham Springs	Excelsior Jiu-Jitsu Denham Springs	http://excelsiorbjj.com/
638	http-only	LA	Denham Springs	Wall To Wall Martial Arts	http://www.wallmartialarts.com/
639	http-only	LA	Gonzales	Active Martial Arts	http://www.activegonzales.com/
640	http-only	LA	Gonzales	S.I.C.A. MMA and Krav Maga	http://www.sicamma.com/
641	http-only	LA	Hammond	DiBenedetto's Karate Jiu-Jitsu	http://www.dkjla.com/
642	http-only	LA	Houma	Blacklist Martial Arts	http://www.blacklistbjj.com/
643	http-only	LA	Houma	Next Level Martial Arts of Houma	http://www.nlmahouma.com/
644	http-only	LA	Lake Charles	PE Training Center	http://www.petrainingcenter.com/
645	http-only	LA	Leesville	West Louisiana Jujutsu Training Academy	http://www.leesvillejujutsu.com/
646	http-only	LA	Mandeville	Vida Jiu-Jitsu	http://www.vidabjj.com/
647	http-only	LA	Metairie	Legacy Fitness Factory	http://legacyfitnessfactory.com/
648	http-only	LA	Metairie	Shogun	http://www.shogunnola.com/contact/
649	http-only	LA	Metairie	Thanh Le's MMA at Moon College	http://www.lebrosmma.com/
650	http-only	LA	Moss Bluff	GB Moss Bluff	http://www.gbmossbluff.com/
651	http-only	LA	Natchitoches	Light City Martial Arts	http://www.lightcitymma.com/
652	http-only	LA	New Orleans	Church's Karate & Kickboxing Academy	http://www.churchskarateacademy.com/
653	http-only	LA	New Orleans	Hayashi Judo School	http://www.nolajudo.com/
654	http-only	LA	New Orleans	NOLA BJJ Westbank	http://westbanksocialclub.com/
655	http-only	LA	River Ridge	Ronin Martial Arts & Fitness	http://roninmma.fitness/
656	http-only	LA	Scott	Acadiana Jiu Jitsu	http://acadianajiujitsu.com/
657	http-only	LA	Slidell	Premier Martial Arts Slidell	http://www.premiermartialarts.com/slidell
658	http-only	LA	Sulphur	Indigo Brazilian Jiu Jitsu Sulphur	http://indigobjj.com/
659	http-only	LA	Thibodaux	Guerrilla Jiu-Jitsu Thibodaux	http://www.guerrillajiujitsuthibodaux.com/
660	http-only	LA	West Monroe	Kron Gracie Jiu Jitsu West Monroe	http://www.kgjjwm.com/
661	http-only	LA	Youngsville	Gladiators Academy of Youngsville	http://www.gladiatorsyv.com/
662	http-only	LA	Youngsville	Gracie Jiu-Jitsu Youngsville	http://gracieyoungsville.com/
663	http-only	LA	Zachary	Zachary Martial Arts	http://www.zacharymartialarts.com/
664	http-only	MI	Allen Park	Allen Park Martial Arts Center	http://www.allenparkmartialartscenter.com/
665	http-only	MI	Ann Arbor	Close Quarters Combat Academy	http://www.cqcacademy.com/contact
666	http-only	MI	Ann Arbor	Japanese Martial Arts Center	http://japanesemartialartscenter.com/
667	http-only	MI	Ann Arbor	URSA Academy - Ribeiro Jiu-Jitsu Ann Arbor	http://www.ursaacademy.com/
668	http-only	MI	Battle Creek	Ray White's Midwest Martial Arts	http://www.themushinacademy.com/
669	http-only	MI	Berkley	School of Martial Arts	http://www.zenmartialarts.com/
670	http-only	MI	Bloomfield Hills	Assembly Jiu-Jitsu	http://www.assembly-detroit.com
671	http-only	MI	Bloomfield Township	Roots Jiu Jitsu	http://www.rootsjj.com
672	http-only	MI	Clare	Black Tie Jiu Jitsu Clare	http://www.sbardellamma.com/
673	http-only	MI	Coldwater	The Beast Academy	http://www.the-beast.com/
674	http-only	MI	Detroit	10th Planet Jiu Jitsu Detroit	http://www.10thplanetdetroit.com
675	http-only	MI	Detroit	313 Brazilian Jiu-Jitsu	http://www.313bjj.com
676	http-only	MI	Detroit	My Tactical Advantage LLC	http://mytacticaladvantageonline.com/
677	http-only	MI	East Lansing	East Lansing Underground Martial Arts	http://www.elunderground.com/
678	http-only	MI	Flint	Combat Base Flint	http://www.combatbaseflint.com/
679	http-only	MI	Grand Blanc	Masters & Champions Inc	http://www.mastersandchampions.net/
680	http-only	MI	Grand Rapids	Daniel Gracie Grand Rapids	http://www.danielgraciegrandrapids.com/
681	http-only	MI	Grand Rapids	Lion Martial Arts Academy	http://www.lionmaacademy.com/
682	http-only	MI	Grand Rapids	Triumph MMA	http://www.triumphgym.com/
683	http-only	MI	Grand Rapids	Vanguard Brazilian Jiu Jitsu	http://vanguardbjj.com/
684	http-only	MI	Hancock	Keweenaw Jiu-Jitsu	http://keweenawjiujitsu.com/
685	http-only	MI	Holland	Myrmidon Training Systems	http://www.myrmidontrained.com/
686	http-only	MI	Keego Harbor	Gracie Jiu-Jitsu Keego Harbor	http://www.graciejiujitsumichigan.com
687	http-only	MI	Lansing	KSK Martial Arts	http://www.kskmartialarts.com/
688	http-only	MI	Lansing	Michigan Muay Thai Academy	http://www.mimuaythaiacademy.com/
689	http-only	MI	Livonia	Elite Jiu Jitsu	http://www.elite-jiujitsu.com
690	http-only	MI	Livonia	Gracie Barra Livonia	http://graciebarralivonia.com/
691	http-only	MI	Monroe	Japan Center of Martial Arts	http://www.japankarateacademy.com/
692	http-only	MI	Muskegon	Island Jiu Jitsu Michigan	http://islandjiujitsumi.com/
693	http-only	MI	Okemos	Mid-Michigan Academy of Martial Arts	http://lansingmartialarts.com/
694	http-only	MI	Petoskey	Petoskey MMA	http://petoskey-mma.business.site/
695	http-only	MI	Portage	Kalamazoo BJJ	http://www.kzoobjj.net/
696	http-only	MI	Portage	Southside Dojo	http://www.southsidedojo.com/
697	http-only	MI	Redford	Mash Gym	http://www.mashgym.com
698	http-only	MI	Riverview	Downriver Jiu-Jitsu	http://www.downriverbjj.com
699	http-only	MI	Rochester Hills	Metro Detroit Brazilian Jiu Jitsu Academy	http://www.metrodetroitbjj.com/
700	http-only	MI	Roscommon	Hayastan Grappling	http://facebook.com/hayastanroscommon
701	http-only	MI	Saginaw	Palm BJJ Brazilian Jiu-Jitsu	http://www.palmbjj.com/
702	http-only	MI	Shelby Charter Township	Mada Krav Maga	http://madakravmaga.com
703	http-only	MI	Southfield	Allied Academy Of Martial Arts	http://alliedmartialarts.com/
704	http-only	MI	Southgate	Metro Jiu-Jitsu	http://metrojj.com
705	http-only	MI	Southgate	Royce Gracie Jiu-Jitsu Academy of Michigan	http://www.roycegracieaom.com/
706	http-only	MI	St Clair Shores	Fresh Brazilian Jiu Jitsu	http://www.saintclairshoresmma.com
707	http-only	MI	Sterling Heights	College of Martial Arts	http://comakarate.com/
708	http-only	MI	Swartz Creek	Garcia Jiu-Jitsu	http://www.garciajiujitsu.com/
709	http-only	MI	Three Rivers	Warriors Code Martial Arts	http://www.warriorway.com/
710	http-only	MI	Traverse City	Seung-ni Traverse City Martial Arts & Kickboxing Academy	http://seungnitc.com/
711	http-only	MI	Troy	Troy Martial Arts	http://www.troymartialarts.net/
712	http-only	MI	Troy	Victorious MMA	http://www.victoriousmma.com/
713	http-only	MI	West Bloomfield	True Martial Arts	http://www.bloomfieldmartialarts.com
714	http-only	MI	Wixom	Krav Maga Great Lakes	http://www.kravmagagreatlakes.com/
715	http-only	MI	Wixom	Vision BJJ	http://visionbjj.com/
716	http-only	MI	Wyandotte	Bear's Den Grappling Center BJJ and Wrestling	http://www.bearsdengrapplingcenter.com/
717	http-only	MN	Duluth	Apex Jiu-Jitsu	http://apexjiujitsu.net
718	http-only	MN	Rochester	Mario Roberto Jiu-Jitsu Academy	http://mrjja.com
719	http-only	MO	Aurora	Aurora BJJ	http://www.aurorabjj.com/
720	http-only	MO	Blue Springs	Blue Springs Jiu-Jitsu	http://bluespringsjiujitsu.com/
