verdict	id	region	name	url	note
OK	601	IL	Fathom Brazilian Jiu Jitsu	http://www.fathombjj.com/
OK	602	IL	Dekalb County Brazilian Jiu Jitsu	http://www.dekalbcountybjj.com/
OK	603	IL	Degerberg Academy	http://www.degerbergacademy.com/
EMPTY	604	IL	Mequinho Jiu Jitsu	http://www.downersgrovejiujitsu.com
OK	605	IL	UFC GYM Yorktown	http://ufcgym.com
OK	606	IL	4:13 Jiu-Jitsu	http://www.413jiujitsu.com/
OK	607	IL	Illinois Brazilian Jiu-Jitsu Academy	http://www.illinoisbjj.com/
EMPTY	608	IL	Arebalo Jiu Jitsu	http://arebalojiujitsu.com/
OK	609	IL	Lake County Brazilian Jiu-Jitsu	http://www.lakecountybjj.com/
OK	610	IL	B1 Brazilian Jiu Jitsu & Self Defense	http://www.b1bjjfitness.com/
OK	611	IL	BJJ Lab Brazilian Jiu-Jitsu Academy Naperville	http://www.bjjlabnaperville.com/
OK	612	IL	University of Ground Fighting	http://www.uofgf.com/
OK	613	IL	New Breed Training Center	http://www.newbreedtrainingcenter.com/
OK	614	IL	Top Level MMA Training Center	http://www.toplevelmma.com
OK	615	IL	S.I.M.S. Martial Arts Academy	http://www.simsmartialartsacademy.com/
OK	616	IL	ROL Academy of Jiu Jitsu	http://www.rolacademy.com/
OK	617	IL	Dominion MMA	http://www.dominionmartialarts.com/
OK	618	IL	FLO Fitness & Martial Arts	http://www.flomma.com/
OK	619	IL	Midwest Jiu Jitsu Academy	http://www.mwjja.com/
OK	620	IL	Team Haanpaa Martial Arts	http://www.teamhaanpaa.com/
OK	621	IL	Pride Jiu-Jitsu Academy	http://www.pridejiujitsuacademy.com/
EMPTY	622	IL	Evolution Mixed Martial Arts Chicago - Schaumburg	http://www.evolutionmmachicago.com/
OK	623	IL	Midwest Training Center	http://mtcmma.com/
EMPTY	624	IL	Team Top Notch	http://www.topnotchmma.com
EMPTY	625	IL	Dave Strasser's Freestyle Academy of MMA	http://www.davestrasser.com/
PARKED	626	IL	Midwest Judo & Jujitsu Club	http://www.midwestjudo.com	HugeDomains domain-for-sale lander
OK	627	IL	The Academy BJJ	http://www.academybjj.com
OK	628	IL	AXT Jiu-Jitsu	http://axtjiujitsu.com/
OK	629	KS	Kansas City Brazilian Jiu Jitsu	http://www.kcbjj.com
OK	630	KY	Alliance Jiu Jitsu Henderson KY	http://www.scottaudasjiujitsu.com/
OK	631	KY	Team AFS MMA	http://www.afsacademy.com/
OK	632	LA	David Vincent's Martial Arts & Fitness	http://www.dvmafit.com/
OK	633	LA	Gracie United Baton Rouge	http://www.gracieunited.com/
OK	634	LA	Belle Chasse Martial Arts	http://www.bellechassemartialarts.com/
OK	635	LA	SMAA/Soul Fighters SBC, Brazilian Jiu Jitsu	http://www.sbcjiujitsu.com/
OK	636	LA	Gracie United - Team Jucao Chalmette	http://www.gubjj.com/
OK	637	LA	Excelsior Jiu-Jitsu Denham Springs	http://excelsiorbjj.com/
OK	638	LA	Wall To Wall Martial Arts	http://www.wallmartialarts.com/
DEAD	639	LA	Active Martial Arts	http://www.activegonzales.com/
OK	640	LA	S.I.C.A. MMA and Krav Maga	http://www.sicamma.com/
EMPTY	641	LA	DiBenedetto's Karate Jiu-Jitsu	http://www.dkjla.com/
OK	642	LA	Blacklist Martial Arts	http://www.blacklistbjj.com/
OK	643	LA	Next Level Martial Arts of Houma	http://www.nlmahouma.com/
OK	644	LA	PE Training Center	http://www.petrainingcenter.com/
OK	645	LA	West Louisiana Jujutsu Training Academy	http://www.leesvillejujutsu.com/
OK	646	LA	Vida Jiu-Jitsu	http://www.vidabjj.com/
EMPTY	647	LA	Legacy Fitness Factory	http://legacyfitnessfactory.com/
OK	648	LA	Shogun	http://www.shogunnola.com/contact/
OK	649	LA	Thanh Le's MMA at Moon College	http://www.lebrosmma.com/
EMPTY	650	LA	GB Moss Bluff	http://www.gbmossbluff.com/
OK	651	LA	Light City Martial Arts	http://www.lightcitymma.com/
OK	652	LA	Church's Karate & Kickboxing Academy	http://www.churchskarateacademy.com/
OK	653	LA	Hayashi Judo School	http://www.nolajudo.com/
OK	654	LA	NOLA BJJ Westbank	http://westbanksocialclub.com/
OK	655	LA	Ronin Martial Arts & Fitness	http://roninmma.fitness/
OK	656	LA	Acadiana Jiu Jitsu	http://acadianajiujitsu.com/
OK	657	LA	Premier Martial Arts Slidell	http://www.premiermartialarts.com/slidell
EMPTY	658	LA	Indigo Brazilian Jiu Jitsu Sulphur	http://indigobjj.com/
OK	659	LA	Guerrilla Jiu-Jitsu Thibodaux	http://www.guerrillajiujitsuthibodaux.com/
OK	660	LA	Kron Gracie Jiu Jitsu West Monroe	http://www.kgjjwm.com/
OK	661	LA	Gladiators Academy of Youngsville	http://www.gladiatorsyv.com/
OK	662	LA	Gracie Jiu-Jitsu Youngsville	http://gracieyoungsville.com/
EMPTY	663	LA	Zachary Martial Arts	http://www.zacharymartialarts.com/
OK	664	MI	Allen Park Martial Arts Center	http://www.allenparkmartialartscenter.com/
EMPTY	665	MI	Close Quarters Combat Academy	http://www.cqcacademy.com/contact
OK	666	MI	Japanese Martial Arts Center	http://japanesemartialartscenter.com/
OK	667	MI	URSA Academy - Ribeiro Jiu-Jitsu Ann Arbor	http://www.ursaacademy.com/
OK	668	MI	Ray White's Midwest Martial Arts	http://www.themushinacademy.com/
OK	669	MI	School of Martial Arts	http://www.zenmartialarts.com/
OK	670	MI	Assembly Jiu-Jitsu	http://www.assembly-detroit.com
OK	671	MI	Roots Jiu Jitsu	http://www.rootsjj.com
