verdict	id	region	name	url	note
OK	1213	PA	Schuylkill County Brazilian Jiu Jitsu	http://www.schuylkillbjj.com/
OK	1214	PA	Rat Pack Fighting Systems	http://www.rpfightingsystems.com/
OK	1215	PA	Chosen Martial Arts Academy	http://www.chosenmartialartsacademy.com/
PARKED	1216	PA	Fight Firm	http://fightfirmgym.com	ExpiredDomains.com domain-for-sale lander ($195 buy-now)
OK	1217	PA	SAS Philadelphia Brazilian Jiu-Jitsu	http://www.sasphiladelphiabjj.com/
OK	1218	PA	Shorty's Brazilian Jiu Jitsu	http://www.shortysbjj.com
OK	1219	PA	The Jiu Jitsu Company	http://www.jiujitsuphilly.com
EMPTY	1220	PA	Alliance Pennsylvania Jiu-Jitsu	http://www.bajji.com/
OK	1221	PA	Gracie Jiu Jitsu Phoenixville	http://graciejiujitsuphoenixville.com/
HIJACK	1222	PA	Renzo Gracie Pittsburgh	http://www.renzograciepittsburgh.com/	Indonesian gambling site DAUN123 (slots/togel), Shopify skin
OK	1223	PA	Steel City Martial Arts	http://www.steelcitymartialarts.com
OK	1224	PA	The Academy of Martial Arts and Fitness	http://www.pittsburghacademy.com/
OK	1225	PA	True Believer Jiu Jitsu	http://www.truebelieverjiujitsu.com/
OK	1226	PA	Droogs MMA & Jiu Jitsu	http://droogsmma.com/
OK	1227	PA	Berks County Brazilian Jiu-Jitsu	http://www.bcbjj.org/
OK	1228	PA	Team Pereira / Jucao Mixed Martial Arts Academy	http://pereirabjj.com/
OK	1229	PA	Mace MMA	http://macemma.com/
OK	1230	PA	Movement Art Jiu-Jitsu	http://www.rmbjjrichboro.com
HIJACK	1231	PA	High Voltage Gym	http://www.highvoltagegym.net/	redirects to Indonesian slots/poker site PEDRO4D / MERAHTOTO
OK	1232	PA	Empower Jiu Jitsu	http://empowerjiujitsupa.com/
OK	1233	PA	Pride Lands MMA Academy	http://www.pridelandsmma.com/
OK	1234	PA	Sion Brazilian JiuJitsu	http://sionbjj.com/
OK	1235	PA	LombardMMA	http://lombardmma.com/
OK	1236	PA	American Killer Bees PA MMA & BJJ	http://killerbeespa.com/
OK	1237	PA	Edge Fitness & Martial Arts	http://www.theedgefitness.com/
OK	1238	PA	York Brazilian Jiu Jitsu	http://www.3gyorkbjj.com
OK	1239	PA	York Mixed Martial Arts Academy	http://www.ymmaa.com/
OK	1240	PA	Zero Brazilian Jiu Jitsu	http://www.zerobjj.com/
OK	1241	PA	Stout PGH - Zelienople/North	http://stouttrainpitt.com/
OK	1242	RI	Terrinha BJJ Lincoln	http://tdtbjj.com
OK	1243	RI	Team Santos Fighting Academy	http://matsantos.com
OK	1244	TX	Zombie Brazilian Jiu-Jitsu and MMA	http://zombiebjj.com/
OK	1245	TX	Guy Mezger's Fs Martial Arts	http://www.guymezger.com/
OK	1246	TX	Still Waters Brazilian Jiu Jitsu	http://stillwatersbjj.com
OK	1247	TX	Guetho Texas BJJ	http://amarillobjj.com/
DEAD	1248	TX	Team One Mixed Martial Arts	http://teamonept.wix.com/personaltrainig	blank on http and https; CNAME to generic username.wix.com placeholder
OK	1249	TX	Texas Self Defense Academy	http://www.martialartsarlingtontx.com/
OK	1250	TX	Austin Jiu-Jitsu	http://austinjiujitsu.com/ajj/
OK	1251	TX	Claunch Academy of Brazilian Jiu-Jitsu	http://www.claunchacademyofbjj.com/
OK	1252	TX	Mario Esfiha Brazilian Jiu Jitsu Austin - Brasa Team	http://www.mebjj.com/
OK	1253	TX	Paragon Jiu-Jitsu Academy - Austin	http://www.paragonaustin.com/
OK	1254	TX	Veterans Jiu-Jitsu	http://www.veteransjiujitsu.com/
EMPTY	1255	TX	Onnit Gym MMA	http://www.onnitgymmma.com/
OK	1256	TX	Insight BJJ	http://www.insightbjj.com/
OK	1257	TX	Insight BJJ Bastrop – Team Renzo Gracie	http://www.insightbjj.com/
OK	1258	TX	Elite MMA Baytown	http://www.elite-mma.com
OK	1259	TX	TPC Brazilian Jiu-Jitsu & MMA	http://tpcjiujitsu.com/
OK	1260	TX	DFW Personal Training and Self Defense	http://www.dfwkickboxing.com/
OK	1261	TX	MACBJJ (Marcos Cerqueira BJJ/Brazil-021 Houston)	http://www.brazil021houston.com
OK	1262	TX	Pablo Silva Brazilian Jiu Jitsu HQ	http://www.pablosilvabjj.com/
OK	1263	TX	Grapplers Lair	http://grapplerslair.com/
OK	1264	TX	Gracie Barra Brownsville	http://gbbrownsville.com/
OK	1265	TX	Inochi Mixed Martial Arts Academy - Paul Haben	http://www.inochimma.com/
WRONG_BUSINESS	1266	TX	Gameness Sports	http://www.gameness.com/	BJJ gi/apparel and mats e-commerce brand, not a school
OK	1267	TX	Hicks MMA	http://www.hicksmma.com/
OK	1268	TX	Star Jiu Jitsu	http://starbjj.com/
OK	1269	TX	Gracie Barra Cedar Park	http://www.gbcedarpark.com/
OK	1270	TX	Nunan's Martial Arts	http://nunansmartialarts.com/
OK	1271	TX	The Mat Martial Arts & Fitness	http://themataustin.com/
OK	1272	TX	Brazos Valley Mixed Martial Arts	http://www.bvmma.com
OK	1273	TX	JJ Machado DFW	http://jjmachadodfw.com/
OK	1274	TX	Ares BRAZILIAN JIU-JITSU	http://www.aresbjj.com/
EMPTY	1275	TX	Risen Jiu-Jitsu and Fitness	http://www.risenbjj.com/
EMPTY	1276	TX	Full Contact Fight Academy	http://www.fullcontactfightacademy.com/
OK	1277	TX	Gracie Barra Brazilian Jiu Jitsu	http://www.graciebarracorpuschristi.com/
WRONG_BUSINESS	1278	TX	Hardstyle KBJJ	http://www.hardstylekettlebell.com/	kettlebell/strength-training course site, no martial arts content
OK	1279	TX	Lumampao Martial Arts	http://www.lumampaomartialarts.com/
OK	1280	TX	Presa Brazillian Jiu-Jitsu	http://www.presabjj.com/
OK	1281	TX	Team Tooke Mixed Martial Arts Cypress	http://www.teamtooke-cypress.com
DEAD	1282	TX	Dallas Jiu-Jitsu	http://www.dallasjiujitsu.com/	DNS SERVFAIL, no A record for apex or www
OK	1283	TX	CEV Athletics	http://cevathletics.com
OK	1284	TX	Virtues Jiu-Jitsu Self Defense	http://virtuesjiu-jitsu.com
OK	1285	TX	Furia Training Center MMA & BJJ	http://www.furiatrainingcenter.com
EMPTY	1286	TX	JJ Machado Austin Jiujitsu	http://www.jjmachadoaustin.com/
OK	1287	TX	Brazilian Jiu Jitsu and Sambo - Koulikov Grappling Academy	http://www.sambofusion.com/
OK	1288	TX	Bushido MMA and BJJ Academy	http://bushidommateam.com/
OK	1289	TX	FXMMA - Brazilian Jiu-Jitsu - Wrestling - Boxing	http://www.fxmma.com/
OK	1290	TX	Sloth BJJ	http://slothbjjtx.com/
OK	1291	TX	North Texas Mixed Martial Arts	http://ntmma.com/
OK	1292	TX	Frequency BJJ & Fitness	http://www.frequencyjiujitsu.com/
OK	1293	TX	Marcos Santos Academy	http://fwbjj.com/
OK	1294	TX	PRESS Forward MMA & Fitness	http://www.pressforwardmma.com/
EMPTY	1295	TX	Campuzano Martial Arts	http://www.campuzanomartialarts.com/
OK	1296	TX	CJJF West Frisco	http://www.cjjftx.com/
OK	1297	TX	Rockstar Martial Arts and Fitness	http://www.rockstarmartialarts.com/
HIJACK	1298	TX	Texas Gladiators Academy	http://texasgladiators.org/	redirects to SOMATOTO Indonesian toto/slot gambling site
OK	1299	TX	Georgetown Brazilian Jiu Jitsu	http://www.jiujitsugeorgetown.com/
OK	1300	TX	John's Gym Georgetown Jiu Jitsu and MMA	http://www.johnsgymgeorgetown.com/
OK	1301	TX	Mohler MMA – Brazilian Jiu Jitsu & Boxing	http://www.mohlermma.com/
OK	1302	TX	Flux MMA	http://www.fluxmma.com/
OK	1303	TX	Harlingen Jiu-Jitsu Club	http://www.harlingenjjc.com/
OK	1304	TX	Gann BJJ Fight & Fitness	http://www.teamgann.com/
OK	1305	TX	Honor Martial Arts - Houston Brazilian Jiu-Jitsu, Judo, Karate and Yoga.	http://www.honormartialarts.com/
OK	1306	TX	Active Jiu Jitsu	http://activejiujitsu.com
OK	1307	TX	Cantu’s Texas Brazilian Jiu Jitsu Self Defense Academy	http://www.cantuselfdefense.com/
HIJACK	1308	TX	Dark Gift Combat	http://darkgiftcombat.com/	Chinese gambling/sportsbook SEO farm (华体会体育, 星空/乐鱼/米兰 link farm)
OK	1309	TX	Elite MMA	http://www.elite-mma.com
OK	1310	TX	Elite MMA - Greenway Plaza	http://www.elite-mma.com
EMPTY	1311	TX	Gracie Jiu Jitsu Houston	http://www.graciejiujitsuwesthouston.com
OK	1312	TX	Ravlin Brazilian Jiu-Jitsu & Muay Thai-Kickboxing	http://www.ravlinmartialarts.com
