verdict	id	region	name	url	note
OK	121	CA	Kings MMA	http://kingsmma.com/
OK	122	CA	Power of Leverage Brazilian Jiu-Jitsu	http://www.powerofleveragebjj.com/
PARKED	123	CA	wolfpac combat ju-jitsu	http://www.wolfpac.co.nr/	redirects to ellisvlad.co.nr "Cool things are coming" placeholder
EMPTY	124	CA	10th Planet Irvine	http://www.10thplanetmonstersquad.com/
OK	125	CA	Butokuden Martial Arts Training Center	http://www.butokuden.com/
OK	126	CA	Phenom Brazilian Jiu Jitsu	http://phenombjjoc.com/
EMPTY	127	CA	Lucas Leite Brazilian Jiu-Jitsu	http://www.lucasleitebjj.net/
OK	128	CA	Gracie Jiu-Jitsu La Jolla	http://www.graciejiu-jitsulajolla.com/
OK	129	CA	Gridlock Academy -Gracie Jiu Jitsu Self Defense	http://www.rgracie.com/
PARKED	130	CA	United Mixed Martial Arts	http://www.unitedmixedmartialarts.com/	GoDaddy domain-for-sale lander ($500)
EMPTY	131	CA	Royce Gracie Jiu-Jitsu Academy OC	http://www.rgjjoc.com/
OK	132	CA	One Jiu Jitsu Lake Elsinore	http://onejiujitsulakeelsinore.com
PARKED	133	CA	Oc Jiu-Jitsu & Mixed Martial Arts	http://www.ocjj.com/	GoDaddy domain-for-sale lander ($22,999)
OK	134	CA	Charles Gracie Jiu-Jitsu Academy Livermore	http://www.gracielivermore.com/
OK	135	CA	Strive Jiu Jitsu & Fitness Academy	http://www.striveacademylodi.com/
OK	136	CA	The Jiu-Jitsu League	http://www.thejiujitsuleague.com/
OK	137	CA	Jg Academy	http://www.cscmhk.com
OK	138	CA	Clube Jiu Jitsu	http://www.clubejiujitsu.com/
OK	139	CA	Cobrinha Brazilian Jiu-Jitsu & Fitness	http://www.cobrinhabjj.com/
OK	140	CA	Eagle Rock Jiu-Jitsu	http://eaglerockbjj.com/
OK	141	CA	Gomez Jiu-jitsu	http://www.gomezjiujitsu.com/
OK	142	CA	GB Tarzana	http://gbtarzana.com/
OK	143	CA	Mammoth Lakes Jiu-Jitsu	http://www.mammothlakesjiujitsu.com
OK	144	CA	Inosanto Academy of Martial Arts	http://inosanto.com/
OK	145	CA	Merced Mixed Martial Arts Academy	http://www.mmamerced.com/
HIJACK	146	CA	Unlimited MMA	http://unlimitedmma.com/	Indonesian togel/slots gambling SEO farm - SBOBET88/MAXBET nav links, hundreds of outbound spam domains
OK	147	CA	Phenom Brazilian Jiu-Jitsu & Mixed Martial Arts	http://www.phenombjj.com/
OK	148	CA	Ares BJJ Modesto	http://www.bjjmodesto.com/
OK	149	CA	Dynamic Mixed Martial Arts	http://www.dynamicmmaonline.com/
OK	150	CA	Versus Fitness & Martial Arts	http://www.versusfitnesscenter.com/
OK	151	CA	Marcellini's Martial Arts Academy	http://www.mmaa.us/
OK	152	CA	Serao Academy - Brazilian Jiu-Jitsu	http://www.seraoacademy.com/
OK	153	CA	Fight Syndicate Mixed Martial Arts and Fitness	http://fightsyndicatemma.com/
OK	154	CA	Napa Brazilian Jiu Jitsu	http://napavalleybrazilianjiujitsu.com/
OK	155	CA	One Legacy Training Center	http://onelegacytc.com/
OK	156	CA	One World Jiu Jitsu	http://oneworldjiujitsu.com/
